DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,327,16,"[5, 6, 14]"
2,1,396,21,"[3, 7]"
3,3,385,20,[2]
4,4,215,16,[]
5,5,331,17,"[1, 6, 14, 17]"
6,5,333,16,"[1, 5, 14, 17]"
7,6,401,13,[2]
8,8,149,6,[19]
9,8,180,15,[22]
10,8,269,18,[13]
11,9,28,14,[]
12,9,301,15,[]
13,10,277,14,[10]
14,11,323,23,"[1, 5, 6, 17]"
15,11,357,10,[]
16,12,64,24,[18]
17,12,330,10,"[5, 6, 14]"
18,14,75,19,[16]
19,14,148,14,[8]
20,15,52,5,[]
21,16,106,16,[]
22,16,182,15,"[9, 26, 32]"
23,18,37,14,[]
24,18,250,18,[]
25,20,96,11,[35]
26,20,180,24,"[22, 29, 32]"
27,20,396,21,[]
28,20,437,14,[]
29,21,173,13,"[26, 32]"
30,21,342,16,[34]
31,22,115,12,[]
32,23,176,16,"[22, 26, 29]"
33,23,268,10,[]
34,23,348,15,"[30, 38]"
35,24,94,8,[25]
36,24,146,11,[]
37,24,284,8,[]
38,24,355,18,[34]
39,24,432,4,[]
40,28,224,11,[]
41,30,242,11,[]
42,31,296,11,[]
43,31,325,15,[45]
44,32,1,21,"[49, 53]"
45,32,314,15,"[43, 54]"
46,32,411,8,[]
47,33,51,17,[]
48,33,432,19,[]
49,35,1,15,"[44, 53, 59]"
50,35,244,11,[]
51,36,366,18,[]
52,37,31,19,[]
53,39,3,14,"[44, 49, 59]"
54,39,315,18,"[45, 65]"
55,40,89,15,[]
56,40,217,9,[60]
57,40,231,9,[60]
58,40,275,9,[]
59,42,8,12,"[49, 53]"
60,42,224,16,"[56, 57, 67]"
61,42,405,20,[]
62,46,304,14,[65]
63,47,260,6,[]
64,48,112,10,[]
65,48,314,18,"[54, 62, 81, 82]"
66,49,63,10,[]
67,49,221,11,[60]
68,49,439,16,[]
69,51,296,10,[]
70,51,428,18,[80]
71,51,456,9,[72]
72,51,464,21,[71]
73,52,52,11,"[76, 84]"
74,52,151,15,[]
75,52,390,16,[]
76,54,50,4,"[73, 84]"
77,54,265,11,[]
78,54,360,18,"[87, 91]"
79,54,414,15,[]
80,55,432,10,[70]
81,56,315,9,"[82, 90, 65]"
82,56,317,17,"[81, 90, 65]"
83,57,15,16,[86]
84,58,46,21,"[73, 76]"
85,58,345,12,[96]
86,59,19,16,[83]
87,59,360,11,"[78, 91]"
88,60,233,9,[93]
89,61,1,23,"[94, 102]"
90,61,314,14,"[81, 82]"
91,65,355,19,"[78, 87]"
92,66,97,11,"[95, 107]"
93,66,234,15,[88]
94,67,6,5,"[89, 102]"
95,67,91,12,[92]
96,67,339,17,[85]
97,68,447,15,[]
98,69,74,10,[]
99,69,435,15,[]
100,70,398,17,[]
101,71,426,7,[]
102,72,3,20,"[89, 94]"
103,72,163,3,[]
104,72,251,7,[]
