DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,2,114,15,[]
2,5,250,16,[3]
3,6,242,17,[2]
4,6,331,9,[]
5,7,143,24,[8]
6,7,261,16,[14]
7,8,5,10,[]
8,8,140,15,[5]
9,9,42,12,[]
10,10,378,10,[17]
11,11,416,8,[]
12,13,148,5,[]
13,13,221,16,[]
14,15,259,19,[6]
15,17,112,15,[]
16,17,363,6,[]
17,17,380,12,[10]
18,18,165,14,[19]
19,19,173,20,[18]
20,19,228,6,[25]
21,20,139,15,[23]
22,21,345,10,[]
23,22,142,6,[21]
24,22,436,16,[]
25,23,230,10,[20]
26,24,454,25,[29]
27,26,189,14,[30]
28,26,268,5,[]
29,26,458,16,[26]
30,27,192,12,[27]
31,28,30,13,[40]
32,28,206,24,"[34, 41]"
33,29,83,15,[]
34,29,202,15,"[32, 41]"
35,29,252,16,[]
36,30,326,16,[]
37,32,48,5,[]
38,32,295,8,[]
39,33,283,9,[]
40,37,32,16,[31]
41,37,206,15,"[32, 34]"
42,41,47,11,[]
43,43,166,17,[]
44,44,397,15,[]
45,45,421,16,[]
46,46,188,22,[]
47,46,216,8,[]
48,46,263,14,[]
49,47,74,8,[51]
50,47,410,5,[]
51,50,72,9,[49]
52,54,16,18,[]
53,56,201,5,[]
54,59,53,13,[65]
55,59,443,19,"[57, 58, 60]"
56,60,134,7,[]
57,60,453,21,"[55, 66]"
58,62,440,6,[55]
59,63,85,15,[]
60,63,432,22,[55]
61,64,31,17,[]
62,65,246,22,[63]
63,66,242,14,[62]
64,67,153,16,[]
65,68,52,14,[54]
66,68,456,17,[57]
67,71,400,11,[68]
68,71,404,15,[67]
69,72,135,11,[]
70,74,186,18,[]
71,75,13,11,[]
72,77,39,16,[]
73,77,328,17,[]
74,77,413,7,[]
75,78,203,17,[]
76,78,247,14,[79]
77,79,24,9,[]
78,79,298,7,[]
79,80,243,18,[76]
80,81,359,7,[]
81,84,68,13,[]
82,84,229,13,[83]
83,85,221,20,[82]
84,88,415,15,[]
85,90,74,9,[]
86,90,429,14,[87]
87,92,431,16,[86]
88,96,1,10,[93]
89,97,12,15,[98]
90,97,62,17,"[91, 102]"
91,99,55,10,"[90, 102]"
92,99,334,11,[]
93,101,0,13,[88]
94,101,227,7,[]
95,101,307,18,[106]
96,101,455,14,[]
97,102,261,18,[]
98,103,13,15,"[89, 107]"
99,103,173,20,[103]
100,103,240,13,[104]
101,104,150,16,[]
102,105,56,11,"[90, 91]"
103,105,178,10,[99]
104,106,239,8,[100]
105,106,429,6,[110]
106,107,301,13,[95]
107,109,11,14,"[98, 111]"
108,110,418,12,[]
109,111,69,15,[114]
110,112,431,18,[105]
111,114,16,5,[107]
112,114,48,11,[]
113,115,309,12,[118]
114,116,62,13,[109]
115,119,402,16,[]
116,122,328,14,[]
117,122,443,14,[]
118,123,314,18,[113]
119,125,137,15,[]
120,127,179,14,[]
121,127,463,22,[]
122,128,10,15,[]
123,128,126,6,[]
124,129,356,9,[]
125,130,50,20,[]
126,130,156,15,[]
127,131,376,18,"[131, 133, 135]"
128,132,262,14,[]
129,132,387,7,[]
130,133,413,11,[]
131,134,379,17,"[127, 135]"
132,136,441,9,[]
133,137,369,9,"[127, 135]"
134,138,129,11,[]
135,138,374,9,"[127, 131, 133]"
136,139,204,14,[]
137,139,265,3,[]
138,140,150,22,"[139, 147]"
139,141,147,12,"[138, 147]"
140,141,171,13,[151]
141,141,230,9,[]
142,142,464,14,[]
143,143,1,13,[]
144,143,23,19,[146]
145,143,64,15,[]
146,144,19,5,[144]
147,144,140,18,"[138, 139]"
148,146,297,14,[]
149,146,426,11,[]
150,149,101,19,[]
151,149,164,18,[140]
152,150,40,19,[]
153,152,438,16,[]
154,153,241,9,"[157, 161, 164]"
155,153,283,12,[162]
156,155,17,24,[]
157,157,238,12,"[154, 161, 164]"
158,158,78,14,[]
159,158,171,11,[]
160,158,207,11,[]
161,158,242,21,"[154, 157, 163, 164]"
162,158,283,14,[155]
163,159,255,20,"[161, 165]"
164,160,241,16,"[154, 157, 161]"
165,160,253,13,[163]
166,162,357,15,[167]
167,163,349,10,[166]
168,165,151,18,[]
169,166,383,9,[]
170,169,48,9,[]
171,169,135,10,[]
172,173,324,13,[]
173,175,43,11,[174]
174,176,38,12,[173]
175,176,59,19,[]
176,177,263,4,[]
177,178,191,4,[]
178,178,246,11,[]
179,181,318,15,[]
180,181,391,7,[181]
181,181,393,17,[180]
182,181,451,15,[]
183,183,189,8,[]
184,183,342,13,[]
185,184,70,14,[]
186,184,223,9,[]
187,186,354,21,[]
188,193,456,13,[]
189,195,199,10,[]
190,196,59,19,[]
191,196,334,12,[192]
192,197,337,8,[191]
193,198,223,16,[]
194,199,274,17,[]
195,199,283,13,[]
196,202,256,13,[]
197,204,325,13,[]
198,206,238,20,[]
199,208,448,17,"[202, 204]"
200,209,458,7,[]
201,210,337,19,[]
202,211,447,11,"[199, 204]"
203,212,34,10,[]
204,212,445,13,"[199, 202]"
205,213,358,6,[]
206,215,309,9,[]
207,216,115,9,[]
208,217,161,17,[212]
209,218,59,9,[]
210,219,76,21,[]
211,219,363,7,[]
212,222,152,18,[208]
213,222,347,19,[]
214,223,206,7,[]
215,224,277,13,[223]
216,224,460,20,[]
217,226,244,22,[]
218,228,48,13,"[221, 224]"
219,230,178,14,[]
220,232,227,13,[]
221,233,49,13,"[218, 224]"
222,233,203,15,[]
223,233,274,13,[215]
224,235,47,14,"[218, 221]"
225,235,110,19,[]
226,237,186,8,[]
227,237,217,4,[]
228,239,156,15,[229]
229,240,153,17,[228]
230,240,253,14,[]
231,240,373,16,"[239, 249]"
232,241,22,27,[243]
233,242,465,20,[]
234,243,274,14,[]
235,243,414,20,[246]
236,244,348,18,[238]
237,245,72,18,[]
238,246,343,30,[236]
239,246,384,23,"[231, 249]"
240,246,431,10,[244]
241,247,290,11,[250]
242,249,11,17,[]
243,249,30,13,[232]
244,249,438,18,[240]
245,250,199,14,[252]
246,250,413,13,[235]
247,251,316,22,[]
248,252,142,19,[]
249,252,372,17,"[231, 239]"
250,253,296,20,[241]
251,253,419,5,[253]
252,255,201,15,"[245, 257, 263]"
253,255,424,22,"[251, 262]"
254,257,307,7,[]
255,257,359,12,[261]
256,259,33,11,[]
257,260,195,14,"[252, 263, 266]"
258,260,220,17,[]
259,261,138,10,[]
260,262,274,9,[]
261,262,355,12,[255]
262,262,429,20,[253]
263,263,196,14,"[252, 257, 266]"
264,266,120,13,[]
265,266,392,13,[268]
266,269,196,16,"[257, 263]"
267,269,332,17,[]
268,269,397,12,[265]
269,272,22,10,[]
270,273,260,13,[]
271,274,279,12,[]
272,275,420,18,[276]
273,276,464,15,[]
274,279,221,22,"[275, 279]"
275,281,219,14,"[274, 278, 279]"
276,281,421,19,[272]
277,281,458,9,[]
278,283,207,21,"[275, 279]"
279,283,215,17,"[274, 275, 278]"
280,285,279,11,[]
281,286,295,11,[282]
282,288,304,27,[281]
283,290,129,18,[299]
284,291,72,12,[]
285,291,179,6,[295]
286,291,419,11,[]
287,292,12,11,[]
288,294,63,6,[]
289,294,168,17,[295]
290,294,272,7,[291]
291,294,277,15,"[290, 303]"
292,294,458,17,"[293, 309]"
293,294,464,11,[292]
294,295,241,18,[]
295,296,177,18,"[285, 289]"
296,296,332,15,[297]
297,298,329,11,[296]
298,299,96,13,[]
299,301,128,15,[283]
300,301,386,18,[307]
301,302,72,16,[]
302,302,140,12,[]
303,302,281,20,[291]
304,303,356,10,[]
305,304,12,17,[]
306,304,314,7,[]
307,304,378,16,[300]
308,305,25,5,[]
309,305,462,18,[292]
310,306,151,10,[]
311,306,421,17,"[313, 315]"
312,309,352,8,[]
313,309,418,19,"[311, 315]"
314,310,343,22,[320]
