DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,16,12,"[9, 10]"
2,1,315,19,[]
3,1,404,19,[]
4,4,116,10,[]
5,4,230,15,[12]
6,4,339,17,[]
7,4,430,13,[]
8,5,40,12,[]
9,7,15,21,"[1, 10]"
10,7,21,14,"[1, 9]"
11,7,182,20,[]
12,7,222,24,"[5, 17]"
13,7,256,16,[]
14,10,55,15,[]
15,11,152,18,[]
16,12,378,24,[25]
17,13,223,11,[12]
18,14,99,11,[23]
19,14,443,16,[]
20,16,168,9,[]
21,18,3,11,[]
22,18,273,8,[]
23,19,99,19,"[18, 29]"
24,19,176,6,[30]
25,19,386,21,[16]
26,20,344,12,[]
27,22,162,13,[]
28,22,199,10,[]
29,23,107,14,[23]
30,23,176,15,[24]
31,25,430,19,"[32, 33]"
32,26,430,11,"[31, 33]"
33,26,432,10,"[31, 32]"
34,29,75,11,[41]
35,29,286,15,[38]
36,30,118,9,[]
37,30,298,12,[]
38,32,291,8,[35]
39,34,373,14,[]
40,35,29,17,[]
41,35,78,10,[34]
42,35,177,13,[43]
43,35,182,18,"[42, 53]"
44,36,386,10,[]
45,36,395,18,[]
46,36,436,3,[]
47,38,248,11,[]
48,41,110,11,[]
49,41,167,13,[]
50,42,238,18,[54]
51,44,292,14,[60]
52,44,342,14,[59]
53,45,186,14,"[43, 57]"
54,46,231,12,[50]
55,47,127,28,[56]
56,48,136,13,[55]
57,48,194,14,[53]
58,48,204,12,[]
59,51,336,16,[52]
60,53,295,29,"[63, 72, 75, 77, 81, 51]"
61,54,64,12,[]
62,54,399,23,"[65, 66, 79]"
63,55,293,5,"[60, 72]"
64,57,227,13,[]
65,57,400,13,"[62, 66, 79]"
66,57,404,15,"[62, 65, 79]"
67,57,437,12,[]
68,59,365,15,[74]
69,60,257,20,[]
70,60,269,12,[]
71,61,10,14,[]
72,61,298,19,"[60, 63, 77, 81]"
73,61,331,17,[78]
74,61,358,10,[68]
75,62,282,20,[60]
76,63,79,10,[]
77,63,292,11,"[60, 72, 81]"
78,63,329,17,[73]
79,66,407,21,"[62, 65, 66, 84, 101]"
80,67,236,9,[]
81,67,297,14,"[60, 72, 77]"
82,68,131,8,[]
83,69,118,15,[]
84,70,397,21,[79]
85,71,190,12,[96]
86,72,26,17,[]
87,72,40,16,[94]
88,72,436,30,"[92, 97]"
89,73,93,21,[]
90,73,461,10,[]
91,74,216,12,[]
92,74,449,15,[88]
93,75,271,8,[]
94,76,39,12,[87]
95,76,176,10,[]
96,76,190,13,"[85, 105]"
97,76,427,11,[88]
98,77,365,9,[]
99,78,139,14,[]
100,79,316,19,[]
101,79,411,23,[79]
102,80,64,13,[]
103,80,150,10,[]
104,81,109,17,[]
105,81,194,11,[96]
106,81,363,4,[]
107,84,234,18,[117]
108,84,456,13,[]
109,85,270,16,[]
110,85,292,12,[112]
111,86,35,14,[]
112,87,285,22,[110]
113,87,395,8,[]
114,89,153,24,[]
115,91,53,16,[]
116,91,376,19,[]
117,93,242,13,[107]
118,95,110,17,[121]
119,95,335,11,[]
120,96,90,8,[]
121,96,105,13,[118]
122,96,165,15,[]
123,96,175,8,[]
124,96,363,16,"[132, 137]"
125,96,422,13,[]
126,98,201,12,"[127, 129]"
127,98,201,9,"[126, 129]"
128,100,464,17,[]
129,101,196,13,"[126, 127, 144]"
130,101,261,11,[]
131,101,348,15,[]
132,101,358,13,"[124, 137]"
133,102,225,8,[135]
134,102,441,14,[]
135,103,223,4,[133]
136,104,306,16,[]
137,104,358,11,"[124, 132]"
138,105,331,13,[]
139,108,248,18,[]
140,108,408,9,[145]
141,109,213,13,[]
142,110,165,12,[151]
143,110,191,15,[144]
144,110,200,17,"[129, 143]"
145,110,403,14,[140]
146,111,426,14,[156]
147,112,179,12,[151]
148,114,127,18,[]
149,114,349,22,[]
150,115,269,9,[]
151,116,170,15,"[142, 147, 164]"
152,117,387,14,[]
153,119,328,18,[155]
154,120,56,7,[]
155,120,327,15,[153]
156,120,427,13,[146]
157,121,222,11,[]
158,122,370,5,[]
159,123,449,18,[160]
160,123,456,10,[159]
161,124,260,23,[170]
162,126,76,15,[169]
163,126,279,13,[]
164,127,178,30,"[151, 176]"
165,127,207,11,[]
166,128,299,23,"[168, 171, 173]"
167,130,3,11,[]
168,130,297,16,"[166, 171, 173]"
169,131,72,11,"[162, 179]"
170,131,261,19,"[161, 177, 178]"
171,132,294,21,"[166, 168, 173]"
172,132,378,15,[]
173,133,303,16,"[166, 168, 171]"
174,134,141,3,[]
175,134,207,9,[]
176,136,169,13,[164]
177,136,252,20,"[170, 178, 184]"
178,137,263,12,"[170, 177]"
179,138,78,20,"[169, 193]"
180,138,157,15,[]
181,138,210,8,[]
182,139,92,14,[]
183,139,223,8,[]
184,139,246,12,[177]
185,140,433,12,[]
186,142,342,18,[]
187,143,127,22,[]
188,143,376,16,[]
189,143,386,6,[]
190,145,44,11,[]
191,145,65,17,[]
192,145,153,10,[]
193,146,80,7,[179]
194,147,309,11,[202]
195,149,174,12,[]
196,150,464,23,[209]
197,151,399,13,[198]
198,153,403,20,[197]
199,153,442,20,[]
200,154,95,19,"[210, 211]"
201,154,230,14,[]
202,154,316,19,"[194, 206]"
203,157,248,12,[]
204,157,283,15,[]
205,158,213,19,[]
206,158,322,9,[202]
207,159,176,5,[]
208,159,386,5,[]
209,160,459,14,[196]
210,163,88,13,[200]
211,167,102,23,"[200, 220]"
212,167,430,6,[]
213,169,29,16,"[227, 232]"
214,170,6,20,[215]
215,170,10,13,[214]
216,170,262,6,[]
217,170,365,16,[]
218,172,353,19,[]
219,173,17,22,[232]
220,174,102,6,[211]
221,174,296,4,[]
222,174,417,7,[]
223,175,364,7,[230]
224,176,85,19,[]
225,176,123,16,[]
226,176,286,9,[]
227,177,36,18,"[232, 238, 213]"
228,178,70,6,[]
