DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,124,18,[]
2,0,349,6,[]
3,2,292,21,[]
4,3,415,20,[]
5,5,357,16,[16]
6,7,256,3,[]
7,9,80,16,[]
8,10,395,19,[]
9,11,286,6,[]
10,12,233,11,[]
11,14,449,20,[]
12,16,55,6,[]
13,16,146,11,[17]
14,16,212,21,[21]
15,16,338,12,[]
16,16,361,19,[5]
17,17,145,17,[13]
18,18,42,17,[]
19,18,67,11,[]
20,19,17,9,[]
21,21,211,21,[14]
22,22,102,17,[34]
23,23,0,7,[]
24,24,347,12,[]
25,24,430,14,[28]
26,26,416,11,[]
27,27,36,13,[]
28,27,434,10,[25]
29,30,160,9,[]
30,30,222,19,[]
31,30,318,10,[]
32,32,139,12,[]
33,33,173,20,[]
34,34,106,19,"[38, 39, 22]"
35,35,80,8,[43]
36,35,150,15,[]
37,35,390,17,[]
38,37,105,15,"[34, 39]"
39,38,107,23,"[34, 38]"
40,38,217,8,[]
41,38,427,19,[56]
42,39,50,24,"[44, 47]"
43,39,78,9,[35]
44,41,41,16,[42]
45,42,11,6,[]
46,44,336,19,[]
47,45,57,9,[42]
48,48,133,13,[51]
49,48,153,17,[62]
50,48,318,10,[54]
51,49,141,19,[48]
52,49,223,16,[]
53,49,447,8,[]
54,50,314,19,[50]
55,50,400,19,[]
56,50,426,17,[41]
57,51,350,7,[]
58,51,420,20,[63]
59,52,428,6,[]
60,53,457,16,[65]
61,54,102,12,[]
62,54,157,10,[49]
63,55,420,9,[58]
64,58,62,14,[]
65,59,456,17,[60]
66,65,343,17,[]
67,65,420,13,[]
68,67,10,10,[]
69,67,257,9,[79]
70,68,213,20,[]
71,70,311,19,[74]
72,71,28,15,"[76, 77]"
73,71,135,13,[]
74,72,309,7,[71]
75,72,375,12,[82]
76,73,33,7,"[72, 77]"
77,74,34,8,"[72, 76]"
78,74,113,19,[]
79,74,262,21,[69]
80,79,99,6,[]
81,79,138,9,[]
82,79,377,27,[75]
83,79,405,7,[]
84,79,415,6,[]
85,82,227,8,[]
86,82,235,13,[]
87,82,395,16,[]
88,83,344,22,[]
89,84,147,17,[91]
90,85,46,19,[]
91,87,146,14,[89]
92,87,188,10,[96]
93,87,286,11,[]
94,87,373,8,[95]
95,90,379,16,[94]
96,92,191,11,[92]
97,92,451,11,[99]
98,94,420,8,[]
99,94,446,11,[97]
100,95,258,16,[]
101,95,371,14,[]
102,96,193,22,[]
103,101,425,14,[116]
104,103,35,25,[113]
105,104,147,19,[]
106,104,295,12,[]
107,104,344,11,[]
108,105,19,16,[]
109,106,58,6,[]
110,108,8,12,[117]
111,108,214,11,[]
112,108,370,12,"[118, 123]"
113,109,45,19,[104]
114,109,159,14,[]
115,109,417,13,[116]
116,109,422,11,"[103, 115]"
117,110,0,10,[110]
118,110,371,19,"[112, 123]"
119,112,307,18,[126]
120,112,464,12,[130]
121,113,155,4,[]
122,113,289,6,[]
123,116,371,14,"[112, 118]"
124,118,323,5,[]
125,119,14,4,[]
126,120,302,11,[119]
127,122,35,16,[]
128,123,54,21,[141]
129,123,66,11,[136]
130,123,461,21,[120]
131,124,145,21,[]
132,126,233,16,[]
133,126,312,10,[139]
134,127,245,13,[143]
135,127,402,15,[]
136,128,70,9,[129]
137,130,366,8,[]
138,131,161,21,[146]
139,131,314,15,"[133, 144]"
140,132,278,7,[]
141,133,50,12,[128]
142,134,194,16,[]
143,134,251,16,"[134, 147]"
144,138,313,17,[139]
145,138,330,17,[]
146,139,166,14,[138]
147,139,246,17,[143]
148,140,300,10,[151]
149,140,430,8,[]
150,142,59,4,[]
151,142,293,18,[148]
152,149,104,14,[166]
153,149,140,12,[]
154,149,381,8,[]
155,150,347,16,[159]
156,151,66,17,[]
157,151,306,15,[]
158,151,332,11,[]
159,151,351,17,[155]
160,151,458,11,[]
161,152,187,18,[]
162,153,177,11,[]
163,153,249,23,[164]
164,153,258,14,[163]
165,153,365,7,[]
166,157,101,15,"[152, 168, 169]"
167,158,57,12,[]
168,158,97,10,"[166, 169]"
169,158,102,11,"[166, 168]"
170,159,126,25,[]
171,163,406,8,[]
172,164,89,4,[]
173,164,298,12,[181]
174,165,413,10,[]
175,166,378,12,[185]
176,166,392,22,"[180, 183]"
177,167,65,17,[]
178,167,262,17,[]
179,168,151,10,[]
180,169,391,5,"[176, 183]"
181,170,292,12,[173]
182,171,353,14,[]
183,173,392,20,"[185, 189, 176, 180]"
184,174,4,11,[]
185,174,380,18,"[183, 175]"
186,175,44,15,[]
187,176,110,15,[]
188,179,55,12,[]
189,183,397,23,"[183, 190]"
190,183,409,9,[189]
191,186,33,10,[]
192,186,87,11,[203]
193,187,113,22,[]
