DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,240,10,[]
2,3,37,13,[]
3,3,60,6,[6]
4,3,124,9,[]
5,3,168,17,[]
6,4,60,23,[3]
7,6,187,15,[17]
8,7,98,16,"[12, 20]"
9,7,354,10,[14]
10,8,395,16,[11]
11,9,398,15,[10]
12,10,90,13,"[8, 20]"
13,10,133,23,"[21, 27]"
14,10,348,8,[9]
15,11,265,17,[]
16,11,284,24,"[19, 30]"
17,12,183,22,[7]
18,12,467,13,[28]
19,13,284,15,"[16, 30]"
20,15,94,8,"[8, 12]"
21,15,137,24,"[13, 27]"
22,17,72,17,[34]
23,17,111,15,[26]
24,18,3,8,[29]
25,18,213,14,[]
26,19,102,12,[23]
27,19,132,21,"[13, 21, 31]"
28,19,464,16,[18]
29,20,0,23,[24]
30,21,284,16,"[16, 19]"
31,23,125,11,[27]
32,23,315,17,[38]
33,25,38,20,[]
34,25,78,22,[22]
35,27,25,16,[45]
36,27,57,10,[]
37,27,117,15,[]
38,28,314,11,"[32, 43]"
39,30,402,11,[]
40,31,293,9,[]
41,32,448,5,[]
42,33,234,13,[]
43,33,321,18,[38]
44,36,260,7,[]
45,37,21,13,[35]
46,37,278,6,[]
47,37,413,12,[]
48,38,104,16,"[53, 58]"
49,38,220,12,[]
50,40,144,10,[]
51,40,463,26,[66]
52,41,55,5,[]
53,41,114,23,"[48, 58]"
54,42,168,4,[]
55,43,349,22,[]
56,43,408,10,[]
57,44,9,16,[63]
58,44,108,12,"[48, 53]"
59,44,277,8,[61]
60,45,75,17,[]
61,45,272,8,[59]
62,47,174,7,[]
63,48,7,14,"[57, 70]"
64,48,24,15,[69]
65,48,436,16,[]
66,48,467,12,[51]
67,52,198,8,[]
68,54,308,16,"[82, 84]"
69,56,27,16,"[81, 64]"
70,57,4,16,[63]
71,57,92,17,[77]
72,57,320,16,[]
73,58,78,7,[78]
74,58,206,8,[]
75,58,240,13,[]
76,58,405,15,[]
77,59,87,5,[71]
78,61,70,19,[73]
79,61,195,22,[]
80,62,17,12,[]
81,62,31,4,[69]
82,62,308,14,"[68, 84]"
83,62,354,20,[86]
84,63,301,16,"[68, 82, 97]"
85,64,255,5,[]
86,64,358,13,[83]
87,64,372,21,[]
88,64,388,21,[]
89,64,442,10,[]
90,67,133,9,[99]
91,67,182,18,[103]
92,68,161,17,[]
93,70,465,14,[]
94,71,52,19,[104]
95,71,85,7,[98]
96,71,268,8,[]
97,72,296,12,[84]
98,73,91,20,"[95, 100, 102]"
99,74,138,20,[90]
100,75,92,6,[98]
101,77,33,11,[105]
102,77,101,15,[98]
103,77,177,14,[91]
104,79,54,18,[94]
105,81,42,15,[101]
106,81,413,23,[111]
107,83,172,7,[]
108,83,386,9,[]
