DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,314,13,[]
2,1,3,4,[]
3,1,21,5,[]
4,1,282,16,[]
5,1,450,21,[]
6,2,194,11,[]
7,3,43,18,[9]
8,3,83,13,[]
9,4,37,11,[7]
10,4,405,18,[]
11,6,125,15,[]
12,6,140,19,[]
13,7,263,12,[]
14,7,465,14,[]
15,9,340,18,[]
16,9,390,14,[19]
17,10,59,19,[26]
18,10,379,17,[19]
19,11,384,14,"[16, 18]"
20,12,363,23,[32]
21,13,318,18,[]
22,14,110,9,[]
23,14,215,23,"[25, 27]"
24,15,36,16,[37]
25,15,224,30,[23]
26,16,67,17,"[17, 42]"
27,18,206,11,[23]
28,19,25,20,"[30, 41]"
29,19,345,9,[]
30,20,21,14,"[28, 31, 41]"
31,21,15,9,[30]
32,21,358,14,"[20, 47]"
33,21,389,12,[]
34,22,131,7,[38]
35,22,172,9,[]
36,22,271,9,"[39, 46]"
37,23,43,15,[24]
38,23,133,12,[34]
39,23,265,12,"[36, 46]"
40,23,288,19,[]
41,26,25,18,"[28, 30]"
42,26,69,19,[26]
43,28,144,21,[57]
44,28,162,18,"[53, 58]"
45,28,464,13,[]
46,29,267,13,"[36, 39, 56]"
47,29,360,12,[32]
48,30,309,12,[]
49,30,385,11,[50]
50,30,389,12,[49]
51,31,127,17,[]
52,31,204,11,[]
53,32,167,13,"[58, 44]"
54,33,437,15,[]
55,34,34,17,[]
56,34,258,14,"[59, 46]"
57,35,152,12,"[58, 43]"
58,36,159,15,"[53, 57, 44]"
59,37,263,10,[56]
60,37,318,11,[]
61,39,110,21,[]
62,43,189,19,[78]
63,43,232,25,[69]
64,44,361,16,[]
65,45,283,12,[]
66,45,392,8,[]
67,47,39,14,[70]
68,47,74,18,[]
69,47,235,11,[63]
70,48,40,21,[67]
71,49,137,15,[80]
72,50,299,13,[]
73,52,18,14,[]
74,52,103,14,[]
75,52,154,15,[]
76,52,313,18,[]
77,53,437,13,[]
78,54,197,20,"[81, 62]"
79,55,210,12,[]
80,57,131,19,"[83, 71]"
81,58,203,6,[78]
82,58,236,8,[]
83,61,135,9,[80]
84,61,326,21,[88]
85,62,153,14,[90]
86,63,51,15,[]
87,63,199,6,[]
88,63,332,9,[84]
89,67,142,18,"[90, 95, 100]"
90,69,150,17,"[85, 89, 100]"
91,69,230,4,[]
92,69,277,16,[]
93,70,264,17,[]
94,70,341,20,[]
95,71,139,17,"[89, 100]"
96,73,189,11,[]
97,74,122,24,[]
98,75,25,15,[]
99,77,227,12,[]
100,78,141,18,"[89, 90, 95]"
101,79,99,13,"[102, 108]"
102,80,92,10,[101]
103,82,56,11,[]
104,83,295,18,[]
105,84,348,14,[114]
106,85,131,13,[]
107,85,261,19,[113]
108,88,99,16,"[101, 111]"
109,90,154,15,[]
110,90,407,7,[]
111,91,107,17,[108]
112,92,243,8,[]
113,92,264,9,[107]
114,93,343,16,"[119, 105]"
115,94,206,16,[116]
116,96,201,8,[115]
117,96,459,9,[]
118,97,6,10,[]
119,97,343,8,[114]
120,98,277,8,[]
121,99,131,12,[]
122,100,391,21,[]
123,102,19,10,[]
124,102,95,23,[138]
125,105,195,5,[]
126,105,245,9,[]
127,105,335,14,[129]
128,107,253,18,[143]
129,107,339,11,[127]
130,108,53,19,[]
131,108,435,14,[]
132,109,34,21,[]
133,109,80,7,[]
134,109,309,17,[]
135,109,330,4,[]
136,110,354,16,[]
137,110,378,19,[144]
138,111,102,2,[124]
139,111,231,16,[]
140,114,24,13,[]
141,114,153,27,[]
142,115,265,18,"[143, 150]"
143,116,262,15,"[128, 142, 150]"
144,116,372,8,[137]
145,117,67,16,[]
146,118,398,17,[]
147,119,109,10,[156]
148,119,194,13,[]
149,119,236,4,[]
150,119,265,6,"[142, 143]"
151,120,419,18,[]
152,121,337,12,[159]
153,121,361,14,[]
154,122,215,9,[]
