DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,249,13,[]
2,1,76,17,[]
3,2,129,14,[10]
4,3,208,18,[8]
5,4,195,15,[8]
6,5,220,12,[]
7,5,363,15,"[9, 15]"
8,6,207,21,"[4, 5]"
9,6,365,18,"[7, 15]"
10,7,135,18,[3]
11,7,308,16,[]
12,8,443,11,[]
13,10,385,12,[]
14,11,53,20,[19]
15,11,366,19,"[7, 9]"
16,12,343,17,[]
17,12,465,26,[]
18,15,19,9,[20]
19,16,45,10,[14]
20,18,16,18,[18]
21,18,270,13,[]
22,18,281,8,[]
23,21,316,15,[]
24,23,132,16,[]
25,24,27,13,[]
26,26,356,19,[38]
27,27,119,13,[]
28,28,197,8,[]
29,28,335,20,[35]
30,31,86,5,[]
31,31,110,13,[]
32,31,309,18,"[33, 50]"
33,32,308,13,[32]
34,32,433,11,[40]
35,33,326,14,[29]
36,34,185,18,[]
37,34,257,8,[]
38,34,354,10,[26]
39,36,415,15,[]
40,36,434,18,[34]
41,38,81,12,[49]
42,38,108,5,[]
43,38,244,18,[]
44,40,47,11,[]
45,41,59,19,[]
46,41,132,17,[47]
47,41,143,19,[46]
48,41,397,18,[59]
49,42,87,12,"[41, 55]"
50,43,309,13,[32]
51,43,317,8,[]
52,44,2,14,[57]
53,44,98,7,[55]
54,44,258,6,[]
55,45,98,19,"[49, 53]"
56,46,165,15,[]
57,47,1,15,[52]
58,47,124,13,[61]
59,48,403,8,[48]
60,49,220,10,[65]
61,50,119,16,[58]
62,50,463,18,[]
63,52,389,18,[]
64,53,19,16,[]
65,53,225,10,"[71, 60]"
66,54,117,11,[]
67,55,278,24,"[72, 74]"
68,56,73,8,[]
69,56,411,17,[]
70,58,152,20,[76]
71,58,224,15,[65]
72,59,280,34,"[67, 74, 83]"
73,61,50,19,[81]
74,61,278,10,"[67, 72]"
75,61,393,16,[]
76,62,160,10,[70]
77,62,459,21,[]
78,65,21,14,[]
79,65,440,9,[80]
80,66,445,14,"[79, 86]"
81,68,45,11,[73]
82,69,251,8,[]
83,70,291,11,[72]
84,71,229,15,[]
85,71,337,14,[]
86,72,447,11,[80]
87,74,194,5,[]
88,76,244,11,[]
89,78,10,9,[]
90,78,143,12,[]
91,78,311,15,[]
92,81,33,18,[]
93,81,63,20,[]
94,81,435,6,[]
95,85,258,6,[]
96,85,367,15,[]
97,86,226,18,[]
98,86,346,14,[99]
99,88,344,15,[98]
100,90,392,12,[]
101,91,46,14,[]
102,91,436,11,[107]
103,92,186,15,[]
104,96,120,19,[]
105,96,140,6,[]
106,97,4,16,[]
107,97,447,19,"[102, 117]"
108,98,298,12,[116]
109,100,316,17,[]
110,101,164,18,[128]
111,101,187,8,[122]
112,101,400,20,[131]
113,102,229,28,[]
114,102,416,10,[]
115,103,76,13,[118]
116,103,299,16,[108]
117,103,451,13,[107]
118,105,79,17,[115]
119,105,99,9,[]
