DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,60,9,[]
2,0,121,12,[9]
3,2,308,18,"[5, 7]"
4,3,398,15,[]
5,4,308,21,"[3, 7, 17]"
6,4,437,18,[11]
7,6,307,14,"[3, 5, 17]"
8,6,409,16,[19]
9,7,118,14,[2]
10,7,253,16,[16]
11,7,444,14,"[6, 13]"
12,8,101,19,[]
13,10,452,18,[11]
14,11,28,6,[]
15,11,358,17,[]
16,13,253,9,[10]
17,14,313,13,"[5, 7, 23]"
18,14,374,15,[20]
19,15,411,10,[8]
20,16,376,23,[18]
21,17,2,26,[27]
22,17,39,13,"[28, 29]"
23,17,312,25,[17]
24,18,366,4,[]
25,19,264,27,[]
26,19,393,13,[]
27,21,1,20,[21]
28,21,48,25,[22]
29,22,34,15,"[22, 35, 37]"
30,23,104,19,[]
31,23,157,11,[]
32,23,206,15,[]
33,23,444,25,[]
34,24,255,15,[]
35,27,31,12,"[29, 37]"
36,27,185,6,[]
37,28,36,8,"[29, 35]"
38,28,221,17,[]
39,28,395,11,[]
40,28,462,8,[43]
41,29,168,6,[]
42,29,324,13,[]
43,29,458,18,[40]
44,30,277,11,[]
45,34,63,12,[]
46,34,106,14,[]
47,36,96,11,[]
48,36,117,11,[]
49,36,239,10,"[51, 55]"
50,37,177,15,[]
51,37,234,12,"[49, 55]"
52,38,189,12,[]
53,39,321,22,[]
54,40,302,14,[67]
55,41,231,20,"[49, 51]"
56,41,261,18,[]
57,45,69,15,[]
58,46,182,10,"[65, 69]"
59,46,273,3,[]
60,48,113,12,[]
61,48,289,14,[67]
62,49,47,6,[]
63,49,121,8,[68]
64,49,168,20,[69]
65,49,181,12,"[58, 69, 72]"
66,49,459,6,[]
67,50,297,16,"[54, 61]"
68,51,127,18,[63]
69,51,177,9,"[58, 64, 65]"
70,52,186,4,[]
71,52,410,8,[]
72,54,182,9,[65]
73,54,215,13,[]
74,56,17,14,[77]
75,56,51,6,[]
76,56,441,11,[]
77,59,27,18,[74]
78,61,192,14,"[81, 84]"
79,61,362,18,[]
80,62,83,7,[]
81,62,192,12,"[78, 84, 88]"
82,63,52,15,[86]
83,66,131,13,[]
84,66,186,11,"[78, 81, 88]"
85,66,448,13,[]
86,67,53,17,[82]
87,67,216,20,[96]
88,68,186,11,"[81, 84]"
89,69,458,17,[]
90,70,92,15,[]
91,71,23,9,[]
92,72,335,12,"[97, 104]"
93,72,348,10,[]
94,74,139,12,[]
95,74,299,6,[]
96,75,228,19,[87]
97,75,334,16,"[92, 104]"
98,76,276,10,[99]
99,77,274,12,[98]
100,77,401,16,[]
101,78,319,20,[109]
102,79,45,25,[103]
103,79,48,22,[102]
104,79,341,14,"[92, 97]"
105,80,83,10,[107]
106,81,75,8,[107]
107,81,80,17,"[105, 106]"
108,81,455,10,[111]
109,82,321,4,[101]
