DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,70,24,[]
2,1,240,11,[]
3,1,289,21,"[5, 13]"
4,2,21,19,[]
5,2,294,18,"[3, 13]"
6,2,419,18,[7]
7,2,421,12,[6]
8,3,370,18,"[15, 20]"
9,4,431,12,[]
10,5,335,4,[]
11,6,82,17,[31]
12,6,355,15,"[20, 28]"
13,7,299,14,"[3, 5]"
14,7,463,23,[29]
15,8,373,9,[8]
16,8,385,13,[]
17,9,60,7,[]
18,12,208,13,[]
19,13,237,22,[34]
20,13,364,21,"[8, 12, 28, 40]"
21,14,26,10,[23]
22,14,128,11,"[24, 37]"
23,15,29,10,[21]
24,15,127,12,"[22, 37]"
25,15,149,9,[]
26,15,196,17,[]
27,15,251,14,[]
28,15,360,19,"[12, 20, 30]"
29,15,452,19,"[14, 42]"
30,16,354,4,[28]
31,17,81,15,"[11, 44]"
32,17,418,14,[52]
33,18,50,12,"[36, 41]"
34,18,237,21,"[19, 43]"
35,20,16,10,[]
36,20,49,18,"[33, 41]"
37,20,127,17,"[22, 24, 47]"
38,20,314,10,[]
39,20,323,10,[]
40,21,373,18,"[20, 46, 54, 55]"
41,22,52,17,"[33, 36, 53]"
42,22,458,12,[29]
43,23,241,11,[34]
44,24,85,22,[31]
45,24,264,18,[60]
46,24,384,15,"[40, 55]"
47,25,128,12,[37]
48,25,172,9,[49]
49,25,176,19,[48]
50,25,298,14,[]
51,27,224,14,[73]
52,27,421,21,"[32, 61]"
53,28,58,12,"[41, 70]"
54,28,371,12,"[40, 55]"
55,28,378,19,"[40, 46, 54]"
56,28,398,11,[]
57,28,436,11,[62]
58,30,313,16,[]
59,30,344,13,[]
60,32,258,19,[45]
61,32,421,16,[52]
62,32,443,16,[57]
63,33,43,11,[79]
64,33,71,8,[74]
65,33,249,9,[]
66,33,283,10,[]
67,33,386,6,[]
68,33,433,5,[78]
69,34,8,14,[]
70,34,60,7,[53]
71,35,306,17,[87]
72,36,154,5,[76]
73,36,225,14,"[77, 51]"
74,37,66,13,[64]
75,38,101,10,[80]
76,38,151,10,"[72, 82]"
77,38,230,11,"[73, 99]"
78,38,431,13,[68]
79,39,44,8,[63]
80,39,94,20,[75]
81,39,111,11,[]
82,39,145,12,[76]
83,39,170,12,[94]
84,40,189,19,[]
85,40,357,14,[]
86,40,466,10,[]
87,41,303,16,[71]
88,41,408,12,[98]
89,42,211,13,[]
90,42,290,13,[]
91,42,319,12,[]
92,43,50,12,[]
93,44,103,9,[]
94,44,162,18,"[83, 103]"
95,44,326,7,[]
96,44,342,21,[]
97,46,397,12,[]
98,47,413,26,"[88, 112]"
99,48,237,21,"[77, 105, 121]"
100,48,259,17,[111]
101,49,119,12,[]
102,49,459,11,[]
103,50,168,14,[94]
104,51,186,7,[]
105,51,245,18,"[121, 99]"
106,51,281,17,[]
107,51,425,15,[127]
108,52,95,10,[]
109,53,33,16,[]
110,54,193,12,[115]
111,54,257,11,"[125, 100]"
112,54,415,8,"[127, 98]"
113,56,52,12,[]
114,56,129,12,"[129, 134]"
115,56,196,16,[110]
116,56,295,18,"[118, 131, 132]"
117,57,71,17,[137]
118,57,290,10,"[116, 131]"
119,57,337,11,[126]
120,58,81,12,[]
121,58,234,21,"[105, 130, 99]"
122,58,446,7,[]
123,59,141,15,"[129, 134]"
124,59,221,12,[]
125,59,254,11,[111]
126,59,334,25,[119]
127,59,418,18,"[107, 112]"
128,59,458,15,[133]
129,62,133,12,"[114, 123, 134]"
130,62,229,6,[121]
131,62,289,22,"[116, 118]"
132,62,301,16,[116]
133,62,452,9,[128]
134,63,133,20,"[114, 123, 129]"
135,64,384,15,[]
136,65,352,16,[]
137,67,74,17,"[117, 142]"
138,67,409,15,[]
139,68,51,15,[]
140,68,101,20,[146]
141,68,194,16,[155]
142,69,78,14,[137]
143,69,397,12,[151]
144,70,172,8,[]
145,71,89,9,[]
146,71,98,22,[140]
147,75,182,11,[]
148,75,196,5,[155]
149,75,272,23,"[156, 160]"
150,75,372,17,[]
151,75,400,12,[143]
152,76,153,11,"[157, 161]"
153,76,238,18,[]
154,77,53,9,[]
155,77,193,17,"[141, 148]"
156,77,281,21,"[149, 169]"
157,78,162,15,"[152, 161, 162]"
158,79,121,16,[]
159,81,143,16,[179]
160,81,263,18,"[149, 167]"
161,82,160,13,"[152, 157]"
162,82,171,11,[157]
163,83,23,20,[]
164,84,78,20,[186]
165,84,324,8,[]
166,85,408,10,[]
167,86,267,11,[160]
168,86,428,16,[172]
169,87,276,12,[156]
170,87,445,15,"[178, 172]"
171,88,219,13,"[180, 187]"
172,88,437,16,"[178, 168, 170]"
173,89,342,11,[]
174,89,362,18,[197]
175,89,380,15,[]
176,89,393,15,[194]
177,90,96,2,[]
178,91,446,18,"[170, 172]"
179,92,143,13,"[182, 159]"
180,92,218,9,"[187, 171]"
181,92,352,10,[197]
182,93,137,17,"[179, 191]"
183,93,166,14,[185]
184,94,69,11,[186]
185,94,164,14,[183]
186,95,72,21,"[184, 200, 164]"
187,96,220,14,"[180, 192, 171]"
188,97,154,10,[]
189,98,31,15,[190]
190,98,42,19,[189]
191,98,131,19,[182]
192,98,227,13,[187]
193,99,17,11,[]
194,99,395,19,"[202, 176]"
195,100,376,9,[]
196,100,463,8,[]
197,101,360,20,"[181, 204, 174]"
198,102,165,8,[]
199,102,300,23,[205]
200,103,82,15,"[186, 220]"
201,103,116,17,[]
202,103,399,19,"[194, 225]"
