DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,212,13,[]
2,1,430,11,[]
3,2,135,15,[]
4,3,261,11,[]
5,4,243,14,[]
6,4,399,19,[]
7,6,448,17,[14]
8,8,310,12,[]
9,10,47,6,[]
10,12,17,9,[]
11,12,323,13,[13]
12,14,123,16,[]
13,16,321,11,"[11, 22]"
14,16,450,17,[7]
15,17,105,6,[]
16,18,256,16,[]
17,18,458,8,[]
18,21,8,20,[19]
19,21,15,7,[18]
20,22,94,18,"[26, 28]"
21,23,284,15,[]
22,23,321,17,[13]
23,24,442,7,[]
24,27,79,12,[28]
25,27,140,11,[29]
26,28,101,19,"[20, 28, 38]"
27,28,434,9,[32]
28,29,85,23,"[20, 24, 26, 43]"
29,29,142,7,[25]
30,29,201,9,[]
31,30,39,7,[]
32,31,431,11,[27]
33,35,296,15,[]
34,35,385,12,[42]
35,35,440,9,[]
36,36,127,4,[41]
37,36,359,13,[]
38,37,100,19,"[26, 46]"
39,37,455,7,[]
40,39,40,12,[]
41,39,129,15,"[36, 47, 56]"
42,39,389,10,[34]
43,40,82,16,"[28, 50]"
44,41,62,14,[58]
45,41,215,15,[]
46,42,102,13,[38]
47,42,139,14,"[41, 54, 56]"
48,42,184,15,[]
49,43,350,11,[]
50,44,87,16,[43]
51,44,251,15,[55]
52,45,336,14,[]
53,45,444,8,[]
54,46,148,20,[47]
55,46,258,6,"[59, 51, 62]"
56,47,131,16,"[41, 47]"
57,47,435,11,[]
58,50,63,16,[44]
59,50,260,9,[55]
60,51,169,7,[]
61,53,106,21,[]
62,53,262,20,[55]
63,56,1,11,[]
64,56,419,17,[67]
65,57,63,8,[]
66,57,308,11,[]
67,57,415,10,[64]
68,58,319,15,[]
69,65,239,15,[]
70,68,45,16,[]
71,68,131,23,[83]
72,70,183,12,[85]
73,70,297,18,[]
74,70,318,10,"[79, 81, 87]"
75,72,344,8,[]
76,72,360,12,[]
77,73,12,8,[]
78,73,81,16,[80]
79,74,323,19,"[74, 81, 87]"
80,75,86,21,"[78, 86, 91]"
81,75,313,20,"[74, 79, 87]"
82,76,351,8,[]
83,77,125,15,[71]
84,77,229,26,[]
85,78,183,19,[72]
86,79,93,21,"[80, 91, 94, 101]"
87,80,320,21,"[74, 79, 81]"
88,80,340,11,[97]
89,80,389,19,[93]
90,81,25,12,[100]
91,81,100,21,"[80, 86, 94, 106]"
92,81,467,3,[]
93,82,391,9,[89]
94,85,99,12,"[86, 91, 106]"
95,85,294,14,[96]
96,85,294,5,[95]
97,85,342,11,[88]
98,86,222,11,[]
99,87,152,8,[]
100,88,22,12,[90]
101,89,88,14,"[86, 103, 106]"
102,89,371,17,[]
103,91,89,5,[101]
104,91,185,12,[]
105,92,75,15,[107]
106,93,94,18,"[91, 94, 101]"
107,94,74,14,[105]
108,94,235,18,[127]
109,94,308,9,[]
110,95,302,6,[]
111,96,137,8,[]
112,96,267,10,[]
113,96,335,18,[116]
114,97,1,12,[120]
115,97,182,3,[]
116,97,329,18,[113]
117,98,35,19,"[122, 124]"
118,98,458,18,[]
119,99,426,17,[121]
120,100,5,14,[114]
121,100,429,16,[119]
122,101,36,17,"[117, 124]"
123,101,347,12,[]
124,103,46,19,"[117, 122, 125]"
125,103,58,21,[124]
126,105,111,5,[131]
127,105,230,19,[108]
128,105,412,19,[147]
129,106,169,16,[137]
130,106,382,20,[]
131,107,112,16,[126]
132,107,125,20,[144]
133,108,367,14,[]
134,111,29,22,[]
135,111,96,10,[]
136,111,305,12,[]
137,112,175,23,"[129, 145]"
138,112,322,23,"[139, 152]"
139,112,332,15,"[138, 152]"
140,113,216,12,[]
141,113,397,19,[]
142,114,155,7,[]
143,114,462,19,[]
144,115,131,14,[132]
145,116,178,13,[137]
146,117,265,11,[]
147,117,408,18,[128]
148,118,92,11,[]
149,118,294,6,[]
150,118,438,9,[]
151,120,251,9,[]
152,121,332,17,"[138, 139, 155, 165]"
153,122,83,8,[159]
154,123,15,17,[]
155,123,340,17,"[152, 165]"
156,124,123,16,[]
157,124,446,11,[]
158,128,1,7,[]
159,128,78,26,[153]
160,128,100,13,[169]
161,128,401,5,[]
162,129,432,20,[166]
163,130,281,17,[]
164,131,250,17,[]
165,131,333,14,"[152, 155]"
166,131,426,13,[162]
167,133,108,11,[]
168,135,95,11,[169]
169,135,97,14,"[160, 168]"
170,136,219,12,[]
171,138,151,17,[]
172,141,393,13,[181]
173,142,81,24,[183]
174,142,290,20,"[175, 190]"
175,143,290,21,"[174, 190]"
176,143,336,14,[]
177,144,274,8,[]
178,145,30,19,[184]
179,145,228,12,[]
180,147,173,24,"[182, 187]"
181,147,394,13,[172]
182,148,177,17,"[180, 187, 188]"
183,149,79,10,[173]
184,150,39,13,[178]
185,151,54,16,[193]
186,151,163,6,[]
187,151,177,14,"[180, 182, 188]"
188,151,184,12,"[182, 187]"
189,153,213,19,[]
190,154,289,13,"[174, 175]"
191,154,439,3,[]
192,154,459,16,[]
193,156,52,11,[185]
194,156,380,12,[]
195,157,28,14,[]
196,158,263,23,"[198, 206]"
197,159,104,17,[]
198,159,271,19,[196]
199,159,319,20,[]
200,159,408,21,[]
201,160,125,25,[]
202,161,170,14,[]
203,162,393,11,[208]
204,164,228,12,[]
205,166,437,7,[]
206,167,261,12,[196]
207,167,302,15,[]
208,167,398,8,[203]
209,168,13,13,[]
210,169,418,15,[]
211,170,40,17,[]
212,170,114,12,[]
213,170,241,16,[]
214,172,72,7,[]
215,172,253,10,"[216, 218]"
216,173,249,14,"[215, 217, 218]"
217,174,242,20,"[216, 218]"
218,176,245,25,"[215, 216, 217]"
219,176,310,8,[]
220,179,169,18,[231]
221,179,202,16,[]
222,180,400,18,[]
223,180,425,13,[]
224,181,47,19,[]
225,181,182,7,[]
226,181,339,4,[]
227,181,350,7,[234]
228,182,114,11,[]
229,182,145,13,[]
230,182,262,15,[]
231,185,165,9,[220]
232,186,97,9,[]
233,186,289,6,[]
234,186,347,14,[227]
235,188,85,14,[]
236,188,321,13,[241]
237,189,439,7,[]
238,190,457,24,[245]
239,193,105,15,"[240, 247]"
240,193,108,13,"[239, 247]"
241,193,327,13,[236]
242,194,260,17,[]
243,194,415,11,[]
244,195,404,24,[]
245,195,457,20,[238]
246,196,286,18,[]
247,197,102,18,"[239, 240]"
248,197,199,16,"[255, 259]"
249,198,51,17,[]
250,198,123,15,"[251, 256]"
251,200,134,16,[250]
252,200,213,17,[]
253,201,299,21,[]
254,203,28,13,[]
255,205,198,16,"[248, 259]"
256,206,117,17,[250]
257,206,391,11,[]
258,207,334,14,[272]
259,208,200,17,"[248, 255]"
260,209,174,20,[265]
261,209,191,7,[]
262,210,89,11,[]
263,210,350,14,[]
264,211,457,8,[]
265,212,176,14,[260]
266,213,2,17,[271]
267,214,107,8,[]
268,214,145,11,[]
269,215,237,14,[]
270,215,435,17,[276]
271,216,6,13,[266]
272,216,332,17,[258]
273,220,20,13,[280]
274,220,55,6,[]
275,222,465,16,[296]
276,223,430,12,"[270, 285]"
277,224,277,14,[297]
278,225,286,8,[]
279,226,216,9,[]
280,227,24,14,[273]
281,227,65,8,[]
282,227,314,15,[288]
283,227,328,17,[]
284,227,361,13,[298]
285,227,427,12,[276]
286,228,231,5,[]
287,229,127,12,[]
288,229,309,18,"[282, 303]"
289,230,199,18,"[300, 306]"
290,230,299,11,[295]
291,230,446,8,[]
292,230,458,10,[296]
293,232,74,17,[311]
294,232,110,13,[]
295,232,294,18,[290]
296,232,462,13,"[275, 292]"
297,233,278,12,"[277, 314]"
298,233,351,19,"[284, 299, 307]"
299,233,353,5,"[298, 307]"
300,234,209,14,"[289, 306]"
301,234,241,18,[]
302,234,259,18,[]
303,234,308,11,[288]
304,234,418,15,[]
305,238,41,24,[]
306,238,202,15,"[289, 300]"
307,238,353,14,"[298, 299]"
308,239,18,9,[]
309,239,158,20,[]
310,239,334,14,[]
311,241,66,16,[293]
312,241,107,11,[]
313,241,366,16,[317]
314,244,274,18,[297]
315,244,412,11,[]
316,246,306,9,[]
317,246,367,9,"[313, 324]"
318,246,442,13,[]
319,248,140,11,[]
320,248,246,11,[]
321,249,174,18,[]
322,250,219,14,[]
323,252,73,14,[334]
324,253,368,12,[317]
325,255,104,19,[]
326,256,307,19,[337]
327,256,423,9,"[328, 338]"
328,257,422,4,[327]
329,258,50,10,[]
330,258,384,16,[]
331,258,406,10,[]
332,259,324,8,[]
333,260,41,17,[]
334,261,76,12,[323]
335,261,205,4,[339]
336,261,294,12,[]
337,261,313,13,[326]
338,261,420,9,[327]
339,262,212,20,[335]
340,262,441,7,[]
341,263,7,15,[351]
342,265,132,8,[]
343,266,250,17,[]
344,267,391,13,"[346, 359]"
345,268,190,8,[]
346,268,393,22,"[344, 359]"
347,268,430,14,"[349, 353]"
348,269,359,10,[357]
349,269,439,11,"[347, 350]"
350,269,448,14,[349]
351,270,5,11,[341]
352,271,419,27,[353]
353,271,422,18,"[347, 352]"
354,273,93,23,"[355, 365, 366, 369]"
355,273,97,12,"[354, 365, 366]"
356,273,129,11,[363]
357,273,360,13,[348]
358,273,380,11,[]
359,273,389,6,"[344, 346]"
360,274,180,20,[367]
361,276,61,11,[]
362,276,79,13,"[368, 369]"
363,276,129,16,[356]
364,276,332,15,[]
365,278,102,15,"[354, 355, 366]"
366,279,93,10,"[354, 355, 365, 369]"
367,279,168,19,[360]
368,280,75,17,"[362, 380, 384]"
369,281,86,15,"[354, 362, 366]"
370,281,262,21,[]
371,281,378,8,[]
372,282,397,24,"[379, 382]"
373,283,190,24,[]
374,285,24,12,[378]
375,285,215,24,[]
376,285,357,18,[389]
377,286,292,8,[]
378,287,26,7,[374]
379,288,391,14,[372]
380,289,76,12,"[368, 384]"
381,289,109,12,"[387, 394]"
382,289,407,19,[372]
383,289,445,18,[385]
384,290,78,22,"[368, 380]"
385,290,437,15,[383]
386,291,35,14,"[391, 392]"
387,291,110,8,"[381, 394]"
388,291,318,14,[]
389,291,365,15,"[376, 390]"
390,292,370,7,[389]
391,293,35,16,"[386, 392]"
392,294,41,5,"[386, 391]"
393,295,101,12,[394]
394,297,109,22,"[381, 387, 393]"
395,299,372,12,[]
396,300,284,30,[415]
397,301,41,12,[]
398,301,323,12,[]
399,301,455,27,[400]
400,303,454,18,[399]
401,305,71,11,[408]
402,305,83,17,[408]
403,307,232,12,[405]
404,308,220,21,[417]
405,309,233,13,[403]
406,310,21,14,[]
407,311,38,12,[]
408,311,78,15,"[401, 402, 418]"
409,311,111,12,[]
410,313,366,14,"[411, 423]"
411,313,367,17,"[410, 423]"
412,313,382,19,[416]
413,315,61,8,[422]
414,315,202,18,[417]
415,315,292,20,"[396, 428]"
416,315,381,11,[412]
417,316,212,14,"[404, 414]"
418,317,80,20,[408]
419,320,154,16,[]
420,321,329,17,"[421, 432, 433, 434]"
421,321,337,18,"[420, 427, 433, 434]"
422,322,55,18,[413]
423,323,365,21,"[410, 411]"
424,323,456,14,[]
425,324,23,16,[]
426,324,113,8,[]
427,324,346,11,[421]
428,325,295,12,[415]
429,325,315,13,[]
430,327,141,7,[]
431,328,253,17,"[438, 439]"
432,328,331,4,"[420, 433, 434]"
433,328,336,16,"[420, 421, 432, 434]"
434,329,330,15,"[420, 421, 432, 433]"
435,331,281,9,[]
436,332,392,4,[]
437,333,446,20,[]
438,334,248,8,"[439, 431]"
439,334,253,12,"[438, 431]"
440,335,164,11,[]
441,336,405,18,[458]
442,337,102,15,[451]
443,337,261,10,"[461, 466]"
444,337,294,17,[453]
445,337,362,5,[]
446,338,6,13,[468]
447,338,124,17,[460]
448,338,217,10,[449]
449,340,211,14,[448]
450,340,229,18,"[457, 470, 477]"
451,341,107,27,"[442, 460]"
452,341,276,11,[466]
453,341,297,27,[444]
454,342,389,16,[]
455,342,450,6,[459]
456,342,458,10,[459]
457,343,242,19,"[450, 470]"
458,343,404,14,[441]
459,343,457,19,"[455, 456, 471]"
460,344,114,18,"[447, 451, 473]"
461,345,265,17,"[443, 466]"
462,345,427,10,[478]
463,346,44,18,[]
464,346,84,4,[]
465,346,190,10,[]
466,346,269,21,"[443, 452, 461]"
467,346,355,7,[]
468,347,4,21,"[446, 472]"
469,347,17,15,[]
470,347,229,15,"[450, 457, 477, 479]"
471,348,464,7,[459]
472,349,2,17,[468]
473,350,115,13,[460]
474,350,172,17,[]
475,351,159,13,[]
476,351,209,15,[]
477,351,233,20,"[450, 470, 479, 484]"
478,351,433,16,[462]
479,352,231,9,"[470, 477]"
480,354,306,16,[490]
481,356,450,14,[]
482,357,348,10,[496]
483,358,57,12,[]
484,358,242,18,[477]
485,359,367,13,[493]
486,360,167,22,[]
487,360,382,15,"[493, 500, 510]"
488,361,184,16,[492]
489,361,265,16,[]
490,361,312,16,"[480, 508]"
491,362,39,14,[506]
492,362,190,14,[488]
493,362,374,20,"[485, 487, 500]"
494,363,15,13,[]
495,363,24,9,[]
496,363,346,10,"[482, 509]"
497,363,434,10,[]
498,364,128,12,[]
499,365,329,11,[513]
500,365,382,16,"[487, 493, 510]"
501,367,33,9,[]
502,367,227,16,[519]
503,369,80,9,"[514, 516]"
504,369,103,19,[518]
505,369,424,19,[]
506,370,46,15,[491]
507,370,68,13,"[516, 517]"
508,370,317,16,"[490, 520]"
509,370,344,13,"[496, 513]"
510,370,388,16,"[487, 500, 526]"
511,371,137,25,[]
512,371,213,10,[523]
513,371,336,18,"[499, 509, 520]"
514,372,80,22,"[503, 516]"
515,374,26,8,[]
516,374,73,22,"[503, 507, 514]"
517,375,62,10,[507]
518,375,111,24,"[504, 522]"
519,375,226,12,"[502, 523]"
520,375,328,20,"[508, 513]"
521,376,177,9,[]
522,377,115,13,[518]
523,377,219,18,"[512, 519]"
524,378,5,18,[]
525,378,88,5,[]
526,379,388,14,[510]
527,382,346,18,[]
528,384,129,22,[537]
529,385,312,12,[536]
530,387,149,17,[546]
531,387,178,19,[538]
532,387,271,15,[535]
533,388,18,17,[540]
534,391,77,15,[]
535,391,275,23,"[532, 542]"
536,391,307,18,[529]
537,392,127,12,[528]
538,392,166,14,[531]
539,392,387,6,[541]
540,393,22,13,[533]
541,393,386,20,"[539, 545]"
542,394,284,18,[535]
543,394,332,6,[]
544,397,257,18,"[547, 549]"
545,397,397,22,[541]
546,398,147,16,[530]
547,398,250,20,"[544, 549]"
548,400,114,22,[]
549,403,250,18,"[544, 547]"
550,403,430,17,[]
551,404,48,20,[552]
552,404,53,19,"[551, 570]"
553,404,134,17,[]
554,406,26,15,[564]
555,408,455,18,[]
556,409,152,8,"[566, 571]"
557,410,76,7,[]
558,410,218,19,[]
559,410,264,19,[]
560,410,337,14,[561]
561,410,340,7,[560]
562,410,389,3,[]
563,411,192,16,[]
564,412,27,10,[554]
565,412,93,13,[]
566,413,146,19,"[556, 571]"
567,413,409,11,[]
568,413,440,11,[575]
569,415,13,11,[]
570,415,55,13,"[552, 584]"
571,415,154,13,"[556, 566]"
572,417,304,11,[]
573,418,199,9,[]
574,418,284,7,[580]
575,420,436,22,"[568, 593]"
576,421,32,13,[]
577,421,185,7,[]
578,421,237,11,[]
579,422,6,11,[595]
580,422,279,18,[574]
581,422,457,9,[]
582,424,295,21,[]
583,425,322,13,[]
584,426,50,21,[570]
585,426,113,13,"[591, 602]"
586,426,191,18,[597]
587,426,408,24,[589]
588,427,225,9,[]
589,428,415,12,[587]
590,429,342,6,[]
591,430,105,24,[585]
592,430,389,11,[601]
593,430,439,13,"[575, 606]"
594,431,370,11,"[599, 600]"
595,432,10,20,[579]
596,432,174,14,[]
597,432,193,12,[586]
598,433,116,10,[602]
599,433,367,14,"[594, 600]"
600,433,374,15,"[594, 599]"
601,433,385,9,[592]
602,434,118,15,"[585, 598]"
603,434,148,16,[]
604,434,255,12,[616]
605,436,160,18,[612]
606,436,435,22,[593]
607,437,209,9,[]
608,438,268,15,[]
609,438,354,21,[]
610,438,465,12,[618]
611,440,104,12,[620]
612,440,169,10,[605]
613,442,83,7,[]
614,442,127,15,[]
615,442,242,9,[616]
616,442,249,18,"[604, 615]"
617,443,454,9,[]
618,443,464,9,[610]
619,444,75,13,[]
620,445,98,24,[611]
621,445,294,12,"[622, 632]"
622,445,296,5,[621]
623,447,157,12,[624]
624,448,164,12,[623]
625,450,62,8,[]
626,451,375,16,"[629, 633, 637]"
627,451,411,5,[631]
628,452,306,17,[632]
629,452,386,20,[626]
630,453,71,9,[]
631,453,410,20,"[627, 643]"
632,454,298,16,"[621, 628]"
633,454,367,15,"[626, 637]"
634,455,238,20,[645]
635,455,439,15,[]
636,456,354,10,[]
637,456,369,17,"[626, 633]"
638,457,17,16,[640]
639,457,37,14,[644]
640,458,8,10,[638]
641,458,220,19,[]
642,458,337,15,[]
643,459,414,8,"[631, 654]"
644,461,40,9,[639]
645,462,248,18,[634]
646,464,104,14,[]
647,465,145,18,[]
648,465,387,13,[]
649,466,84,6,[]
650,467,174,16,[]
651,467,185,11,[]
652,468,6,12,[]
653,468,329,14,[]
654,468,416,18,"[643, 664, 665]"
655,469,376,11,[668]
656,470,121,13,[]
657,470,219,11,[658]
658,470,221,12,[657]
659,470,399,8,[666]
660,471,365,8,[]
661,472,233,3,[]
662,472,280,14,[]
663,473,406,8,"[664, 666]"
664,473,409,18,"[654, 663, 665, 666]"
665,473,418,13,"[654, 664]"
666,474,405,18,"[659, 663, 664]"
667,477,296,20,[681]
668,477,379,15,"[655, 674]"
669,478,455,10,[672]
670,478,464,7,[]
671,480,66,19,[675]
672,480,447,14,[669]
673,481,2,6,[]
674,481,392,23,"[668, 691]"
675,482,58,15,[671]
676,482,97,16,"[677, 683, 693]"
677,482,107,12,"[676, 683, 694]"
678,483,10,9,[]
679,483,24,7,[]
680,483,119,5,"[688, 690]"
681,483,297,11,[667]
682,483,353,12,"[689, 703]"
683,484,100,8,"[676, 677]"
684,484,342,17,[703]
685,485,36,11,[692]
686,485,80,12,"[693, 697]"
687,486,159,17,[698]
688,487,121,17,"[680, 690]"
689,487,356,22,"[682, 701, 703]"
690,488,119,17,"[680, 688]"
691,488,395,20,[674]
692,489,29,10,"[685, 709]"
693,489,88,17,"[676, 686]"
694,489,107,13,[677]
695,489,250,17,[]
696,489,326,19,[710]
697,490,76,9,[686]
698,490,148,23,[687]
699,491,48,19,[]
700,491,166,6,[706]
701,491,362,13,"[689, 704]"
702,491,410,16,[]
703,492,348,23,"[682, 684, 689]"
704,492,368,16,[701]
705,493,309,4,[]
706,494,173,20,"[700, 716]"
707,494,260,15,[]
708,496,20,16,[709]
709,496,26,18,"[692, 708]"
710,497,318,17,"[696, 711]"
711,498,321,9,[710]
712,499,78,11,[]
713,499,97,17,[714]
714,500,96,25,[713]
715,500,445,16,[]
716,503,179,14,[706]
717,503,334,13,[718]
718,505,329,8,[717]
719,506,219,15,[731]
720,506,274,23,[]
721,506,350,19,"[726, 727, 733]"
722,507,63,15,[729]
723,507,263,8,[]
724,510,107,5,[734]
725,510,137,7,[]
726,510,351,17,"[721, 727, 733]"
727,512,358,22,"[721, 726, 733]"
728,512,456,9,[]
729,513,60,12,[722]
730,513,128,9,[]
731,513,213,15,[719]
732,513,337,13,[]
733,513,360,14,"[721, 726, 727]"
734,515,108,13,[724]
735,518,27,11,[740]
736,518,45,6,[]
737,518,443,18,[]
738,520,177,12,[]
739,520,377,9,[]
740,522,28,11,"[735, 745]"
741,522,255,30,[755]
742,523,301,9,[743]
