DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,364,19,[]
2,1,115,19,[11]
3,1,253,9,[]
4,2,35,7,[]
5,2,319,24,[]
6,3,41,13,[]
7,3,179,13,[]
8,4,79,10,[10]
9,4,230,12,[]
10,6,84,16,[8]
11,6,121,15,"[2, 21]"
12,6,403,6,[]
13,7,249,6,[]
14,7,409,18,[]
15,8,260,12,[]
16,8,280,13,[]
17,9,59,22,[]
18,10,327,11,[]
19,10,441,10,[]
20,11,304,14,"[23, 35]"
21,14,123,16,[11]
22,16,39,11,[]
23,16,313,15,"[20, 35, 39]"
24,16,366,14,[31]
25,17,91,17,"[26, 33]"
26,17,94,20,"[25, 33, 40]"
27,17,428,13,[]
28,18,169,13,[34]
29,18,199,12,[]
30,18,248,19,[]
31,18,372,17,[24]
32,21,4,5,[]
33,21,95,15,"[25, 26, 40]"
34,21,172,12,[28]
35,21,315,23,"[20, 23, 38, 39, 44]"
36,22,31,11,[]
37,22,418,9,[]
38,23,305,13,"[35, 39]"
39,23,310,13,"[23, 35, 38]"
40,24,97,5,"[26, 33]"
41,24,108,11,[]
42,24,330,16,"[44, 47, 57, 59]"
43,24,457,18,[]
44,25,322,14,"[35, 42, 57]"
45,27,56,11,[50]
46,27,134,21,[]
47,27,333,11,"[42, 55, 59]"
48,29,46,11,"[50, 56]"
49,30,2,12,[]
50,31,53,11,"[45, 48]"
51,31,65,8,[53]
52,31,233,8,[]
53,32,69,13,[51]
54,32,85,17,[]
55,32,337,12,"[59, 47]"
56,33,39,19,[48]
57,33,325,17,"[59, 62, 42, 44]"
58,34,2,19,[66]
59,34,330,12,"[55, 57, 62, 42, 47]"
60,36,101,9,[]
61,36,412,12,[]
62,37,323,11,"[57, 59]"
63,38,382,6,[]
64,38,449,13,[]
65,39,203,13,[]
66,40,3,29,[58]
67,43,146,13,"[72, 76]"
68,44,283,19,[]
69,44,351,12,[]
70,45,224,19,[]
71,47,22,16,"[89, 90]"
72,47,155,20,"[67, 76, 86, 92]"
73,47,340,16,[93]
74,48,86,16,[]
75,48,124,11,[]
76,49,148,22,"[67, 72, 85, 86, 92]"
77,49,380,15,[]
78,52,41,15,[]
79,52,57,19,[91]
80,52,318,10,[87]
81,52,373,5,[]
82,52,393,14,[]
83,52,465,18,[]
84,53,452,12,[]
85,54,144,7,"[86, 76]"
86,54,149,15,"[85, 92, 72, 76]"
87,54,319,11,[80]
88,54,434,15,[99]
89,56,19,11,"[90, 71]"
90,56,23,12,"[89, 71]"
91,56,45,14,"[79, 106]"
92,56,158,15,"[86, 72, 76]"
93,56,337,16,"[98, 73]"
94,56,413,17,[]
95,57,209,8,[]
96,58,96,22,[]
97,58,183,6,[]
98,58,338,3,[93]
99,58,428,13,[88]
100,59,173,13,[111]
101,59,350,21,[117]
102,60,31,11,[]
103,61,233,13,[]
104,62,307,14,[]
105,62,389,8,[]
106,63,49,17,[91]
107,63,259,7,[]
108,63,363,10,[]
109,65,320,17,[110]
110,65,321,13,[109]
111,66,173,20,[100]
112,67,1,13,[]
113,67,434,6,[]
114,68,161,11,[]
115,68,251,8,[119]
116,69,275,9,[]
117,69,346,15,[101]
118,70,97,16,[]
119,71,251,9,[115]
120,71,383,14,[139]
121,72,187,9,[]
122,73,140,16,[126]
123,73,153,5,[128]
124,73,263,4,[]
125,74,303,17,[]
126,75,139,19,[122]
127,75,356,6,[]
128,76,156,13,"[123, 143]"
129,76,326,24,[138]
130,76,407,15,"[135, 144]"
131,76,455,8,[]
132,78,167,12,[]
133,79,247,11,[]
134,81,375,20,"[139, 141]"
135,81,411,23,"[130, 144]"
136,83,149,5,[143]
137,83,182,8,[148]
138,83,324,17,[129]
139,83,386,20,"[120, 134, 141, 150]"
140,84,69,14,[147]
141,84,376,14,"[134, 139]"
142,85,50,11,[]
143,85,155,19,"[128, 136]"
