DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,411,11,[]
2,2,214,15,[6]
3,4,17,20,[9]
4,4,84,18,[12]
5,4,195,14,[6]
6,5,205,21,"[2, 5]"
7,5,255,10,[]
8,5,442,17,[]
9,9,14,18,"[3, 18]"
10,9,378,11,[]
11,10,30,26,[]
12,10,75,14,[4]
13,10,317,17,[16]
14,11,175,8,[]
15,16,46,20,[]
16,16,314,15,[13]
17,17,8,10,[18]
18,18,10,13,"[9, 17]"
19,18,103,11,[]
20,18,397,15,[]
21,19,258,5,[]
22,20,355,5,[]
23,20,463,13,[]
24,21,240,11,[31]
25,22,118,10,[]
26,22,158,23,[]
27,22,198,10,[]
28,22,268,12,[]
29,22,335,13,[]
30,23,182,22,[36]
31,23,235,14,[24]
32,23,379,14,[]
33,24,30,11,[]
34,26,138,16,[]
35,27,85,12,[]
36,27,176,18,[30]
37,27,410,24,[41]
38,27,429,10,[39]
39,27,433,6,[38]
40,28,121,7,[]
41,29,412,22,"[37, 57]"
42,30,215,10,[]
43,30,257,16,[]
44,30,361,14,[]
45,31,289,14,[]
46,31,399,6,[]
47,32,41,17,"[60, 62]"
48,34,63,14,"[52, 55]"
49,34,425,5,"[57, 59]"
50,35,6,9,[51]
51,36,11,12,[50]
52,36,67,16,"[48, 55]"
53,36,164,15,[]
54,36,356,14,[]
55,37,62,12,"[48, 52]"
56,37,319,20,[]
57,37,420,14,"[49, 59, 41]"
58,38,209,12,[]
59,38,425,18,"[49, 57]"
60,39,50,19,"[47, 62]"
61,39,374,9,[]
62,40,41,17,"[47, 60]"
63,42,26,12,[]
64,43,81,18,[]
65,43,115,10,[]
66,43,405,12,[]
67,45,105,17,[]
68,45,267,18,[]
69,47,147,22,[]
70,47,222,19,[]
71,47,363,14,[82]
72,48,344,10,[]
73,48,386,22,[]
74,50,199,17,[]
75,51,461,14,[]
76,52,254,15,[]
77,53,111,10,[]
78,53,313,18,[]
79,53,417,14,[87]
80,53,435,20,[]
81,54,61,19,[88]
82,55,359,19,[71]
83,56,136,20,[]
84,56,224,10,[]
85,61,49,10,[88]
86,61,294,11,[89]
87,61,418,14,"[79, 92]"
88,63,56,12,"[81, 85]"
89,63,295,22,[86]
90,66,99,10,[]
91,66,267,19,[]
92,66,410,18,[87]
93,68,380,20,[]
94,70,111,10,[]
95,72,366,6,[]
96,73,221,12,[100]
97,74,170,15,[]
98,75,319,7,[104]
99,76,7,20,[]
100,76,227,19,[96]
101,77,27,16,[113]
102,77,118,10,[]
103,78,204,15,[106]
104,79,316,17,[98]
105,80,107,17,[]
106,80,197,20,[103]
107,80,425,7,[]
108,81,48,12,[]
109,81,93,19,[]
110,81,297,15,[]
111,81,361,17,"[112, 117]"
112,82,362,14,"[111, 117]"
113,83,23,9,[101]
114,83,243,17,[115]
115,84,240,10,[114]
116,85,184,8,[]
117,85,354,21,"[111, 112]"
118,89,120,23,[125]
119,93,87,7,[]
120,93,283,11,"[121, 122]"
121,93,284,13,"[120, 122]"
122,93,290,17,"[120, 121]"
123,94,402,16,[132]
124,95,55,13,[135]
125,95,126,15,[118]
126,95,210,11,[]
127,98,245,13,[]
128,98,335,12,[]
129,99,79,12,[139]
130,100,30,4,[]
131,100,176,5,[]
132,100,409,13,[123]
133,101,11,10,[]
134,101,69,16,[]
135,102,53,9,[124]
136,103,148,11,[]
137,103,299,8,[]
138,105,439,17,[]
139,106,81,18,"[129, 141]"
140,106,121,11,[]
141,107,91,17,[139]
142,107,316,16,[]
143,109,282,9,[]
144,111,345,20,[]
145,111,460,9,[]
146,112,368,9,[]
147,113,10,13,[148]
148,114,1,14,[147]
149,117,158,13,[]
150,118,237,19,[166]
151,121,220,15,[166]
152,122,87,9,[]
153,122,100,6,[]
154,122,168,12,[165]
155,122,355,16,[]
156,123,27,15,[157]
157,123,31,9,[156]
158,123,185,8,[]
159,123,465,10,[]
160,124,114,23,[]
161,125,422,23,[]
162,126,381,14,[163]
163,126,388,17,[162]
164,127,10,13,[]
165,127,168,11,"[154, 173]"
166,127,227,28,"[150, 151]"
167,128,75,8,[172]
168,128,328,6,[]
169,129,61,16,"[172, 183]"
170,129,301,22,[]
171,130,134,12,[]
172,132,70,17,"[167, 169, 183]"
173,132,161,18,"[165, 178, 182, 187]"
174,134,262,19,[185]
175,134,410,14,[181]
176,135,373,12,[180]
177,136,16,10,[186]
178,136,169,14,"[173, 182]"
179,137,148,7,[]
180,137,365,20,[176]
181,137,401,16,[175]
182,138,165,14,"[173, 178, 187]"
183,139,61,16,"[169, 172]"
184,139,92,16,[193]
185,139,250,18,"[174, 191]"
186,140,18,20,[177]
187,140,156,14,"[173, 182]"
188,141,299,6,[]
189,141,446,12,[]
190,142,198,10,[]
191,143,257,9,[185]
192,144,316,11,[]
193,145,90,13,[184]
194,148,173,8,[]
195,149,232,17,"[204, 215]"
196,150,279,18,[]
197,150,379,16,[]
198,151,167,6,[]
199,152,199,15,[201]
200,154,104,12,[]
201,154,197,20,[199]
202,154,266,10,[]
203,154,437,13,[]
204,155,222,20,"[195, 208, 224]"
205,156,13,11,[213]
206,157,368,13,[]
207,158,254,19,"[212, 216, 219]"
208,159,224,13,"[204, 224]"
209,159,323,9,[]
210,159,395,13,[]
211,160,122,20,[]
212,160,259,15,"[207, 216, 219]"
213,161,21,15,"[205, 221]"
214,161,79,17,[223]
215,161,233,17,[195]
216,162,252,7,"[207, 212]"
217,164,276,10,[225]
218,165,92,3,[]
219,165,260,15,"[207, 212]"
220,165,306,13,[]
221,166,21,11,[213]
222,166,293,20,[226]
223,167,77,12,[214]
224,167,220,16,"[204, 208]"
225,167,276,13,"[217, 239]"
226,167,291,9,[222]
227,168,155,13,[]
228,169,36,18,[242]
229,170,370,14,[230]
230,170,376,17,[229]
231,172,112,13,[]
232,172,418,12,[]
233,172,448,24,[]
234,173,6,17,[244]
235,174,310,5,[]
236,175,131,26,[]
237,175,262,2,[]
238,176,103,16,[]
239,176,281,18,[225]
240,177,382,20,"[241, 246, 248, 250]"
241,177,390,26,"[240, 250]"
242,178,33,25,"[245, 228]"
243,178,248,9,[]
244,182,9,14,[234]
245,182,39,5,[242]
246,182,378,12,"[240, 248]"
247,183,256,17,[253]
248,183,375,13,"[240, 246]"
249,183,451,19,[251]
250,184,387,16,"[240, 241]"
251,185,449,12,[249]
252,187,188,20,[]
253,187,258,10,[247]
254,187,297,15,[]
255,188,93,19,[]
256,189,27,25,[]
257,189,146,6,[]
258,189,248,13,[]
259,191,115,19,[]
260,191,351,14,[]
261,191,432,9,[]
262,192,412,21,[279]
263,193,59,12,[]
264,194,374,16,[]
265,196,302,8,[]
266,197,389,15,[]
267,198,319,11,[270]
268,199,45,21,[273]
269,199,251,10,[277]
270,199,313,17,[267]
271,200,441,18,[]
272,203,226,16,[288]
273,204,46,28,"[268, 294]"
274,204,78,12,[275]
275,204,83,14,[274]
276,204,135,10,[]
277,204,251,21,[269]
278,205,347,18,"[283, 289]"
279,205,409,13,[262]
280,206,424,21,[291]
281,206,464,7,[]
282,208,27,12,[]
283,208,346,10,"[278, 289]"
284,209,327,13,[]
285,210,116,5,[]
286,212,261,22,[]
287,212,399,12,[]
288,213,228,26,"[272, 295]"
289,213,339,17,"[278, 283]"
290,214,124,14,[]
291,214,418,12,"[280, 298]"
292,215,96,18,[]
293,215,314,8,[]
294,216,45,8,[273]
295,217,230,13,[288]
296,217,245,17,[297]
297,217,251,3,[296]
298,217,411,10,[291]
299,218,149,12,[]
300,219,375,22,[]
301,221,449,16,[]
302,222,437,19,[310]
303,223,297,16,[]
304,224,26,18,[305]
305,225,35,18,[304]
306,228,120,20,[]
307,229,351,15,[]
308,232,382,17,[319]
309,234,180,9,[]
310,234,436,16,[302]
311,235,366,16,[]
312,237,162,13,[]
313,237,453,18,[]
314,239,128,19,[]
315,239,218,15,[]
316,239,425,6,[]
317,241,3,4,[]
318,241,182,12,[]
319,241,380,16,[308]
320,243,230,13,[321]
321,243,237,22,[320]
322,244,195,15,[]
323,245,33,10,[]
324,248,18,23,[325]
325,248,24,7,[324]
326,249,459,14,[]
327,252,438,12,[335]
328,253,217,10,[]
329,253,373,9,[]
330,254,64,18,[]
331,255,170,6,"[333, 340]"
332,255,407,15,[339]
333,256,170,5,"[331, 340]"
334,256,233,15,[]
335,256,445,19,[327]
336,257,251,13,[344]
337,257,305,13,[]
338,257,428,8,[]
339,260,409,15,[332]
340,261,167,19,"[331, 333, 341]"
341,261,177,14,[340]
342,262,20,10,[]
343,262,128,14,[]
344,263,249,22,"[336, 354]"
345,263,376,9,"[348, 349]"
346,264,49,13,[]
347,264,227,7,[]
348,264,374,10,"[345, 349]"
349,264,379,6,"[345, 348]"
350,265,467,8,[]
351,266,91,14,[355]
352,267,115,20,"[356, 360]"
353,267,217,25,[]
354,267,241,14,[344]
355,270,85,16,[351]
356,270,114,12,"[352, 360]"
357,271,252,9,[367]
358,271,353,12,[]
359,272,69,21,[]
360,273,110,17,"[352, 356]"
361,274,370,12,[365]
362,274,382,10,"[363, 365]"
363,274,383,15,"[362, 365]"
364,275,278,14,[]
365,275,380,19,"[361, 362, 363]"
366,277,136,15,[]
367,277,256,13,[357]
368,278,233,14,[]
369,278,266,14,[]
370,279,295,23,[378]
371,279,464,22,[]
372,281,79,10,[]
373,281,189,15,[377]
374,282,124,16,[]
375,282,158,23,[]
376,283,11,15,[]
377,284,186,24,[373]
378,284,299,22,[370]
379,287,437,11,[]
380,288,259,17,[]
381,289,325,16,[]
382,292,339,19,[]
383,292,387,10,[]
384,293,75,6,[]
385,293,245,9,[]
386,294,84,14,[388]
387,295,3,19,[]
388,295,88,13,[386]
389,296,146,12,[393]
390,296,186,19,[]
391,296,466,10,[397]
392,298,49,9,[]
393,298,155,15,"[389, 398]"
394,299,353,12,[]
395,299,378,16,"[399, 400]"
396,300,122,19,[407]
397,300,467,16,[391]
398,301,159,13,[393]
399,301,377,10,"[395, 400]"
400,303,378,16,"[395, 399]"
401,304,99,22,[]
402,306,13,22,[]
403,306,176,6,[]
404,306,424,11,[]
405,308,54,12,[]
406,308,457,6,[]
407,309,127,12,[396]
408,309,168,15,[410]
409,310,35,13,"[416, 417]"
410,310,167,6,[408]
411,311,279,15,[]
412,311,334,17,[]
413,311,416,22,"[415, 421]"
414,312,293,12,[418]
415,312,414,10,[413]
416,313,38,10,"[409, 417]"
417,313,39,12,"[409, 416]"
418,313,292,11,[414]
419,314,156,6,[]
420,315,22,15,[]
421,315,427,14,[413]
422,317,109,9,[]
423,318,248,20,[429]
424,318,405,26,[]
425,318,465,17,[]
426,320,143,6,[]
427,320,318,21,[430]
428,322,82,10,[]
429,322,252,11,[423]
430,322,309,18,[427]
431,323,69,13,[]
432,323,366,23,[]
433,324,342,5,[]
434,326,231,6,[]
435,329,58,24,[]
436,329,394,9,[]
437,330,129,12,[438]
438,331,120,14,[437]
439,331,186,10,[]
440,332,400,4,[]
441,334,25,9,[]
442,334,110,13,[]
443,335,386,14,[]
444,336,5,11,[]
445,337,170,16,[]
446,337,231,15,[448]
447,337,418,8,[]
448,338,236,6,[446]
449,338,310,19,[450]
450,338,310,16,[449]
451,340,213,19,[]
452,341,464,15,"[455, 456]"
453,342,435,17,[470]
454,343,25,19,[458]
455,344,463,15,"[452, 456]"
456,345,456,19,"[452, 455]"
457,346,148,14,[]
458,347,32,11,[454]
459,347,124,18,[]
460,348,227,13,"[464, 472, 476]"
461,348,253,12,[]
462,349,65,11,[]
463,349,110,15,[480]
464,349,237,20,"[460, 472, 476]"
465,349,331,15,[474]
466,349,417,15,"[469, 471]"
467,350,181,11,[]
468,351,55,17,[]
469,351,422,16,[466]
470,351,439,17,[453]
471,352,410,16,[466]
472,353,226,16,"[460, 464, 476]"
473,354,88,16,[]
474,355,338,18,"[465, 479]"
475,355,361,14,[]
476,356,225,16,"[460, 464, 472]"
477,357,18,16,[]
478,357,293,20,"[481, 483]"
479,358,341,19,[474]
480,360,108,23,[463]
481,360,298,13,[478]
482,361,130,20,[]
483,361,283,18,"[478, 484]"
484,363,269,23,"[483, 497, 498]"
485,364,79,7,[487]
486,364,177,13,[]
487,365,78,16,[485]
488,366,25,10,[]
489,366,207,6,[496]
490,367,412,16,[500]
491,368,371,7,[]
492,369,54,18,[493]
493,369,62,9,[492]
494,369,216,14,[]
495,370,42,11,[]
496,370,205,12,[489]
497,370,262,15,"[484, 498]"
498,370,269,24,"[484, 497]"
499,370,346,4,[505]
500,371,418,15,"[490, 509]"
501,374,31,14,[]
502,374,141,17,[]
503,374,316,16,[]
504,374,327,13,[]
505,375,344,18,[499]
506,376,189,18,[515]
507,377,91,18,[]
508,378,395,16,[]
509,378,425,14,"[500, 510]"
510,380,428,9,[509]
511,382,324,7,[]
512,383,40,11,[]
513,383,113,18,[516]
514,383,372,14,[518]
515,384,193,16,[506]
516,385,115,20,[513]
517,387,143,10,[]
518,387,379,16,[514]
519,387,421,6,[524]
520,388,16,16,[]
521,389,304,11,[]
522,390,170,13,[527]
523,390,220,21,[]
524,390,415,14,[519]
525,392,238,19,[]
526,394,145,7,[]
527,394,162,18,"[522, 534]"
528,396,399,3,[]
529,397,356,22,[530]
530,399,354,17,[529]
531,399,426,12,[]
532,403,144,10,[]
533,405,91,9,[542]
534,406,163,18,"[527, 537, 549]"
535,406,214,13,[]
536,406,347,13,[]
537,407,159,11,"[534, 549]"
538,408,335,12,[]
539,409,364,23,"[546, 552]"
540,409,448,16,[]
541,409,460,4,[543]
542,410,88,11,[533]
543,410,458,7,[541]
544,411,119,8,[]
545,411,190,9,[547]
546,411,369,13,"[539, 552]"
547,412,192,8,[545]
548,413,143,7,[]
549,413,158,14,"[534, 537, 555]"
550,416,20,8,[559]
551,419,335,7,[]
552,420,366,16,"[539, 546, 562]"
553,421,55,14,[554]
554,421,65,24,[553]
555,421,156,24,[549]
556,422,77,17,[]
557,422,117,11,[]
558,422,236,14,[571]
559,423,16,19,[550]
560,423,258,11,"[565, 570]"
561,424,186,14,[563]
562,424,372,9,[552]
563,426,191,16,"[561, 575]"
564,426,299,17,[]
565,428,253,11,"[560, 570]"
566,428,412,17,[579]
567,429,449,7,[574]
568,430,169,19,[]
569,431,44,15,[]
570,431,257,22,"[560, 565]"
571,433,240,18,[558]
572,433,365,11,[]
573,433,392,19,[]
574,433,446,14,[567]
575,435,193,14,[563]
576,436,1,15,[]
577,437,64,18,[580]
578,439,282,14,[]
579,440,406,16,[566]
580,441,74,19,"[577, 590]"
581,441,211,12,[]
582,442,29,23,[586]
583,443,111,21,[]
584,444,388,5,[]
585,445,251,14,[588]
586,446,18,27,"[582, 592]"
587,448,92,13,[591]
588,448,254,9,[585]
589,449,82,7,"[590, 591]"
590,450,79,15,"[580, 589, 591]"
591,450,91,20,"[587, 589, 590]"
592,451,23,8,[586]
593,451,125,16,[598]
594,451,346,7,[]
595,452,214,7,[]
596,452,428,12,"[601, 606]"
597,452,440,15,"[607, 614]"
598,453,118,12,[593]
599,454,375,5,[604]
600,455,331,19,[]
601,455,428,16,"[596, 606]"
602,457,143,8,[]
603,457,288,16,[]
604,457,380,20,[599]
605,457,401,18,[609]
606,457,424,16,"[596, 601]"
607,457,442,16,"[597, 614]"
608,458,20,15,[619]
609,458,399,15,[605]
610,458,455,13,[]
611,459,11,9,[613]
612,459,171,19,[]
613,460,10,10,[611]
614,460,443,22,"[597, 607]"
615,461,64,13,[]
616,462,227,13,[]
617,462,245,13,[624]
618,466,35,8,[]
619,467,21,15,"[608, 621]"
620,467,317,6,[628]
621,468,11,22,[619]
622,468,105,17,[631]
623,468,388,16,[]
624,469,246,14,"[617, 634]"
625,469,273,4,[]
626,470,153,10,[]
627,472,199,20,[632]
628,472,315,14,"[620, 633]"
629,473,415,22,[]
630,476,77,13,[]
631,476,106,19,[622]
632,476,197,13,[627]
633,476,321,11,"[628, 639]"
634,477,243,18,[624]
635,477,397,17,[637]
636,479,366,16,"[642, 656]"
637,480,399,18,"[635, 657]"
638,481,179,14,[653]
639,481,321,10,[633]
640,482,47,8,[]
641,482,309,17,[]
642,483,373,13,"[636, 656, 660]"
643,483,430,10,[647]
644,484,87,8,"[645, 651]"
645,484,89,9,[644]
646,484,277,19,[]
647,484,429,10,[643]
648,485,11,14,[659]
649,485,148,16,[]
650,486,0,9,[]
651,487,78,16,[644]
652,487,259,20,[]
653,488,174,12,[638]
654,489,215,12,[]
655,489,320,14,[663]
656,489,368,16,"[636, 642, 660]"
657,489,400,10,[637]
658,490,448,5,[]
659,491,16,7,[648]
660,492,372,17,"[642, 656]"
661,493,419,7,[]
662,495,441,5,[666]
663,497,317,23,[655]
664,498,251,8,[]
665,499,40,19,[670]
666,499,437,20,[662]
667,501,118,13,[]
668,501,136,14,[]
669,501,454,12,[]
670,503,38,11,[665]
671,504,244,17,[]
672,505,199,28,[]
673,505,381,17,[674]
674,507,374,14,[673]
675,508,145,11,[]
676,511,96,18,[]
677,512,114,17,[679]
678,512,262,18,[]
679,513,120,8,[677]
680,513,273,12,[]
681,513,323,27,[]
682,513,422,7,[]
683,513,438,12,[684]
684,513,446,18,[683]
685,514,48,16,[]
686,515,168,8,[]
687,515,182,13,[]
688,516,211,17,[]
689,519,364,8,"[691, 695]"
690,523,257,8,[]
691,523,364,18,"[689, 695, 701, 703]"
692,525,99,13,[699]
693,525,327,14,[]
694,526,271,11,[]
695,526,365,17,"[689, 691, 701, 703]"
696,527,56,16,[697]
697,529,48,21,"[696, 702]"
698,529,73,10,[]
699,530,93,18,"[692, 707, 711]"
700,530,282,12,[708]
701,531,356,16,"[691, 695, 703]"
702,532,48,6,[697]
703,532,363,12,"[691, 695, 701]"
704,534,202,7,[706]
705,535,77,7,[709]
706,535,199,9,[704]
707,536,95,18,"[699, 711]"
708,537,281,17,[700]
709,538,78,18,[705]
710,538,404,15,[720]
711,539,96,16,"[699, 707]"
712,539,246,14,[715]
713,542,127,8,[726]
714,542,161,12,[719]
715,542,245,13,[712]
716,542,261,9,[]
717,543,114,9,[721]
718,543,184,18,[]
719,544,166,6,[714]
720,545,399,13,[710]
721,546,112,14,"[717, 723]"
722,546,357,15,[]
723,548,108,8,[721]
724,548,122,10,[726]
725,549,311,19,[741]
726,550,129,21,"[713, 724, 745]"
727,550,170,6,[]
728,550,452,21,[736]
729,551,16,4,[]
730,551,209,10,[]
731,552,162,12,[734]
732,553,191,7,[]
733,555,52,18,[]
734,555,153,21,"[731, 737, 738]"
735,555,437,5,[749]
736,555,461,20,"[728, 755]"
737,556,146,17,"[734, 738, 743]"
738,556,149,9,"[734, 737]"
739,556,268,20,[]
740,556,286,10,[]
741,557,314,10,[725]
742,558,117,12,[]
743,559,143,10,[737]
744,559,241,20,"[746, 754, 758]"
745,561,127,16,"[726, 759]"
746,561,233,14,"[744, 754]"
747,561,373,14,[753]
748,561,409,10,[]
749,561,433,18,"[735, 762]"
750,562,23,13,[]
751,562,193,19,[]
752,562,388,10,[]
753,563,374,20,"[747, 765]"
754,564,238,14,"[744, 746, 758]"
755,564,459,20,[736]
756,565,348,23,[757]
757,567,347,11,[756]
758,568,247,20,"[744, 754]"
759,569,128,16,[745]
760,570,407,9,[761]
761,570,414,18,[760]
762,571,438,15,[749]
763,572,6,16,[]
764,573,113,17,[]
765,573,372,17,"[753, 769]"
766,574,77,15,[]
767,574,464,6,[]
768,578,391,23,[]
769,579,364,21,[765]
770,581,227,24,[]
771,581,313,17,[]
772,581,411,9,[]
773,585,153,22,[]
774,585,293,12,[]
775,586,282,14,[779]
776,589,97,11,[]
777,589,126,10,[]
778,590,81,18,[]
779,591,280,10,[775]
780,593,21,15,"[783, 786]"
781,593,147,12,[]
782,593,441,20,[]
783,595,29,22,"[780, 786, 789]"
784,596,261,21,[]
785,597,408,8,[]
786,598,30,10,"[780, 783, 789, 795]"
787,598,333,15,"[798, 803]"
788,600,368,14,[]
789,601,34,18,"[783, 786, 795]"
790,601,47,14,[]
791,601,154,11,[]
792,601,241,19,[]
793,601,308,6,[]
794,601,350,15,[]
795,604,28,12,"[786, 789, 810]"
796,604,287,8,[]
797,604,426,15,[809]
798,605,329,15,"[787, 799, 803, 816]"
799,605,336,5,"[798, 803]"
800,606,118,14,"[806, 817]"
801,606,344,7,[803]
802,607,89,14,[]
803,607,336,21,"[787, 798, 799, 801, 816]"
804,608,227,10,[]
805,608,442,22,[]
806,609,112,11,[800]
807,609,166,9,[818]
808,609,390,19,[]
809,609,430,10,[797]
810,610,21,15,[795]
811,610,319,22,[]
812,611,176,16,"[820, 822]"
813,612,296,12,[814]
814,612,305,20,[813]
815,613,245,10,[]
816,613,330,17,"[798, 803]"
817,614,124,15,[800]
818,615,159,16,"[807, 825]"
819,616,142,14,[]
820,617,179,10,"[812, 822, 828]"
821,617,227,13,[]
822,618,176,17,"[812, 820, 828]"
823,618,402,14,[834]
824,618,456,18,[]
825,619,163,11,[818]
826,619,438,24,[827]
827,620,443,14,[826]
828,621,180,10,"[820, 822]"
829,623,71,9,[831]
830,623,95,14,[837]
831,624,75,11,[829]
832,624,383,21,[]
833,625,275,12,[]
834,625,401,15,[823]
835,627,316,8,[]
836,628,345,19,[]
837,630,93,18,[830]
838,631,205,20,[]
839,633,63,13,[842]
840,636,74,16,"[842, 848, 854]"
841,636,304,19,"[845, 847]"
842,637,69,11,"[839, 840, 848, 854]"
843,637,127,4,[]
844,639,281,19,[855]
845,639,296,11,"[841, 847]"
846,640,59,12,[]
847,640,302,14,"[841, 845]"
848,641,75,19,"[840, 842, 854]"
849,641,103,19,[856]
850,643,35,5,[]
851,643,195,2,[]
852,643,235,14,[]
853,644,45,12,[]
854,644,74,12,"[840, 842, 848]"
855,644,276,15,[844]
856,645,103,16,[849]
857,646,321,13,[]
858,647,411,25,[]
859,649,9,21,[]
860,650,438,14,[861]
861,651,447,11,[860]
862,653,113,10,[]
863,655,335,12,[]
864,655,419,4,[]
865,656,63,19,[]
866,656,202,17,[]
867,657,353,9,[]
868,658,226,11,[]
869,659,291,17,[]
870,660,154,17,[]
871,663,18,6,[]
872,663,385,15,[]
873,664,272,23,[885]
874,664,317,7,[]
875,666,416,16,[]
876,667,435,18,[879]
877,668,218,14,[]
878,668,363,4,[]
879,668,427,9,[876]
880,670,37,12,[]
881,670,149,20,[]
882,670,372,13,[]
883,671,97,15,[]
884,671,237,13,[]
885,671,277,4,[873]
886,672,300,15,[891]
