DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,3,11,7,[]
2,3,22,13,[]
3,5,241,13,[]
4,5,268,23,[]
5,7,455,10,[]
6,9,164,13,[13]
7,9,313,17,[10]
8,10,55,13,[17]
9,10,87,19,[]
10,10,318,14,[7]
11,11,138,18,[]
12,13,203,18,"[14, 15]"
13,15,169,14,[6]
14,18,202,18,"[12, 15]"
15,19,198,11,"[12, 14]"
16,20,38,14,"[17, 18]"
17,20,47,19,"[8, 16]"
18,21,31,10,[16]
19,21,236,20,[]
20,23,215,10,[]
21,23,342,15,[22]
22,26,345,18,[21]
23,26,441,7,[]
24,27,133,13,[]
25,31,7,12,[]
26,31,284,10,[30]
27,31,324,17,[]
28,35,464,13,[]
29,36,434,15,[]
30,37,287,13,[26]
31,39,113,19,[]
32,39,418,15,[]
33,40,269,22,[]
34,40,389,19,[]
35,46,131,19,[]
36,46,334,16,[]
37,48,208,8,[]
38,49,351,11,[]
39,52,218,15,[]
40,55,158,21,[]
41,57,394,21,[]
42,59,377,21,[]
43,62,212,10,[]
44,63,110,15,[45]
45,63,112,19,[44]
46,64,151,5,[]
47,65,45,21,[]
48,65,296,11,[]
49,66,423,10,[]
50,69,140,5,[]
51,69,194,13,[]
52,72,460,16,[]
53,73,209,8,[]
54,73,241,14,[60]
55,77,321,8,[]
56,78,395,21,"[72, 71]"
57,79,71,11,[58]
58,80,76,21,[57]
59,80,100,17,[]
60,80,247,12,"[54, 69]"
61,82,152,20,"[66, 68]"
62,82,176,13,[65]
63,82,287,13,[]
64,82,467,12,[]
65,84,174,17,[62]
66,85,157,13,"[61, 74]"
67,85,416,12,[]
68,86,144,12,[61]
69,86,243,17,"[60, 77]"
70,87,265,19,[79]
71,87,390,18,"[56, 72]"
72,90,394,21,"[56, 73, 71]"
73,91,402,9,[72]
74,92,163,15,[66]
75,92,300,12,[]
76,93,3,16,[]
77,94,241,9,[69]
78,97,458,15,[]
79,100,261,21,[70]
80,100,344,20,[]
81,104,236,9,[]
82,106,465,15,[]
83,108,150,9,[86]
84,109,137,5,[]
85,110,7,16,[]
86,111,154,11,[83]
87,111,174,19,[]
88,112,83,19,[]
89,114,322,13,[]
90,116,332,15,[]
91,118,0,4,[]
92,119,183,13,[]
93,121,144,20,[]
94,121,214,14,[]
95,122,274,7,[]
96,123,161,10,[]
97,128,287,21,[]
98,133,114,13,[]
99,134,22,19,[]
100,134,424,14,[]
101,136,331,14,[104]
102,139,96,14,[]
103,140,315,12,[108]
104,141,333,15,[101]
105,141,380,15,[]
106,142,159,19,[]
107,142,228,19,[]
108,144,316,13,[103]
109,144,355,16,[118]
110,147,43,15,[]
111,147,173,23,[115]
112,147,400,17,[]
113,149,366,11,[]
114,152,134,13,[]
115,152,165,9,[111]
116,153,31,17,[]
117,153,98,10,[]
118,153,357,8,"[109, 119]"
119,157,360,15,"[118, 122]"
120,158,226,6,[]
121,159,56,18,[125]
122,159,369,12,"[119, 123]"
