DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,277,11,[]
2,0,351,12,[]
3,0,460,16,[]
4,1,9,24,[]
5,1,341,4,[]
6,2,324,6,[12]
7,3,119,20,[13]
8,5,257,15,[18]
9,6,215,13,[]
10,6,412,14,[]
11,7,60,7,[]
12,7,328,15,[6]
13,8,112,10,[7]
14,9,168,11,[]
15,11,249,5,[]
16,11,453,12,[]
17,14,14,12,[]
18,14,258,17,[8]
19,15,84,5,[]
20,17,277,14,[]
21,21,93,15,[]
22,21,349,12,[27]
23,22,319,17,[]
24,25,71,26,[]
25,25,176,14,"[36, 26]"
26,26,173,18,"[36, 25]"
27,26,352,15,"[22, 34]"
28,26,439,18,[32]
29,26,459,21,[]
30,27,225,19,[]
31,27,418,13,[32]
32,27,429,20,"[28, 31]"
33,28,122,9,[35]
34,28,353,9,[27]
35,29,125,19,[33]
36,30,180,21,"[25, 26]"
37,30,261,23,[]
38,31,376,19,[]
39,32,41,15,[]
40,32,62,14,[45]
41,32,243,16,[48]
42,33,140,9,[]
43,33,338,3,[]
44,33,385,15,[52]
45,34,60,14,[40]
46,35,22,14,[]
47,35,106,15,[50]
48,35,239,24,[41]
49,35,302,15,[]
50,36,94,19,[47]
51,36,315,15,[]
52,36,391,13,[44]
53,40,143,12,[]
54,40,269,10,[]
55,42,155,11,[]
56,42,213,19,"[61, 76]"
57,42,377,16,[59]
58,45,228,25,[73]
59,45,373,12,"[57, 67]"
60,47,19,13,[]
61,47,204,11,"[56, 76]"
62,47,258,17,[74]
63,47,283,19,[]
64,48,13,5,[]
65,48,99,13,[77]
66,48,137,13,[87]
67,49,364,14,[59]
68,49,397,15,[72]
69,50,116,11,[]
70,50,180,9,[]
71,50,305,12,[]
72,50,403,11,[68]
73,51,236,13,[58]
74,51,251,11,[62]
75,52,44,7,[]
76,52,215,19,"[56, 61]"
77,53,106,24,[65]
78,53,319,11,[93]
79,53,352,14,[]
80,55,52,11,[86]
81,56,33,16,"[98, 100]"
82,57,158,20,[88]
83,58,175,12,"[89, 91]"
84,58,236,13,[]
85,58,385,16,"[102, 103]"
86,59,54,13,[80]
87,59,133,21,"[109, 111, 66]"
88,59,148,11,"[82, 109]"
89,59,179,17,"[83, 91]"
90,59,294,17,[]
91,60,177,15,"[83, 89]"
92,60,257,14,[]
93,60,322,14,"[78, 96, 107]"
94,60,405,5,[110]
95,61,23,20,"[98, 100]"
96,61,313,10,[93]
97,61,462,13,[]
98,62,28,24,"[81, 95, 100]"
99,62,428,10,[104]
100,63,29,12,"[81, 95, 98]"
101,64,70,11,[]
102,64,377,18,"[85, 103]"
103,64,383,14,"[85, 102]"
104,64,418,23,"[99, 110]"
105,64,449,12,[121]
106,65,81,3,[114]
107,65,329,13,[93]
108,65,360,8,[]
109,66,143,16,"[87, 88, 111, 122]"
110,66,408,14,"[94, 104]"
111,67,135,11,"[87, 109]"
112,67,246,19,[]
113,68,440,10,[]
114,69,82,16,"[106, 120]"
115,69,123,17,[]
116,70,158,11,[]
117,72,204,22,[]
118,73,265,14,[128]
119,73,432,11,[]
120,74,80,16,[114]
121,74,449,17,"[105, 126]"
122,75,142,11,"[109, 130]"
123,75,191,15,[131]
124,75,289,9,[]
125,78,347,15,[136]
126,78,453,14,"[121, 127]"
127,78,461,15,[126]
128,79,275,16,[118]
129,80,65,6,[]
130,80,148,11,[122]
131,81,183,21,"[123, 145]"
132,83,362,16,[]
133,83,405,5,[]
134,84,292,17,[]
135,85,133,15,[138]
136,85,342,19,[125]
137,86,113,20,[142]
138,87,137,12,"[135, 147]"
139,90,85,18,[]
140,91,63,14,[]
141,91,407,18,[150]
142,92,117,15,[137]
143,92,371,8,[]
144,93,32,23,[]
145,94,189,18,[131]
146,94,227,12,[]
147,95,132,14,[138]
148,96,457,15,[]
149,97,352,16,"[153, 171]"
150,97,403,4,[141]
151,98,58,18,[]
152,100,271,10,"[156, 158, 162]"
153,101,360,18,"[149, 171]"
154,102,98,19,"[157, 160]"
155,103,263,12,"[156, 175]"
156,103,266,13,"[152, 155, 162]"
157,104,86,14,"[154, 160]"
158,104,277,16,"[152, 162]"
159,104,331,4,[]
160,106,92,20,"[154, 157]"
161,106,188,11,"[168, 174, 180]"
162,106,271,11,"[152, 156, 158]"
163,107,311,14,[164]
164,107,317,11,"[163, 183]"
165,107,340,14,"[170, 171]"
166,108,9,10,[]
167,109,22,16,"[178, 186]"
168,109,186,7,"[161, 180]"
169,110,61,15,[179]
170,110,336,17,[165]
171,110,350,21,"[149, 153, 165]"
172,110,401,18,[]
173,111,467,13,[]
174,112,194,15,"[161, 180, 181]"
175,112,260,13,[155]
176,112,290,18,[]
177,112,413,18,[]
178,113,20,12,[167]
179,114,65,11,[169]
180,114,187,23,"[161, 168, 174, 181]"
181,114,192,9,"[174, 180]"
182,115,227,8,"[185, 189]"
183,115,322,15,"[164, 190]"
184,116,111,7,[]
185,116,221,22,"[182, 189, 192]"
186,117,32,20,[167]
187,118,2,13,[]
188,118,206,12,[]
189,119,220,20,"[182, 185, 192]"
190,120,325,15,"[183, 193]"
191,121,78,18,[195]
192,122,225,14,"[185, 189]"
193,122,331,5,[190]
194,123,18,8,[198]
195,123,80,17,[191]
196,123,120,20,[]
197,123,264,11,"[204, 206]"
198,125,18,11,[194]
199,125,368,21,[]
200,127,104,17,[]
201,127,175,26,[]
202,127,316,1,[217]
203,128,202,8,[209]
204,128,269,11,"[197, 220]"
205,130,223,12,[219]
206,130,257,19,[197]
207,130,293,18,[212]
208,130,352,11,"[210, 221]"
209,131,210,19,"[203, 219]"
210,131,353,14,"[208, 221]"
211,131,414,12,[]
212,132,303,21,[207]
213,134,26,12,[]
214,135,48,17,[]
215,135,79,10,[]
216,135,140,8,[]
217,135,319,19,[202]
218,135,385,15,[]
219,136,220,15,"[205, 209]"
220,136,267,17,"[204, 222]"
221,136,352,18,"[208, 210]"
222,137,266,10,[220]
223,138,123,15,[]
224,140,38,7,[]
225,141,175,14,"[227, 235]"
226,142,112,20,[]
227,142,173,13,"[225, 235]"
228,142,432,13,[232]
229,144,213,13,[233]
230,145,27,16,[241]
231,145,361,10,[]
232,145,426,13,[228]
233,146,221,12,[229]
234,146,326,16,[]
235,148,184,23,"[225, 227, 245]"
236,149,53,13,[]
237,149,60,3,[]
238,150,464,7,[]
239,151,293,8,[]
240,153,18,12,"[241, 243]"
241,153,25,13,"[230, 240, 243]"
242,154,405,24,[]
243,155,18,10,"[240, 241]"
244,156,73,12,[]
245,156,186,11,[235]
246,156,425,11,[249]
247,156,434,16,[264]
248,158,1,25,[]
249,158,424,13,[246]
250,159,41,11,[257]
251,159,84,8,[]
252,159,324,17,[255]
253,160,220,9,[]
254,161,151,17,"[258, 259, 263]"
255,161,322,9,[252]
256,162,342,19,[]
257,163,37,18,[250]
258,163,153,6,"[254, 259]"
259,164,153,10,"[254, 258]"
260,165,127,11,"[262, 273]"
261,165,228,12,[]
262,167,119,19,"[260, 273]"
263,167,141,18,[254]
264,167,436,18,"[247, 266, 265, 274]"
265,167,445,12,"[266, 264]"
266,170,443,8,"[264, 265]"
267,171,1,13,[]
268,171,3,25,[280]
269,171,51,14,[]
270,171,271,14,[271]
271,171,273,18,"[270, 277]"
272,175,65,10,[]
273,175,129,20,"[260, 262]"
274,176,433,14,"[281, 285, 264]"
275,177,17,20,"[280, 289]"
276,178,107,10,[]
277,178,266,12,"[271, 284, 288]"
278,178,290,16,[]
279,178,341,19,[]
280,179,10,14,"[268, 275, 289]"
281,180,440,8,[274]
282,181,223,23,[]
283,181,239,17,[297]
284,181,263,15,"[277, 288]"
285,181,431,6,[274]
286,183,27,8,[]
287,183,195,12,[]
288,183,265,12,"[277, 284]"
289,184,9,15,"[275, 280]"
290,186,37,26,[]
291,186,137,8,[]
292,186,186,13,[]
293,186,250,11,[297]
294,187,283,9,[]
295,188,321,12,[]
296,188,373,9,[]
297,189,244,21,"[283, 293]"
298,190,65,13,[]
299,190,166,19,[311]
300,190,209,7,[]
301,192,117,19,[]
302,192,204,8,[]
303,194,149,12,[]
304,196,9,15,[308]
305,197,343,17,[]
306,197,408,12,[]
307,198,378,16,[]
308,199,9,11,[304]
309,199,437,16,[315]
310,200,360,12,[]
311,201,173,19,"[299, 320]"
312,203,81,10,[]
313,203,251,11,[]
314,204,366,11,[]
315,204,432,10,[309]
316,205,193,9,"[317, 321]"
317,205,199,25,[316]
318,206,118,22,[]
319,206,132,15,[325]
320,206,177,11,"[311, 321]"
321,206,185,16,"[316, 320]"
322,206,454,10,[329]
323,207,321,19,[]
324,212,18,14,[]
325,212,142,21,[319]
326,212,221,9,[]
327,212,331,13,[]
328,212,392,12,[]
329,213,459,21,[322]
330,214,175,10,[]
331,215,81,12,[]
332,215,440,18,[]
333,217,349,15,[335]
334,219,121,7,[337]
335,221,346,19,"[333, 343, 344]"
336,222,40,16,[]
337,223,121,15,[334]
338,223,310,7,[341]
339,223,379,19,[]
340,225,181,16,[]
341,225,311,13,[338]
342,227,256,15,[345]
343,228,335,17,[335]
344,228,352,13,[335]
345,229,253,20,[342]
346,229,289,9,[]
347,229,426,18,[]
348,233,155,14,[]
349,237,212,17,[370]
350,238,58,24,[364]
351,239,10,2,[358]
352,240,43,19,[364]
353,240,292,17,[]
354,241,180,5,[359]
355,241,337,8,[360]
356,242,424,16,[]
357,242,449,10,[]
358,243,19,11,[351]
