DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,117,16,"[10, 17]"
2,1,61,16,[]
3,2,8,12,"[12, 16]"
4,3,315,12,[]
5,4,176,9,[]
6,4,464,15,[]
7,5,269,18,[]
8,5,382,15,[]
9,7,75,8,[]
10,7,125,17,"[1, 17]"
11,8,205,10,[18]
12,9,1,16,"[3, 16]"
13,9,30,23,[]
14,9,427,5,[]
15,10,457,9,[]
16,11,5,21,"[3, 12]"
17,11,117,19,"[1, 10]"
18,14,204,13,[11]
19,14,322,13,[]
20,14,367,17,"[21, 30]"
21,15,361,13,"[20, 30]"
22,16,189,13,[]
23,16,394,6,[]
24,16,443,8,[33]
25,16,449,5,[33]
26,17,413,9,[27]
27,18,408,20,[26]
28,19,427,7,[]
29,20,454,10,[33]
30,21,361,14,"[20, 21]"
31,22,101,29,[47]
32,22,217,11,[]
33,22,447,13,"[24, 25, 29]"
34,23,77,14,[]
35,23,144,9,[44]
36,24,65,9,[]
37,25,15,16,"[41, 50]"
38,26,116,22,[40]
39,26,302,18,[45]
40,27,125,11,[38]
41,28,17,11,"[37, 50]"
42,28,191,10,[]
43,28,371,12,[]
44,30,145,17,[35]
45,30,309,14,[39]
46,30,390,9,[]
47,32,104,11,[31]
48,32,150,20,[60]
49,32,323,26,[53]
50,33,19,13,"[37, 41]"
51,33,338,18,[]
52,33,392,13,[]
53,34,323,16,[49]
54,35,215,17,[]
55,36,442,19,[57]
56,37,56,9,[58]
57,37,434,13,[55]
58,38,60,14,[56]
59,39,112,11,[]
60,41,149,5,[48]
61,41,347,9,[]
62,41,362,12,[]
63,43,398,14,[]
64,44,179,22,[]
65,46,12,7,[]
66,49,63,12,[]
67,51,429,9,[]
68,53,1,15,[]
69,54,29,11,[]
70,54,126,10,[]
71,54,305,9,[]
72,54,451,5,[]
73,55,215,13,[80]
74,55,443,9,[76]
75,56,252,17,[85]
76,56,441,19,[74]
77,58,301,4,[]
78,60,183,12,[82]
79,61,197,22,"[84, 93]"
80,62,212,10,[73]
81,62,409,22,[]
82,64,175,11,"[78, 86]"
83,64,229,18,"[94, 96]"
84,65,200,8,"[79, 93]"
85,65,256,21,"[75, 87, 100]"
86,67,167,16,"[82, 98]"
87,68,257,14,"[85, 100]"
88,68,427,18,[106]
89,69,42,21,[95]
90,69,242,5,[]
91,69,273,14,[100]
92,70,25,14,[]
93,71,201,19,"[79, 84, 103, 105]"
94,71,230,12,"[83, 96]"
95,72,39,19,[89]
96,72,224,24,"[83, 94, 99]"
97,73,144,16,[]
98,73,159,19,[86]
99,73,218,13,[96]
100,74,266,16,"[85, 87, 91]"
101,74,324,19,[]
102,75,68,6,[]
103,75,202,12,"[93, 105]"
104,76,57,13,[]
105,78,204,13,"[93, 103]"
106,78,429,12,[88]
107,79,403,22,"[112, 113]"
108,81,251,12,[]
109,81,279,14,[]
110,82,9,16,[]
111,83,189,18,[]
112,83,404,8,"[107, 113]"
113,83,412,21,"[107, 123, 112]"
114,84,211,10,[]
115,85,112,17,[]
116,85,334,14,[125]
117,86,300,9,[127]
118,88,38,8,"[121, 128, 132]"
119,88,167,9,[124]
120,88,274,12,"[130, 131]"
121,89,46,15,"[118, 128, 132]"
122,89,262,14,[130]
123,90,419,10,[113]
124,91,160,17,[119]
125,91,332,16,[116]
126,91,366,20,[]
127,92,297,20,"[134, 117]"
128,93,36,19,"[132, 118, 121]"
129,93,155,12,[]
130,94,272,19,"[131, 146, 120, 122]"
131,94,280,16,"[130, 120]"
132,95,46,23,"[128, 147, 118, 121]"
133,95,211,8,[140]
134,96,302,8,[127]
135,97,467,7,[]
136,98,74,3,[]
137,98,135,20,[]
138,98,456,10,[145]
139,99,115,20,"[141, 152]"
140,99,213,11,[133]
141,100,112,6,[139]
142,100,440,11,[]
143,102,148,14,[]
144,102,406,15,[]
145,102,457,13,"[138, 149]"
146,104,274,15,[130]
147,105,43,13,[132]
148,107,387,24,[]
149,107,457,13,"[145, 161]"
150,108,71,20,"[164, 170]"
151,108,336,15,[]
152,110,110,16,[139]
153,110,244,14,[171]
154,110,366,19,[]
155,111,442,6,[]
156,112,210,18,[160]
157,113,8,14,[]
158,113,37,11,[]
159,113,200,12,[160]
160,113,203,14,"[156, 159]"
161,113,458,8,[149]
162,114,264,8,[173]
163,115,45,10,[]
164,115,75,17,"[150, 170, 179, 185]"
165,115,179,9,[]
166,115,323,9,[177]
