DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,64,8,[]
2,0,142,16,[]
3,0,237,7,[]
4,1,43,15,[9]
5,1,79,21,[]
6,1,347,21,[7]
7,2,357,11,[6]
8,2,431,10,[]
9,3,46,11,[4]
10,3,445,14,[]
11,4,262,12,[18]
12,5,21,12,[]
13,5,132,13,[]
14,5,200,14,[]
15,5,218,21,[17]
16,8,35,14,[]
17,10,224,14,"[15, 21, 26]"
18,10,261,11,"[11, 30]"
19,11,280,24,[]
20,11,417,15,[]
21,12,228,6,"[17, 26]"
22,13,357,16,[28]
23,14,243,19,[29]
24,15,112,14,[]
25,15,372,5,[]
26,16,226,17,"[17, 21]"
27,16,336,15,[32]
28,16,351,13,[22]
29,17,241,17,[23]
30,17,257,17,[18]
31,17,460,16,[]
32,18,340,19,[27]
33,20,387,19,[]
34,21,10,13,[]
35,21,271,15,[]
36,22,71,14,[41]
37,22,302,22,[38]
38,22,306,21,[37]
39,25,48,20,[]
40,26,282,12,[]
41,27,75,21,[36]
42,28,151,12,[47]
43,29,440,16,[]
44,30,343,8,[]
45,31,14,11,[]
46,32,104,15,[]
47,32,142,18,"[54, 42]"
48,33,252,10,[]
49,34,351,18,[]
50,34,386,18,"[57, 61]"
51,37,16,25,[]
52,39,309,12,"[56, 67, 68]"
53,39,400,12,"[57, 61]"
54,40,143,15,[47]
55,40,263,18,[64]
56,40,309,13,"[52, 67, 68]"
57,40,399,19,"[50, 53, 61]"
58,41,275,13,[]
59,42,179,9,[]
60,42,365,13,[]
61,42,397,19,"[50, 53, 57, 73]"
62,43,71,12,[]
63,43,190,6,[]
64,43,260,14,[55]
65,44,102,10,[]
66,46,38,10,[]
67,46,312,14,"[52, 56, 68]"
68,47,311,23,"[52, 56, 67]"
69,47,344,14,[79]
70,48,88,17,[]
71,49,268,7,[]
72,49,376,22,[]
73,49,393,7,"[61, 76]"
74,52,234,10,[]
75,54,48,14,[82]
76,54,389,21,[73]
77,55,21,13,[]
78,55,38,11,[]
79,56,342,2,"[86, 69]"
80,57,229,15,"[85, 91]"
81,58,285,12,[]
82,60,52,15,[75]
83,60,128,11,[]
84,61,321,22,[88]
85,62,225,8,"[80, 91, 96]"
86,63,342,20,[79]
87,63,380,10,[89]
88,64,312,21,"[84, 92, 101]"
89,64,374,14,[87]
90,64,446,11,[]
91,65,224,21,"[80, 85, 96]"
92,65,311,14,"[88, 101]"
93,67,117,9,[]
94,67,151,6,[]
95,67,210,14,[]
96,67,221,13,"[85, 91]"
97,68,160,18,[104]
98,69,124,9,[]
99,69,138,8,[]
100,70,253,17,[105]
101,70,310,11,"[88, 92]"
102,70,365,14,[106]
103,71,8,21,"[107, 116]"
104,71,168,11,[97]
105,73,243,21,"[100, 109]"
106,74,366,11,[102]
107,79,0,13,"[103, 116]"
108,79,345,14,[]
109,80,235,15,[105]
110,80,327,8,[]
111,81,173,8,[]
112,81,407,18,[]
113,82,43,11,[]
114,82,107,16,[]
115,82,130,25,[]
116,83,5,22,"[103, 107]"
117,85,381,18,[]
118,86,228,20,[126]
119,87,24,11,"[123, 121]"
120,87,284,9,[]
