DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,124,11,[]
2,0,385,5,[]
3,4,27,8,[]
4,4,236,10,[7]
5,4,251,18,"[8, 10]"
6,4,420,15,[]
7,5,230,16,"[4, 20]"
8,5,255,12,"[5, 10]"
9,5,285,11,[]
10,6,255,17,"[5, 8]"
11,7,131,11,[]
12,7,441,12,[]
13,8,3,4,[18]
14,8,170,13,[]
15,8,324,13,[]
16,9,83,11,[]
17,10,358,10,[]
18,11,6,12,"[13, 23]"
19,11,125,5,[]
20,12,227,12,[7]
21,13,194,24,[]
22,13,297,19,[]
23,14,13,11,[18]
24,15,269,21,"[29, 37]"
25,15,339,16,[]
26,17,137,11,[]
27,18,48,14,[30]
28,18,204,13,[40]
29,18,271,17,"[24, 37]"
30,20,43,14,[27]
31,21,125,24,[]
32,21,255,12,"[34, 46]"
33,21,389,11,[]
34,22,250,22,"[32, 46]"
35,22,369,15,[]
36,22,458,15,[]
37,23,266,12,"[24, 29]"
38,24,99,13,[]
39,24,158,21,[]
40,24,202,14,[28]
41,26,109,13,[]
42,26,324,6,[43]
43,27,317,14,"[42, 50]"
44,27,429,13,[]
45,29,178,14,[]
46,29,254,16,"[32, 34]"
47,30,85,21,[]
48,30,225,11,[]
49,31,17,13,[]
50,32,315,16,"[60, 62, 43]"
51,33,201,9,[]
52,34,119,25,[]
53,35,26,7,[]
54,35,300,9,[]
55,37,145,13,[]
56,37,172,14,[57]
57,37,176,10,[56]
58,37,331,10,[]
59,38,86,16,[]
60,38,308,14,"[50, 62, 66]"
61,39,53,19,[]
62,39,312,8,"[50, 60, 66]"
63,40,342,11,[]
64,41,33,18,[]
65,42,271,20,[67]
66,43,306,20,"[60, 62]"
67,44,267,9,[65]
68,44,380,21,[]
69,46,230,5,[71]
70,47,151,11,[73]
71,48,232,18,"[72, 69]"
72,50,226,4,[71]
73,51,158,27,[70]
74,53,13,9,[]
75,53,273,10,[]
76,53,328,19,"[82, 92]"
77,53,430,22,[]
78,53,451,10,[]
79,54,37,18,[]
80,54,342,8,[]
81,55,201,16,[]
82,55,327,6,[76]
83,56,417,16,[]
84,57,71,15,[]
85,58,139,9,[]
86,58,288,17,[]
87,59,57,9,[97]
88,60,300,14,[93]
89,61,256,13,[]
90,61,386,10,[]
91,62,112,13,[]
92,62,331,12,[76]
93,63,297,18,"[88, 99]"
94,63,465,9,[]
95,64,456,11,[]
96,65,266,16,[]
97,66,62,20,[87]
98,66,358,12,[]
99,67,304,5,[93]
100,67,339,13,[]
101,69,147,26,[]
102,70,28,7,[111]
103,70,392,9,[]
104,72,406,14,[]
105,74,212,26,[]
106,74,448,12,[]
107,75,14,14,[113]
108,76,276,15,[]
109,77,314,15,[]
110,78,72,20,[]
111,79,32,17,[102]
112,79,227,3,[]
113,82,20,22,[107]
114,82,464,18,[117]
115,83,83,7,[]
116,83,291,11,"[120, 125]"
117,83,454,15,[114]
118,84,45,11,[]
119,85,204,24,[]
120,85,293,18,"[116, 125, 133, 138]"
121,86,388,9,[]
122,87,100,8,[]
123,87,151,18,[127]
124,87,171,10,[137]
125,88,289,10,"[116, 120, 138]"
126,89,134,12,[]
127,89,155,14,"[123, 137]"
128,90,225,10,[]
129,90,277,26,[]
130,91,327,12,[]
131,91,327,17,[]
132,92,197,11,[148]
133,92,298,16,"[138, 120]"
134,92,408,10,[]
135,93,10,12,[139]
136,93,84,19,[147]
137,93,166,15,"[124, 127]"
138,94,290,12,"[133, 120, 125]"
139,96,11,16,[135]
140,96,142,11,[]
141,96,364,21,[]
142,98,51,11,[144]
143,99,35,22,[144]
144,100,42,21,"[142, 143]"
145,100,221,22,[]
146,101,232,17,[]
147,102,84,2,[136]
148,102,195,18,"[132, 150, 152, 156]"
149,102,346,10,[]
150,103,188,17,"[148, 152, 162]"
151,107,105,16,[]
152,107,191,13,"[148, 150, 156, 162]"
153,107,398,9,[]
154,108,339,22,[]
155,112,3,9,[]
156,113,193,18,"[148, 152, 162]"
157,113,302,21,[164]
158,114,21,10,[174]
159,114,78,25,[160]
160,114,82,11,[159]
161,114,132,17,[]
162,114,186,20,"[150, 152, 156, 181]"
163,114,265,8,[]
164,114,304,11,[157]
165,114,466,5,[]
166,115,442,21,[]
167,116,420,20,[191]
168,117,231,22,[172]
169,118,346,16,[]
170,118,401,16,[184]
171,119,208,21,[192]
172,119,224,11,[168]
173,119,321,13,[186]
174,120,17,19,"[158, 175]"
175,120,19,7,[174]
176,120,275,20,"[177, 185, 193, 194]"
