DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,1,297,16,[3]
2,1,439,8,[]
3,2,290,14,[1]
4,3,69,7,[]
5,5,406,10,[]
6,9,78,15,[]
7,10,19,12,[10]
8,10,255,9,[]
9,11,182,12,[19]
10,12,15,16,[7]
11,13,96,14,[]
12,13,198,18,"[14, 19]"
13,15,152,6,[]
14,16,193,18,"[12, 19]"
15,16,419,13,[]
16,17,135,23,[]
17,17,404,8,[21]
18,18,161,11,[]
19,18,191,20,"[9, 12, 14]"
20,20,462,15,[22]
21,21,404,10,[17]
22,21,462,17,[20]
23,22,445,10,[24]
24,23,442,14,[23]
25,25,3,8,[]
26,26,275,11,[]
27,26,293,14,[]
28,26,327,14,[]
29,28,88,10,[]
30,30,126,20,[33]
31,30,223,12,[]
32,30,263,6,[]
33,34,119,11,[30]
34,34,225,21,[]
35,35,169,12,[]
36,37,51,21,[39]
37,40,68,20,[]
38,40,101,13,[]
39,42,53,13,[36]
40,44,318,11,[]
41,47,25,23,[50]
42,47,410,16,[47]
43,48,87,11,[]
44,49,260,11,[]
45,49,270,11,[]
46,49,449,9,[]
47,50,417,14,[42]
48,51,204,10,[]
49,52,299,6,[]
50,55,35,13,[41]
51,58,45,10,[59]
52,59,119,6,[]
53,59,205,19,[60]
54,59,239,14,[]
55,62,301,7,[58]
56,63,285,15,[]
57,64,143,16,[]
58,64,300,12,[55]
59,65,52,21,[51]
60,69,196,19,[53]
61,72,160,9,[]
62,76,140,13,[]
63,76,357,5,[]
64,78,318,20,[]
65,79,401,13,[]
66,80,104,14,[69]
67,80,162,22,[]
68,81,253,19,[70]
69,83,102,22,[66]
70,83,254,10,[68]
71,83,349,11,[]
72,84,5,11,[78]
73,84,21,23,[]
74,85,266,18,[77]
75,87,440,11,[76]
76,88,443,12,[75]
77,91,267,11,[74]
78,92,1,21,[72]
79,93,220,9,[]
80,96,363,16,[81]
81,96,372,16,[80]
82,98,78,16,[]
83,98,404,9,"[87, 92]"
84,98,460,16,[]
85,99,349,20,[]
86,99,383,7,[]
87,100,403,6,"[83, 92]"
88,101,218,15,[]
89,102,142,17,[94]
90,104,431,5,[]
91,105,189,11,[98]
92,105,403,20,"[83, 87]"
93,106,50,14,[96]
94,106,135,19,[89]
95,108,25,8,[]
96,108,60,12,[93]
97,109,3,7,[]
98,109,183,16,[91]
99,110,251,16,[]
100,110,361,13,[]
101,111,304,17,[]
102,115,157,16,[]
103,117,408,8,[107]
104,118,287,16,[]
105,119,136,12,[]
106,119,338,13,[]
107,121,402,20,"[103, 110]"
108,125,7,11,[]
109,125,53,15,[117]
110,125,392,20,"[107, 120]"
111,125,456,15,[116]
112,127,210,27,[118]
113,127,414,16,[]
114,128,178,13,[]
115,130,157,11,[124]
116,130,462,20,"[111, 123]"
117,131,59,19,"[109, 127]"
118,131,201,22,[112]
119,132,19,13,[]
120,132,391,18,[110]
121,133,423,6,[]
122,134,309,11,[]
123,134,467,8,[116]
124,135,160,8,[115]
125,138,354,13,[]
126,139,40,17,[]
127,139,55,18,[117]
128,139,378,24,[]
129,142,156,8,[]
130,144,186,13,[]
131,146,311,16,[]
132,147,2,19,"[138, 140]"
133,147,146,10,[]
134,149,121,18,[]
