DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,298,13,[]
2,1,329,22,[]
3,2,176,17,[4]
4,2,184,12,[3]
5,3,87,11,[]
6,4,279,13,[17]
7,5,364,22,[11]
8,6,29,16,[]
9,8,100,12,[14]
10,8,201,19,[12]
11,8,362,7,[7]
12,10,205,9,[10]
13,11,21,7,[]
14,11,99,19,[9]
15,12,454,6,[]
16,13,319,14,[]
17,14,284,16,[6]
18,14,360,8,[]
19,14,463,15,[]
20,16,169,17,[]
21,16,266,19,[23]
22,17,393,13,[28]
23,18,264,15,[21]
24,19,15,20,[]
25,20,365,10,[]
26,21,36,15,[]
27,23,149,5,[]
28,23,393,11,[22]
29,26,159,8,"[32, 43]"
30,28,116,12,[]
31,28,141,13,[]
32,29,159,13,"[29, 43]"
33,29,252,13,[]
34,29,326,13,[40]
35,30,189,24,[]
36,30,217,21,[38]
37,30,353,11,[]
38,31,215,25,[36]
39,32,242,20,[]
40,32,331,17,[34]
41,32,364,15,[51]
42,33,22,19,[]
43,33,159,14,"[29, 32]"
44,33,405,16,[55]
45,35,278,7,[47]
46,36,186,17,[]
47,36,278,16,[45]
48,38,86,15,[50]
49,38,195,13,[]
50,39,93,9,[48]
51,39,376,20,[41]
52,39,434,9,[]
53,41,37,14,[]
54,42,142,11,[]
55,42,406,19,[44]
56,45,49,17,[]
57,45,78,11,[62]
58,45,421,9,[63]
59,46,159,20,[]
60,47,220,17,[66]
61,48,275,16,[]
62,50,75,17,[57]
63,50,427,18,[58]
64,51,448,19,[]
65,52,176,14,[]
66,53,212,23,"[77, 60]"
67,54,299,23,[70]
68,55,127,21,[]
69,57,439,17,[73]
70,58,291,18,"[67, 76]"
71,58,412,21,[78]
72,61,426,10,[73]
73,61,431,14,"[69, 72]"
74,62,392,19,[]
75,64,84,7,[]
76,64,283,15,[70]
77,66,210,23,"[66, 85]"
78,66,409,20,"[71, 89]"
79,67,232,16,[82]
80,69,362,10,[86]
81,70,125,17,[]
82,72,239,15,[79]
83,73,41,20,[]
84,73,66,14,[]
85,73,208,13,[77]
86,74,364,15,[80]
87,75,272,14,[]
88,75,318,15,[]
89,75,418,16,[78]
90,77,20,13,[]
91,77,53,10,[]
92,77,88,15,[99]
93,78,221,20,[94]
94,79,232,15,[93]
95,80,113,12,"[96, 103]"
96,81,110,18,"[95, 103]"
97,83,152,14,[]
98,83,294,23,[102]
99,84,98,20,[92]
100,85,125,14,"[103, 104, 114]"
101,86,454,24,[]
102,87,289,24,"[98, 119]"
103,88,118,19,"[95, 96, 100, 104]"
104,88,128,14,"[100, 103, 114]"
105,88,372,15,[118]
106,89,172,11,[]
107,90,409,13,[]
108,92,13,21,[]
109,92,206,10,[]
110,92,261,19,"[117, 128]"
111,93,226,20,[127]
112,94,341,18,[]
113,94,460,10,[120]
114,96,130,20,"[100, 104]"
115,96,215,9,[]
116,96,249,13,"[121, 128]"
117,96,261,14,"[110, 128]"
118,96,374,13,[105]
119,97,284,18,"[125, 129, 102]"
120,97,465,11,[113]
121,98,249,5,"[116, 128]"
122,99,6,10,[]
123,99,93,14,[]
124,99,104,10,[]
