DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,295,14,[]
2,0,341,11,[]
3,1,26,18,[18]
4,1,188,12,"[8, 15]"
5,1,417,20,[]
6,4,206,20,"[16, 20]"
7,4,377,12,[17]
8,5,191,9,"[4, 15]"
9,5,259,17,[]
10,5,439,13,[12]
11,6,147,10,[]
12,6,448,17,[10]
13,7,60,12,[]
14,7,98,14,[]
15,7,185,15,"[4, 8]"
16,7,213,18,"[6, 20]"
17,8,376,13,[7]
18,10,33,18,[3]
19,10,357,19,"[23, 34]"
20,13,209,14,"[6, 16]"
21,13,288,20,[46]
22,13,320,20,[]
23,13,365,9,"[19, 34]"
24,14,56,10,[]
25,15,119,20,"[27, 49]"
26,15,228,4,"[30, 43]"
27,16,121,9,[25]
28,16,429,14,[]
29,18,74,16,"[31, 41]"
30,18,225,13,"[26, 42, 43, 51]"
31,19,73,5,[29]
32,19,255,12,[52]
33,20,135,15,[53]
34,20,361,13,"[19, 23, 35, 48]"
35,20,369,15,"[34, 39, 48, 63, 64]"
36,20,389,26,[39]
37,20,413,21,[61]
38,21,235,6,[43]
39,21,381,20,"[35, 36, 55, 64]"
40,21,440,5,[]
41,22,83,17,[29]
42,22,225,14,"[30, 43, 51]"
43,22,231,17,"[26, 30, 38, 42, 51]"
44,22,242,16,[]
45,22,275,14,[54]
46,22,298,20,"[21, 57]"
47,23,204,13,[71]
48,23,364,12,"[34, 35, 63, 64]"
49,24,119,6,[25]
50,24,216,10,[51]
51,24,223,13,"[30, 42, 43, 50]"
52,24,260,10,"[32, 54]"
53,25,146,17,[33]
54,25,266,22,"[45, 52]"
55,25,384,3,[39]
56,26,62,13,[65]
57,26,306,12,[46]
58,27,462,6,[]
59,28,74,7,[65]
60,28,115,7,[]
61,28,408,15,[37]
62,29,175,15,"[69, 74]"
63,29,370,14,"[35, 48, 64]"
64,29,370,20,"[35, 39, 48, 63, 84]"
65,30,70,15,"[56, 59]"
66,30,156,5,[]
67,31,24,16,[]
68,31,355,11,[]
69,32,184,18,[62]
70,33,439,22,[]
71,34,202,19,[47]
72,36,423,24,[]
73,36,465,12,[77]
74,37,170,14,[62]
75,37,240,8,[]
76,37,250,12,"[82, 86]"
77,37,459,19,"[73, 79]"
78,38,381,16,[84]
79,38,453,19,[77]
80,40,80,14,[]
81,40,91,10,[]
82,40,256,14,"[76, 86]"
83,41,344,19,[]
84,41,370,19,"[78, 97, 64]"
85,43,63,13,[92]
86,43,254,19,"[76, 82]"
87,44,17,14,"[89, 93]"
88,45,404,21,[]
89,46,17,13,"[87, 93]"
90,47,159,15,[]
91,47,187,5,[]
92,48,57,24,[85]
93,49,21,21,"[87, 89]"
94,49,132,13,[]
95,50,38,21,[]
96,50,109,25,[]
97,50,367,21,[84]
98,51,312,10,[]
99,53,454,9,[]
100,54,431,10,[]
101,55,369,18,[108]
102,56,350,11,[]
103,58,177,11,[112]
104,58,343,8,[]
105,59,100,16,[]
106,59,118,18,[]
107,60,12,8,[]
108,60,380,14,"[101, 115]"
109,61,92,9,[]
110,63,60,13,[]
111,63,411,9,[116]
112,65,176,20,"[103, 120, 129]"
113,65,339,15,"[118, 119, 123]"
114,65,388,3,[]
115,66,380,24,[108]
116,68,409,17,"[111, 127, 134]"
117,70,87,9,[]
118,70,340,20,"[113, 119, 123]"
119,70,345,11,"[113, 118, 123]"
120,71,182,9,"[112, 129]"
121,72,270,14,[133]
122,72,282,13,[133]
123,72,350,21,"[113, 118, 119]"
124,72,418,7,[127]
125,73,457,19,[]
126,74,40,10,[]
127,74,414,10,"[116, 124]"
128,74,443,12,[135]
