DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,436,17,"[11, 16]"
2,1,4,25,[]
3,2,48,15,[18]
4,2,270,19,[8]
5,2,349,14,"[6, 10, 13]"
6,3,346,5,"[5, 10]"
7,4,125,21,[]
8,5,260,19,[4]
9,5,329,26,[]
10,5,349,14,"[5, 6, 13]"
11,5,436,12,"[1, 16]"
12,6,243,13,[17]
13,6,355,12,"[5, 10]"
14,6,419,17,[29]
15,7,197,13,[]
16,7,435,13,"[1, 11]"
17,8,234,20,"[12, 20, 25]"
18,9,52,15,[3]
19,12,106,11,[]
20,12,227,8,[17]
21,12,467,23,[]
22,13,28,14,[]
23,13,177,17,[]
24,16,142,13,[]
25,17,236,15,[17]
26,18,43,10,[38]
27,18,443,21,[49]
28,19,98,10,[33]
29,19,418,19,"[14, 34, 37]"
30,20,60,22,[]
31,20,270,22,[36]
32,20,396,7,[]
33,21,100,18,[28]
34,21,417,18,"[29, 50, 37]"
35,22,211,19,[40]
36,22,271,15,[31]
37,22,424,10,"[29, 34]"
38,23,46,14,"[26, 45]"
39,23,191,15,[]
40,25,209,14,[35]
41,25,363,6,[]
42,25,396,9,[]
43,26,260,8,[]
44,26,318,10,[]
45,27,40,10,[38]
46,27,350,14,[]
47,29,21,19,[]
48,29,175,10,[]
49,30,449,13,[27]
50,32,415,14,[34]
51,33,323,11,[57]
52,34,264,7,[]
53,37,426,15,"[58, 63]"
54,38,59,14,[]
55,39,104,12,[]
56,39,217,10,[]
57,39,329,21,[51]
58,39,425,6,"[53, 63]"
59,40,260,11,[]
60,42,367,11,[66]
61,43,6,23,[70]
62,43,393,12,[]
63,43,432,19,"[53, 58]"
64,44,175,14,[]
65,46,227,8,[]
66,46,357,23,"[60, 74, 78, 79]"
67,48,25,9,[70]
68,48,205,11,[69]
69,48,211,22,[68]
70,51,17,15,"[61, 67]"
71,51,96,19,[85]
72,51,113,9,[]
73,52,144,20,[]
74,52,364,12,[66]
75,53,52,9,[77]
76,53,457,12,[]
77,54,53,4,[75]
78,55,347,16,"[79, 66]"
79,56,355,18,"[78, 66]"
80,57,178,7,[]
81,57,450,10,[]
82,59,417,8,[]
83,60,289,15,[]
84,60,393,13,[]
