DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,368,9,[]
2,1,61,14,[]
3,1,180,10,"[11, 15]"
4,2,306,3,[]
5,2,340,24,[17]
6,2,463,16,[]
7,3,42,7,[]
8,3,195,12,[]
9,3,222,16,[]
10,3,292,12,[]
11,4,173,22,"[3, 15]"
12,5,88,17,"[21, 29]"
13,6,72,5,[]
14,6,256,16,[]
15,7,180,11,"[3, 11]"
16,8,51,12,[25]
17,8,345,9,[5]
18,8,368,24,[]
19,9,444,6,[]
20,10,16,6,[]
21,10,95,19,"[12, 39]"
22,10,208,10,"[30, 33]"
23,11,120,15,[36]
24,11,132,17,[36]
25,12,59,24,[16]
26,12,267,11,[]
27,12,281,7,[]
28,12,454,7,"[32, 37]"
29,13,81,12,[12]
30,13,207,16,"[22, 33]"
31,13,276,6,[]
32,13,450,12,"[28, 37]"
33,15,203,16,"[22, 30]"
34,15,229,19,[35]
35,16,241,21,[34]
36,17,127,2,"[23, 24, 51]"
37,17,456,15,"[28, 32]"
38,19,390,11,[]
39,20,100,19,[21]
40,20,161,16,[]
41,21,216,5,[]
42,21,329,19,[50]
43,21,369,9,[]
44,23,46,10,[]
45,23,88,6,[]
46,24,3,16,[57]
47,25,70,16,[53]
48,25,186,18,[]
49,25,195,4,[]
50,25,325,12,[42]
51,26,126,16,"[36, 58]"
52,26,397,6,[]
53,27,71,13,[47]
54,27,140,14,[61]
55,28,229,12,[]
56,28,434,13,[60]
57,29,2,12,"[46, 62]"
58,29,129,13,[51]
59,30,402,12,[]
60,30,426,14,[56]
61,31,144,19,[54]
62,32,7,8,"[67, 57]"
63,32,322,9,[64]
64,33,328,12,[63]
65,33,415,14,[]
66,34,394,10,[]
67,36,9,10,[62]
68,36,441,9,[]
69,37,32,15,[]
70,37,194,11,[]
71,37,294,21,[]
72,37,359,8,[88]
73,37,380,13,[75]
74,39,208,7,[83]
75,39,373,17,"[73, 88, 89]"
76,40,263,14,"[86, 99]"
77,41,138,14,[85]
78,41,431,16,[81]
79,41,448,12,[80]
80,41,451,15,[79]
81,42,439,10,[78]
82,43,21,10,[]
83,43,203,7,[74]
84,43,464,16,[]
85,44,142,21,[77]
86,44,261,15,"[76, 99]"
87,44,332,5,[93]
88,44,363,15,"[72, 75, 89]"
89,44,365,12,"[75, 88]"
90,46,88,16,[102]
91,46,394,16,[]
92,47,42,13,"[95, 108]"
93,47,333,11,[87]
94,48,31,5,[97]
95,48,44,16,"[92, 108]"
96,48,207,6,[]
97,49,33,9,[94]
98,49,228,17,[]
