DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,2,339,25,[]
2,3,246,14,[9]
3,4,153,18,[6]
4,5,3,14,[]
5,5,74,9,[15]
6,5,161,14,"[3, 8]"
7,5,328,9,[]
8,6,169,20,[6]
9,6,251,15,"[2, 16, 19]"
10,9,145,9,[]
11,10,109,4,[]
12,10,191,22,"[13, 17]"
13,10,198,19,"[12, 17]"
14,11,157,3,[]
15,12,71,20,"[5, 25]"
16,12,255,12,"[9, 19]"
17,13,194,16,"[12, 13]"
18,15,181,10,[]
19,15,253,14,"[9, 16]"
20,15,304,6,[]
21,16,419,18,[]
22,17,22,15,[29]
23,17,286,19,[]
24,18,240,13,[]
25,19,73,21,[15]
26,19,456,13,[]
27,21,84,13,[]
28,21,145,20,"[35, 39]"
29,22,30,9,[22]
30,23,13,15,[]
31,25,40,17,[]
32,25,251,9,[]
33,25,295,13,[]
34,25,341,20,[]
35,26,135,15,"[28, 38, 39]"
36,26,396,9,[41]
37,28,410,17,[41]
38,29,125,21,"[35, 55]"
39,29,144,19,"[28, 35]"
40,30,312,16,[]
41,30,400,16,"[36, 37]"
42,32,207,9,[]
43,32,239,9,"[48, 52]"
44,32,325,8,[]
45,33,354,8,[]
46,33,424,5,[]
47,34,44,6,[]
48,34,246,16,"[43, 52]"
49,34,465,14,[]
50,36,67,19,[]
51,36,210,9,[]
52,36,245,21,"[43, 48]"
53,38,111,13,"[61, 68]"
54,38,423,10,[]
55,39,128,15,"[38, 63]"
56,39,388,20,[62]
57,40,288,18,[67]
58,40,324,15,[]
59,41,149,11,[]
60,41,269,16,[]
61,42,111,22,"[53, 68]"
62,43,389,8,[56]
63,44,128,13,[55]
64,44,413,12,[72]
65,45,354,18,[]
66,46,83,11,[]
67,46,284,15,[57]
68,47,106,18,"[53, 61, 79]"
69,47,252,4,[]
70,48,94,14,[]
71,51,324,15,[]
72,51,403,19,[64]
73,53,49,11,[]
74,54,312,13,[]
75,55,280,14,[]
76,55,464,17,[]
77,56,178,17,"[78, 80, 87]"
78,56,186,23,"[77, 80, 81, 87]"
79,57,111,15,"[93, 68]"
80,57,180,10,"[77, 78, 87]"
81,57,195,18,"[78, 87]"
82,57,233,6,[]
83,58,13,19,[85]
84,59,292,12,[]
85,60,24,21,"[83, 92]"
86,60,71,22,[]
87,61,184,14,"[77, 78, 80, 81]"
88,61,456,13,[94]
89,62,54,22,"[103, 107]"
90,62,399,8,[]
91,62,445,7,[98]
92,63,24,10,[85]
93,64,120,17,"[79, 96, 104, 108, 112]"
94,66,459,8,[88]
95,67,96,21,[]
96,67,112,14,"[93, 108, 117]"
97,67,387,13,[110]
98,67,442,21,"[91, 105]"
99,68,42,17,[]
100,68,210,5,[]
101,69,150,17,[]
102,69,169,10,[]
103,70,55,11,"[89, 107]"
104,70,131,21,"[93, 112, 117]"
105,70,442,15,[98]
106,71,20,5,[]
107,71,56,14,"[89, 103, 118]"
108,72,116,8,"[93, 96, 112, 117]"
109,72,406,10,[]
110,74,389,21,[97]
111,76,250,23,"[127, 128]"
112,77,123,20,"[93, 104, 108, 117, 119, 122]"
113,77,188,9,[]
114,77,284,24,[]
115,77,416,8,[]
116,78,207,9,[]
117,79,117,23,"[96, 104, 108, 112, 119, 122]"
118,80,62,14,[107]
119,80,122,7,"[112, 117]"
120,81,88,17,[]
121,81,458,18,[]
122,82,114,10,"[112, 117]"
123,82,309,14,[124]
124,82,312,12,[123]
125,83,173,17,[]
126,83,361,15,[]
127,84,246,16,[111]
128,86,263,20,"[111, 139]"
129,86,387,8,[135]
130,87,46,18,[]
131,89,224,18,[151]
132,89,414,13,[]
133,90,252,5,[]
134,91,317,10,[]
135,92,395,21,[129]
136,93,434,13,[140]
137,94,4,15,[]
138,94,33,16,[]
139,95,256,13,"[148, 128]"
140,96,429,6,[136]
141,97,444,12,[]
142,97,455,24,[145]
143,98,167,15,[]
144,98,286,12,[]
145,98,454,25,[142]
146,99,70,12,[]
147,99,88,21,"[150, 154]"
148,99,257,7,[139]
149,99,269,11,[]
150,100,83,18,[147]
151,101,224,17,"[153, 131]"
152,103,4,11,[]
153,103,218,19,"[151, 161]"
154,105,92,10,[147]
155,105,207,7,[]
156,106,55,5,[]
157,106,407,10,[]
158,107,309,17,[]
159,109,67,15,[162]
160,109,166,22,[]
161,109,213,18,[153]
162,110,62,15,[159]
163,110,450,11,[]
164,112,102,11,[]
165,112,266,9,[169]
166,112,339,15,[171]
167,114,297,13,[170]
168,115,26,9,[]
169,116,268,24,[165]
170,116,290,14,"[167, 180]"
171,116,343,9,[166]
172,116,369,19,"[173, 178, 179]"
173,117,378,11,[172]
174,118,95,10,[176]
175,118,303,8,[177]
176,120,93,18,[174]
177,120,309,11,[175]
178,120,368,12,"[172, 179]"
179,120,373,7,"[172, 178]"
180,121,290,20,[170]
181,124,212,2,[]
182,124,266,9,[]
183,126,388,14,"[187, 192]"
184,128,45,15,[185]
185,128,49,15,[184]
186,129,320,8,[]
187,129,378,14,"[183, 192, 196]"
188,130,78,2,[]
189,130,221,6,[]
190,130,301,12,[]
191,131,38,7,[]
192,131,390,19,"[183, 187, 197, 212]"
193,132,3,9,[194]
194,134,6,8,[193]
195,134,234,10,[]
196,134,370,22,"[187, 212]"
197,134,399,10,"[192, 207]"
198,134,426,13,[208]
199,134,441,25,[]
200,136,337,3,[]
201,137,331,11,[]
202,137,413,20,"[207, 208]"
203,138,19,15,[]
204,138,244,16,[]
205,139,40,14,[213]
206,139,262,13,[]
207,139,409,19,"[197, 202, 208]"
208,139,418,21,"[198, 202, 207]"
209,140,95,4,[]
210,141,140,14,[217]
211,141,343,13,[]
212,142,380,19,"[192, 196]"
213,144,47,15,"[205, 216]"
214,144,398,12,[]
215,144,434,15,[]
216,147,59,21,[213]
217,148,148,13,[210]
218,148,169,7,[]
219,149,321,12,[235]
220,150,329,5,[]
221,150,341,10,"[224, 229]"
222,150,357,12,[230]
223,150,411,11,[225]
224,154,346,17,"[221, 229]"
225,154,411,12,"[223, 233]"
226,154,465,14,[]
227,155,6,14,[]
228,155,302,7,[]
229,155,347,16,"[221, 224]"
230,155,358,10,[222]
231,156,20,11,[]
232,156,212,14,[]
233,156,420,15,"[225, 239]"
234,157,36,20,[]
235,158,322,17,"[219, 248]"
236,158,397,20,[244]
237,158,447,23,[]
238,159,154,17,[]
239,159,418,12,[233]
240,160,66,14,[]
241,161,105,15,"[245, 246]"
242,161,182,10,[]
243,161,233,14,[247]
244,161,391,12,[236]
245,162,102,12,"[241, 246]"
246,163,101,23,"[241, 245]"
247,164,237,8,[243]
248,165,323,12,[235]
249,166,277,7,[]
250,169,52,6,[253]
251,171,143,21,[]
252,173,298,16,[]
253,174,44,23,"[255, 250]"
254,174,252,20,[]
255,178,41,13,[253]
256,178,92,17,[260]
257,179,120,17,[]
258,179,373,12,[]
259,180,175,12,[261]
260,181,95,14,[256]
261,181,168,13,[259]
262,182,397,22,[270]
263,183,136,17,[]
264,184,255,8,[]
265,185,22,5,[]
266,186,40,9,[]
267,186,105,10,[]
268,189,77,11,[284]
269,189,271,16,[]
270,190,397,13,"[262, 273]"
271,191,147,17,[]
272,191,205,18,[295]
273,191,401,7,"[270, 283, 285]"
274,193,223,11,[]
275,193,245,21,[281]
276,194,13,3,[]
277,194,28,12,[]
278,194,459,9,[]
279,195,320,16,[]
280,195,364,10,[288]
281,196,248,9,[275]
282,196,342,14,[]
283,196,402,10,"[273, 285]"
284,197,79,24,[268]
285,197,405,13,"[273, 283, 296]"
286,197,441,6,[289]
287,198,357,13,[]
288,198,367,8,[280]
289,198,448,17,[286]
290,199,393,8,[]
291,200,59,16,[]
292,200,139,15,[]
293,201,384,13,[]
294,203,47,14,[310]
295,203,212,20,[272]
296,203,410,22,"[285, 302]"
