DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,52,9,[]
2,0,189,14,"[3, 17]"
3,1,197,15,[2]
4,1,297,16,[23]
5,1,349,22,[]
6,2,13,11,[]
7,2,127,9,[11]
8,2,260,17,[20]
9,3,33,28,[]
10,3,456,10,[]
11,5,120,16,[7]
12,5,171,17,[17]
13,5,277,15,[20]
14,5,326,15,[]
15,6,155,7,[]
16,6,388,19,[21]
17,7,181,16,"[2, 12]"
18,7,232,11,[]
19,8,101,24,[]
20,8,269,14,"[8, 13]"
21,8,393,14,[16]
22,11,209,16,[]
23,11,293,15,"[4, 39]"
24,11,463,12,[]
25,13,18,14,[34]
26,13,337,12,"[28, 37]"
27,14,258,14,[]
28,14,342,14,[26]
29,14,410,7,"[30, 33]"
30,14,412,11,"[29, 33]"
31,15,10,6,[]
32,16,90,11,[40]
33,16,412,20,"[29, 30, 46]"
34,18,15,5,[25]
35,18,154,18,"[44, 48]"
36,18,325,9,[]
37,18,334,11,"[26, 51, 53]"
38,19,196,12,[49]
39,19,303,23,"[23, 42]"
40,20,84,26,[32]
41,20,230,11,[]
42,20,305,8,[39]
43,21,137,4,[]
44,21,153,22,"[35, 48]"
45,22,130,21,[]
46,22,419,10,[33]
47,23,177,10,[]
48,24,154,9,"[35, 44]"
49,24,199,7,[38]
50,24,289,15,[]
51,24,331,15,"[37, 53]"
52,26,269,15,"[62, 59]"
53,26,333,14,"[37, 51, 74]"
54,26,393,7,[]
55,28,65,10,[]
56,28,353,16,[60]
57,28,371,16,[]
58,29,212,15,[]
59,29,263,11,"[62, 52]"
60,29,354,17,[56]
61,30,18,8,[]
62,30,267,16,"[52, 59]"
63,31,395,9,[]
64,31,432,8,[]
65,32,94,10,[75]
66,32,398,4,[]
67,34,32,9,[69]
68,34,46,13,[]
69,35,27,6,[67]
70,37,159,15,[]
71,37,186,10,[]
72,37,194,10,[]
73,37,293,11,[]
74,37,332,20,"[53, 84]"
75,39,97,15,"[65, 79]"
76,39,355,6,[88]
77,39,404,22,[]
78,40,25,8,[]
79,40,86,14,"[75, 80, 96]"
80,41,81,22,"[79, 96]"
81,42,0,19,[94]
82,42,212,21,[]
83,42,284,12,[91]
84,42,327,15,[74]
85,42,437,17,[]
86,43,39,14,[98]
87,43,170,16,[]
88,43,352,16,"[76, 89, 104]"
89,43,360,7,[88]
90,43,427,10,[]
91,44,277,11,[83]
92,44,389,11,[]
93,44,455,15,[]
94,45,6,23,"[81, 100]"
95,45,230,22,[]
96,48,87,14,"[79, 80]"
97,48,145,17,[]
98,50,45,11,[86]
99,51,24,12,[]
100,52,14,7,[94]
101,52,53,15,[]
102,52,74,24,[]
103,52,398,14,[112]
104,53,351,15,"[111, 118, 88]"
105,54,288,6,[]
106,54,320,8,[]
107,54,339,9,"[110, 119]"
108,55,202,27,[]
109,55,242,12,[]
110,55,333,18,"[107, 119]"
111,55,346,8,[104]
112,56,389,16,[103]
113,58,34,17,[126]
114,60,71,9,[]
115,60,236,6,[]
116,60,279,12,[]
117,61,148,11,[]
118,61,359,15,[104]
119,62,337,17,"[107, 110]"
120,64,85,11,[]
121,64,204,6,[]
122,65,377,20,[]
123,66,158,16,[]
124,66,268,16,[]
125,67,167,4,[]
126,68,30,2,"[113, 133]"
127,69,225,20,[]
128,69,303,9,[140]
129,71,205,9,"[130, 134]"
130,71,209,13,"[129, 134, 141]"
131,72,319,8,[]
132,72,421,19,[]
133,73,28,22,"[126, 143]"
134,73,209,18,"[129, 130, 141]"
135,73,467,16,[]
136,74,182,12,[]
137,76,54,9,[144]
138,76,80,15,[139]
139,76,83,7,[138]
140,76,300,20,"[128, 148]"
141,77,212,13,"[130, 134]"
142,79,14,2,"[146, 150]"
143,79,35,12,"[133, 152]"
144,80,58,17,[137]
145,80,104,13,[]
146,81,23,17,"[142, 150, 152]"
147,81,199,3,[]
148,82,305,7,[140]
149,83,401,20,[]
150,84,19,9,"[142, 146]"
151,84,269,2,[]
152,85,31,12,"[143, 146]"
153,87,83,14,[]
154,87,215,10,[160]
155,88,205,14,[]
156,88,235,18,[]
157,88,286,9,[]
158,89,3,18,"[163, 174]"
159,89,74,3,[]
160,90,213,6,[154]
161,92,297,20,[]
162,92,451,16,[]
163,93,12,14,[158]
164,93,102,14,"[166, 178]"
165,93,176,13,[]
166,94,106,22,"[164, 178]"
167,94,354,16,[]
168,95,142,8,[]
169,95,159,14,[]
170,95,375,14,[]
171,96,131,6,[]
172,96,249,27,[]
173,96,295,11,[175]
174,97,3,13,[158]
175,97,299,16,[173]
176,97,424,9,[181]
177,99,366,9,[]
178,100,103,16,"[164, 166]"
179,100,119,2,[]
180,100,135,11,[]
181,100,418,19,[176]
182,101,81,25,[]
183,103,455,15,[185]
184,107,144,16,[]
185,108,464,19,"[183, 202]"
186,109,212,13,[]
187,110,240,6,[]
188,110,352,15,[]
189,111,269,15,[]
190,112,13,18,[]
191,112,185,15,[]
192,112,381,14,"[195, 203]"
193,112,405,20,[]
194,113,36,15,[198]
195,113,383,12,"[192, 203]"
196,113,454,5,[]
197,114,81,10,[201]
198,115,43,18,[194]
199,116,198,11,[]
200,117,423,19,[212]
201,119,84,10,[197]
202,119,464,20,"[185, 222]"
203,120,384,16,"[192, 195, 218]"
204,121,93,17,[]
205,121,280,7,[]
206,122,119,17,[]
207,122,260,14,[211]
208,123,136,18,[]
209,123,181,21,"[210, 227]"
210,124,189,7,[209]
211,124,257,13,[207]
212,124,427,22,[200]
213,125,37,11,[]
214,125,74,19,[]
