DropletID,CenterX,CenterY,Area,OverlappedDropletsID
1,0,150,6,[]
2,1,13,14,[]
3,3,115,10,[]
4,3,231,14,[]
5,4,78,18,[]
6,5,39,13,[]
7,7,9,7,[]
8,7,353,13,[]
9,7,406,10,[]
10,8,341,8,[18]
11,8,416,15,[21]
12,9,462,22,[]
13,10,160,14,[20]
14,10,182,14,[]
15,11,70,11,[]
16,11,101,8,[]
17,12,12,6,[]
18,12,336,10,[10]
19,12,367,8,[]
20,13,156,5,[13]
21,14,422,15,[11]
22,16,29,8,[]
23,16,56,17,[37]
24,16,446,19,[]
25,17,94,13,[]
26,17,240,13,[]
27,19,315,17,[]
28,19,401,23,[36]
29,20,33,10,[40]
30,20,105,5,[]
31,21,466,10,[]
32,22,87,9,[]
33,22,219,13,[]
34,23,202,8,[]
35,23,385,18,[44]
36,23,413,22,[28]
37,24,58,21,[23]
38,24,433,13,[]
39,25,329,13,[]
40,26,27,17,[29]
41,29,40,15,[49]
42,31,3,15,[]
43,31,194,17,[]
44,31,391,16,[35]
45,32,51,4,[]
46,32,259,7,[]
47,34,138,8,[]
48,35,213,8,[]
49,36,38,14,[41]
50,36,58,10,[]
51,37,3,16,[]
52,37,277,12,[59]
53,37,288,13,[55]
54,37,308,9,[]
55,39,287,18,"[53, 59]"
56,40,323,16,[]
57,41,238,9,[]
58,42,113,2,[60]
59,42,280,12,"[52, 55]"
60,47,109,8,[58]
61,47,405,21,[]
62,48,427,21,[]
63,49,225,8,[]
64,52,203,9,[]
65,53,160,13,[]
66,54,48,4,[]
67,54,120,12,[]
68,54,356,11,[]
69,55,368,13,[]
70,55,392,26,[]
71,56,443,13,[]
72,57,452,13,[]
73,58,103,11,[81]
74,58,253,7,[]
75,59,78,9,[76]
76,60,75,16,"[75, 84, 85]"
77,63,57,13,[79]
78,63,147,15,[]
79,64,50,14,"[77, 87]"
80,64,125,12,[]
81,65,107,15,[73]
82,65,456,12,[93]
83,66,213,22,[90]
84,68,74,8,"[76, 85]"
85,68,78,12,"[76, 84]"
86,68,246,10,[]
87,69,46,19,[79]
88,69,311,18,[]
89,69,326,15,[]
90,71,216,2,[83]
91,73,355,10,[]
