DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,519,138.5,[7],19
2,0,972,267.0,[],28
3,0,1007,462.5,[],34
4,1,756,322.5,[],29
5,2,312,232.5,[],24
6,2,874,255.0,[],26
7,5,521,229.0,"[1, 20]",23
8,6,660,65.5,[],12
9,7,952,210.5,[21],24
10,8,1098,127.5,[],18
11,14,510,104.5,[20],17
12,15,83,219.0,[],25
13,15,379,307.5,[],29
14,15,679,258.0,[28],26
15,18,663,127.5,[26],19
16,20,785,285.0,[],26
17,20,842,126.0,[],19
18,21,470,290.0,[],27
19,23,429,213.0,[],23
20,23,516,457.0,"[7, 11]",35
21,23,952,238.5,"[9, 29]",25
22,24,65,151.5,[],19
23,24,232,260.0,[],26
24,24,723,109.0,[],16
25,26,605,150.0,[],19
26,26,654,325.5,[15],29
27,26,911,257.5,[],26
28,27,687,176.0,[14],22
29,27,967,194.0,"[21, 34]",22
30,30,563,276.5,[],26
31,31,323,171.5,[],21
32,32,264,229.0,[],23
33,32,546,182.0,[],20
34,34,973,143.0,[29],19
35,35,209,206.5,[],24
36,37,785,289.5,[],27
37,40,1033,343.5,[],30
38,43,460,322.5,[39],29
39,47,470,120.0,[38],19
40,47,1119,121.5,[],18
41,48,67,234.0,[],25
42,48,426,180.5,[43],21
43,48,432,363.0,[42],31
44,51,107,62.5,[],12
45,53,373,331.5,[],29
46,54,742,194.5,[],22
47,56,813,110.5,[],17
48,57,853,188.5,[],22
49,58,405,231.0,[55],24
50,59,1072,205.5,[],22
51,63,42,435.5,[],34
52,67,571,252.5,[],26
53,67,722,119.0,[],18
54,68,475,376.0,[],31
55,69,404,271.0,[49],26
56,70,650,96.0,[64],16
57,72,883,66.5,[],12
58,74,682,125.5,[60],17
59,75,66,68.0,[],13
60,75,679,202.5,[58],23
61,76,745,229.0,[65],24
62,76,991,251.0,[],24
63,78,121,372.5,[71],32
64,80,646,189.0,[56],22
65,81,731,250.5,[61],24
66,83,265,92.5,[69],15
67,83,307,432.5,[77],33
68,83,1012,245.0,"[78, 76]",25
69,84,254,149.5,[66],20
70,84,787,339.0,[83],30
71,86,127,305.5,[63],27
72,87,435,109.5,[],16
73,88,61,206.0,[79],23
74,88,667,285.5,[],27
75,89,922,390.0,[],30
76,89,1010,166.5,"[78, 68]",21
77,90,291,257.5,[67],25
78,90,1007,226.5,"[68, 76]",24
79,93,58,202.0,[73],24
80,95,26,358.0,[],31
81,95,826,282.0,[],27
82,96,267,19.5,[],7
83,96,803,209.0,[70],24
84,97,1079,258.0,[],26
85,98,612,242.0,"[86, 89]",25
86,100,628,351.5,"[85, 89]",31
87,104,563,90.0,[],15
88,105,455,227.0,[],24
89,108,619,179.5,"[85, 86]",22
90,110,906,345.0,[],29
91,111,1065,276.0,[],26
92,114,218,328.0,[],30
93,117,28,118.5,[],17
94,117,872,104.5,"[98, 99, 106]",16
95,119,1165,235.0,[100],25
96,122,634,165.5,[],21
97,124,829,439.5,[],34
98,126,871,286.5,"[94, 99, 106]",27
99,127,879,111.5,"[94, 98, 106]",17
100,127,1152,197.0,[95],23
101,128,417,244.0,[],25
102,129,467,306.0,[],29
103,131,438,292.0,[104],27
104,131,447,205.5,[103],23
105,132,234,146.0,[],19
106,132,870,318.5,"[94, 98, 99]",29
107,132,950,197.0,[108],23
108,136,941,139.0,[107],19
109,137,73,229.5,[119],25
110,138,277,108.5,[115],16
111,142,103,217.0,[113],24
112,142,888,182.5,[],21
113,146,103,218.5,[111],23
114,148,159,54.5,[120],12
115,148,270,209.0,"[110, 117]",22
116,150,861,302.0,[],28
117,151,274,139.0,[115],19
118,152,127,58.5,[],12
119,153,82,285.0,"[109, 122]",27
120,153,163,352.5,"[114, 128]",30
121,155,55,89.5,[122],14
122,155,66,215.0,"[119, 121]",22
123,157,659,225.0,[],23
124,164,473,132.5,[],18
125,164,488,198.0,[135],22
126,164,813,151.5,[],19
127,165,31,234.0,[],25
128,167,158,174.0,[120],20
129,167,261,322.5,[],29
130,169,569,190.0,"[132, 145]",21
131,169,827,148.5,[137],20
132,172,571,129.5,[130],18
133,173,451,215.5,[],24
134,175,369,366.0,[],31
135,175,503,343.5,[125],29
136,175,728,244.5,"[146, 148]",25
137,176,822,66.0,[131],13
138,178,135,73.5,[],13
139,178,1035,362.5,[],32
140,179,526,214.5,[141],24
141,179,532,295.5,[140],29
142,179,879,252.0,[151],25
143,180,754,157.5,[],20
144,181,1095,205.0,[],23
145,183,572,263.0,[130],25
146,183,726,348.0,"[136, 148]",31
147,183,1057,148.5,[],20
148,184,726,199.5,"[136, 146]",23
149,185,88,228.0,[],24
150,185,959,239.5,[],25
151,186,883,207.0,[142],23
152,189,916,216.5,[],23
153,192,1107,87.5,[],14
154,193,105,7.5,[],4
155,196,339,290.5,[],27
156,197,1009,303.0,[],27
157,201,669,264.0,[],27
158,202,21,277.5,[],25
159,204,648,219.5,[],23
160,204,932,325.5,[],29
161,206,50,80.5,[],15
162,211,1104,143.5,[],20
163,212,788,273.0,[],27
164,216,347,119.0,[],18
165,216,1068,234.0,[],24
166,219,992,217.5,[167],24
167,220,1005,419.5,[166],34
168,221,893,270.0,[],26
169,222,6,146.0,[171],19
170,222,660,245.0,[179],25
171,223,19,236.0,[169],26
172,223,90,290.0,[],27
173,223,314,300.0,[],27
174,224,562,199.0,[],22
175,227,282,93.5,[177],15
176,231,546,97.5,[],17
177,234,276,160.0,[175],20
178,235,451,187.0,[],22
179,235,672,219.0,[170],25
180,238,154,450.5,[],33
181,238,929,257.5,[],25
182,242,763,178.5,[],21
183,243,43,231.5,[],24
184,243,313,326.0,[],30
185,244,618,259.5,[],27
186,244,848,195.5,[],22
187,247,281,210.5,[],24
188,247,485,374.5,[],32
189,249,1057,175.5,[195],22
190,251,638,264.0,[],26
191,253,427,24.5,[],7
192,253,658,195.0,[],22
193,254,407,145.5,[],19
194,257,1084,226.5,[196],25
195,259,1060,218.5,[189],24
196,261,1087,301.5,[194],29
197,262,450,73.0,[],14
198,264,871,311.0,[],27
199,271,271,148.5,[],19
200,274,770,181.5,[],22
201,275,999,326.5,[],30
202,279,701,175.5,[],22
203,280,534,439.5,"[211, 213]",33
204,282,117,85.5,[],14
205,284,622,198.0,[],23
206,284,920,372.5,[],31
207,285,136,145.0,[],19
208,285,468,285.0,[],27
209,289,190,157.5,"[217, 221]",20
210,291,1015,95.0,[],16
211,292,525,248.5,[203],25
212,293,36,182.0,[],21
213,295,553,391.5,[203],32
214,296,224,264.0,[],26
215,296,580,83.5,[],15
216,296,899,146.0,[],19
217,297,198,218.0,[209],23
218,297,411,196.0,[228],22
219,298,1134,217.0,[],24
220,300,446,261.5,[231],26
221,303,181,303.5,[209],29
222,303,850,196.0,[223],23
223,304,859,365.5,[222],30
224,304,1048,173.5,[],20
225,306,136,180.5,[],21
226,306,247,170.5,[],20
227,306,740,118.0,[],17
228,307,415,422.5,"[218, 245]",33
229,308,1114,170.0,[],21
230,312,953,369.5,[],31
231,313,455,220.5,[220],24
232,314,726,99.0,[240],16
233,315,80,120.0,[243],17
234,315,1002,122.5,[],18
235,316,1033,283.0,"[237, 246]",27
236,317,632,159.0,[239],20
237,319,1024,133.5,"[235, 246]",19
238,320,599,168.0,[],20
239,320,622,235.0,[236],25
240,320,719,218.0,[232],25
241,322,396,93.0,[245],15
242,322,820,121.5,[],17
243,324,84,209.0,[233],22
244,324,347,231.0,"[248, 254]",25
245,327,411,559.5,"[228, 241]",36
246,327,1035,372.5,"[235, 237]",31
247,331,58,249.0,[],25
248,331,356,296.0,"[254, 244]",29
249,331,465,155.0,[],20
250,332,294,196.5,[],23
251,333,210,178.5,[],22
252,335,1005,352.0,[],30
253,336,59,113.0,[],17
254,337,358,134.0,"[248, 244]",19
255,339,769,215.0,[],24
256,341,630,130.5,[],18
257,342,36,225.5,[],25
258,342,467,103.5,[],16
259,345,952,228.0,[],24
260,350,1122,194.0,[],21
261,354,523,180.0,[],21
262,354,1073,312.0,[],29
263,355,50,391.5,[271],31
264,359,259,52.0,[],11
265,360,26,303.5,[],29
266,360,962,201.0,[],23
267,361,623,76.0,[],14
268,361,639,122.5,[],18
269,361,754,287.5,[],28
270,362,835,172.5,[],21
271,363,63,117.0,[263],17
272,364,170,334.5,[],28
273,364,988,200.0,[],22
274,365,222,257.5,[286],26
275,367,692,109.5,[280],17
276,369,492,205.5,"[277, 284]",23
277,369,493,192.5,"[276, 284]",22
278,370,719,116.5,[],17
279,370,923,395.0,[],32
280,373,688,292.5,[275],29
281,375,122,63.0,[282],13
282,376,115,251.5,[281],25
283,376,861,368.0,[],29
284,377,500,103.0,"[276, 277]",16
285,378,291,163.0,[],20
286,379,233,115.0,[274],17
287,380,10,410.5,[],31
288,383,600,105.0,[],18
289,384,746,160.5,[],20
290,390,699,317.0,[],29
291,392,995,268.5,[300],26
292,394,98,199.0,[],22
293,394,422,66.0,[],13
294,398,182,206.0,[],24
295,398,715,235.0,[],24
296,398,1076,230.0,[],24
297,400,941,92.0,[],15
298,401,638,435.5,[],34
299,402,568,147.5,[],20
300,406,993,391.5,[291],32
301,407,746,224.5,[],24
302,409,1140,51.5,[],11
303,410,411,206.5,[],23
304,411,145,252.0,[310],25
305,411,1160,278.5,[],27
306,413,863,264.0,[],27
307,417,1125,86.5,[313],15
308,419,1015,186.5,[326],22
309,419,1067,314.0,[],28
310,420,139,144.0,[304],19
311,422,309,298.5,[],26
312,422,801,276.0,[316],29
313,422,1131,165.5,[307],21
314,423,59,68.5,[],13
315,423,728,163.0,[],20
316,427,792,129.0,[312],16
317,429,277,274.0,[],26
318,430,382,141.0,[],20
319,430,818,157.5,[],18
320,430,1089,277.5,[],25
321,431,1074,51.0,[],12
322,431,1111,86.0,[],14
323,433,413,329.0,[328],30
324,434,485,205.0,[331],25
325,434,518,114.5,[329],17
326,435,1023,404.0,[308],31
327,437,154,169.5,[336],21
328,437,426,384.0,[323],31
329,437,508,194.0,[325],22
330,440,78,85.0,[332],14
331,442,480,152.5,[324],19
332,444,76,242.0,"[330, 340]",25
333,444,757,85.5,[],15
334,444,864,218.5,[],24
335,446,109,191.0,[],21
336,446,144,239.0,[327],22
337,450,590,167.0,[],20
338,451,259,148.0,[345],20
339,452,994,207.0,[],23
340,454,80,35.0,[332],9
341,454,393,153.5,[],20
342,457,457,207.5,[],24
343,457,616,241.0,[],24
344,462,566,437.5,[],34
345,463,246,411.0,[338],32
346,465,346,392.5,[],32
347,466,216,220.0,[],24
348,467,1032,169.5,[],21
349,469,1124,76.5,[],13
350,470,838,181.0,[],21
351,472,908,199.0,[],22
352,477,61,132.5,[],18
353,483,744,270.5,[357],26
354,483,1033,131.0,[],18
355,484,803,358.0,[],31
356,487,322,202.0,[],24
357,488,753,183.5,[353],22
358,489,980,276.0,[],27
359,490,568,313.5,[368],28
360,493,27,299.0,[],28
361,493,161,307.0,"[364, 366]",28
362,495,195,264.5,[],26
363,495,711,223.5,[370],23
364,496,147,231.0,[361],25
365,496,872,446.5,[],34
366,498,168,194.5,[361],23
367,498,591,240.0,[],26
368,500,565,207.5,[359],23
369,501,1017,303.0,[],28
370,502,722,131.5,[363],19
371,503,392,164.5,[],22
372,504,124,218.5,[],24
373,504,809,168.5,[],21
374,504,1104,181.5,[381],22
375,512,945,260.0,[377],26
376,513,922,231.5,[],24
377,513,949,183.0,[375],21
378,515,1145,193.0,[],22
379,517,168,170.5,[],20
380,517,864,253.5,[390],26
381,517,1097,221.0,[374],24
382,518,67,113.5,[384],18
383,518,389,99.0,[],16
384,520,67,228.5,[382],23
385,521,1049,231.0,[388],25
386,523,19,147.5,[],19
387,524,115,285.0,[],27
388,524,1047,280.0,"[385, 391]",27
389,525,769,164.5,[394],22
390,525,866,184.0,[380],22
391,527,1034,107.0,[388],16
392,528,240,202.5,[400],23
393,530,370,242.5,[397],25
394,530,755,170.5,"[389, 402]",21
395,531,532,202.0,[],23
396,533,315,88.0,[],15
397,538,375,235.0,"[393, 406]",25
398,538,395,184.5,[],21
399,540,23,330.5,[],30
400,540,237,123.0,[392],17
401,541,501,308.5,[],29
402,541,760,414.0,[394],33
403,547,650,239.0,[407],25
404,548,577,326.5,[],29
405,549,1146,191.0,[],23
406,550,375,153.5,[397],20
407,550,648,186.5,[403],22
408,552,963,170.5,[],20
409,554,191,167.0,[],20
410,555,102,144.5,[],18
411,555,286,224.5,"[415, 424]",24
412,555,425,280.5,[],26
413,557,741,326.5,[],29
414,559,1134,136.5,"[416, 418]",19
415,560,292,205.5,"[411, 424]",24
416,560,1127,200.0,[414],22
417,564,676,383.0,[430],31
418,565,1144,176.5,[414],20
419,566,270,340.0,[424],29
420,566,832,192.0,[],23
421,567,890,325.0,[],29
422,567,942,231.5,[],25
