DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,78,33.0,[],9
2,0,129,46.5,[],12
3,0,183,101.0,[6],15
4,1,58,76.0,[],14
5,1,498,28.0,[],8
6,2,188,101.5,[3],15
7,2,363,40.5,[],10
8,2,381,93.0,[],15
9,4,327,81.5,[],13
10,6,261,51.5,[21],11
11,6,356,50.0,[],11
12,6,431,16.0,[],6
13,7,396,52.5,[],11
14,8,168,4.5,[16],3
15,8,490,30.0,"[18, 19]",8
16,9,166,59.5,[14],12
17,9,513,59.5,[],12
18,10,486,22.0,[15],7
19,10,496,27.5,[15],9
20,12,53,48.5,[24],12
21,12,259,50.5,[10],11
22,13,110,53.0,[],11
23,14,139,29.5,[],8
24,15,47,47.0,[20],9
25,16,292,74.5,[],14
26,17,160,101.0,[41],15
27,18,187,68.0,[],13
28,18,365,51.0,[42],11
29,19,123,6.0,[],4
30,19,213,32.0,[],9
31,20,16,42.0,[],10
32,20,355,48.5,[],11
33,20,393,11.0,[],5
34,21,98,45.5,[43],11
35,21,261,17.0,[],6
36,21,342,78.0,[],14
37,21,384,68.5,[44],12
38,22,462,16.0,[],6
39,23,307,56.5,[],12
40,23,484,56.5,[],13
41,24,155,30.0,[26],9
42,24,363,38.5,"[28, 50]",10
43,25,95,82.5,[34],14
44,27,387,45.0,[37],10
45,27,436,39.5,[],10
46,28,142,25.0,[],8
47,28,197,74.5,[56],13
48,28,240,79.0,[],14
49,28,326,33.0,[],9
50,28,366,35.0,[42],9
51,31,40,37.0,[],10
52,31,113,74.0,[64],13
53,32,40,104.5,[],15
54,33,215,22.0,[],7
55,35,67,52.5,[59],11
56,35,192,46.5,[47],11
57,35,277,63.0,[],13
58,35,345,77.0,[],13
59,36,71,76.0,[55],14
60,36,139,35.0,[],9
61,36,328,37.0,[],9
62,37,25,30.5,[67],8
63,38,83,33.5,[],9
64,39,117,58.5,[52],12
65,39,318,94.0,[],14
66,40,477,73.0,[],13
67,42,25,67.0,[62],13
68,42,272,42.0,[],10
69,43,358,36.0,[70],9
70,43,363,55.0,"[69, 72]",12
71,44,444,66.0,[],13
72,47,365,31.0,[70],8
73,49,36,95.0,[],15
74,49,192,106.0,[],16
75,50,241,56.0,[],11
76,51,154,32.0,[],9
77,54,508,26.0,[],8
78,57,288,97.5,[79],15
79,57,291,26.5,[78],8
80,57,362,44.5,[],11
81,58,135,47.5,[82],11
82,58,141,56.5,"[81, 85, 90]",12
83,58,301,41.0,[91],9
84,59,122,75.0,[],15
85,59,142,19.0,"[82, 90]",7
86,60,178,59.5,[],11
87,60,230,35.0,[88],10
88,60,232,62.0,[87],12
89,60,483,14.0,[],6
90,61,142,45.5,"[82, 85]",10
91,61,299,51.5,[83],11
92,61,337,44.0,[],10
93,63,264,33.5,[],9
94,63,347,17.5,[],6
95,65,15,41.0,[],10
96,65,109,37.5,[97],10
97,67,110,29.0,[96],8
98,68,29,27.0,[],8
99,68,342,9.0,[],5
100,69,395,29.5,[105],8
101,69,486,66.0,[],13
102,70,83,71.5,[],13
103,70,383,31.5,[],9
104,70,410,57.5,[],12
105,71,392,63.5,[100],13
106,72,118,60.0,[],12
107,72,195,46.5,[],10
108,77,341,51.5,[109],11
109,77,346,35.0,[108],9
110,78,281,73.5,[121],14
111,79,45,88.0,[],14
112,79,165,52.5,[],11
113,79,240,42.0,[],9
114,79,298,77.5,[116],13
115,80,206,31.0,[],8
116,80,297,38.0,[114],10
117,81,108,29.5,[],8
118,82,315,27.5,[],8
119,82,448,47.0,[],12
120,83,231,55.0,[128],11
121,83,281,54.0,"[110, 125]",12
122,84,435,67.0,[],13
123,86,93,43.0,[],10
124,86,456,51.0,[],11
125,87,276,35.5,[121],10
126,87,295,22.0,[],7
127,87,412,16.0,[],6
128,89,224,50.0,[120],11
129,91,377,39.5,[],10
130,92,67,39.0,[],9
131,92,323,99.5,[],15
132,92,337,78.0,[],14
133,93,31,76.0,[],14
134,94,55,69.5,[],12
135,94,314,30.0,[],8
136,95,294,46.5,[],10
137,96,10,54.5,[],11
138,96,423,80.0,[141],14
139,98,409,56.5,"[141, 145]",12
140,99,125,54.0,[],12
141,102,416,66.5,"[138, 139, 145, 153]",12
142,103,6,32.5,[],9
143,103,165,25.0,[],7
144,103,305,27.5,[155],8
145,103,409,57.0,"[139, 141, 153]",12
146,103,455,19.0,[],6
147,104,22,67.5,[],12
148,104,98,65.5,[],12
149,104,139,58.0,[154],12
150,104,284,30.5,[],8
151,104,468,32.0,[],9
152,105,232,44.0,[],11
153,105,415,50.5,"[141, 145]",11
154,106,139,44.5,[149],10
155,106,309,41.0,[144],9
156,110,186,22.5,[],7
157,111,119,32.5,[],9
158,111,369,26.0,[],7
159,112,170,31.0,[],9
160,112,273,36.0,[],9
161,113,284,44.5,[],10
162,113,296,56.0,[],12
163,113,330,63.5,[],12
164,113,513,29.5,[],8
165,114,205,40.0,[],10
166,115,320,48.0,[],11
167,116,235,19.5,[],7
168,116,504,69.5,[],12
169,117,180,39.5,[],10
170,118,228,93.0,[177],15
171,119,61,23.0,[],7
172,119,364,34.5,[],10
173,120,334,20.0,[],7
174,120,404,51.5,[175],11
175,121,405,28.0,[174],8
176,122,187,67.0,[],12
177,123,225,62.0,[170],12
178,126,340,90.5,[184],14
179,126,479,78.5,[191],14
180,127,89,66.0,[183],13
181,127,270,65.0,[],13
182,127,514,62.5,[],12
183,129,93,43.5,[180],9
184,129,336,17.0,[178],6
185,129,412,49.0,[],11
186,129,458,82.5,[],14
187,130,33,48.0,[],11
188,131,222,47.5,[],11
189,131,427,46.5,[],11
190,133,278,18.0,[],7
191,133,481,46.0,[179],10
192,136,355,72.0,[],13
193,138,7,50.0,[],11
194,138,307,9.0,[],5
195,140,68,51.5,[],11
196,140,87,45.0,[],10
197,141,121,56.5,[],11
198,141,162,79.5,[],14
199,142,428,53.0,[],11
200,144,103,36.5,[],9
201,144,300,47.5,[],11
202,145,475,34.5,[],9
203,148,440,81.0,[],13
204,150,10,44.0,[],10
205,150,264,62.5,[],13
206,151,286,71.5,[],13
207,151,347,94.0,[],16
208,151,420,76.0,[],14
209,151,468,42.5,[],10
210,152,488,57.5,[215],12
211,153,248,27.0,[],8
212,154,227,38.5,[],10
213,155,172,71.0,[],13
214,155,194,22.5,[],7
215,155,494,37.5,[210],10
216,157,307,53.5,[],12
217,158,383,81.0,[224],15
218,159,353,35.0,[],10
219,161,137,69.5,[],13
220,161,154,51.0,[],11
221,162,339,47.5,[],10
222,162,474,37.5,[],10
223,163,279,106.5,[],16
224,164,386,63.0,[217],12
225,164,427,28.0,[],9
226,164,498,52.0,[],11
227,165,176,31.0,[],9
228,166,252,47.5,[],11
229,167,54,45.5,[],11
230,169,457,44.5,[233],10
231,171,293,21.0,[],7
232,172,147,66.5,[],12
233,172,462,30.5,[230],10
234,175,155,56.5,[],12
235,177,28,33.5,[],10
236,177,500,47.0,[],10
237,178,89,57.0,[],12
238,178,225,16.0,[],6
239,179,246,66.0,[],13
240,181,469,53.0,[],11
241,182,340,70.0,[],13
242,183,217,88.0,[],14
243,183,516,91.5,[246],15
244,184,19,101.5,[],15
245,186,315,22.0,[],8
246,187,516,31.0,[243],9
247,188,350,22.0,[],8
248,189,133,40.5,[],10
249,189,145,89.0,[],14
250,191,265,39.0,[],10
251,191,421,64.5,[],13
252,192,39,75.5,[],13
253,192,100,53.0,[],11
254,192,509,69.0,[],13
255,193,450,65.5,[],13
256,195,302,40.0,[],9
257,197,168,63.0,[],12
258,197,292,32.0,[],9
259,198,49,70.0,[265],13
260,198,196,62.0,[],12
261,198,318,61.0,[],12
262,199,208,56.5,[],13
263,200,146,16.5,[],6
264,200,365,30.0,[],9
265,202,58,60.5,[259],12
266,202,111,66.0,[276],12
267,202,413,33.0,[],9
268,203,218,41.0,[269],10
269,204,219,22.0,[268],7
270,205,69,7.5,[],4
271,205,123,93.5,[],15
272,206,275,45.5,[],11
273,207,164,77.0,[274],14
274,207,164,27.5,[273],8
275,208,41,52.5,[],11
276,208,109,20.5,[266],7
277,208,267,18.5,[278],6
278,209,265,48.5,[277],11
279,211,294,25.0,[288],7
280,211,306,84.5,[],15
281,212,175,29.0,[],8
282,212,189,18.0,"[287, 293]",6
283,212,256,53.5,[],12
284,213,33,70.0,[285],13
285,213,35,38.5,[284],10
286,214,15,76.0,[],14
287,214,191,57.0,"[282, 293]",12
288,214,290,25.5,[279],8
289,215,224,55.5,[],11
290,215,352,45.0,[],9
291,216,116,42.0,[],10
292,217,340,39.5,[],9
293,218,185,83.5,"[282, 287, 296]",15
294,219,494,29.0,[],8
295,220,472,44.5,[],9
296,221,185,82.5,[293],14
297,222,268,34.0,[],9
298,223,430,44.5,[305],11
299,227,224,30.5,[302],8
300,228,67,41.0,[],10
301,228,200,105.5,[],16
302,228,228,22.5,[299],7
303,228,442,33.0,[],9
304,229,38,29.5,[],8
305,229,433,73.0,[298],14
306,230,109,50.0,[],11
307,230,145,40.0,[314],10
308,230,490,50.0,[],11
309,231,476,91.0,[325],14
310,231,505,66.0,[],13
311,232,209,48.5,[],12
312,232,253,93.0,[],15
313,232,279,38.0,[],9
314,233,144,46.0,[307],11
315,234,187,79.5,[],14
316,236,168,49.0,[326],11
317,237,154,30.0,[],8
318,237,355,32.5,[319],9
319,237,357,44.5,[318],10
320,237,373,52.5,[],11
321,238,11,43.5,[],10
322,238,429,63.0,[],12
323,238,441,46.0,[],11
324,239,24,25.0,[],7
325,239,478,64.5,[309],13
326,240,166,50.5,[316],11
327,241,421,19.0,[],7
328,244,31,70.0,[],12
329,244,502,43.5,[],10
330,245,233,46.0,[],11
331,248,173,59.0,[341],12
332,248,517,65.0,[],13
333,249,220,69.5,[],12
334,249,479,34.5,[],9
335,250,268,17.0,[],6
336,251,102,24.5,[],7
337,251,126,73.5,[],13
338,253,10,52.0,[],12
339,253,405,71.5,[340],13
340,253,406,55.5,[339],12
341,255,172,72.5,[331],13
342,255,472,31.5,[],8
343,256,24,39.5,[],10
344,257,209,26.0,[],7
345,257,251,23.5,[],8
346,258,190,75.0,[],13
347,259,349,33.0,[],8
348,259,360,44.0,[],10
349,261,270,48.0,[],12
350,263,156,84.5,[],14
351,263,287,28.0,[],8
352,264,38,54.0,[],12
353,265,225,65.0,[],12
354,266,91,56.0,[],12
355,269,388,45.5,[],11
356,270,144,62.0,[],12
357,271,32,42.0,[],10
358,271,271,65.5,[362],13
359,272,7,40.5,[366],9
360,272,289,31.5,[],8
361,273,41,61.0,[],12
362,274,270,68.0,[358],12
363,274,349,48.0,[],11
364,275,169,43.5,[],11
365,275,372,60.5,[],12
366,277,12,75.5,[359],13
367,277,159,41.0,[],10
368,277,493,29.0,[],8
369,278,215,47.5,[],11
370,278,442,84.5,[],14
371,280,185,79.0,[],13
372,280,512,62.0,[],12
373,281,50,66.0,[],12
374,281,197,32.5,[381],8
375,282,63,46.0,[],10
376,282,113,42.0,[],10
377,284,134,74.5,[],13
378,285,103,71.0,[382],13
379,286,355,38.0,[],9
380,286,494,51.0,[],11
381,287,195,69.0,[374],13
382,288,106,51.5,[378],11
383,290,49,38.0,[],10
384,291,81,48.5,[],11
385,295,111,41.0,[],10
386,295,152,63.5,[],13
387,295,356,26.5,[],8
388,296,39,47.5,[],11
389,297,188,55.0,[393],12
390,297,513,60.0,[397],12
391,298,268,78.0,[395],14
392,298,441,76.0,[405],13
393,299,187,34.5,"[389, 404]",9
394,299,243,61.5,[],12
395,299,267,66.5,[391],13
396,300,356,5.0,[],3
397,300,507,70.5,"[390, 407]",13
398,301,294,81.5,[399],14
399,301,294,35.5,[398],9
400,302,85,19.0,[410],7
401,302,396,18.5,[],6
402,303,148,43.0,[],10
403,303,164,27.5,[],8
404,303,180,53.5,[393],12
405,303,434,48.5,[392],11
406,304,422,53.0,[],11
407,304,510,44.0,[397],11
408,305,102,48.0,[],11
409,306,57,40.5,[],10
410,306,83,40.5,[400],10
411,308,289,24.0,[],8
412,309,47,44.5,[],10
413,309,272,45.5,[],11
414,310,2,47.5,[],10
415,310,95,73.0,[],14
416,310,199,63.0,[417],12
417,313,205,69.0,"[416, 421]",13
418,313,490,29.5,[],8
419,313,500,43.5,[],10
420,315,304,73.0,[429],13
421,316,213,103.0,[417],15
422,318,66,36.5,[],9
423,318,441,47.5,"[424, 432]",11
424,318,445,54.5,"[423, 432]",11
425,319,364,36.5,[],9
426,320,57,59.5,[],13
427,320,396,46.5,[430],11
428,321,121,60.5,[],12
429,322,308,91.5,[420],14
430,322,403,99.5,[427],16
431,323,294,9.0,[],5
432,323,439,84.0,"[423, 424]",14
433,324,14,66.0,[],13
434,324,47,76.5,[],13
435,326,232,35.0,[],9
436,326,273,55.5,[],11
437,326,475,59.5,[],12
438,326,497,40.0,[],9
439,327,92,78.0,[441],14
440,327,369,67.0,[],13
441,330,89,53.5,[439],11
442,331,119,48.5,[],11
443,331,483,39.5,[],9
444,332,32,52.0,[],12
445,332,456,25.5,[],7
446,332,514,25.5,[],8
447,333,391,60.0,[],12
448,334,465,60.0,[453],12
449,335,200,34.0,[450],9
450,335,206,71.5,"[449, 454]",13
451,336,159,24.0,[],8
452,337,118,39.5,[],10
453,338,470,64.5,[448],13
454,339,207,53.5,[450],11
455,340,50,49.5,[460],11
456,340,412,37.5,[],10
457,341,14,36.5,[],10
458,342,23,28.0,[465],8
459,342,290,18.0,[],7
460,343,50,43.5,[455],11
461,343,423,54.5,[],12
462,343,459,41.5,[],10
463,344,304,21.0,[],7
464,345,250,67.0,[],13
465,347,23,55.0,[458],10
466,347,493,80.0,[],14
467,348,292,41.5,[],10
468,348,435,44.0,[478],11
469,349,109,32.0,[475],9
470,350,173,50.5,[],11
471,350,372,14.5,[],6
472,351,131,25.0,"[479, 481]",8
473,351,338,96.0,[],14
474,351,515,18.0,[],7
475,353,104,56.5,[469],12
476,353,384,52.0,[],11
477,354,300,46.5,[],10
478,354,440,49.5,[468],12
479,356,133,73.5,"[472, 481]",13
480,357,431,29.0,[482],8
481,358,134,81.0,"[472, 479, 489]",14
482,358,426,43.5,[480],10
483,360,308,62.5,[493],12
484,360,473,23.5,[],7
485,361,236,59.5,[],12
486,361,493,55.0,[],12
487,362,94,27.0,[],8
488,362,319,38.5,[],10
489,363,137,35.5,[481],10
490,364,157,7.0,[],4
491,364,460,16.5,[],7
492,366,146,46.0,[],10
493,367,312,31.5,[483],9
494,368,454,76.0,[],13
495,369,72,50.0,[497],11
496,370,353,37.0,[],9
497,371,66,40.0,[495],10
498,372,60,21.0,[],7
499,372,222,70.0,[513],13
500,373,244,43.5,[],11
501,373,374,63.0,[],12
502,374,233,24.5,[],7
503,376,196,47.5,"[512, 523]",11
504,376,506,46.0,[],10
505,377,26,43.5,[518],10
506,378,174,84.5,[511],15
507,378,280,47.5,[],11
508,378,473,51.0,[509],11
509,378,473,44.0,[508],10
510,379,153,43.0,[],10
511,379,179,93.0,[506],15
512,379,201,57.5,"[503, 523]",12
513,379,224,84.5,[499],15
514,380,307,13.0,[],5
515,382,74,57.5,[],12
516,382,90,51.5,"[525, 529]",11
517,382,372,14.5,[],6
518,383,23,51.5,"[505, 532]",12
519,383,289,68.0,[533],13
520,383,416,28.5,[],8
521,383,511,40.0,[528],10
522,384,62,26.0,[],7
523,384,198,50.0,"[503, 512]",11
524,384,315,41.0,[],10
525,385,93,39.0,[516],9
526,385,243,52.5,[],11
527,385,348,53.0,[],11
528,385,510,59.0,[521],12
529,386,83,82.0,[516],14
530,386,107,39.0,[],9
531,386,145,49.5,[536],11
532,387,29,61.5,"[518, 538]",12
533,387,283,52.5,[519],11
534,387,477,66.5,[],13
535,388,358,59.5,[],12
536,389,149,70.5,[531],13
537,390,226,70.0,[],13
538,391,29,8.5,"[532, 546]",5
539,391,403,50.0,[],12
540,392,300,67.5,[],13
541,393,512,41.0,[],10
542,394,45,22.5,[548],7
543,394,202,59.5,[],11
544,395,276,47.5,[],11
545,395,380,76.5,"[551, 557]",13
546,397,27,64.5,"[538, 554]",13
547,397,316,32.5,[],9
548,398,50,61.5,[542],12
549,398,480,37.0,[],10
550,399,188,49.0,[561],12
551,399,383,95.0,"[545, 557]",15
552,399,419,7.5,[],4
553,399,429,45.0,[],10
554,400,34,45.0,[546],10
555,400,92,37.5,[],10
556,400,240,31.5,[],8
557,401,383,62.5,"[545, 551]",12
558,401,516,54.5,[],12
559,402,64,23.5,[],7
560,403,116,52.0,[],11
561,403,190,52.0,"[550, 563]",11
562,405,279,43.5,[],10
563,406,187,18.5,[561],7
564,407,43,34.0,[],9
565,407,153,17.5,[],6
566,407,292,71.5,[],13
567,407,398,21.0,[],7
568,408,228,76.0,[],13
569,409,35,39.5,[],10
570,409,431,40.5,[],10
571,409,487,29.5,"[577, 584]",8
572,410,326,37.5,[],9
573,411,372,61.0,[],12
574,411,465,78.5,[],14
575,412,177,94.0,[],15
576,412,391,36.5,[],10
577,412,494,79.0,[571],13
578,413,29,4.0,[],3
579,413,204,45.5,[],11
580,413,348,77.0,[587],14
581,413,449,38.5,[],9
582,413,456,23.5,[],7
583,414,308,77.0,[592],13
584,415,486,47.5,[571],11
585,416,149,64.5,[],13
586,416,338,37.5,[587],9
587,417,344,42.0,"[580, 586]",11
588,417,513,60.5,[],12
589,418,278,35.0,[],9
590,419,34,32.5,[],9
591,419,245,86.0,[],14
592,420,303,72.0,[583],13
593,422,93,36.5,[],10
594,422,122,81.5,[],13
595,424,4,46.5,[],11
596,425,165,53.0,[],11
597,426,23,36.5,[],9
598,427,84,25.5,[],7
599,427,417,28.5,[],9
600,428,403,97.0,[],16
601,429,389,56.0,[],12
602,432,264,34.0,[605],9
603,434,83,28.0,[],8
604,434,226,46.0,[621],10
605,434,260,49.0,[602],11
606,435,21,40.0,[612],9
607,435,37,59.0,[],12
608,435,237,50.5,[621],11
609,435,245,72.5,[],13
610,435,447,29.0,[],8
611,435,457,57.0,[],12
612,436,19,56.0,[606],11
613,436,110,37.5,[],10
614,436,166,32.5,[],9
615,436,182,99.5,[618],16
616,437,213,42.0,[],10
617,437,289,46.0,[],10
618,438,187,49.5,"[615, 619]",11
619,438,192,37.0,[618],9
620,438,511,16.5,[],7
621,441,230,53.0,"[604, 608]",11
622,442,62,52.5,[],11
623,442,139,56.5,[],11
624,442,472,40.5,[629],10
625,442,499,54.0,[],11
626,444,257,18.0,[],6
627,446,152,27.0,[],8
628,448,108,33.0,[],8
629,449,474,37.5,[624],10
630,452,346,43.5,[],10
631,453,290,73.5,[],13
632,454,58,36.0,[],9
633,454,93,36.5,[],9
634,454,502,58.0,[],12
635,455,237,66.0,[],13
636,455,273,54.0,[],11
637,455,460,48.5,[],10
638,456,1,83.5,[],14
639,456,126,87.0,[],15
640,456,393,32.0,[],9
641,456,484,33.0,[648],9
642,458,340,50.0,[],11
643,459,250,56.0,"[645, 647]",12
644,460,112,42.0,[],10
645,460,249,47.0,"[643, 647]",11
