DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,201,25.0,[],8
2,0,488,20.5,[],7
3,1,237,35.5,[],9
4,2,509,63.5,[],12
5,5,343,44.5,[],10
6,5,477,48.5,[],11
7,6,374,22.0,[],7
8,8,151,26.0,[],8
9,9,45,24.0,[],7
10,9,111,72.0,[17],13
11,10,196,38.5,[16],10
12,11,9,36.0,[],9
13,11,311,33.5,[],9
14,15,479,33.0,[],9
15,16,40,44.0,[],10
16,16,195,45.5,[11],11
17,17,117,74.0,[10],14
18,18,505,74.5,[19],13
19,19,502,76.5,[18],13
20,20,277,71.5,[],13
21,22,106,45.0,[24],10
22,22,147,40.0,[],10
23,22,234,39.5,[],9
24,24,106,47.5,[21],11
25,24,159,23.0,[],7
26,24,347,37.0,[],9
27,24,432,61.5,[],12
28,25,192,45.0,[],10
29,25,264,51.0,[],11
30,26,121,47.5,[],10
31,28,12,61.5,[],12
32,29,459,16.0,[],6
33,31,368,35.0,[],9
34,33,270,42.5,[],10
35,34,134,11.5,[],5
36,35,77,49.0,[],11
37,35,453,59.0,[],12
38,35,505,49.0,[],11
39,36,142,28.0,[],8
40,38,470,55.0,[],11
41,41,112,88.0,[],14
42,41,497,60.0,[],12
43,43,43,106.0,[],16
44,43,460,49.0,[],11
45,45,178,36.0,[],9
46,46,106,16.0,[],6
47,49,503,24.0,[50],8
48,52,219,39.5,[],10
49,52,299,52.0,[],12
50,52,501,77.5,[47],13
51,53,38,39.5,[],9
52,53,387,55.5,[],12
53,54,69,61.0,[],12
54,54,234,34.5,[],9
55,54,432,29.0,[],8
56,56,53,56.5,[],12
57,56,136,32.0,[],9
58,58,243,56.0,[],12
59,58,270,22.0,[63],7
60,60,2,22.5,[],7
61,60,120,20.5,[],7
62,61,25,40.5,[],10
63,61,270,96.0,[59],14
64,62,110,51.0,[],11
65,65,151,51.5,[],11
66,65,283,70.5,[],13
67,65,508,43.5,[],10
68,67,36,52.0,[],12
69,72,180,33.5,[],9
70,73,126,37.5,[],10
71,74,344,28.5,[],8
72,77,16,35.0,[],9
73,77,162,51.0,[],11
74,78,387,62.0,[],13
75,81,79,48.5,[],11
76,82,268,84.0,[],14
77,84,478,46.0,[80],11
78,85,166,44.0,[],10
79,85,312,31.0,[],8
80,85,479,37.5,[77],9
81,88,227,79.5,[],14
82,88,422,59.5,[],12
83,90,160,47.0,[],11
84,90,174,76.5,[],13
85,90,296,44.5,[],12
86,91,500,67.0,[],12
87,94,107,47.5,[],11
88,95,77,78.0,[],14
89,95,159,22.5,[],7
90,98,88,26.5,[],8
91,99,406,41.5,[],10
92,101,483,30.0,[],9
93,102,32,48.0,[97],11
94,102,147,41.0,[],10
95,102,444,46.0,[],11
96,103,496,48.5,[],11
97,105,39,47.5,[93],11
98,107,318,50.5,[],11
99,109,53,26.5,[],8
100,109,395,50.0,[103],10
101,110,421,33.5,[],9
102,113,139,52.0,[105],11
103,114,398,33.0,[100],9
104,117,431,74.5,[106],13
105,118,137,35.5,[102],9
106,118,427,60.0,[104],13
107,119,475,40.0,[],10
108,121,292,91.0,[],15
109,123,263,28.5,[],8
110,124,352,35.5,[112],9
111,125,2,52.0,[],10
112,125,351,35.5,[110],10
113,126,55,63.0,[115],12
114,126,188,35.5,[],9
115,127,53,51.0,[113],12
116,127,116,56.5,[117],12
117,130,124,43.0,[116],10
118,131,103,52.0,[],11
119,131,355,53.0,"[126, 127]",11
120,131,469,76.0,[],14
121,133,202,27.0,[],8
122,133,379,42.0,[],10
123,134,157,60.0,[],12
124,135,6,48.0,[],11
125,135,76,19.5,[],7
126,135,353,100.0,"[119, 127]",15
127,137,359,85.5,"[119, 126]",14
128,137,410,51.5,[],11
129,138,113,50.0,[],11
130,139,47,51.0,[],11
131,140,124,44.5,[],11
132,141,276,39.5,[],9
133,142,228,29.5,[],9
134,143,185,68.5,[140],12
135,143,328,86.0,[],15
136,145,155,22.0,[],7
137,145,518,20.0,[],7
138,146,371,39.0,[],9
139,147,11,42.0,[],11
140,147,196,90.5,[134],15
141,148,86,9.0,[],5
142,149,161,56.5,[],12
143,149,239,42.5,[],9
144,150,209,38.5,[],9
145,152,512,45.0,[],11
146,154,455,43.5,[],10
147,156,433,34.0,[],9
148,157,374,31.0,[151],8
149,158,232,57.5,[150],12
150,160,238,20.0,[149],7
151,160,369,49.5,[148],11
152,162,176,16.0,[],6
153,164,189,46.5,[],11
154,164,395,36.0,[],10
155,165,507,50.5,[],11
156,166,356,33.0,[],9
157,168,423,34.5,[],9
158,171,331,37.0,[],9
159,171,415,46.5,[],10
160,172,222,60.5,[],12
161,173,351,80.0,[],13
162,175,177,88.0,[],14
163,175,369,11.5,[],5
164,178,451,76.0,[],14
165,179,306,74.5,[],13
166,182,222,28.5,[],9
167,182,333,34.5,[],9
168,183,128,40.0,[],10
169,183,200,59.0,[],12
170,183,394,53.0,[],11
171,183,514,30.0,[],9
172,185,12,67.0,[],14
173,189,106,56.5,[],12
174,191,320,48.0,[],12
175,191,481,41.5,[],9
176,193,168,33.5,[],9
177,193,286,44.0,[],11
178,194,121,56.5,[],12
179,194,352,48.0,[],10
180,196,278,13.5,[],5
181,197,234,52.5,[],10
182,199,148,73.5,[],13
183,200,287,31.5,[185],9
184,201,456,91.0,[],14
185,202,285,37.5,[183],10
186,202,342,44.0,[],10
