DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,206,27.0,[6],8
2,1,401,10.5,[],5
3,2,365,16.5,[],7
4,2,386,23.5,[],8
5,2,518,8.0,[],4
6,3,204,26.0,"[1, 9]",7
7,3,268,6.0,[],4
8,4,25,21.5,[],7
9,5,203,8.0,[6],4
10,5,423,12.5,[],6
11,6,91,37.5,[],9
12,6,100,16.5,[],6
13,7,71,11.5,[],5
14,8,290,24.0,[],7
15,9,126,17.5,[],6
16,9,162,13.0,[],5
17,9,419,25.5,[],7
18,11,355,11.5,[24],5
19,12,115,20.0,[],7
20,12,215,10.5,[],5
21,12,370,11.0,[],5
22,13,120,12.0,[],5
23,14,82,15.5,[],5
24,14,357,15.0,[18],6
25,15,229,11.0,[],5
26,15,251,7.0,[],4
27,16,483,17.5,[],6
28,18,370,14.5,[],6
29,18,429,17.5,[],6
30,18,460,19.0,[],6
31,19,60,8.5,[],4
32,20,228,18.5,[],6
33,21,191,20.5,[],7
34,21,286,15.5,[],6
35,24,301,15.5,[],5
36,29,316,23.5,[],7
37,30,194,26.0,[],7
38,31,372,22.5,[],7
39,31,380,5.0,[],3
40,32,65,17.0,[],6
41,32,341,14.0,[],5
42,33,295,18.0,[],7
43,36,193,9.5,[],5
44,36,441,13.0,[],5
45,36,446,14.5,[],6
46,37,19,14.5,[],6
47,37,309,21.0,[48],7
48,39,312,18.5,[47],6
49,39,459,17.0,[],6
50,39,512,13.5,[],6
51,40,389,11.0,[],5
52,41,294,29.0,[],8
53,42,26,6.0,[],4
54,42,254,10.0,[],5
55,42,279,9.0,[],5
56,43,125,12.5,[],6
57,43,187,24.0,[62],7
58,43,250,28.0,[],7
59,44,224,4.5,[68],3
60,44,469,15.5,[],6
61,45,165,19.5,[],7
62,45,184,15.5,[57],6
63,45,451,5.0,[],3
64,46,9,22.5,[],7
65,46,97,14.5,[],6
66,47,34,7.0,[],4
67,47,38,23.5,[],8
68,47,222,26.0,[59],7
69,47,401,13.0,[],5
70,48,83,23.0,[],7
71,48,125,15.5,[],6
72,49,143,25.0,[],7
73,50,470,6.0,[],4
74,51,148,11.5,[],5
75,51,505,14.0,[],6
76,52,218,28.0,[],7
77,52,278,16.0,[],6
78,52,315,10.0,[],5
79,53,210,14.0,[],5
80,54,511,17.0,[],6
81,55,289,10.5,"[87, 88]",5
82,56,275,21.0,[],7
83,57,201,25.0,[],7
84,57,265,8.5,[],4
85,57,333,11.0,[],5
86,58,48,14.5,[],6
87,58,285,20.0,"[81, 88]",7
88,58,290,18.0,"[81, 87]",6
89,58,403,24.0,[],7
90,59,25,9.0,[],5
91,59,341,11.5,[],5
92,60,466,14.5,[97],6
93,61,274,21.5,[],7
94,61,308,12.0,[],5
95,62,167,8.0,[],4
96,62,368,15.5,[],6
97,62,468,20.5,[92],7
98,64,152,19.5,[],7
99,64,444,30.0,[],8
100,65,118,11.5,[],5
101,65,285,14.5,[],5
102,66,295,12.0,[],5
103,67,159,8.5,[],4
104,69,329,11.0,[],5
105,69,480,35.5,[],9
106,70,33,28.0,[],8
107,73,175,6.0,[],4
108,73,331,9.0,[118],5
109,73,486,23.0,[],7
110,74,211,26.5,[],8
111,75,105,28.0,[116],8
112,76,64,30.0,[],8
113,76,440,31.5,[],9
114,77,15,16.0,[],6
115,77,90,16.5,[],6
116,77,103,16.0,[111],6
117,77,312,11.5,[],5
118,77,331,15.5,[108],6
119,78,148,13.0,[],5
120,78,220,14.0,[],5
121,80,100,17.0,[122],6
122,81,103,14.0,[121],5
123,81,212,8.0,[],4
124,81,304,16.5,[125],7
125,81,307,32.5,[124],9
126,81,491,8.5,[],5
127,82,56,26.5,[],7
128,82,130,16.0,[],6
129,82,160,23.0,[133],7
130,82,342,7.5,[],4
131,82,360,7.5,[],4
132,83,473,16.0,[],6
133,85,165,17.0,[129],6
134,85,316,14.0,[],6
135,85,500,21.0,[],7
136,86,285,4.5,[],3
137,88,345,22.5,[],7
138,90,84,29.0,[],8
139,91,281,11.5,[],5
140,92,117,15.5,[],6
141,92,361,25.5,[],7
142,93,163,17.5,[],7
143,93,170,20.5,[],7
144,96,452,18.5,[],6
145,96,458,10.0,[],5
146,97,436,17.0,[],6
147,98,154,7.5,[148],4
148,98,156,15.0,[147],6
149,98,495,15.5,[],6
150,99,251,10.0,[],5
151,100,42,15.5,[],6
152,101,106,19.0,[],6
153,101,111,24.5,[],7
154,101,461,27.5,[161],8
155,101,475,22.5,[],7
156,102,451,23.0,[],7
157,104,270,14.0,[],6
158,105,213,24.0,[],7
159,105,285,30.5,[165],8
160,105,439,16.0,[],6
161,105,458,30.0,[154],8
162,106,129,18.0,[],6
163,107,33,13.0,[],5
164,107,83,22.0,[],8
165,107,287,6.0,[159],4
166,107,396,12.5,[],6
167,108,38,11.0,[],5
168,108,310,13.0,[],5
169,109,180,5.0,[],3
170,109,293,21.0,[],7
171,109,515,8.0,[],4
172,110,51,33.0,[],8
173,110,118,8.0,[],4
174,110,187,7.0,[],4
175,111,275,6.0,[],4
176,112,209,26.5,[],8
177,112,501,32.0,[183],8
178,113,42,15.5,[],6
179,113,137,25.5,[],7
180,113,158,9.0,[],5
181,113,220,15.5,[],6
182,113,471,20.0,[],7
183,113,501,16.5,[177],6
184,114,351,22.5,[],7
185,114,507,13.5,[],6
186,115,404,16.5,[],6
187,115,411,12.0,[188],5
188,115,414,19.0,[187],6
189,117,36,14.5,[190],6
190,117,37,29.5,[189],8
191,117,81,23.5,[],8
192,117,358,23.0,[],7
193,118,61,13.5,[],5
194,118,259,14.5,[],5
195,120,68,27.0,[],8
196,123,134,29.0,[202],8
197,123,195,15.5,[],6
198,123,212,16.0,[],6
199,123,266,25.0,[],7
200,124,119,20.5,[],7
201,125,66,15.5,[],6
202,126,138,15.5,[196],6
203,126,403,19.0,[],6
204,128,485,21.5,[],7
205,129,160,13.0,[],5
206,130,365,25.5,[212],8
207,130,414,4.0,[],3
208,131,209,28.5,[],8
209,132,169,13.0,[],5
210,132,423,11.0,[],5
211,133,124,14.5,[],6
212,133,366,9.0,[206],5
213,134,178,20.0,"[217, 221]",7
214,134,325,21.0,[],7
215,135,423,15.5,[],6
216,135,457,29.5,[],8
217,136,177,14.5,"[213, 221]",6
218,136,290,29.5,[],8
219,137,29,6.0,[],4
220,137,33,11.5,[],5
221,137,176,22.5,"[213, 217]",7
222,137,299,8.5,[],5
223,137,313,7.5,[],4
224,138,438,14.5,[],6
225,138,504,14.0,[],6
226,139,146,8.0,[],4
227,140,495,19.5,[],7
228,141,224,13.0,[],5
229,141,294,27.5,[],8
230,141,404,32.0,[],8
231,142,27,11.0,[],5
