DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,2,1099,237.5,[],26
2,4,691,241.0,[],24
3,5,1056,284.0,[],26
4,7,1082,105.0,[],16
5,25,1075,284.5,[8],28
6,26,1096,338.0,[8],30
7,32,843,411.0,[],32
8,32,1080,448.5,"[5, 6]",34
9,35,372,250.5,[10],25
10,35,386,331.0,[9],29
11,36,527,343.5,[],30
12,37,685,181.5,[],21
13,37,1007,226.5,"[14, 17]",25
14,38,1005,231.5,"[13, 17]",23
15,42,189,260.5,[],26
16,42,963,329.0,[],29
17,48,1013,153.5,"[13, 14]",20
18,58,546,357.5,[],29
19,59,984,359.0,[],30
20,60,577,299.0,[],28
21,67,181,234.0,[],25
22,70,1124,523.5,[],36
23,72,1056,340.0,[],29
24,75,210,475.0,"[26, 29]",34
25,78,522,300.5,[],28
26,79,228,245.0,[24],25
27,85,190,249.5,[],25
28,86,388,317.5,[],29
29,87,207,231.5,[24],25
30,91,53,406.5,[],33
31,91,159,207.5,[34],22
32,91,346,292.0,[35],27
33,98,1022,195.5,[],23
34,100,162,577.0,[31],38
35,105,326,444.5,[32],36
36,108,995,190.5,[],23
37,109,122,644.5,[39],40
38,111,87,478.0,[39],36
39,119,107,280.0,"[37, 38]",27
40,120,750,248.0,[],26
41,123,789,348.0,[],30
42,125,1066,291.5,[],28
43,129,635,305.0,[],29
44,130,568,298.0,[],27
45,133,850,108.5,[],16
46,137,605,280.5,[],28
47,139,130,140.0,[],19
48,146,91,402.5,[],34
49,151,330,670.0,[],43
50,155,566,258.5,[55],25
51,155,927,196.5,[],22
52,160,257,552.0,[],37
53,160,725,400.5,[],32
54,161,172,597.0,[],39
55,164,554,395.0,[50],32
56,168,1098,445.5,[],35
57,170,127,190.5,[],23
58,171,1028,322.5,[],29
59,172,41,419.5,[64],34
60,172,111,368.0,[70],29
61,175,517,357.0,[62],29
62,175,530,362.0,[61],31
63,177,470,490.5,[],36
64,178,47,552.0,[59],39
65,179,576,268.5,[],26
66,180,410,445.0,[],35
67,180,1017,507.5,[],35
68,185,137,462.5,"[70, 74, 77]",34
69,185,602,287.0,[],26
70,186,120,240.0,"[60, 68]",25
71,189,359,363.5,[76],32
72,192,66,188.5,[],21
73,192,739,188.5,[],22
74,193,154,255.5,"[68, 77]",26
75,195,1088,453.5,[],34
76,196,339,248.0,[71],25
77,197,145,97.5,"[68, 74]",15
78,198,297,287.5,[],28
79,198,775,505.0,[83],36
80,202,983,258.0,[],25
81,207,122,92.0,[],16
82,207,223,252.5,[89],25
83,208,780,164.0,[79],21
84,209,1058,375.0,[],30
85,210,651,446.5,[],34
86,212,261,307.5,"[87, 88, 94]",29
87,212,261,420.0,"[86, 88, 94]",33
88,212,265,317.5,"[86, 87, 94]",29
89,215,210,127.5,[82],19
90,215,879,529.0,[],36
91,221,1097,473.5,[],35
92,222,731,414.5,[93],33
93,227,741,174.5,[92],21
