DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,1,40,59.5,[],12
2,1,131,91.0,[3],15
3,2,127,76.5,[2],14
4,5,303,48.0,[],11
5,5,469,43.0,[],10
6,6,316,124.0,[],17
7,7,82,28.0,[],8
8,9,105,47.5,[10],11
9,9,400,134.5,[],17
10,12,107,124.0,"[8, 17]",17
11,12,451,92.5,[15],16
12,15,385,59.0,[],12
13,15,419,97.5,[],15
14,15,440,107.5,[],16
15,17,453,111.0,[11],16
16,17,478,126.5,[22],18
17,19,110,131.5,[10],18
18,20,75,42.0,[19],10
19,20,79,126.0,[18],17
20,20,157,75.0,[23],14
21,20,299,108.0,[30],17
22,20,483,29.5,[16],8
23,22,163,65.0,[20],12
24,22,186,139.5,[],20
25,22,325,78.5,[],14
26,22,359,63.0,[],13
27,23,280,53.5,[],11
28,23,424,57.5,[],12
29,24,218,128.5,[],18
30,25,298,81.5,[21],15
31,29,256,132.0,[],18
32,30,90,108.0,[],17
33,33,246,56.0,[],12
34,33,481,56.0,[35],12
35,37,481,89.0,"[34, 40]",14
36,39,74,92.0,[47],16
37,40,135,68.5,[],13
38,41,63,76.5,[47],14
39,41,218,173.0,[],21
40,43,489,77.5,[35],13
41,44,49,60.0,[],12
42,45,188,63.5,[43],12
43,45,195,122.5,[42],17
44,46,165,116.5,[50],17
45,46,263,114.5,[],17
46,46,348,23.0,[48],7
47,48,70,126.0,"[36, 38, 52]",17
48,49,347,123.0,"[46, 57]",18
49,51,82,102.0,[],16
50,51,170,10.0,[44],5
51,55,14,43.5,[58],10
52,55,68,68.5,[47],14
53,55,222,103.0,[62],16
54,55,252,131.5,[],17
55,55,372,96.5,[],14
56,56,435,43.0,[],11
57,58,346,87.0,[48],14
58,59,8,107.5,[51],17
59,59,231,50.5,[62],11
60,60,31,130.5,[],18
61,62,198,78.0,[],14
62,63,227,83.5,"[53, 59]",15
63,63,444,68.5,[],12
64,64,315,91.0,[],14
65,64,330,105.0,[],16
66,67,362,182.0,[67],20
67,69,355,69.0,[66],13
68,69,519,114.0,[],17
69,71,163,44.5,[],10
70,72,106,122.0,[84],16
71,75,208,56.5,[72],12
72,75,216,167.0,"[71, 81]",20
73,75,289,123.0,[],18
74,77,90,68.5,[76],12
75,77,409,121.5,[],18
76,78,85,69.0,"[74, 88]",13
77,79,315,101.5,[],16
78,80,55,94.0,[],15
79,80,247,48.0,[],11
80,81,68,74.0,[],15
81,82,212,46.0,[72],10
82,82,443,46.0,[],11
83,83,36,92.5,[86],14
84,83,109,77.0,"[70, 85]",13
85,83,111,99.5,[84],16
86,85,41,64.5,[83],12
87,85,515,31.5,[],8
88,86,85,48.0,[76],11
89,88,304,112.0,"[92, 93]",16
90,89,136,60.0,[],12
91,90,331,91.0,[],14
92,91,310,161.0,[89],19
93,92,308,99.0,[89],16
94,93,61,97.5,[95],15
95,94,68,67.5,"[94, 102]",14
96,94,393,125.0,[105],18
97,94,461,157.5,[],18
98,95,259,159.0,[],20
99,95,341,115.5,[],16
100,97,25,139.5,[],18
101,97,228,105.5,[],16
102,99,73,78.0,[95],14
103,99,172,99.0,[],16
104,100,143,50.5,[],11
105,100,389,114.0,[96],15
106,101,98,44.5,[],11
107,102,435,101.5,"[109, 114]",16
108,103,184,95.5,"[115, 118]",16
109,103,432,69.5,"[107, 114]",13
110,107,113,103.0,[],15
111,109,20,51.5,[117],11
112,109,64,77.0,[122],14
113,109,417,101.5,[],16
114,110,437,81.0,"[107, 109]",14
115,111,190,87.5,"[108, 118]",15
116,112,89,101.5,[],16
117,113,28,126.0,[111],17
118,114,187,157.0,"[108, 115]",19
119,115,453,51.5,[],11
120,115,485,93.5,[131],17
121,116,282,78.0,[124],14
122,117,58,104.5,[112],16
123,118,268,52.0,[133],11
124,119,284,84.5,"[121, 133]",14
125,120,219,112.5,[],17
126,120,389,61.5,[],12
127,120,507,158.0,[],20
128,121,403,57.5,[],12
129,122,155,93.5,[132],14
130,122,259,76.0,[],13
131,123,486,134.0,[120],18
132,124,146,122.0,[129],17
133,124,275,113.5,"[123, 124]",18
134,124,333,59.0,[],12
135,125,199,90.0,[137],15
136,125,309,93.0,[],15
137,126,192,81.5,[135],15
138,126,417,100.5,[152],16
139,128,90,101.0,[],15
140,128,472,73.0,[],15
141,129,168,81.5,[156],14
142,130,134,61.5,[],12
143,132,329,47.0,[],10
144,132,500,46.0,[147],10
145,133,398,80.5,"[154, 161]",15
146,133,457,127.5,[],17
147,133,508,123.0,[144],18
148,135,11,120.0,[],17
149,135,113,63.5,[],12
150,135,370,64.0,"[151, 158]",12
151,136,376,75.0,[150],14
152,136,422,188.0,"[138, 155, 163]",21
153,137,305,47.5,[],11
154,137,398,116.5,"[145, 159, 161]",18
155,137,414,80.0,"[152, 163, 170]",13
156,139,167,60.5,[141],13
157,139,284,43.0,[162],10
158,139,363,68.5,[150],14
159,139,389,39.5,[154],10
160,140,185,75.0,[],14
161,140,396,43.5,"[145, 154]",10
162,142,289,115.5,[157],16
163,143,422,123.0,"[152, 155]",18
164,144,89,105.0,[],17
165,144,465,85.5,[174],14
166,145,212,68.5,[],13
167,145,275,79.0,[],15
168,145,498,151.5,"[172, 177]",20
169,146,255,86.5,[],15
170,146,411,94.0,[155],16
171,147,348,75.0,[],13
172,147,487,98.0,[168],16
173,148,191,96.0,[],16
174,148,473,103.5,[165],15
175,152,124,53.0,[],11
176,152,220,32.0,[],9
177,152,507,100.5,[168],16
178,154,66,132.0,"[180, 181]",19
179,157,45,89.5,[],15
180,157,62,84.5,"[178, 181]",15
181,159,66,63.0,"[178, 180]",13
182,160,111,130.5,[],19
183,160,347,119.5,[],19
184,160,401,55.0,[],11
185,161,142,101.5,[188],16
186,162,174,95.5,[],15
187,163,483,72.5,[],14
188,165,148,74.5,"[185, 198]",13
189,165,499,39.5,[],10
190,167,50,126.0,[],17
191,168,266,119.5,"[194, 195]",16
192,170,243,89.0,[],14
193,170,393,62.0,[],13
194,171,272,123.5,[191],17
195,171,274,48.5,[191],11
196,172,242,125.0,[199],17
197,174,120,94.5,[201],16
198,174,146,88.5,"[207, 188]",14
199,174,243,121.5,"[196, 208]",18
200,174,432,149.0,[],18
201,175,114,72.0,[197],14
202,176,202,95.5,[],15
203,177,73,63.5,[],13
204,177,304,58.0,[],12
205,178,159,66.5,[],13
206,178,465,100.5,[210],15
207,181,147,112.0,[198],16
208,184,240,101.5,[199],16
209,187,287,125.5,[],18
210,187,460,97.5,"[206, 215]",16
211,188,36,31.0,[217],9
212,188,70,128.5,[],18
213,188,331,152.5,[],19
214,188,380,59.5,[],12
215,188,465,39.5,[210],10
216,189,479,27.0,[],8
217,190,36,119.5,"[211, 219]",17
218,194,123,95.0,[220],15
219,198,37,85.0,[217],14
220,198,129,143.5,[218],19
221,198,182,95.0,[],15
222,199,495,88.5,[229],14
223,200,201,88.0,[227],14
224,200,341,123.0,[],17
225,201,418,83.0,[],14
226,201,477,85.5,[230],15
227,202,197,108.5,[223],16
228,202,438,103.0,[],16
229,204,505,120.0,[222],17
230,206,475,86.0,"[226, 235]",15
231,207,315,71.0,[],14
232,208,266,67.5,[233],13
233,208,272,102.0,"[232, 238]",16
234,209,161,129.5,[],17
235,210,465,106.0,[230],16
236,212,514,129.0,[242],19
237,213,58,72.0,[],14
238,213,278,93.0,[233],16
239,214,73,38.5,[],10
240,214,374,68.5,[],14
241,216,98,118.0,[],18
242,217,513,32.5,[236],9
243,218,198,57.5,[254],13
244,218,233,52.5,[],11
245,218,416,122.0,[],16
246,218,482,87.0,[],14
247,220,327,115.5,[],17
248,220,502,70.5,[],14
249,221,210,50.0,[],11
250,223,357,129.5,[],17
251,223,369,73.5,[],14
252,223,431,60.0,[],12
253,224,116,56.5,[258],12
254,224,196,87.0,[243],15
255,225,128,62.5,[258],13
256,228,24,73.0,[],13
257,228,499,60.5,[],11
258,230,122,106.0,"[253, 255]",17
259,231,47,83.0,[],14
260,234,343,121.5,"[262, 270]",18
261,235,256,50.5,[],12
262,235,343,121.0,"[260, 270]",19
263,237,161,19.5,[],7
264,237,401,194.0,[],22
265,238,104,109.0,[],16
266,238,495,75.0,[],14
267,239,298,31.0,[275],8
268,239,468,62.0,[],13
269,240,235,94.0,[274],16
270,240,351,128.5,"[260, 262]",18
271,241,221,71.0,[],13
272,245,111,42.0,[],10
273,245,451,172.0,[282],20
274,246,233,100.0,[269],16
275,246,301,88.0,[267],14
276,248,204,68.5,[281],13
277,249,282,72.0,[],14
278,250,35,98.0,[],16
279,252,22,97.5,"[283, 287, 288]",16
280,252,160,147.0,[284],19
281,252,196,111.5,[276],16
282,253,453,71.0,[273],13
283,254,20,123.0,"[279, 287, 288]",18
284,255,153,34.0,[280],10
285,257,325,67.0,[297],14
286,257,500,35.0,[],9
287,258,22,81.5,"[279, 283, 288]",14
288,258,26,41.5,"[279, 283, 287]",10
289,258,123,112.5,"[298, 301]",17
290,259,349,48.0,"[292, 307]",11
291,260,296,113.5,[],17
292,260,346,87.0,"[290, 307]",15
293,260,398,69.0,[],13
294,261,11,72.0,[],13
295,261,235,57.5,[],12
296,261,262,67.0,[],13
297,262,327,71.5,[285],13
298,265,115,49.5,"[289, 301]",12
299,265,478,115.5,"[305, 312]",17
300,266,96,122.0,[308],18
301,266,116,119.0,"[289, 298]",16
302,266,241,44.5,[],10
303,267,457,43.0,"[304, 306, 311]",10
304,267,460,67.0,"[303, 305, 306, 311, 316]",13
305,267,467,100.5,"[299, 304, 312, 316]",15
