DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,4,675,200.5,[],22
2,5,603,327.0,[],30
3,6,565,444.0,[6],35
4,7,128,457.0,[],35
5,7,212,91.0,[],16
6,8,573,234.0,[3],26
7,11,169,151.5,[],20
8,13,817,228.0,[],24
9,21,481,166.0,[],21
10,22,390,253.5,[19],26
11,23,11,232.0,[],24
12,27,226,122.0,[],18
13,28,868,309.0,[18],28
14,30,98,133.5,[],18
15,34,687,267.5,[],27
16,36,305,408.5,[],34
17,36,740,194.5,[23],21
18,36,869,292.0,[13],27
19,37,394,289.5,[10],27
20,38,489,300.5,[],28
21,39,835,208.5,[],23
22,41,185,80.0,[],14
23,44,730,219.0,[17],25
24,49,437,217.5,[],23
25,51,609,354.0,[],30
26,52,526,192.5,[],23
27,57,333,334.5,[],28
28,62,450,88.0,[],16
29,65,307,350.0,[],31
30,68,712,298.0,[33],28
31,71,542,196.5,[],23
32,72,801,20.5,[],7
33,73,709,202.5,[30],23
34,75,90,266.0,[40],26
35,76,357,205.5,[],23
36,76,504,531.5,[],36
37,79,334,403.0,[],33
38,81,211,231.5,[],24
39,83,848,306.5,[],29
40,85,90,15.5,[34],6
41,86,3,357.5,[44],31
42,86,810,384.0,[],31
43,88,558,174.0,[],21
44,90,10,194.5,[41],23
45,91,743,380.0,[],30
46,93,645,158.0,"[48, 61]",20
47,94,264,215.0,"[53, 54]",23
48,94,644,212.5,"[46, 61]",22
49,95,449,292.0,[],27
50,97,58,313.5,[59],29
51,97,383,274.0,[],26
52,97,690,215.5,[],24
53,98,280,282.0,[47],28
54,102,258,315.0,[47],28
55,106,184,248.5,[62],25
56,106,467,300.0,[],27
57,106,733,324.5,"[58, 63, 65]",28
58,106,734,233.5,"[57, 63, 65]",25
59,107,63,372.5,[50],31
60,108,594,383.0,[],32
61,108,656,500.5,"[46, 48]",36
62,109,194,205.0,[55],25
63,109,729,111.0,"[57, 58, 65]",17
64,112,291,71.5,[],13
65,118,727,239.5,"[57, 58, 63]",25
66,120,85,282.0,[],27
67,123,417,363.5,[],32
68,124,461,187.5,[],22
69,132,685,285.0,[],27
70,132,848,142.0,[72],19
71,133,604,382.0,[],32
72,133,849,248.5,[70],25
73,141,21,112.0,[77],18
74,141,585,74.0,[],14
75,145,634,283.0,[],27
76,146,439,500.0,[80],36
77,149,21,221.0,[73],23
78,154,39,258.5,[],27
79,155,782,330.5,[],30
80,157,437,381.5,[76],31
81,163,816,193.0,[],22
82,164,112,215.5,[],24
