file,VMD_pred,VMD_gt,VMD_error,RSF_pred,RSF_gt,RSF_error,CoveragePercentage_pred,CoveragePercentage_gt,CoveragePercentage_error,NoDroplets_pred,NoDroplets_gt,NoDroplets_error,NoOverlappedDroplets_pred,NoOverlappedDroplets_gt,NoOverlappedDroplets_error,OverlappedDropletsPercentage_pred,OverlappedDropletsPercentage_gt,OverlappedDropletsPercentage_error
0,3.822271061867582,2.04,0.8736622852292067,2.660200973403631,0.95,1.800211550951191,7.500822368421052,5.56,0.34906877129875047,2533,2525.0,0.0031683168316831685,1076,420.0,1.561904761904762,42.479273588630086,16.63,1.5543760426115507
1,3.246312408709453,2.04,0.5913296121124769,2.870967741935484,1.0,1.870967741935484,3.408906882591093,2.48,0.3745592268512472,1234,1124.0,0.09786476868327403,433,97.0,3.463917525773196,35.089141004862235,8.63,3.0659491315019967
10,3.822271061867582,2.04,0.8736622852292067,2.660200973403631,0.97,1.742475230313022,6.71109564777328,4.79,0.4010638095560083,2183,2177.0,0.002756086357372531,837,312.0,1.6826923076923077,38.34173156207055,14.33,1.6756267663691942
100,5.445427266222308,3.98,0.3681978055834944,1.1806378024824162,0.87,0.35705494538208765,5.577893910600677,4.97,0.12231265806854676,3009,2062.0,0.459262851600388,1948,316.0,5.1645569620253164,64.73911598537721,15.32,3.2257908606643086
101,4.9367884556411035,3.98,0.24039910945756368,1.332582303344241,0.92,0.4484590253741749,2.7660703957696438,2.41,0.1477470521865741,1548,1010.0,0.5326732673267327,949,75.0,11.653333333333334,61.304909560723516,7.43,7.250997249087956
102,6.2233454471112095,4.04,0.5404320413641608,1.028250384864422,0.9,0.14250042762713552,5.742295298686276,4.98,0.15307134511772602,3051,2069.0,0.4746254229096182,2035,354.0,4.748587570621469,66.6994428056375,17.11,2.898272519324226
103,6.073745796940266,4.01,0.5146498246733833,1.0535767490236443,0.9,0.17064083224849363,5.384408824258449,4.72,0.14076458141068834,2881,1971.0,0.46169457128361235,1910,329.0,4.805471124620061,66.29642485248178,16.69,2.9722243770210772
104,5.056468175777858,3.95,0.2801185255133817,1.7988165680473371,0.9,0.9986850756081523,6.304593902338264,5.82,0.08326355710279448,3337,2445.0,0.36482617586912064,2111,467.0,3.5203426124197,63.26041354510039,19.1,2.3120635363926905
105,5.445427266222308,3.95,0.3785891813221032,1.2245938464384603,0.9,0.36065982937606694,5.3736470296620675,4.76,0.12891744320631676,2970,2011.0,0.47687717553455994,1973,332.0,4.942771084337349,66.43097643097643,16.51,3.023681189035519
106,5.056468175777858,3.98,0.27046939089895927,1.3306276926141996,0.9,0.47847521401577725,4.175803519788482,3.71,0.12555350937694926,2312,1576.0,0.467005076142132,1474,193.0,6.637305699481865,63.754325259515575,12.25,4.204434715062496
