DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1374,214,10,[]
2,True,378,96,16,[]
3,True,1615,291,14,[]
4,True,455,533,8,[399]
5,True,181,143,14,[150]
6,True,1555,205,2,[]
7,True,1170,561,6,[463]
8,True,1499,82,18,[273]
9,True,568,103,18,[]
10,True,489,363,10,[]
11,True,392,404,10,[]
12,True,349,42,20,[]
13,True,778,78,2,[401]
14,True,1731,443,2,[]
15,True,1143,172,10,[]
16,True,263,259,24,[173]
17,True,462,188,14,"[415, 690]"
18,True,1132,326,20,[770]
19,True,1611,153,14,[455]
20,True,223,324,20,[]
21,True,651,428,8,[]
22,True,194,470,14,[587]
23,True,59,343,14,[]
24,True,402,570,16,[]
25,True,196,495,8,[]
26,True,1077,595,4,[]
27,True,1410,212,18,[]
28,True,554,385,8,[]
29,True,1368,326,8,[]
30,True,488,193,18,[274]
31,True,55,79,10,[]
32,True,179,374,30,[200]
33,True,1510,30,22,[]
34,True,1603,486,8,[]
35,True,444,303,6,[174]
36,True,626,542,8,[]
37,True,477,566,4,[]
38,True,333,120,26,[696]
39,True,101,353,12,[658]
40,True,1091,165,20,[]
41,True,273,214,12,[]
42,True,751,84,10,[]
43,True,794,558,4,[551]
44,True,1404,415,22,[408]
45,True,1359,513,20,[533]
46,True,829,493,14,"[143, 600]"
47,True,99,20,8,[]
48,True,979,120,12,[]
49,True,1323,122,16,[]
50,True,336,205,20,[]
51,True,1096,392,6,[]
52,True,1442,167,18,[]
53,True,56,552,12,"[601, 665, 726]"
54,True,38,575,6,[679]
55,True,418,418,4,[689]
56,True,1426,202,14,"[280, 294]"
57,True,558,553,16,[434]
58,True,385,341,18,"[224, 259]"
59,True,1475,339,10,[]
60,True,1574,583,14,[]
61,True,1471,18,14,[]
62,True,1446,137,2,[]
63,True,1360,455,16,[282]
64,True,666,274,6,[]
65,True,162,461,14,[]
66,True,306,536,10,[633]
67,True,1139,296,8,"[242, 360]"
68,True,1630,262,14,[]
69,True,795,481,26,"[140, 544, 768]"
70,True,629,22,20,[764]
71,True,580,446,8,[]
72,True,287,424,10,[]
73,True,120,231,8,[]
74,True,951,302,18,[384]
75,True,912,504,4,"[135, 554]"
76,True,1091,308,8,[]
77,True,95,374,14,[]
78,True,1588,591,10,[]
79,True,1323,212,6,[]
80,True,684,590,16,[]
81,True,1689,476,22,[]
82,True,1654,217,14,[]
83,True,1683,120,12,[]
84,True,770,156,14,[]
85,True,724,129,32,"[339, 409]"
86,True,910,242,18,[]
87,True,662,59,22,[720]
88,True,906,267,26,[580]
89,True,1686,319,10,[]
90,True,1116,146,10,[]
91,True,1032,382,12,[105]
92,True,1337,333,6,[]
93,True,840,307,20,[]
94,True,1172,65,6,[]
95,True,842,574,16,[]
96,True,1609,354,20,[]
97,True,1048,385,10,[105]
98,True,340,420,20,[]
99,True,1376,242,14,[348]
100,True,436,427,12,[689]
101,True,91,515,14,[705]
102,True,1662,146,6,[]
103,True,729,251,2,[]
104,True,899,214,16,[]
105,True,1050,382,32,"[91, 97, 707]"
106,True,1730,282,24,[]
107,True,1158,420,12,[]
108,True,816,204,26,[]
109,True,748,442,10,[]
110,True,1246,511,16,[]
111,True,681,223,16,"[161, 406, 472]"
112,True,266,192,30,"[588, 673]"
113,True,382,116,8,[]
114,True,1021,212,22,[279]
115,True,200,310,6,[473]
116,True,725,199,26,[]
117,True,127,220,4,[]
118,True,1368,278,12,[430]
119,True,1518,498,18,[]
120,True,1260,55,16,[]
121,True,654,276,12,[]
122,True,843,76,12,[386]
123,True,796,420,8,[]
124,True,722,462,6,[]
125,True,931,251,10,[]
126,True,202,366,18,[425]
127,True,129,532,6,[327]
128,True,60,537,18,[601]
129,True,583,550,6,[529]
130,True,891,418,18,[623]
131,True,1555,71,12,[]
132,True,264,234,6,[]
133,True,1330,179,16,[]
134,True,1096,296,14,[775]
135,True,906,495,18,[75]
136,True,397,300,16,[]
137,True,1276,64,10,[]
138,True,124,41,8,[]
139,True,492,81,12,[293]
140,True,801,505,24,"[69, 544]"
141,True,1470,502,10,[552]
142,True,776,43,26,[]
143,True,833,494,8,"[46, 600]"
144,True,1732,256,4,[]
145,True,471,245,8,[]
146,True,1413,57,14,[]
147,True,320,131,8,[]
148,True,1727,11,6,[]
149,True,182,457,18,[587]
150,True,169,141,24,[5]
151,True,1437,148,10,[]
152,True,1251,233,18,[635]
153,True,1044,292,2,[]
154,True,934,417,24,[]
155,True,1610,191,8,[767]
156,True,1586,288,8,[]
157,True,752,9,14,[]
158,True,1274,126,20,[]
159,True,755,233,8,[]
160,True,1703,361,22,[560]
161,True,676,217,8,[111]
162,True,109,520,14,[705]
163,True,653,561,20,[]
164,True,1342,580,6,[]
165,True,564,356,10,[]
166,True,372,572,12,[]
167,True,1226,199,18,[]
168,True,87,240,20,[]
169,True,928,339,10,[]
170,True,857,499,12,[297]
171,True,1680,204,8,[]
172,True,101,47,8,[314]
173,True,275,251,16,[16]
174,True,435,297,18,"[35, 365]"
175,True,186,162,6,[]
176,True,230,419,6,[]
177,True,1079,201,20,[]
178,True,1580,221,8,[]
179,True,1363,226,12,[]
180,True,1567,160,16,[]
181,True,1201,24,4,[]
182,True,156,291,14,[]
183,True,1223,535,20,[186]
184,True,1376,429,4,[]
185,True,1509,521,14,[]
186,True,1219,531,10,[183]
187,True,253,426,4,[577]
188,True,1662,306,14,[]
189,True,1434,507,16,[]
190,True,115,137,22,[309]
191,True,1079,545,20,[]
192,True,263,451,6,[]
193,True,1487,587,12,[]
194,True,1267,85,10,[616]
195,True,649,142,14,[637]
196,True,239,96,16,[]
197,True,1465,393,14,[]
