DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,False,1480,351,14,[]
2,True,841,42,16,"[106, 651]"
3,False,689,513,6,[173]
4,False,696,449,20,[193]
5,False,1687,77,16,[811]
6,False,419,277,12,[]
7,False,1236,238,20,[]
8,False,444,281,12,"[239, 405]"
9,False,1556,492,28,[720]
10,False,1690,439,6,[663]
11,False,1029,301,8,[]
12,True,926,255,6,[]
13,False,683,65,8,[349]
14,False,1401,585,12,[]
15,False,908,220,12,[]
16,False,986,237,20,"[128, 474]"
17,False,1391,378,20,[]
18,False,839,427,10,[587]
19,False,668,303,12,[]
20,False,207,74,28,[]
21,False,893,326,30,[]
22,True,926,493,14,[544]
23,False,1567,183,6,"[416, 602]"
24,False,565,405,14,[]
25,False,1650,23,4,[]
26,False,625,364,14,[395]
27,False,211,435,6,[421]
28,False,315,446,18,[]
29,False,1255,76,6,[]
30,False,1270,43,10,[]
31,False,398,544,22,[]
32,True,1366,573,20,[]
33,False,1660,401,10,[]
34,False,1204,443,10,[]
35,False,69,208,20,[]
36,False,528,297,6,[]
37,False,386,411,6,[730]
38,False,1072,147,12,[]
39,False,573,438,16,"[139, 236]"
40,False,1159,192,16,[700]
41,False,789,270,34,[385]
42,True,320,575,14,[]
43,False,1499,59,14,[]
44,False,577,296,24,[]
45,False,694,55,18,[144]
46,False,725,226,10,[188]
47,False,397,49,10,[]
48,False,8,253,12,[]
49,False,1001,303,14,[572]
50,False,730,456,8,[]
51,False,739,150,8,[]
52,True,1724,571,14,[]
53,False,979,293,24,"[572, 787]"
54,False,256,398,8,[]
55,False,1408,490,8,[]
56,False,1378,547,22,[]
57,False,795,311,22,[564]
58,False,844,488,22,"[406, 597]"
59,False,255,433,16,[247]
60,False,1346,306,20,[]
61,False,1179,196,14,[700]
62,True,355,126,14,[690]
63,False,1678,134,18,[356]
64,False,836,313,12,[636]
65,False,1135,524,22,[]
66,False,401,56,6,[]
67,False,1571,20,8,[]
68,False,756,60,6,[333]
69,False,533,272,16,[824]
70,False,1710,61,18,[830]
71,False,1109,144,16,[]
72,True,1154,249,18,[398]
73,False,1434,373,18,"[780, 790]"
74,False,645,51,6,[]
75,False,802,326,6,[564]
76,False,1387,66,24,[729]
77,False,501,132,6,[]
78,False,535,407,24,[]
79,False,284,375,8,[772]
80,False,1632,147,22,[641]
81,False,164,473,22,[]
82,True,423,524,12,[538]
83,False,70,336,12,[]
84,False,403,446,8,[]
85,False,931,96,16,[]
86,False,835,111,12,[548]
87,False,141,395,14,[]
88,False,1076,186,10,[]
89,False,1270,142,14,[]
90,False,10,329,18,[]
91,False,1725,391,12,[]
92,True,650,540,14,[]
93,False,436,139,14,[182]
94,False,855,251,18,[]
95,False,967,564,16,[305]
96,False,29,524,10,[]
97,False,703,589,12,[698]
98,False,651,283,18,[]
99,False,1284,549,12,[]
100,False,1248,51,14,[]
101,False,922,16,6,[]
102,True,328,194,22,[724]
103,False,171,217,18,"[384, 648]"
104,False,1543,319,10,[]
105,False,739,215,10,[188]
106,False,831,42,8,[2]
107,False,1043,216,20,[]
108,False,1508,520,6,[326]
109,False,1216,173,18,"[527, 584]"
110,False,1349,469,2,[]
111,False,1301,416,10,[]
112,True,1397,34,16,[]
113,False,884,175,26,[116]
114,False,1039,74,20,[612]
115,False,1150,272,6,[625]
116,False,876,194,16,[113]
117,False,450,26,10,[]
118,False,219,117,20,"[174, 466]"
119,False,1737,476,12,[]
120,False,828,580,16,[]
121,False,412,128,20,[]
122,True,877,373,12,"[363, 618]"
123,False,1524,310,8,"[261, 372]"
124,False,563,117,16,[]
125,False,170,243,8,[]
126,False,1351,120,20,"[485, 519]"
127,False,40,273,20,[]
128,False,989,250,22,[16]
129,False,716,73,18,[731]
130,False,268,202,4,[]
131,False,536,531,16,[]
132,True,1475,157,8,[]
133,False,1654,560,18,[286]
134,False,1561,465,4,[]
135,False,804,149,12,[]
136,False,1493,232,6,[]
137,False,446,519,18,[]
138,False,296,11,20,[777]
139,False,565,444,18,[39]
140,False,713,347,14,[]
141,False,662,528,14,[]
142,True,501,434,22,[436]
143,False,728,483,14,[577]
144,False,700,48,18,[45]
145,False,1474,481,18,[]
146,False,970,395,6,[]
147,False,872,490,10,[597]
148,False,1158,302,14,[702]
149,False,787,440,18,"[454, 646]"
150,False,720,333,10,"[393, 638]"
151,False,1566,441,18,[171]
152,True,585,161,6,[798]
153,False,1021,427,4,[]
154,False,660,439,20,[785]
155,False,723,164,22,"[245, 526]"
156,False,614,582,24,[603]
157,False,1508,17,12,[]
158,False,1061,169,26,[]
159,False,311,243,10,[562]
160,False,1713,381,14,"[308, 786]"
161,False,372,358,20,[]
162,True,1216,316,14,[]
163,False,1215,498,10,[]
164,False,491,569,14,[735]
165,False,564,136,14,[]
166,False,530,466,14,[]
167,False,349,281,26,[]
168,False,834,141,10,[]
169,False,150,536,10,[]
170,False,57,588,12,[]
171,False,1557,450,16,[151]
172,True,1197,317,16,[]
173,False,688,516,14,[3]
174,False,206,111,18,[118]
175,False,1199,166,12,[189]
176,False,85,48,6,[]
177,False,1396,287,2,[]
178,False,534,435,18,[]
179,False,327,511,18,[]
180,False,1275,412,16,[642]
181,False,1042,183,16,[]
182,True,430,143,16,[93]
183,False,1519,186,10,[]
184,False,1531,18,8,[]
185,False,939,373,12,[]
186,False,142,289,14,[]
187,False,179,430,12,[]
188,False,727,215,18,"[46, 105]"
189,False,1197,162,6,[175]
190,False,1223,544,10,[]
191,False,909,349,6,[]
192,True,92,156,4,[]
193,False,701,433,16,[4]
194,False,1708,592,10,[]
195,False,1515,337,26,[]
196,False,36,538,16,[]
197,False,297,485,4,[]
198,False,516,158,8,[]
199,False,269,560,16,[]
200,False,492,193,12,[]
201,False,833,359,8,[]
202,True,1055,87,12,[612]
203,False,263,105,16,[340]
204,False,831,166,14,[561]
205,False,66,303,22,"[411, 557, 598, 634]"
206,False,62,422,12,[]
207,False,1090,275,22,[516]
208,False,149,218,10,[384]
209,False,423,90,6,[]
210,False,1304,378,18,[]
211,False,245,236,6,[]
212,True,674,412,14,[]
213,False,390,149,10,[]
214,False,390,62,10,[]
215,False,1220,566,24,[]
216,False,1069,493,8,[]
217,False,129,73,20,[]
218,False,1683,464,12,[696]
219,False,156,85,22,[]
220,False,434,496,12,[]
221,False,1251,443,12,[]
222,True,1556,97,16,[]
223,False,1491,72,16,[]
224,False,1181,216,20,[]
225,False,251,88,10,[]
226,False,1130,298,12,[]
227,False,1317,91,12,[]
228,False,217,11,14,[]
229,False,1381,274,20,[]
230,False,1332,484,4,[]
231,False,446,367,14,[]
232,True,238,585,22,[707]
233,False,400,88,22,[]
234,False,794,549,14,[]
235,False,479,210,8,[]
236,False,585,449,18,[39]
237,False,190,367,6,[]
238,False,965,314,16,[787]
239,False,440,278,20,"[8, 405]"
240,False,1161,265,14,[625]
241,False,1449,206,10,[322]
242,True,209,327,16,[]
243,False,831,389,8,[]
244,False,864,232,16,[]
245,False,716,177,16,"[155, 526]"
246,False,857,118,12,[]
247,False,255,438,22,[59]
248,False,20,490,14,[559]
249,False,1550,589,4,[744]
250,False,1453,551,6,[660]
251,False,1514,168,10,[342]
252,True,52,163,22,[]
253,False,119,212,10,[]
254,False,690,197,2,[]
255,False,1672,103,10,[]
256,False,1505,278,6,[]
257,False,1071,573,10,[]
258,False,37,459,14,[]
259,False,190,99,4,[]
260,False,254,172,12,"[306, 477]"
261,False,1523,316,14,"[123, 372]"
262,True,933,63,32,[556]
263,False,1203,515,28,[]
264,False,1557,227,16,[]
265,False,686,379,24,"[314, 668]"
266,False,1149,357,20,[]
267,False,1005,157,14,[]
268,False,1433,288,16,[546]
269,False,1639,29,8,[]
270,False,465,175,14,[781]
271,False,187,409,10,[]
272,True,118,130,30,"[302, 430, 739]"
273,False,1304,232,12,"[358, 767]"
274,False,1612,293,18,[]
275,False,298,92,32,[682]
276,False,1608,271,6,[]
277,False,227,168,14,[]
278,False,21,228,14,[]
279,False,1602,173,12,[]
280,False,808,107,12,[]
281,False,339,94,2,[]
282,True,1264,296,8,[]
283,False,1700,543,8,[]
284,False,505,386,20,[]
