DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,False,1647,309,12,[]
2,True,1720,402,18,[194]
3,False,1188,472,8,[]
4,False,1316,261,8,[]
5,False,1638,12,14,[]
6,False,1016,469,18,[]
7,False,978,192,16,[]
8,False,677,441,14,[]
9,False,512,444,20,[]
10,False,56,181,10,[]
11,False,1123,374,22,[]
12,True,1515,249,10,[]
13,False,1436,588,14,[]
14,False,48,247,14,[]
15,False,398,550,12,[]
16,False,636,126,16,[]
17,False,143,153,14,[]
18,False,1277,123,14,[247]
19,False,484,111,14,[]
20,False,324,175,20,[367]
21,False,939,87,10,[157]
22,True,538,223,6,[]
23,False,666,111,14,"[88, 101, 285]"
24,False,853,142,16,[]
25,False,1556,140,20,[]
26,False,796,45,20,[]
27,False,806,348,16,[]
28,False,692,55,2,[]
29,False,1718,100,12,[]
30,False,748,339,20,[381]
31,False,768,53,16,[]
32,True,492,290,14,[]
33,False,396,406,4,[]
34,False,1585,105,10,[]
35,False,1303,173,8,[]
36,False,349,173,6,[367]
37,False,1536,162,16,[]
38,False,416,552,8,[]
39,False,557,253,16,[]
40,False,408,334,16,[443]
41,False,585,360,18,[172]
42,True,442,505,24,[114]
43,False,1603,27,4,[]
44,False,732,527,10,[]
45,False,888,336,26,"[93, 246]"
46,False,64,282,2,[]
47,False,700,230,10,[]
48,False,332,292,4,[]
49,False,1261,425,14,[]
50,False,454,354,20,"[52, 458]"
51,False,567,474,6,[]
52,True,453,361,12,[50]
53,False,664,519,12,[130]
54,False,136,236,14,[]
55,False,116,68,26,"[196, 422]"
56,False,1573,127,14,[]
57,False,82,59,16,[]
58,False,643,534,14,[]
59,False,915,383,6,[]
60,False,1666,488,18,[]
61,False,1408,520,20,[]
62,True,1342,195,12,[]
63,False,899,108,14,[]
64,False,959,527,16,[80]
65,False,697,133,16,[]
66,False,645,293,14,[]
67,False,908,424,20,[]
68,False,993,96,18,"[224, 292]"
69,False,626,552,22,[124]
70,False,1467,425,16,[432]
71,False,87,255,6,[]
72,True,1459,203,16,[174]
73,False,888,120,8,[]
74,False,1247,444,20,[]
75,False,379,316,32,[]
76,False,406,239,16,[245]
77,False,616,351,2,[]
78,False,424,404,8,[356]
79,False,920,219,10,[]
80,False,953,542,22,[64]
81,False,797,329,8,[]
82,True,1639,110,6,[]
83,False,1500,320,16,[]
84,False,1331,252,10,[]
85,False,760,575,4,[]
86,False,687,566,10,[472]
87,False,421,134,4,[]
88,False,657,116,20,"[23, 101]"
89,False,820,454,12,[]
90,False,1696,45,12,[]
91,False,1057,520,4,[]
92,True,163,313,6,[]
93,False,875,347,18,[45]
94,False,769,522,4,[]
95,False,333,409,4,[]
96,False,1294,589,8,[]
97,False,1245,53,12,[]
98,False,1205,65,20,[]
99,False,251,175,12,[207]
100,False,152,414,10,[]
101,False,678,107,26,"[23, 88, 285]"
102,True,1023,424,18,[411]
103,False,1186,253,6,[]
104,False,107,387,22,[]
105,False,119,301,10,[161]
106,False,1018,340,4,[]
107,False,1623,432,6,[]
108,False,67,537,12,[]
109,False,1532,23,4,[]
110,False,98,285,10,[]
111,False,1177,412,10,[]
112,True,872,139,10,[]
113,False,749,192,2,[]
114,False,449,493,8,[42]
115,False,439,447,16,[]
116,False,915,181,14,[]
117,False,317,359,16,[]
118,False,1240,252,22,[]
119,False,501,205,12,[]
120,False,840,319,16,[]
121,False,274,235,18,[]
122,True,422,414,8,[356]
123,False,598,559,10,[]
124,False,633,565,10,[69]
125,False,799,79,4,[414]
126,False,822,291,22,[]
127,False,419,376,12,[]
128,False,946,386,4,[312]
129,False,1586,279,10,[]
130,False,669,528,26,"[53, 368, 384]"
131,False,378,115,6,[193]
132,True,994,423,16,[]
133,False,665,151,16,[]
134,False,344,213,16,[148]
135,False,1044,594,6,[]
136,False,17,251,20,[]
137,False,1289,20,12,[]
138,False,1155,359,10,[201]
139,False,1712,213,12,[]
140,False,1483,114,24,[]
141,False,113,423,4,[449]
142,True,1694,242,12,[]
143,False,819,169,2,[]
144,False,167,533,6,[]
145,False,1222,281,8,[]
146,False,923,97,16,[]
147,False,599,35,14,[]
148,False,339,216,6,[134]
149,False,177,99,4,[]
150,False,1202,84,18,[]
151,False,1005,323,20,[]
152,True,157,473,18,[155]
153,False,715,194,14,[]
154,False,1398,35,6,[]
155,False,153,455,20,[152]
156,False,880,384,10,[]
157,False,952,85,24,[21]
158,False,1157,404,8,[]
159,False,828,517,10,[]
160,False,1105,151,22,[]
161,False,119,309,12,[105]
162,True,507,57,20,[]
163,False,263,48,4,[]
164,False,1713,48,14,[]
165,False,1576,18,12,[]
166,False,1548,226,18,[]
167,False,1195,271,16,[463]
168,False,1620,557,12,[]
169,False,839,360,6,[]
170,False,323,530,4,[]
171,False,1457,392,20,[211]
172,True,581,350,22,"[41, 324]"
173,False,1163,341,22,[]
174,False,1466,206,24,"[72, 345]"
175,False,838,583,4,[]
176,False,1515,307,12,[]
177,False,347,195,14,[367]
178,False,842,108,14,[]
179,False,1372,300,22,[]
180,False,633,468,20,[343]
181,False,572,108,30,[]
182,True,1574,386,12,[]
183,False,912,94,4,[]
184,False,1508,276,12,[]
185,False,646,101,10,[]
186,False,402,377,4,[]
187,False,1269,565,26,[]
188,False,83,392,12,[]
189,False,708,339,10,[]
190,False,1634,396,22,[]
191,False,1435,335,4,[]
192,True,1670,367,10,[]
193,False,380,111,6,[131]
194,False,1729,411,24,"[2, 468]"
195,False,1260,155,16,"[204, 407]"
196,False,117,63,12,"[55, 422]"
197,False,405,317,6,[]
198,False,154,292,16,[]
199,False,1178,325,14,[]
200,False,1424,165,16,[]
201,False,1150,369,14,[138]
202,True,93,117,4,[]
203,False,212,324,8,[]
204,False,1249,168,20,"[195, 407]"
205,False,993,481,20,[]
206,False,1543,266,6,[]
207,False,255,180,24,[99]
208,False,248,322,20,[]
209,False,733,123,10,[]
210,False,1284,496,16,[]
211,False,1454,403,16,[171]
212,True,947,282,14,[]
