DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1255,212,12,[]
2,True,493,119,2,[]
3,True,650,575,6,[]
4,True,689,94,2,[193]
5,True,95,414,8,[]
6,True,1415,20,14,[]
7,True,1419,439,10,[]
8,True,943,303,18,[]
9,True,573,530,18,[]
10,True,1078,176,6,[]
11,True,1680,562,14,[137]
12,True,379,52,12,[]
13,True,936,426,10,[]
14,True,737,215,28,[108]
15,True,1284,59,2,[]
16,True,1497,77,12,[]
17,True,777,395,18,[]
18,True,234,571,8,[]
19,True,982,229,8,[]
20,True,1128,483,10,[]
21,True,1624,425,14,[]
22,True,1727,522,18,[133]
23,True,1685,157,10,[]
24,True,314,79,32,[]
25,True,659,10,12,[]
26,True,390,301,8,[]
27,True,1159,235,16,"[55, 202]"
28,True,642,95,28,[]
29,True,881,209,8,[]
30,True,1338,227,8,[33]
31,True,1087,326,12,[139]
32,True,1073,544,30,[]
33,True,1324,236,28,[30]
34,True,567,206,30,[]
35,True,425,187,6,[]
36,True,1576,578,10,[]
37,True,1147,156,14,[]
38,True,191,508,10,[]
39,True,1303,88,12,[]
40,True,568,416,14,[]
41,True,1644,570,10,[]
42,True,147,273,10,[]
43,True,300,166,24,[]
44,True,1666,475,20,[]
45,True,150,101,12,[]
46,True,449,511,4,[]
47,True,62,22,8,[]
48,True,935,390,16,[]
49,True,687,150,10,[]
50,True,1660,552,8,[]
51,True,121,128,20,[]
52,True,777,191,6,[]
53,True,1407,193,14,[]
54,True,162,559,10,[]
55,True,1162,240,12,"[27, 202]"
56,True,1427,287,8,[]
57,True,1398,556,6,[]
58,True,39,399,14,[69]
59,True,1582,51,6,[]
60,True,1206,283,16,[]
61,True,185,498,8,[]
62,True,1579,123,14,[]
63,True,1599,76,16,[]
64,True,1578,493,8,[]
65,True,876,354,8,[]
66,True,354,392,4,[]
67,True,1342,372,2,[]
68,True,964,266,10,[211]
69,True,25,402,20,[58]
70,True,873,14,10,[]
71,True,1575,526,10,[]
72,True,1503,61,8,[]
73,True,1623,585,16,[]
74,True,963,542,36,[]
75,True,1726,125,4,[]
76,True,1271,519,10,[]
77,True,1725,327,8,[]
78,True,1201,421,8,[]
79,True,106,504,14,[119]
80,True,1702,215,4,[]
81,True,956,418,24,[]
82,True,1044,393,6,[]
83,True,1648,358,14,[]
