DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,418,299,22,[14]
2,True,1449,187,22,[]
3,True,442,203,12,[]
4,True,846,396,18,[]
5,True,299,246,8,[]
6,True,1613,418,12,[]
7,True,695,245,12,[]
8,True,1158,395,4,[]
9,True,1029,62,12,[]
10,True,309,184,20,[]
11,True,430,119,18,[]
12,True,105,280,26,[360]
13,True,1669,588,8,[]
14,True,415,314,12,[1]
15,True,62,109,12,[]
16,True,620,60,10,[]
17,True,222,507,16,[]
18,True,1148,36,18,[]
19,True,455,489,12,[]
20,True,1096,23,16,[]
21,True,1511,356,14,[]
22,True,112,95,4,[]
23,True,958,513,12,[227]
24,True,1206,109,10,[]
25,True,838,230,16,[]
26,True,537,307,20,[219]
27,True,978,16,16,[]
28,True,1525,156,22,[]
29,True,422,10,8,[]
30,True,543,401,16,[]
31,True,541,145,8,[]
32,True,132,492,10,[]
33,True,693,147,16,[99]
34,True,1383,255,14,[]
35,True,185,363,16,[]
36,True,337,418,12,[]
37,True,597,577,12,[]
38,True,1356,215,24,[]
39,True,404,405,14,[]
40,True,1405,335,2,[]
41,True,1280,217,26,[]
42,True,1663,406,12,[125]
43,True,869,332,26,[]
44,True,1116,469,10,[]
45,True,410,426,12,[]
46,True,1463,11,12,[338]
47,True,156,209,18,[]
48,True,1025,98,10,[]
49,True,744,15,8,[]
50,True,1328,197,22,[]
51,True,1506,398,12,[]
52,True,560,243,12,[]
53,True,1108,304,14,[]
54,True,768,541,20,[]
55,True,666,561,10,[]
56,True,1198,381,8,[]
57,True,1618,350,6,[]
58,True,622,473,10,[]
59,True,326,82,10,[]
60,True,594,87,10,[]
61,True,1412,516,16,[]
62,True,1465,236,8,[]
63,True,960,476,6,[]
64,True,1724,108,8,[]
65,True,868,506,14,[83]
66,True,1405,274,6,[]
67,True,214,273,20,[]
68,True,88,297,8,[]
69,True,1324,438,24,[]
70,True,329,116,4,[]
71,True,1049,148,6,[]
72,True,1264,368,32,[]
73,True,293,376,28,[]
74,True,1235,113,16,[]
75,True,863,91,24,[]
76,True,495,136,8,[]
77,True,1191,254,14,[]
78,True,1688,139,6,[]
79,True,1665,530,16,[]
80,True,115,454,32,"[247, 295]"
81,True,1731,312,16,[]
82,True,751,133,12,[206]
83,True,860,513,24,[65]
84,True,8,191,10,[]
85,True,1619,436,14,[]
86,True,200,509,14,[]
87,True,799,538,26,[231]
88,True,1174,227,10,[]
89,True,954,477,2,[]
90,True,29,532,22,[]
91,True,1320,61,6,[200]
92,True,978,525,2,[]
93,True,137,231,8,[]
94,True,218,423,4,[]
