DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,False,1709,202,10,[139]
2,True,456,539,12,[]
3,False,152,340,12,[]
4,False,1138,91,10,[393]
5,False,744,550,26,[]
6,False,877,185,16,[]
7,False,207,39,16,[]
8,False,817,103,12,[105]
9,False,654,31,12,[]
10,False,6,166,6,[]
11,False,812,119,10,[105]
12,True,378,381,6,[]
13,False,990,117,12,[]
14,False,110,100,10,[235]
15,False,1587,481,22,[]
16,False,832,549,14,[]
17,False,490,383,4,[]
18,False,1578,584,12,[]
19,False,1499,348,18,[]
20,False,1345,212,8,[]
21,False,851,481,24,[265]
22,True,492,79,14,"[30, 399]"
23,False,1439,31,16,[]
24,False,1196,26,14,[]
25,False,1298,566,8,[]
26,False,265,118,12,[]
27,False,976,315,16,[]
28,False,1320,497,12,[]
29,False,1012,110,22,[316]
30,False,504,72,16,"[22, 305]"
31,False,197,178,14,[]
32,True,1623,527,6,[433]
33,False,527,440,12,[]
34,False,1707,93,8,[]
35,False,571,160,4,[]
36,False,1212,493,18,[]
37,False,1545,476,22,[]
38,False,39,46,12,[306]
39,False,1619,156,10,[]
40,False,1415,62,24,[367]
41,False,1206,212,8,[]
42,True,1043,185,8,[]
43,False,552,525,20,[487]
44,False,468,230,18,[]
45,False,1466,107,6,[]
46,False,887,487,6,[]
47,False,1308,364,6,[]
48,False,997,421,10,[240]
49,False,627,221,14,[350]
50,False,509,126,20,[]
51,False,1465,144,4,[]
52,True,603,27,6,[]
53,False,21,579,12,[]
54,False,1347,313,6,[100]
55,False,812,77,14,[]
56,False,655,438,14,[]
57,False,1486,275,6,[]
58,False,89,516,18,[]
59,False,205,391,16,[]
60,False,1603,103,12,[]
61,False,298,314,20,[]
62,True,57,348,6,[]
63,False,424,486,18,[]
64,False,438,76,14,[]
65,False,784,195,6,[]
66,False,1429,157,26,[]
67,False,180,186,16,[]
68,False,1360,345,4,[]
69,False,910,570,8,[]
70,False,59,441,6,[]
