DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,False,109,211,4,[]
2,True,1461,443,16,[]
3,False,375,422,24,"[365, 564, 698]"
4,False,156,579,12,[606]
5,False,1412,443,12,[]
6,False,225,432,18,[283]
7,False,482,45,14,[]
8,False,494,116,10,[407]
9,False,897,473,6,[]
10,False,77,68,16,[]
11,False,310,502,26,"[469, 522, 791]"
12,True,715,579,10,[]
13,False,1408,354,20,[420]
14,False,1549,279,16,[]
15,False,610,8,10,[]
16,False,428,403,6,[]
17,False,233,585,12,[]
18,False,1208,333,8,[158]
19,False,881,173,20,[314]
20,False,1488,539,10,[]
21,False,444,38,16,[485]
22,True,1727,343,16,[224]
23,False,1103,552,18,[]
24,False,152,125,16,[]
25,False,216,327,16,[]
26,False,825,153,26,[779]
27,False,41,46,6,[]
28,False,628,125,12,[]
29,False,1458,165,16,"[168, 363]"
30,False,1428,532,20,"[490, 593]"
31,False,626,541,12,[]
32,True,1601,318,8,[]
33,False,144,427,6,[]
34,False,396,446,10,[274]
35,False,323,436,20,"[493, 800]"
36,False,1173,127,10,[]
37,False,1262,50,4,[]
38,False,1292,299,20,[]
39,False,178,469,10,[]
40,False,467,351,18,[712]
41,False,1061,484,4,[]
42,True,738,520,14,[]
43,False,279,456,20,[]
44,False,375,390,10,[676]
45,False,454,489,12,[]
46,False,556,402,8,[713]
47,False,1014,309,8,[]
48,False,809,562,14,[]
49,False,1687,376,12,[]
50,False,550,202,12,[]
51,False,1641,545,20,"[199, 491, 711]"
52,True,1217,123,12,[]
53,False,514,389,12,[188]
54,False,1624,581,14,[]
55,False,520,136,12,[773]
56,False,1548,357,2,[]
57,False,1005,281,24,[279]
58,False,562,581,4,[]
59,False,972,500,6,[]
60,False,1013,42,4,[384]
61,False,706,417,22,[]
62,True,618,385,8,[]
63,False,928,367,8,[]
64,False,1500,203,14,[]
65,False,750,57,10,[]
66,False,473,13,8,[]
67,False,1504,405,8,[]
68,False,1321,29,12,[]
69,False,1222,497,16,[]
70,False,1100,298,12,[]
71,False,659,68,8,[665]
72,True,1636,331,16,[]
73,False,480,412,28,[591]
74,False,1372,349,22,"[562, 581]"
75,False,1087,231,6,[]
76,False,1579,79,28,"[100, 324, 837]"
77,False,1005,22,14,[]
78,False,517,106,8,[]
79,False,1285,238,12,[]
80,False,561,85,20,[]
81,False,437,148,16,[]
82,True,23,245,14,[]
83,False,1589,556,20,[]
84,False,1626,443,6,[]
85,False,768,557,10,[]
86,False,362,584,10,[]
87,False,1376,208,24,[]
88,False,1287,519,16,[]
89,False,1254,254,18,[116]
90,False,505,486,16,[282]
91,False,1273,426,14,[]
92,True,1001,258,20,[106]
93,False,708,21,4,[]
94,False,255,243,16,[]
95,False,597,71,12,[]
96,False,809,224,22,[]
97,False,420,22,12,[]
98,False,1577,201,4,[]
99,False,985,530,20,"[208, 725]"
100,False,1585,66,4,[76]
101,False,33,185,20,"[126, 583]"
102,True,168,112,24,[]
103,False,604,90,18,[]
104,False,991,42,10,[]
105,False,1717,173,12,[]
106,False,1004,247,16,[92]
107,False,1107,433,14,[346]
108,False,1495,306,16,[]
109,False,1464,146,8,[]
110,False,548,382,20,[713]
111,False,790,391,20,[560]
112,True,88,520,24,[]
113,False,743,23,12,[]
114,False,1026,493,18,[655]
115,False,676,396,6,[]
116,False,1257,236,24,[89]
117,False,830,269,10,[]
118,False,1467,103,8,[]
119,False,943,493,12,[]
120,False,1539,312,6,[]
121,False,471,582,18,[214]
122,True,486,138,10,[]
123,False,626,39,8,[715]
124,False,220,370,12,[]
125,False,1069,210,22,"[312, 786]"
126,False,17,204,34,"[101, 568, 583]"
127,False,1365,373,6,[]
128,False,1660,503,18,[]
129,False,6,297,10,[]
130,False,1466,513,16,[528]
131,False,231,482,14,[319]
