DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,452,290,16,[]
2,True,1089,152,10,[]
3,True,971,95,4,[]
4,True,1548,77,24,[]
5,True,1631,388,12,[]
6,True,901,255,20,[]
7,True,1413,78,22,[]
8,True,1595,459,22,[]
9,True,852,529,10,[]
10,True,62,189,10,[]
11,True,217,401,8,[]
12,True,1457,220,24,[]
13,True,32,279,14,[]
14,True,480,342,10,[]
15,True,1274,22,8,[]
16,True,481,479,10,[]
17,True,1160,313,22,[]
18,True,239,126,16,[]
19,True,517,193,16,[]
20,True,831,313,4,[]
21,True,64,156,16,[]
22,True,705,526,18,[]
23,True,726,284,30,[]
24,True,1369,13,14,[]
25,True,1487,171,14,[]
26,True,1536,212,2,[]
27,True,934,45,4,[]
28,True,875,247,20,[]
29,True,853,296,14,[]
30,True,441,18,14,[]
31,True,114,569,8,[]
32,True,1317,158,26,[]
33,True,1274,263,22,[]
34,True,1295,530,12,[]
35,True,596,313,20,[]
36,True,804,261,20,[]
37,True,1576,100,6,[]
38,True,362,94,8,[]
39,True,1102,363,10,[]
40,True,1383,552,8,[]
41,True,1226,420,8,[]
42,True,937,118,2,[]
43,True,1214,529,4,[]
