DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1352,63,10,[]
2,True,1593,355,14,[]
3,True,681,591,10,[]
4,True,119,516,16,[94]
5,True,1695,307,18,[]
6,True,741,47,12,[]
7,True,560,475,12,[]
8,True,1259,411,6,[]
9,True,661,6,10,[]
10,True,1221,300,8,[]
11,True,984,458,18,[]
12,True,681,27,20,[]
13,True,742,459,6,[150]
14,True,1429,325,16,[72]
15,True,738,168,16,[]
16,True,265,68,30,[]
17,True,1452,82,18,[]
18,True,417,321,12,[]
19,True,969,230,12,[]
20,True,202,50,6,[]
21,True,853,477,14,[]
22,True,904,339,24,"[23, 141]"
23,True,902,342,10,"[22, 141]"
24,True,1737,417,8,[]
25,True,891,292,2,[]
26,True,542,10,18,[]
27,True,99,359,4,[29]
28,True,1638,287,6,[]
29,True,101,370,22,[27]
30,True,977,588,10,[]
31,True,1556,443,14,[]
32,True,387,30,4,[]
33,True,363,120,26,[139]
34,True,150,447,10,[]
35,True,1070,368,18,[]
36,True,185,180,10,[]
37,True,1269,480,8,[]
38,True,238,480,10,[]
39,True,1717,106,18,[]
40,True,912,566,2,[]
41,True,823,153,16,[]
42,True,28,39,20,[149]
43,True,216,210,24,[]
44,True,938,524,18,[]
45,True,1450,22,12,[]
46,True,120,561,40,[]
47,True,1260,16,26,[]
48,True,122,420,8,[]
49,True,1018,479,14,[]
50,True,785,484,14,[]
51,True,323,349,10,[151]
52,True,1560,377,6,[]
53,True,1455,500,8,[]
54,True,559,583,10,[]
55,True,874,180,12,[]
56,True,1503,385,8,[]
57,True,1553,353,18,[]
58,True,370,482,14,[]
59,True,137,504,6,[]
60,True,1483,352,34,[140]
61,True,1695,191,16,[]
62,True,328,152,14,[]
63,True,847,443,14,[]
64,True,1543,187,16,[]
65,True,871,57,14,[138]
66,True,1673,325,18,[]
67,True,191,235,24,[68]
68,True,177,233,26,[67]
69,True,1249,299,18,[]
70,True,1360,158,4,[]
71,True,1132,196,8,[]
72,True,1431,314,12,[14]
73,True,1641,90,16,[]
74,True,469,430,8,[]
75,True,494,283,16,[]
76,True,931,88,12,[]
77,True,806,253,12,[]
78,True,955,89,10,[]
79,True,484,562,20,[]
80,True,1276,48,18,[]
81,True,680,263,14,[]
82,True,91,269,26,[168]
83,True,1704,536,20,[89]
84,True,841,308,16,[]
85,True,461,454,8,[]
86,True,757,111,6,[117]
87,True,1024,213,18,[]
88,True,837,23,8,[]
89,True,1710,533,26,[83]
90,True,94,38,12,[]
91,True,1363,566,10,[]
92,True,1011,574,8,[]
93,True,422,165,26,[]
94,True,114,522,20,[4]
95,True,418,532,14,[]
96,True,322,475,24,[]
97,True,663,370,4,[]
98,True,1390,348,14,[]
99,True,1420,45,24,[]
100,True,949,441,8,[]
101,True,356,292,16,[123]
102,True,50,92,10,[]
103,True,1095,87,32,[]
104,True,1644,118,2,[]
105,True,183,80,18,[]
106,True,1151,204,8,[]
107,True,269,371,26,[]
108,True,1633,217,16,[]
109,True,1202,218,20,[]
110,True,950,555,14,[]
111,True,1330,443,8,[]
112,True,1246,108,16,[]
113,True,717,296,8,[]
114,True,1215,529,14,[]
115,True,888,241,20,[]
116,True,1506,451,14,[]
117,True,751,97,28,[86]
118,True,1448,308,12,[]
119,True,226,303,18,[]
120,True,1505,279,18,[]
121,True,1275,137,8,[]
122,True,1204,418,14,[]
123,True,356,294,4,[101]
124,True,237,243,6,[]
125,True,1706,8,14,[]
126,True,1078,464,6,[]
127,True,398,275,16,[]
128,True,1599,570,8,[]
129,True,855,86,6,[]
130,True,468,263,10,[]
131,True,407,192,8,[]
132,True,1181,2,4,[]
133,True,117,116,22,[]
134,True,745,504,20,[]
135,True,916,108,12,[]
136,True,1199,514,8,[]
137,True,517,477,32,[]
138,True,872,45,12,[65]
139,True,356,129,20,[33]
140,True,1469,336,14,[60]
141,True,916,342,20,"[22, 23]"
142,True,1145,301,16,[]
143,True,1120,591,12,[]
144,True,1357,206,18,[]
145,True,1457,62,10,[]
146,True,415,126,14,[]
147,True,1392,334,14,[]
148,True,1416,208,10,[]
149,True,14,41,18,[42]
150,True,733,466,22,[13]
151,True,330,355,26,[51]
152,True,687,76,12,[]
153,True,1431,525,10,[]
154,True,168,390,10,[]
155,True,1512,129,6,[]
156,True,1473,567,2,[]
157,True,736,308,12,[]
158,True,1390,266,8,[]
159,True,1099,390,20,[]
160,True,449,66,22,[]
161,True,795,147,16,[]
162,True,181,487,22,[]
163,True,1141,274,10,[]
164,True,450,431,22,[]
165,True,1115,135,8,[]
166,True,88,249,6,[]
167,True,1519,210,10,[]
168,True,90,268,12,[82]
169,True,500,258,2,[]
170,True,569,552,14,[]
171,True,1028,529,26,[]
