DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,451,104,26,[485]
2,True,1411,112,26,[]
3,True,169,119,10,[211]
4,True,201,280,18,[460]
5,True,1382,558,14,[]
6,True,823,497,26,[]
7,True,316,545,4,[]
8,True,1318,563,14,[]
9,True,1147,86,8,[]
10,True,108,370,20,[]
11,True,1607,42,10,[448]
12,True,1002,352,18,[]
13,True,1157,136,10,[48]
14,True,262,197,24,[405]
15,True,503,301,8,[]
16,True,829,472,12,[]
17,True,958,32,6,[]
18,True,1595,129,20,[]
19,True,1418,288,20,[210]
20,True,1421,184,14,[]
21,True,892,580,10,[]
22,True,687,102,10,[]
23,True,204,162,22,[360]
24,True,1328,117,16,[]
25,True,1252,507,10,"[397, 511]"
26,True,643,478,16,"[226, 394]"
27,True,1575,436,18,[]
28,True,18,96,14,[91]
29,True,250,11,20,[]
30,True,362,435,10,[]
31,True,1100,184,22,[]
32,True,798,253,8,[]
33,True,8,34,12,[]
34,True,981,491,14,[230]
35,True,801,29,14,[]
36,True,1486,95,12,[]
37,True,299,102,18,[]
38,True,802,280,6,[]
39,True,484,399,4,[]
40,True,1278,308,10,[409]
41,True,967,579,6,[]
42,True,1664,319,16,[]
43,True,594,219,12,[]
44,True,309,248,12,[]
45,True,1497,82,14,[]
46,True,1644,169,4,[]
47,True,1227,333,8,[]
48,True,1160,131,12,[13]
49,True,1067,258,16,[]
50,True,1724,254,6,[]
51,True,1240,459,14,[]
52,True,161,382,14,[]
53,True,183,572,6,[383]
54,True,761,432,8,[327]
55,True,518,293,8,[]
56,True,405,586,14,[151]
57,True,1536,557,20,[]
58,True,1514,522,16,[]
59,True,239,111,12,[]
60,True,582,150,20,[]
61,True,351,262,16,[161]
62,True,406,106,20,[]
63,True,956,164,20,[]
64,True,1116,40,12,[]
65,True,1084,376,8,[]
66,True,1138,516,18,[]
67,True,403,144,22,[172]
68,True,1404,391,16,[]
69,True,1054,450,16,[]
70,True,1010,310,6,[]
71,True,164,419,4,[]
72,True,1121,163,18,[155]
73,True,967,459,12,[]
74,True,584,73,24,[]
75,True,720,226,4,[]
76,True,1594,449,24,[]
77,True,954,108,6,[]
78,True,818,92,2,[]
79,True,127,227,8,[]
80,True,1412,557,12,[467]
81,True,960,259,20,[529]
82,True,656,165,12,[212]
83,True,1647,521,10,[]
84,True,145,462,22,[]
85,True,272,221,14,[]
86,True,794,105,14,"[288, 434]"
87,True,839,86,6,[]
88,True,720,452,10,[461]
89,True,586,567,18,[]
90,True,863,528,22,[]
91,True,29,99,22,[28]
92,True,1682,304,4,[]
93,True,1688,185,8,[]
94,True,542,561,10,[]
95,True,791,117,8,"[288, 434]"
96,True,1692,226,10,[]
97,True,1296,342,8,[498]
98,True,1092,408,14,[]
99,True,789,531,2,[]
100,True,1147,335,10,[]
101,True,451,140,10,[]
102,True,550,214,14,[]
103,True,1119,522,4,[]
104,True,152,263,20,[]
105,True,374,534,8,[]
106,True,1738,442,20,"[244, 326]"
107,True,1036,388,8,[]
108,True,1317,499,22,[]
109,True,604,305,6,[]
110,True,140,301,6,[]
111,True,1639,578,24,[]
112,True,1598,277,8,[]
113,True,1634,249,18,[]
114,True,1627,360,22,[]
115,True,918,46,14,[]
116,True,189,380,14,[]
117,True,1495,498,6,[300]
118,True,263,30,16,[]
119,True,1406,86,8,[]
120,True,1292,481,16,[159]
121,True,1460,98,10,[]
122,True,337,511,22,"[153, 418, 489]"
123,True,254,397,2,[]
124,True,358,587,16,[]
125,True,134,180,18,[]
126,True,315,398,26,"[343, 352]"
127,True,1093,575,10,"[308, 463]"
128,True,1562,61,6,[]
129,True,1038,122,8,[]
130,True,472,406,10,[]
131,True,279,359,2,[]
132,True,1548,521,2,[]
133,True,1643,353,12,[]
134,True,1341,197,6,[]
135,True,1346,266,14,[]
136,True,903,410,14,[]
137,True,442,580,6,[]
138,True,914,93,4,[]
139,True,1517,379,10,[]
140,True,856,576,18,[]
141,True,504,160,20,[]
142,True,1703,204,12,[]
143,True,1683,363,16,[]
144,True,670,431,10,[]
145,True,1635,548,4,[]
146,True,1564,361,14,[]
147,True,1345,543,22,[]
148,True,817,545,24,[]
149,True,510,283,14,[371]
150,True,834,377,12,[]
151,True,395,587,18,[56]
152,True,1680,71,6,[]
153,True,322,527,22,"[122, 174, 418]"
154,True,941,352,20,[]
155,True,1115,175,12,[72]
156,True,1401,24,16,[]
157,True,19,317,8,[]
158,True,1743,39,6,[]
159,True,1297,487,6,[120]
160,True,1224,543,10,[]
161,True,352,268,16,[61]
162,True,541,321,8,[]
163,True,1179,287,8,[]
164,True,1526,224,8,[]
165,True,1229,297,12,[]
166,True,653,376,4,[]
167,True,73,395,8,[]
168,True,1624,558,14,[]
169,True,1332,419,6,[]
170,True,1586,489,2,[]
171,True,193,522,8,[]
172,True,399,143,20,[67]
173,True,349,185,24,[176]
174,True,325,540,14,"[153, 418]"
175,True,1396,537,24,[]
176,True,338,195,12,"[173, 224]"
177,True,43,30,10,[]
178,True,279,285,8,[]
179,True,1433,372,10,[]
180,True,1240,374,8,[]
181,True,38,64,18,[432]
182,True,1073,53,18,[]
183,True,1330,218,28,[296]
184,True,1369,433,6,[]
185,True,417,121,12,[]
186,True,1662,43,6,[309]
187,True,1744,252,8,[]
188,True,340,50,12,[]
189,True,1610,201,14,[255]
190,True,1208,345,16,"[192, 495]"
191,True,1595,509,18,[]
192,True,1199,346,10,[190]
193,True,861,192,4,[]
194,True,1363,26,18,[]
195,True,898,95,10,[]
196,True,332,75,18,[]
197,True,1422,541,14,[218]
198,True,1324,184,16,[384]
199,True,1698,129,14,[]
200,True,983,84,14,[]
201,True,904,136,10,[]
202,True,193,196,18,[]
203,True,1648,56,10,[]
204,True,1482,545,10,[]
205,True,468,438,20,[305]
206,True,1381,458,22,[]
207,True,1717,504,6,[]
208,True,695,154,8,[]
209,True,1070,536,10,[]
210,True,1415,287,10,[19]
211,True,170,133,32,[3]
212,True,661,150,22,[82]
213,True,156,571,8,[]
214,True,1285,202,24,[]
215,True,973,124,10,[]
216,True,1086,207,6,[316]
217,True,906,8,2,[]
218,True,1425,537,2,[197]
219,True,1122,387,22,[]
220,True,1175,303,12,[421]
221,True,635,176,30,[337]
222,True,1122,553,8,[]
223,True,1036,305,18,[]
224,True,331,187,10,[176]
225,True,143,510,24,[]
226,True,643,494,26,"[26, 394]"
227,True,60,368,12,[]
228,True,656,14,18,[]
229,True,174,198,10,[]
230,True,986,485,18,"[34, 336]"
231,True,29,407,6,[]
232,True,1210,211,14,[455]
233,True,859,123,22,[358]
234,True,236,540,6,[]
235,True,1202,226,8,[]
236,True,118,451,18,[]
237,True,265,267,24,[]
238,True,731,153,14,[385]
239,True,1033,106,20,[]
240,True,1174,515,14,[]
241,True,1324,388,10,[]
242,True,391,431,8,[]
243,True,369,350,14,[]
244,True,1738,434,16,[106]
245,True,1161,43,10,[]
246,True,620,303,12,[]
247,True,382,584,4,[]
248,True,1642,147,10,[]
249,True,1344,90,14,[387]
250,True,998,29,10,[289]
251,True,994,365,4,[]
252,True,831,104,18,[]
253,True,1153,204,18,[]
254,True,1356,558,12,[]
255,True,1617,200,12,[189]
256,True,379,144,10,[]
257,True,1403,143,12,[]
258,True,127,515,8,[]
259,True,747,256,10,[]
260,True,529,62,16,"[411, 513]"
261,True,185,352,10,[]
262,True,1074,579,6,[]
263,True,1354,103,8,[]
264,True,1307,146,28,[287]
265,True,545,128,14,[]
266,True,913,317,6,[]
267,True,1673,383,18,[391]
268,True,1731,358,14,[]
269,True,895,269,24,[]
270,True,1024,270,14,[]
271,True,1028,220,8,[]
272,True,751,533,12,[447]
273,True,683,189,24,[]
274,True,1534,95,2,[]
275,True,1619,438,14,[]
276,True,197,362,14,[]
277,True,340,296,4,[]
278,True,1635,83,4,[]
279,True,746,320,8,[]
280,True,412,296,6,[]
281,True,455,489,12,[]
282,True,156,220,18,[]
283,True,996,248,4,[]
284,True,819,380,16,[]
285,True,1289,358,4,[]
286,True,1494,133,12,[]
287,True,1302,152,14,[264]
288,True,796,116,12,"[86, 95, 434]"
289,True,993,34,6,[250]
290,True,396,160,10,[]
291,True,952,535,10,[303]
292,True,157,528,18,[]
293,True,73,322,6,[]
294,True,1185,498,4,[]
295,True,164,552,28,[]
296,True,1327,210,14,[183]
297,True,235,503,14,[]
298,True,218,309,16,[]
299,True,615,544,6,[]
300,True,1511,493,28,[117]
301,True,359,71,6,[]
302,True,1441,80,2,[]
303,True,941,534,18,[291]
304,True,727,256,12,[]
305,True,454,448,18,[205]
306,True,433,126,14,[]
307,True,23,452,18,[]
308,True,1087,563,22,"[127, 463]"
309,True,1666,46,24,[186]
310,True,361,224,20,[]
311,True,1727,385,12,[]
312,True,1362,358,16,[]
313,True,1353,502,16,[328]
314,True,1648,327,14,[]
315,True,811,106,20,[434]
316,True,1091,215,14,[216]
317,True,998,391,6,[]
318,True,145,207,8,[]
319,True,993,49,10,[]
320,True,731,431,4,[]
321,True,1254,543,12,[517]
322,True,1242,206,14,[439]
323,True,614,578,8,[]
324,True,1311,107,6,[]
325,True,1044,207,20,[514]
326,True,1725,439,10,[106]
327,True,763,422,18,[54]
328,True,1361,508,10,[313]
329,True,585,423,4,[]
330,True,287,416,4,[]
331,True,691,171,10,[]
332,True,131,133,10,[]
333,True,1276,397,8,[]
334,True,821,265,20,[]
335,True,1471,309,16,[]
336,True,1001,483,18,[230]
337,True,631,181,22,[221]
338,True,1648,28,10,[]
339,True,1251,66,8,[]
340,True,882,186,14,[]
341,True,1683,400,10,[391]
342,True,915,231,6,[364]
343,True,311,414,24,"[126, 480]"
344,True,665,557,10,[]
345,True,1099,445,14,[]
346,True,1442,329,12,[]
347,True,398,404,18,[]
348,True,764,386,10,[456]
349,True,145,64,18,[]
350,True,474,278,8,[]
351,True,196,122,4,[]
352,True,325,383,30,[126]
353,True,642,400,10,[]
354,True,122,326,4,[]
355,True,486,48,2,[]
356,True,1730,406,12,[]
357,True,1377,164,18,[]
358,True,864,136,12,[233]
359,True,1434,518,12,[]
360,True,200,173,6,[23]
361,True,48,208,14,[]
362,True,1151,223,18,[]
363,True,631,347,10,[]
364,True,912,225,10,[342]
365,True,749,123,28,[]
366,True,1103,505,14,[]
367,True,1536,64,20,[]
368,True,416,55,4,[]
369,True,1078,393,18,[]
370,True,1484,348,4,[]
371,True,514,284,6,[149]
372,True,1046,482,10,[]
373,True,567,451,14,[]
374,True,606,442,22,[]
375,True,858,552,10,[]
376,True,483,471,24,[400]
377,True,936,227,12,[]
378,True,927,251,34,[]
379,True,102,117,4,[]
380,True,158,322,12,[]
381,True,262,127,12,[]
382,True,1699,44,22,[]
383,True,197,561,34,"[53, 416]"
384,True,1313,184,12,[198]
385,True,721,158,20,[238]
386,True,982,25,12,[]
387,True,1336,84,16,[249]
388,True,761,11,6,[]
389,True,422,244,4,[]
390,True,1377,325,14,[]
391,True,1676,392,12,"[267, 341]"
392,True,530,96,6,[]
393,True,1019,129,32,[]
394,True,647,490,22,"[26, 226]"
395,True,1617,142,14,[]
396,True,1009,84,12,[]
397,True,1253,519,16,"[25, 511, 517]"
398,True,1564,379,16,[]
399,True,53,574,24,[477]
400,True,477,483,20,[376]
401,True,451,208,14,[]
402,True,851,325,14,[]
403,True,251,512,20,[]
404,True,891,68,2,[]
405,True,258,211,10,[14]
406,True,208,452,18,[]
407,True,60,346,8,[]
408,True,1553,372,4,[]
409,True,1279,313,14,[40]
410,True,1011,322,4,[]
411,True,530,59,12,"[260, 513]"
412,True,364,164,6,[]
413,True,114,19,8,[]
414,True,544,375,18,[]
415,True,649,72,12,[425]
416,True,212,576,14,[383]
417,True,1430,125,14,[]
418,True,334,526,38,"[122, 153, 174, 489]"
419,True,369,506,30,[]
420,True,1517,154,10,[]
421,True,1179,306,10,[220]
422,True,715,577,8,[]
423,True,556,236,30,[]
424,True,673,206,12,[]
425,True,652,70,6,[415]
426,True,1154,362,14,[]
427,True,1463,333,10,[]
428,True,917,528,16,[]
429,True,1022,416,4,[]
430,True,1583,61,4,[]
431,True,398,244,22,[]
432,True,46,73,16,[181]
433,True,1013,590,12,[]
434,True,799,117,32,"[86, 95, 288, 315]"
435,True,449,150,10,[]
436,True,1518,329,12,[]
437,True,173,287,26,[460]
438,True,322,588,12,[]
439,True,1233,200,8,[322]
440,True,908,508,22,[]
441,True,729,480,2,[]
442,True,857,399,24,[]
443,True,1081,304,12,[]
444,True,833,326,16,[]
445,True,1456,265,24,[]
446,True,509,39,12,[]
447,True,755,529,18,[272]
448,True,1601,43,12,[11]
449,True,1339,9,12,[]
450,True,1067,102,8,[]
451,True,337,408,8,[]
452,True,1008,442,10,[]
453,True,1602,187,8,[]
454,True,722,375,14,[]
455,True,1214,208,2,[232]
456,True,757,377,28,[348]
457,True,309,489,10,[]
458,True,1543,206,22,[]
459,True,1681,143,16,[]
460,True,185,269,24,"[4, 437]"
461,True,714,455,22,[88]
462,True,1339,478,8,[]
463,True,1088,574,14,"[127, 308]"
464,True,939,502,10,[]
465,True,980,322,10,[]
466,True,388,25,18,[]
467,True,1412,559,24,[80]
468,True,884,19,8,[]
469,True,644,219,8,[]
470,True,650,54,12,[]
471,True,673,25,14,[]
472,True,206,375,8,[]
473,True,37,120,8,[522]
474,True,1164,523,10,[]
475,True,380,86,16,[]
476,True,168,58,8,[]
477,True,46,570,20,[399]
478,True,231,336,24,[]
479,True,1658,356,8,[]
480,True,308,419,10,[343]
481,True,1363,267,6,[]
482,True,446,37,16,[]
483,True,24,176,8,[]
484,True,1587,294,16,[]
485,True,476,94,30,[1]
486,True,1527,380,10,[]
487,True,1469,276,6,[]
488,True,864,503,12,[]
489,True,342,516,6,"[122, 418]"
490,True,851,80,4,[]
491,True,569,365,12,[]
492,True,1699,110,8,[]
493,True,65,27,18,[]
494,True,1057,525,4,[]
495,True,1223,350,24,[190]
496,True,1191,378,22,[]
497,True,951,558,16,[]
498,True,1301,342,22,[97]
499,True,431,180,16,[]
500,True,1569,480,14,[]
501,True,1243,101,4,[]
502,True,1136,134,6,[]
503,True,788,514,4,[]
504,True,654,582,10,[]
505,True,1008,367,12,[]
506,True,1332,299,22,[]
507,True,246,100,12,[]
508,True,430,530,16,[]
509,True,1050,99,16,[]
510,True,419,540,8,[]
511,True,1260,509,22,"[25, 397]"
512,True,1137,93,6,[]
513,True,528,61,14,"[260, 411]"
514,True,1059,215,22,[325]
515,True,890,483,4,[]
516,True,383,522,10,[]
517,True,1246,530,26,"[321, 397]"
518,True,191,499,20,[]
519,True,349,135,20,[]
520,True,747,68,12,[]
521,True,1601,535,6,[]
522,True,33,127,14,[473]
523,True,211,214,18,[]
524,True,553,330,22,[]
525,True,1214,104,20,[]
526,True,1645,272,12,[]
527,True,1050,299,8,[]
528,True,1714,177,8,[]
529,True,979,271,28,[81]
530,True,1344,419,8,[]
531,True,95,422,20,[]
532,True,32,540,12,[]
533,True,570,198,14,[]
534,True,1155,378,12,[]
535,True,264,45,10,[]
