DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,912,446,6,[]
2,True,666,102,38,[]
3,True,1729,386,26,[]
4,True,1306,217,8,[]
5,True,414,109,26,[]
6,True,784,107,18,[]
7,True,526,359,10,[]
8,True,859,419,26,[]
9,True,1160,457,8,[]
10,True,402,395,26,[]
11,True,421,140,16,[]
12,True,1507,396,14,[]
13,True,228,57,22,[27]
14,True,934,543,8,[]
15,True,42,222,12,[]
16,True,668,150,14,[]
17,True,1150,230,10,[]
18,True,1406,307,20,[]
19,True,1145,342,4,[]
20,True,1232,375,8,[]
21,True,994,293,10,[]
22,True,1173,528,12,[]
23,True,1531,141,12,[]
24,True,1256,159,16,[]
25,True,1497,155,6,[]
26,True,937,292,6,[]
27,True,247,67,22,[13]
28,True,765,284,20,[]
29,True,1515,346,12,[]
30,True,1183,495,8,[]
31,True,1443,307,6,[]
32,True,1415,343,22,[]
33,True,1356,226,10,[]
