DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1036,268,4,[]
2,True,422,576,24,[]
3,True,1134,253,6,[]
4,True,1594,427,24,[327]
5,True,862,263,14,[598]
6,True,126,49,20,[]
7,True,1043,425,10,[]
8,True,1530,415,16,[]
9,True,336,12,14,[]
10,True,1272,127,18,[650]
11,True,420,195,8,[]
12,True,1142,540,12,[]
13,True,241,414,16,[666]
14,True,379,134,28,"[31, 81]"
15,True,185,574,24,[]
16,True,1125,332,8,[]
17,True,727,508,18,[]
18,True,935,96,14,[208]
19,True,1406,213,8,[]
20,True,1705,303,14,[640]
21,True,1176,507,16,[]
22,True,1507,375,8,[]
23,True,1550,163,18,[149]
24,True,77,594,6,[]
25,True,1111,17,14,[522]
26,True,1185,277,12,[]
27,True,76,27,4,[]
28,True,528,205,16,[380]
29,True,167,416,20,[]
30,True,1675,214,14,[652]
31,True,378,116,24,"[14, 81]"
32,True,1599,110,4,[]
33,True,1476,67,12,[]
34,True,1717,420,18,"[198, 390, 505]"
35,True,812,587,16,[]
36,True,1398,549,12,[]
37,True,109,13,6,[]
38,True,1724,324,14,[]
39,True,371,36,8,[]
40,True,766,370,6,[]
41,True,1517,190,26,[]
42,True,395,192,16,[]
43,True,114,120,6,[]
44,True,1699,279,10,[553]
45,True,1586,182,10,[]
46,True,49,17,10,[]
47,True,671,71,22,[123]
48,True,1263,530,22,[]
49,True,117,525,8,[583]
50,True,891,516,20,"[322, 345, 691]"
51,True,1571,421,8,[]
52,True,1057,162,8,[]
53,True,1518,373,8,[663]
54,True,446,320,18,[575]
55,True,1501,423,12,[]
56,True,1547,334,10,[]
57,True,810,146,4,[513]
58,True,1158,172,20,[]
59,True,232,534,20,[]
60,True,662,191,18,[]
61,True,276,383,8,[127]
62,True,1205,249,4,[174]
63,True,847,415,6,[]
64,True,1350,547,6,[206]
65,True,476,381,6,[]
66,True,570,288,12,[]
67,True,1046,207,6,[]
68,True,620,176,16,[442]
69,True,613,496,10,[500]
70,True,1640,221,16,[]
71,True,849,127,20,[]
72,True,462,39,12,"[228, 528]"
73,True,1005,383,16,[]
74,True,1130,593,6,[]
75,True,1493,14,16,[301]
76,True,432,555,18,[88]
77,True,759,98,2,[]
78,True,231,553,6,[311]
79,True,1104,296,16,[]
80,True,1625,508,6,[]
81,True,388,108,28,"[14, 31, 507]"
82,True,106,172,8,[]
83,True,1091,529,20,[]
84,True,82,14,14,[]
85,True,1540,374,4,"[171, 663]"
86,True,1672,430,4,[]
87,True,1183,490,14,[]
88,True,448,558,24,[76]
89,True,1178,31,8,[]
90,True,604,206,14,[]
91,True,1611,462,6,[]
92,True,882,294,8,[275]
93,True,796,556,10,[]
94,True,1231,287,16,[]
95,True,1337,429,10,[]
96,True,963,438,12,[]
97,True,1491,159,12,[]
98,True,778,224,14,[]
99,True,1064,326,14,[496]
100,True,372,220,12,[]
101,True,1325,510,8,[512]
102,True,535,245,18,[]
103,True,1298,268,14,[372]
104,True,1533,76,6,[]
105,True,369,382,22,[]
106,True,1537,561,8,[]
107,True,1010,406,2,[]
108,True,115,585,10,[]
109,True,699,459,6,[]
110,True,991,240,12,[686]
111,True,677,296,4,[]
112,True,567,193,24,[]
113,True,268,203,6,[]
114,True,997,78,30,[445]
115,True,734,442,26,"[219, 626]"
116,True,957,295,14,[384]
117,True,1255,176,30,[560]
118,True,1026,290,8,[]
119,True,778,566,2,[379]
120,True,146,47,10,[]
121,True,849,270,12,[]
122,True,510,396,4,[]
123,True,682,58,18,[47]
124,True,1633,409,18,[636]
125,True,1614,388,18,[359]
126,True,694,298,18,[546]
127,True,275,392,14,[61]
128,True,532,516,10,[]
129,True,1403,357,6,[]
130,True,808,316,4,[]
131,True,108,465,14,[154]
132,True,1300,207,10,[]
133,True,1293,373,20,[]
134,True,1415,440,28,[]
135,True,40,241,8,[]
136,True,1627,75,16,[]
137,True,187,171,8,[]
138,True,455,542,8,[]
139,True,374,279,18,[]
140,True,426,309,6,[]
141,True,1286,572,14,[]
142,True,1024,125,14,[]
143,True,461,254,8,[]
144,True,728,525,14,[]
145,True,33,182,26,[]
146,True,1702,345,16,[]
147,True,1033,158,14,[]
148,True,693,476,8,[]
149,True,1557,153,10,[23]
150,True,678,433,16,[]
151,True,1515,405,10,[]
152,True,1701,555,18,[]
153,True,1660,493,14,[]
154,True,107,481,32,[131]
155,True,1256,29,12,[601]
156,True,1498,244,12,[261]
157,True,1361,147,20,[]
158,True,784,380,20,[]
159,True,24,416,16,[423]
160,True,380,46,6,[]
161,True,203,249,6,[]
162,True,454,306,10,[]
163,True,1172,94,6,[]
164,True,1634,281,26,[]
165,True,1108,244,12,[]
166,True,1339,337,10,[]
167,True,1570,523,18,[]
168,True,1637,198,8,[]
169,True,1056,558,18,[462]
170,True,1171,274,12,[]
171,True,1539,372,6,"[85, 663]"
172,True,595,516,2,[]
173,True,69,47,8,[]
174,True,1204,254,16,[62]
175,True,362,179,22,[511]
176,True,1522,132,10,[]
177,True,213,251,14,[]
178,True,867,471,14,[]
179,True,1223,137,8,[678]
180,True,221,427,20,[666]
181,True,256,105,18,[]
182,True,1011,444,8,[]
183,True,1319,105,6,[]
184,True,1153,214,6,[]
185,True,1378,331,14,[370]
186,True,1229,487,12,[]
187,True,1740,98,10,[]
188,True,596,556,6,[]
189,True,1511,476,18,[]
190,True,667,24,16,[]
191,True,131,376,10,[]
192,True,1243,312,22,[]
193,True,651,516,24,[502]
194,True,71,389,8,[]
195,True,652,343,8,[]
196,True,562,64,18,[]
197,True,356,219,12,[325]
198,True,1704,427,18,"[34, 505]"
199,True,1213,157,6,[]
200,True,188,535,16,[]
201,True,1640,63,6,[]
202,True,1145,127,10,[453]
203,True,1668,71,8,[]
204,True,1552,245,18,[]
205,True,1723,79,20,[687]
206,True,1360,556,22,[64]
207,True,29,153,14,[]
208,True,921,101,16,"[18, 554]"
209,True,315,340,20,[383]
210,True,1392,112,10,[]
211,True,362,480,10,[704]
212,True,1717,583,4,[]
213,True,1419,153,10,[]
214,True,551,561,6,[]
215,True,1352,44,10,[]
216,True,1099,70,6,[]
217,True,109,572,8,[]
218,True,1133,37,4,[]
219,True,753,443,16,"[115, 626]"
220,True,392,54,12,[]
221,True,134,581,16,[]
222,True,1315,491,32,[]
223,True,740,266,22,[422]
224,True,743,77,12,[]
225,True,119,398,16,[]
226,True,1050,405,12,[]
227,True,1640,373,22,[]
228,True,458,38,8,"[72, 528]"
229,True,198,93,12,"[550, 694]"
230,True,1430,528,16,[]
231,True,453,282,22,[]
232,True,1379,477,10,[]
233,True,20,316,10,[]
234,True,153,363,12,[414]
235,True,669,327,12,[]
236,True,1367,202,22,[]
237,True,1070,357,14,[]
238,True,209,409,18,[482]
239,True,215,532,10,[]
240,True,939,162,12,[]
241,True,318,264,16,[]
242,True,236,244,14,[]
243,True,438,195,4,[]
244,True,475,494,28,"[399, 420, 582]"
245,True,503,486,24,[]
246,True,42,546,10,[]
247,True,809,136,8,[]
248,True,851,71,20,[]
249,True,685,248,8,[]
250,True,1250,500,6,[]
251,True,1536,469,12,"[267, 539]"
252,True,1400,254,12,[]
253,True,950,321,18,[688]
254,True,518,327,12,[]
255,True,1555,94,12,[360]
256,True,19,465,12,[]
257,True,1718,31,22,[]
258,True,956,554,14,[516]
259,True,1245,257,4,[]
260,True,870,38,10,[]
261,True,1496,238,6,[156]
262,True,1436,133,20,[]
263,True,151,214,8,[]
264,True,1236,537,12,[532]
265,True,300,229,6,[]
266,True,860,590,16,[]
267,True,1539,481,16,[251]
268,True,831,542,12,[]
269,True,616,372,30,[]
270,True,225,78,8,[]
271,True,396,543,18,[410]
272,True,1054,467,8,[655]
273,True,164,98,24,[]
274,True,643,279,12,[]
275,True,882,307,22,[92]
276,True,253,514,18,[589]
277,True,950,570,2,[]
278,True,1324,390,32,[493]
279,True,1641,358,6,[]
280,True,437,40,14,[]
281,True,708,94,22,[]
282,True,1277,462,14,[320]
283,True,1306,146,6,[]
284,True,431,363,14,[]
285,True,564,467,12,[]
286,True,602,582,14,[]
287,True,816,459,10,[437]
288,True,714,340,22,[]
289,True,762,164,20,[]
290,True,1490,215,14,[698]
291,True,78,524,22,[]
292,True,808,283,20,[487]
293,True,1373,274,20,[]
294,True,1102,391,26,[]
295,True,1234,155,8,[]
296,True,1463,177,12,[]
297,True,1634,551,10,[]
298,True,907,453,12,[]
299,True,1406,296,18,"[485, 700]"
300,True,1383,311,8,[]
301,True,1502,9,16,[75]
302,True,1170,55,6,[659]
303,True,296,336,10,[]
304,True,676,235,10,[610]
305,True,989,217,24,[686]
306,True,1455,21,6,[]
307,True,1253,94,12,[]
308,True,1279,207,4,[]
309,True,244,166,10,[570]
310,True,228,335,2,[]
311,True,242,553,18,[78]
312,True,1222,222,16,[]
313,True,1621,432,18,[636]
314,True,819,76,16,[]
315,True,752,310,12,[]
316,True,891,238,12,[557]
317,True,144,437,14,[]
318,True,1691,328,12,[]
319,True,408,202,12,[]
320,True,1268,451,32,"[282, 680]"
321,True,296,276,18,[]
322,True,880,516,8,"[50, 691]"
323,True,1705,95,8,[]
324,True,421,313,6,[]
325,True,358,205,22,[197]
326,True,1199,201,20,[]
327,True,1595,442,20,[4]
328,True,1275,182,8,[560]
329,True,1302,554,14,[]
330,True,737,108,12,[]
331,True,497,189,12,[]
332,True,756,9,16,[]
333,True,1258,65,16,[]
334,True,1477,399,18,[]
335,True,565,427,20,[]
336,True,1257,49,10,[601]
337,True,423,248,18,[623]
338,True,394,78,8,[507]
339,True,695,162,6,[]
340,True,680,528,12,[]
341,True,1435,242,16,[]
342,True,537,484,16,[]
343,True,1016,203,6,[]
