DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1331,539,24,[61]
2,True,1419,208,10,[]
3,True,1502,244,20,[]
4,True,727,208,18,[]
5,True,196,12,8,[96]
6,True,563,153,16,[]
7,True,42,570,16,[]
8,True,463,207,6,[]
9,True,1523,477,10,[]
10,True,452,20,24,[]
11,True,1517,501,22,[104]
12,True,544,117,30,[]
13,True,760,295,12,[]
14,True,1217,215,12,[]
15,True,448,227,14,[]
16,True,1574,313,8,[]
17,True,510,116,20,[]
18,True,1402,323,12,[254]
19,True,59,312,10,[]
20,True,1621,473,16,[]
21,True,49,502,26,[425]
22,True,1351,65,20,[]
23,True,695,199,6,[]
24,True,943,260,14,[]
25,True,308,267,4,[]
26,True,1643,499,6,[]
27,True,799,582,14,[]
28,True,295,472,8,[]
29,True,452,412,14,[287]
30,True,1563,311,14,[]
31,True,1237,566,8,[]
32,True,1362,453,20,[]
33,True,508,211,4,[]
34,True,1388,78,32,[]
35,True,612,529,20,[]
36,True,615,139,4,[]
37,True,1597,410,12,[]
38,True,1044,15,28,[]
39,True,1394,433,14,[]
40,True,1150,390,20,[202]
41,True,1215,595,6,[]
42,True,1324,81,8,[]
43,True,119,64,10,[]
44,True,985,324,18,[]
45,True,354,387,16,[]
46,True,600,330,14,[]
47,True,1190,275,12,[]
48,True,678,138,4,[]
49,True,1545,184,20,[93]
50,True,1652,299,16,[330]
51,True,31,183,8,[]
52,True,503,534,10,[]
53,True,1163,114,16,"[237, 242]"
54,True,212,58,12,[]
55,True,1518,580,8,[407]
56,True,1005,169,6,[]
57,True,1665,146,14,[]
58,True,200,224,10,[]
59,True,115,490,8,[]
60,True,1559,379,18,[283]
61,True,1326,541,18,[1]
62,True,1226,536,6,[388]
63,True,926,387,8,[]
64,True,57,551,12,[]
65,True,585,563,8,[195]
66,True,1200,151,16,[]
67,True,825,278,8,[142]
68,True,1340,359,4,[]
69,True,335,440,20,[125]
70,True,1375,281,8,[]
71,True,60,282,10,[]
72,True,29,165,14,[]
73,True,982,339,12,"[320, 354]"
74,True,372,504,8,[]
75,True,1525,391,10,[]
76,True,681,393,16,[371]
77,True,980,19,16,"[294, 430]"
78,True,40,172,8,[]
79,True,589,176,6,[]
80,True,436,560,12,[209]
81,True,875,82,14,[]
82,True,484,537,18,[]
83,True,924,300,16,[347]
84,True,283,485,26,[]
85,True,885,593,6,[]
86,True,107,257,20,[389]
87,True,1000,400,14,[]
88,True,112,447,12,[]
89,True,169,375,20,[]
90,True,701,32,6,[]
91,True,662,349,12,[]
92,True,375,451,12,[]
93,True,1533,172,22,[49]
94,True,46,589,4,[]
95,True,343,475,16,[]
96,True,204,8,12,[5]
97,True,1604,293,12,[]
98,True,1539,262,10,[168]
