DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1079,453,6,[]
2,True,161,182,14,[]
3,True,919,53,16,[]
4,True,112,270,18,[]
5,True,1576,388,16,[]
6,True,1513,509,12,[454]
7,True,1134,216,18,[]
8,True,556,174,14,[]
9,True,427,334,14,[217]
10,True,113,388,18,[407]
11,True,1355,22,6,[]
12,True,1668,388,10,[]
13,True,1094,353,8,[518]
14,True,514,398,22,[542]
15,True,1587,20,18,[]
16,True,748,467,12,[]
17,True,1328,252,8,[]
18,True,1606,242,16,"[102, 330]"
19,True,716,87,18,[]
20,True,655,449,8,[]
21,True,869,535,4,[]
22,True,598,206,6,[]
23,True,1056,487,16,[]
24,True,247,433,6,[636]
25,True,1324,412,12,[561]
26,True,1463,352,30,[60]
27,True,1514,576,12,[]
28,True,1045,196,18,[]
29,True,921,130,22,[]
30,True,532,243,10,[]
31,True,945,528,6,[]
32,True,702,322,8,[]
33,True,1041,131,18,[]
34,True,1273,493,4,[]
35,True,1059,385,28,[]
36,True,1516,485,8,[]
37,True,1092,47,16,[]
38,True,727,120,14,[54]
39,True,875,20,14,[]
40,True,1457,320,22,[]
41,True,964,436,10,[]
42,True,1718,590,8,[]
43,True,1526,66,14,"[121, 191]"
44,True,470,580,24,[]
45,True,1037,413,4,[]
46,True,1659,338,14,[398]
47,True,533,122,16,[]
48,True,547,180,6,[]
49,True,1336,296,10,[]
50,True,832,70,6,[]
51,True,293,513,20,[]
52,True,178,486,22,[]
53,True,426,345,6,[]
54,True,744,109,32,[38]
55,True,1397,347,22,[]
56,True,927,18,12,[]
57,True,1510,176,6,[]
58,True,1690,273,10,[154]
59,True,1330,538,14,[]
60,True,1455,350,26,[26]
61,True,795,554,12,[]
62,True,775,172,12,[]
63,True,1621,449,8,[]
64,True,127,308,10,[]
65,True,1625,320,18,[94]
66,True,1054,176,22,[]
67,True,70,439,16,[141]
68,True,230,413,12,[]
69,True,1179,94,16,[]
70,True,207,285,26,[]
71,True,441,561,14,[]
72,True,1057,341,10,[]
73,True,1545,238,20,[408]
74,True,1060,220,22,[]
75,True,1566,21,10,[]
76,True,1494,174,14,[82]
77,True,1604,331,12,"[94, 438]"
78,True,912,267,16,[]
79,True,1434,434,4,[279]
80,True,30,578,14,[]
81,True,475,265,10,[481]
82,True,1502,169,6,[76]
83,True,677,73,16,[]
84,True,316,490,26,[]
85,True,1549,385,18,[]
86,True,1037,42,12,[]
87,True,687,533,6,[]
88,True,580,252,24,[]
89,True,862,69,8,[558]
90,True,1204,200,4,[]
91,True,419,255,18,[]
92,True,1277,301,16,[658]
93,True,1706,256,8,[]
94,True,1613,312,32,"[65, 77]"
95,True,204,323,16,[]
96,True,1135,47,26,[]
97,True,1314,211,12,[]
98,True,579,330,12,[]
99,True,1417,415,28,"[231, 279, 386]"
100,True,1136,114,12,[]
101,True,106,527,26,[652]
102,True,1614,235,8,[18]
103,True,1152,171,8,[]
104,True,1648,533,30,[]
105,True,1097,409,12,[142]
106,True,1671,138,16,[]
107,True,1457,80,6,[424]
108,True,383,582,14,"[136, 347, 415]"
109,True,1115,556,14,[]
110,True,1186,237,22,[]
111,True,537,403,20,[]
112,True,827,245,6,[]
113,True,979,551,14,[515]
114,True,90,269,18,[]
115,True,1151,344,8,[]
116,True,998,121,16,[]
117,True,647,274,2,[]
118,True,1301,234,10,[]
