DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1679,306,2,[]
2,True,705,383,34,"[163, 357]"
3,True,467,454,18,[191]
4,True,1494,182,6,[]
5,True,612,523,8,[]
6,True,205,304,10,[]
7,True,999,112,14,[177]
8,True,1381,135,16,[]
9,True,320,68,24,[]
10,True,1683,519,6,[]
11,True,1590,258,12,[]
12,True,385,134,4,[]
13,True,113,42,18,[]
14,True,1705,439,8,"[29, 293]"
15,True,475,233,16,[]
16,True,1223,93,18,[]
17,True,750,284,16,[]
18,True,115,213,16,[]
19,True,1727,222,10,[]
20,True,540,353,14,[]
21,True,1479,371,10,[]
22,True,1058,249,16,[350]
23,True,1600,505,10,[]
24,True,1356,197,4,[]
25,True,431,93,26,[]
26,True,12,581,16,[]
27,True,116,407,18,[]
28,True,1238,67,14,[]
29,True,1705,446,14,"[14, 293]"
30,True,1064,307,18,[]
31,True,29,462,24,[]
32,True,350,430,18,[360]
33,True,181,30,4,[]
34,True,633,151,6,[]
35,True,586,366,4,[]
36,True,351,477,18,[]
37,True,880,201,18,[124]
38,True,419,360,8,[]
39,True,630,173,10,[48]
40,True,1061,212,6,[181]
41,True,35,294,14,[]
42,True,682,301,14,[]
43,True,1212,73,8,[233]
44,True,876,591,10,[]
45,True,1529,410,24,"[66, 103]"
46,True,648,33,12,[]
47,True,1569,251,2,[]
48,True,626,168,10,[39]
49,True,889,536,8,[]
50,True,662,350,10,[]
51,True,609,344,14,[]
52,True,849,37,14,[]
53,True,1248,565,10,[]
54,True,616,542,16,[]
55,True,1677,154,16,[]
56,True,1438,141,6,[]
57,True,1199,19,12,[]
58,True,658,96,26,[]
59,True,801,109,14,[92]
60,True,1542,325,24,[]
61,True,301,581,22,[]
62,True,1363,125,10,[]
63,True,1097,465,10,[]
64,True,1425,258,10,[]
65,True,79,127,10,[]
66,True,1528,409,16,[45]
67,True,151,185,16,[]
68,True,663,520,26,[369]
69,True,1169,107,12,[]
70,True,699,38,14,[]
71,True,1254,105,36,[171]
72,True,561,319,14,[122]
73,True,828,470,10,[]
74,True,1038,317,24,[339]
75,True,1186,42,20,[]
76,True,1364,474,14,[]
77,True,1280,478,16,[399]
78,True,1658,210,16,[]
79,True,1682,575,8,[]
80,True,536,296,18,[88]
81,True,1094,364,10,[]
82,True,1076,385,10,[]
83,True,906,528,12,[]
84,True,152,483,16,[]
