DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1655,413,6,[]
2,True,911,525,16,[191]
3,True,228,490,16,[389]
4,True,1371,404,10,[]
5,True,1261,401,14,[403]
6,True,145,185,12,[]
7,True,729,587,18,[]
8,True,1479,592,6,[]
9,True,581,287,14,[]
10,True,1589,158,14,[]
11,True,75,511,6,[]
12,True,185,479,26,[]
13,True,605,274,4,[]
14,True,810,101,18,[514]
15,True,689,300,4,[]
16,True,1129,366,4,[]
17,True,184,334,14,[]
18,True,1722,463,24,"[340, 451, 455]"
19,True,177,543,18,[]
20,True,1556,52,14,[]
21,True,1629,62,6,[]
22,True,1458,389,12,[]
23,True,260,60,20,[]
24,True,268,133,10,[]
25,True,966,537,16,[283]
26,True,123,422,16,"[106, 168, 483]"
27,True,554,253,8,[]
28,True,1099,376,28,[147]
29,True,1036,173,12,[]
30,True,194,425,10,[]
31,True,1420,138,4,[]
32,True,984,285,4,[]
33,True,1251,543,26,[]
34,True,617,237,28,[423]
35,True,1247,39,22,[547]
36,True,566,596,2,[]
37,True,356,392,10,[]
38,True,197,162,10,"[161, 512]"
39,True,158,186,14,[]
40,True,1126,106,16,[]
41,True,1192,450,14,[300]
42,True,221,154,24,"[62, 360]"
43,True,977,500,4,[]
44,True,954,429,8,[]
45,True,1273,301,12,[]
46,True,515,360,14,"[54, 480]"
47,True,420,26,18,[121]
48,True,1319,287,20,[]
49,True,1403,455,16,[]
50,True,206,493,10,[]
51,True,506,519,8,[]
52,True,287,332,14,[409]
53,True,331,143,2,[]
54,True,516,374,24,"[46, 357]"
55,True,1623,487,8,[]
56,True,1070,123,18,"[277, 531]"
57,True,1088,429,4,[]
58,True,1652,235,10,[385]
59,True,1678,394,6,[130]
60,True,254,398,18,[515]
61,True,1710,372,6,[]
62,True,226,153,8,"[42, 360]"
63,True,661,179,12,[]
64,True,805,413,16,[]
65,True,1369,30,14,[]
66,True,488,489,8,[]
67,True,1481,526,24,[]
68,True,347,320,12,[]
69,True,784,306,32,[]
70,True,591,550,16,[250]
71,True,602,284,12,[]
72,True,561,62,12,[]
73,True,85,449,32,[]
74,True,1668,450,10,[]
75,True,688,561,16,[]
76,True,1228,477,10,[]
77,True,1497,456,10,[211]
78,True,557,442,2,[187]
79,True,1202,232,18,[]
80,True,1157,537,24,[]
81,True,1477,290,12,[]
82,True,551,87,8,[]
83,True,467,344,14,[]
84,True,1477,57,10,[281]
85,True,168,265,12,[322]
86,True,352,177,12,[]
87,True,1266,167,12,[]
88,True,3,201,2,[]
89,True,666,236,10,[]
90,True,1548,134,22,[475]
91,True,1660,24,8,[]
92,True,187,248,4,[]
93,True,417,191,24,[]
94,True,277,129,8,[]
95,True,1061,534,12,[]
96,True,1671,246,18,[385]
97,True,219,27,14,[]
98,True,995,406,16,[]
99,True,854,148,6,[]
100,True,1637,40,6,"[489, 551]"
101,True,70,116,8,[]
102,True,1488,500,8,[]
103,True,1064,166,28,[]
104,True,704,127,10,[]
105,True,355,246,4,[]
106,True,128,432,14,"[26, 168]"
107,True,571,539,8,[]
108,True,1426,293,14,[]
109,True,829,261,34,[]
110,True,409,124,10,[435]
111,True,525,75,12,[439]
112,True,1645,60,4,[]
113,True,661,32,12,[]
114,True,1624,296,8,[]
115,True,324,415,10,[]
