DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1213,107,18,[]
2,True,21,125,16,[]
3,True,1138,63,16,[]
4,True,379,500,8,[]
5,True,271,451,28,[]
6,True,1248,431,6,[]
7,True,1551,76,4,[]
8,True,918,226,18,[]
9,True,1616,347,20,[]
10,True,1288,169,16,[]
11,True,142,175,10,[]
12,True,12,366,12,[46]
13,True,122,207,8,[]
14,True,1647,191,20,[]
15,True,1008,31,16,[94]
16,True,726,159,14,[]
17,True,638,487,16,[]
18,True,1345,87,4,[]
19,True,996,369,4,[]
20,True,18,579,8,[]
21,True,1151,473,22,[]
22,True,494,168,18,[]
23,True,1072,217,4,[]
24,True,8,373,4,[]
25,True,1465,231,10,[]
26,True,603,442,18,[]
27,True,1488,128,8,[114]
28,True,720,38,22,[164]
29,True,547,589,8,[]
30,True,1255,573,10,[]
31,True,819,252,18,[415]
32,True,244,494,8,[]
33,True,1100,476,16,[106]
34,True,154,14,16,[]
35,True,1032,280,12,[]
36,True,1631,414,10,[]
37,True,1312,445,8,[]
38,True,1343,150,10,[506]
39,True,1347,355,4,[]
40,True,18,536,18,[67]
41,True,503,542,12,[]
42,True,515,448,8,[]
43,True,1693,555,20,[85]
44,True,866,379,14,[]
45,True,229,168,10,[]
46,True,14,359,16,[12]
47,True,667,260,14,[]
48,True,193,574,12,[]
49,True,1185,260,16,[]
50,True,495,516,6,[]
51,True,338,452,10,[]
52,True,294,503,10,[]
53,True,1216,266,8,[]
54,True,1454,298,10,[]
55,True,1209,539,8,[]
56,True,735,175,10,[]
57,True,1594,430,8,[]
58,True,1265,36,20,[368]
59,True,953,408,18,[]
60,True,1739,176,4,[179]
61,True,661,413,4,[]
62,True,210,178,8,[]
63,True,101,262,14,[]
64,True,1000,491,14,[]
65,True,425,534,8,[]
66,True,1341,233,14,[]
67,True,20,527,20,[40]
68,True,1316,474,20,[]
69,True,53,235,12,[]
70,True,1672,194,18,"[108, 436]"
71,True,775,168,12,[]
72,True,284,552,12,[260]
73,True,1252,6,8,[467]
74,True,805,325,6,[]
75,True,349,106,22,[313]
76,True,168,44,24,[]
77,True,1155,73,8,[]
78,True,1007,232,12,[]
79,True,1449,449,12,[]
80,True,298,154,14,[]
81,True,1371,385,8,[]
82,True,645,392,14,[]
83,True,1727,296,14,[]
84,True,707,360,24,[]
85,True,1697,562,4,[43]
86,True,886,581,34,[297]
87,True,868,89,22,[]
88,True,946,274,6,[]
89,True,1492,588,6,[]
90,True,532,255,24,[]
91,True,514,153,6,[]
92,True,367,284,14,[]
93,True,556,130,8,[230]
94,True,1015,26,12,[15]
95,True,1528,223,8,[]
96,True,341,391,26,[]
97,True,1446,39,20,[191]
98,True,1479,441,4,[]
99,True,1457,436,12,[]
100,True,191,174,16,[]
101,True,1488,518,10,[]
102,True,1186,481,16,[]
103,True,269,57,10,[]
104,True,639,137,12,[]
105,True,228,305,18,[]
106,True,1110,484,20,[33]
107,True,1673,272,22,[485]
108,True,1678,193,24,"[70, 436]"
109,True,185,249,12,"[124, 267]"
110,True,1603,377,22,"[111, 324]"
111,True,1602,362,20,[110]
112,True,1695,475,14,[]
113,True,1245,383,8,[]
114,True,1487,129,10,[27]
115,True,854,145,6,[]
116,True,612,89,8,[]
117,True,455,448,14,[]
118,True,1249,98,10,[]
119,True,1008,109,6,[]
120,True,389,289,6,[]
121,True,565,477,20,[]
122,True,994,439,16,[208]
123,True,1151,186,10,[]
124,True,190,264,26,[109]
125,True,1041,407,18,[]
126,True,332,153,16,[]
127,True,367,192,14,[]
128,True,1550,204,18,[338]
129,True,199,306,4,[367]
130,True,633,93,8,[]
131,True,716,495,4,[]
132,True,1343,210,8,[]
133,True,1213,571,4,[]
134,True,1125,171,8,[]
135,True,880,539,2,[]
136,True,1285,37,8,[]
137,True,806,498,16,[]
138,True,193,215,20,[]
139,True,1247,67,12,[]
140,True,1427,226,18,[]
141,True,780,559,18,[]
142,True,1582,333,22,[]
143,True,906,382,20,[163]
144,True,165,174,30,[]
145,True,1585,400,14,[]
146,True,333,120,18,[]
147,True,486,308,6,[]
148,True,1332,557,12,[]
149,True,912,114,14,[]
150,True,700,173,12,[]
151,True,1459,341,30,[]
152,True,1551,176,6,[246]
153,True,1698,420,16,[]
154,True,535,36,6,[]
155,True,1045,358,14,[]
156,True,1675,134,24,[]
157,True,1165,455,10,[]
158,True,1087,207,12,[]
159,True,126,333,14,[]
160,True,1354,424,22,[479]
161,True,1330,14,14,[]
162,True,1631,577,6,[]
163,True,904,368,14,[143]
164,True,721,26,18,[28]
165,True,205,206,6,[]
166,True,885,108,4,[]
167,True,1115,316,20,[]
168,True,708,430,24,[]
169,True,96,124,12,[]
170,True,1725,437,8,[]
171,True,702,449,6,[]
172,True,982,278,28,[]
173,True,240,398,8,[]
174,True,751,397,6,[]
175,True,966,435,8,[]
176,True,1293,296,8,[]
177,True,1082,189,22,[]
178,True,802,194,2,[]
179,True,1736,175,20,"[60, 414]"
180,True,24,36,14,[]
181,True,1736,92,18,[]
182,True,258,194,6,[247]
183,True,359,463,6,[]
184,True,518,55,22,[]
185,True,1662,335,16,[]
186,True,820,500,6,[]
187,True,689,492,14,[]
188,True,98,198,16,[]
189,True,1728,395,12,[323]
190,True,1219,285,20,[204]
191,True,1444,56,22,"[97, 519]"
192,True,721,134,20,[]
193,True,1422,129,28,[205]
194,True,922,396,4,[347]
195,True,93,106,18,[233]
196,True,926,562,20,[274]
197,True,1343,380,28,[]
198,True,421,77,12,[]
199,True,1234,43,22,[]
200,True,139,536,10,[]
201,True,492,556,20,[]
202,True,438,262,18,[334]
203,True,475,10,4,[]
204,True,1213,283,8,[190]
205,True,1422,149,20,[193]
206,True,1583,165,10,[]
207,True,1210,218,4,[]
208,True,984,449,16,[122]
209,True,924,542,14,[]
210,True,1468,563,8,[444]
211,True,244,549,18,[249]
212,True,1597,254,14,[]
213,True,542,112,12,[]
214,True,687,307,30,[417]
215,True,855,250,24,[515]
216,True,252,325,20,[]
217,True,1618,314,28,[]
218,True,1718,186,18,[414]
219,True,587,384,28,[455]
220,True,939,332,16,[466]
221,True,699,232,24,[]
222,True,248,162,6,[]
223,True,1061,84,16,[]
224,True,682,252,18,[]
225,True,847,11,8,[]
226,True,1246,233,14,[333]
227,True,1584,348,6,[]
228,True,243,177,22,[]
229,True,1070,156,16,[]
230,True,563,120,18,[93]
231,True,1408,342,18,[]
232,True,845,105,18,[]
233,True,93,108,12,[195]
234,True,1413,454,22,[358]
235,True,360,83,18,[]
236,True,298,236,16,[]
237,True,1058,272,16,[]
238,True,958,562,12,[]
239,True,554,500,8,[]
