DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,19,36,14,[]
2,True,967,294,26,[650]
3,True,866,54,22,[]
4,True,1289,165,12,[]
5,True,1427,219,10,[360]
6,True,1612,556,10,[]
7,True,1723,189,8,[]
8,True,852,446,8,[516]
9,True,853,310,16,[]
10,True,476,539,14,[]
11,True,666,376,10,"[350, 570]"
12,True,57,69,6,[]
13,True,469,377,16,[]
14,True,264,542,10,[]
15,True,1375,437,18,[374]
16,True,279,579,12,[121]
17,True,1404,208,10,[]
18,True,1109,174,26,[465]
19,True,208,555,4,[]
20,True,271,466,12,[]
21,True,669,117,6,[]
22,True,298,103,8,[]
23,True,1528,83,14,[633]
24,True,1299,248,20,[475]
25,True,684,184,4,[403]
26,True,368,459,6,[]
27,True,93,497,18,[285]
28,True,1704,143,4,[]
29,True,634,201,4,[]
30,True,424,13,8,[]
31,True,1640,471,8,[]
32,True,1006,201,8,[]
33,True,1331,388,6,[]
34,True,930,420,8,[429]
35,True,271,144,12,"[212, 496]"
36,True,419,477,12,[]
37,True,1270,549,16,[47]
38,True,1041,163,14,[]
39,True,758,406,8,"[103, 351]"
40,True,18,502,28,[]
41,True,1472,492,6,[]
42,True,1289,336,14,"[86, 98]"
43,True,221,256,12,[]
44,True,644,301,10,[]
45,True,1487,39,10,[]
46,True,447,201,6,[]
47,True,1266,559,14,[37]
48,True,604,234,14,[]
49,True,1608,455,8,[]
50,True,482,468,16,[]
51,True,159,149,4,[]
52,True,61,556,18,[]
53,True,694,412,6,[]
54,True,899,487,10,[]
55,True,396,150,12,[]
56,True,1721,19,6,[404]
57,True,532,441,8,[457]
58,True,107,300,4,[]
59,True,985,104,18,[369]
60,True,818,545,18,[298]
61,True,576,322,6,[146]
62,True,1547,93,16,[]
63,True,46,217,22,[]
64,True,1706,44,8,[]
65,True,1009,535,18,[]
66,True,1075,380,12,[444]
67,True,677,472,24,[294]
68,True,851,25,18,[]
69,True,1063,212,6,[]
70,True,142,497,10,[]
71,True,597,131,16,[]
72,True,342,177,10,[]
73,True,130,56,14,[]
74,True,444,422,12,[308]
75,True,905,429,18,[429]
76,True,90,147,10,[152]
77,True,823,174,2,[]
78,True,528,361,8,[132]
79,True,1296,193,28,[130]
80,True,1100,374,20,[228]
81,True,398,71,18,[]
82,True,862,246,8,[]
83,True,1216,323,34,[]
84,True,829,129,14,[]
85,True,1459,102,10,[373]
86,True,1280,334,6,[42]
87,True,1306,353,12,[]
88,True,318,513,12,[211]
89,True,1070,172,20,[]
90,True,1528,8,14,[]
91,True,733,336,4,[]
92,True,1066,252,16,[]
93,True,580,42,12,[]
