DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,995,330,6,[]
2,True,148,51,8,[]
3,True,885,543,16,[488]
4,True,1607,288,12,[]
5,True,435,236,6,[]
6,True,1086,236,8,[433]
7,True,1412,256,14,[]
8,True,313,132,8,[]
9,True,1415,88,8,[45]
10,True,1116,308,24,[]
11,True,153,103,16,[]
12,True,575,537,24,[125]
13,True,713,420,6,[]
14,True,1139,435,2,[432]
15,True,246,193,4,[]
16,True,1550,288,16,[403]
17,True,430,487,18,[]
18,True,287,430,10,[489]
19,True,337,143,10,[]
20,True,934,559,26,[]
21,True,1526,7,2,[]
22,True,372,351,14,[43]
23,True,1031,308,10,[]
24,True,521,120,12,[]
25,True,874,289,18,[]
26,True,1514,534,4,[]
27,True,794,496,14,[]
28,True,174,217,16,[]
29,True,80,451,20,[]
30,True,760,513,20,[]
31,True,1022,22,14,[]
32,True,527,179,26,[]
33,True,561,32,4,[]
34,True,181,269,18,[]
35,True,279,446,22,[489]
36,True,1714,328,6,[]
37,True,1393,461,16,[]
38,True,270,380,14,[]
39,True,1024,549,26,[71]
40,True,571,404,20,[]
41,True,1226,551,14,"[254, 384]"
42,True,444,412,18,[550]
43,True,369,352,14,[22]
44,True,804,324,24,[307]
45,True,1420,89,22,"[9, 396]"
46,True,850,82,6,[317]
47,True,378,560,16,[415]
48,True,363,425,26,[]
49,True,759,563,14,[429]
50,True,164,266,12,[]
51,True,469,22,14,[]
52,True,1689,171,16,[]
53,True,402,137,26,[]
54,True,1008,77,16,[]
55,True,290,173,8,[]
56,True,1318,197,18,[546]
57,True,776,573,16,[]
58,True,994,455,14,[64]
59,True,695,445,18,[]
60,True,1635,271,18,[133]
61,True,1045,339,10,[]
62,True,1355,364,18,[138]
63,True,474,304,22,[]
64,True,1009,463,22,"[58, 505]"
65,True,1570,26,18,[]
66,True,903,250,6,[]
67,True,1172,75,18,"[179, 315]"
68,True,644,569,38,[]
69,True,831,39,14,[]
70,True,682,64,10,[159]
71,True,1005,546,14,"[39, 173]"
72,True,1345,501,24,[584]
73,True,458,365,12,[]
74,True,191,214,8,[]
75,True,792,342,6,[]
76,True,963,169,8,[]
77,True,903,304,32,"[109, 234, 327]"
78,True,1447,457,12,[92]
79,True,220,40,8,[600]
80,True,47,99,12,[]
81,True,325,103,24,[]
82,True,95,45,20,[534]
83,True,295,34,30,[597]
84,True,1618,421,6,[]
85,True,1337,257,10,[]
86,True,1039,275,14,[]
87,True,630,499,12,[]
88,True,104,262,6,[]
89,True,279,88,18,[]
90,True,1009,170,6,[]
91,True,861,264,16,[]
92,True,1442,467,20,[78]
93,True,83,72,22,[149]
94,True,71,484,6,[]
95,True,1738,107,14,[]
96,True,1218,315,18,[]
97,True,1295,251,14,[]
98,True,1627,584,10,[438]
99,True,179,567,16,[115]
100,True,466,348,20,[]
101,True,884,279,10,[327]
102,True,797,437,22,[]
103,True,1049,42,4,[]
104,True,1287,277,2,[]
105,True,1579,322,18,[]
106,True,160,193,20,"[457, 543]"
107,True,1240,273,6,"[142, 207]"
108,True,686,29,8,"[159, 454]"
109,True,911,305,16,"[77, 234]"
110,True,1038,12,14,[]
111,True,575,202,2,[]
112,True,708,36,12,[]
113,True,759,469,20,[]
114,True,99,363,14,[]
115,True,196,572,32,"[99, 301]"
116,True,1060,19,14,[]
117,True,1451,538,12,[465]
118,True,324,72,4,[]
119,True,523,376,8,[]
120,True,1337,85,8,[223]
121,True,259,206,12,[564]
122,True,1421,434,14,[]
123,True,208,432,8,[530]
124,True,895,516,14,[]
125,True,592,527,18,[12]
126,True,795,359,22,[]
127,True,853,383,12,[]
128,True,1346,50,6,[]
129,True,93,510,12,[567]
130,True,1534,366,14,[]
131,True,1463,432,6,[]
132,True,1272,586,12,[]
133,True,1626,279,8,[60]
134,True,897,234,12,[]
135,True,1130,323,6,[]
136,True,225,466,18,[]
137,True,506,395,10,[]
138,True,1368,374,24,[62]
139,True,159,33,10,[]
140,True,1520,66,20,[425]
141,True,1369,288,12,[]
142,True,1228,270,22,"[107, 207, 387]"
143,True,297,126,10,[]
144,True,238,214,12,[564]
145,True,898,68,14,[]
146,True,1159,425,14,[]
147,True,944,252,14,[]
148,True,1499,344,10,[]
149,True,69,88,32,[93]
150,True,1529,435,12,[]
151,True,1079,298,6,[]
152,True,259,77,18,[]
153,True,1549,419,12,[]
154,True,1723,550,14,[]
155,True,871,163,10,[]
156,True,693,364,16,[]
157,True,1214,299,4,[]
158,True,1072,262,12,[571]
159,True,676,45,32,"[70, 108, 535]"
160,True,370,393,8,[]
161,True,550,231,18,[]
162,True,1530,131,18,[]
163,True,1287,63,16,[]
164,True,364,568,16,[]
165,True,1423,527,18,[452]
166,True,126,406,2,[181]
167,True,947,127,18,[569]
168,True,1184,278,18,[440]
169,True,775,341,8,[]
170,True,1690,463,28,[]
171,True,1030,477,12,[]
172,True,1660,350,16,[]
173,True,994,554,14,[71]
174,True,758,87,10,[]
175,True,1705,413,16,[]
176,True,184,475,8,[]
177,True,423,150,14,[]
178,True,1262,309,12,[]
179,True,1172,79,18,"[67, 315]"
180,True,55,530,18,[219]
181,True,126,405,14,"[166, 490]"
182,True,166,457,10,[]
183,True,1281,352,6,[365]
184,True,1274,51,12,[]
185,True,72,323,8,[]
186,True,1169,264,4,[]
187,True,35,568,6,[212]
188,True,1601,305,14,[]
189,True,1198,277,4,[440]
190,True,420,344,10,[523]
191,True,363,90,14,[]
192,True,1296,571,18,[]
193,True,1198,125,20,[]
194,True,1452,436,8,[]
195,True,1414,70,12,[]
196,True,18,167,14,[]
197,True,1442,348,4,[]
198,True,222,259,4,[]
199,True,726,557,12,[]
200,True,1670,30,16,[]
201,True,45,116,10,[]
202,True,1637,416,14,[]
203,True,1193,310,12,[]
204,True,1111,405,10,[406]
205,True,581,268,8,[]
206,True,1405,79,6,[]
207,True,1239,275,16,"[107, 142]"
208,True,1170,465,12,[]
209,True,829,289,10,[338]
210,True,684,156,8,[]
211,True,1444,481,6,[]
212,True,26,569,14,[187]
213,True,398,392,12,[]
214,True,1740,586,6,[]
215,True,76,502,6,[591]
216,True,348,232,24,[]
217,True,1125,250,18,[]
218,True,579,95,8,[]
219,True,52,540,6,[180]
220,True,1350,478,20,[]
221,True,1083,546,4,[]
