DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1246,137,8,[]
2,True,1449,11,14,[]
3,True,1507,235,16,[]
4,True,164,97,18,[]
5,True,260,287,14,[149]
6,True,1308,11,12,[]
7,True,1163,54,18,[]
8,True,1343,65,12,[]
9,True,1046,505,10,[]
10,True,724,505,10,[]
11,True,75,500,10,[]
12,True,1198,120,4,[156]
13,True,1442,515,6,[]
14,True,521,495,10,[]
15,True,1348,415,16,[78]
16,True,165,347,4,[]
17,True,383,165,14,[]
18,True,1295,591,14,[]
19,True,821,489,18,[]
20,True,911,83,10,[]
21,True,22,481,16,[]
22,True,772,548,6,[]
23,True,1402,175,38,[]
24,True,291,461,20,[]
25,True,295,166,22,[]
26,True,460,275,14,[]
27,True,1281,273,4,[]
28,True,397,385,12,[]
29,True,1052,406,24,[]
30,True,427,325,24,[331]
31,True,1478,567,10,[]
32,True,449,212,12,[127]
33,True,860,273,14,[]
34,True,1067,220,8,[404]
35,True,719,372,10,"[264, 430]"
36,True,1521,528,10,[]
37,True,1558,96,12,[]
38,True,170,583,12,[161]
39,True,490,216,8,[322]
40,True,44,384,8,[]
41,True,1304,275,14,[]
42,True,1508,163,28,[]
43,True,1674,416,26,[]
44,True,1346,249,4,[]
45,True,857,446,10,[]
46,True,119,188,10,[]
47,True,332,537,26,[152]
48,True,482,531,10,[]
49,True,1647,581,20,[533]
50,True,1314,383,18,[]
51,True,1141,372,12,[451]
52,True,570,529,8,[]
53,True,871,360,24,[]
54,True,236,219,16,[]
55,True,1263,514,26,"[361, 550]"
56,True,778,434,10,[]
57,True,870,126,6,[]
58,True,1630,81,20,[302]
59,True,1015,378,6,[]
60,True,147,130,12,[]
61,True,313,401,14,[]
62,True,1272,434,8,[]
63,True,404,147,6,"[418, 463]"
64,True,62,139,14,"[75, 196, 328, 370]"
65,True,310,426,18,[]
66,True,1588,250,16,[]
67,True,80,210,18,[]
68,True,427,554,16,[485]
69,True,367,338,14,[]
70,True,1334,87,14,[]
71,True,530,228,16,[]
72,True,1209,269,12,[]
73,True,1380,483,8,[445]
74,True,149,10,4,[]
75,True,65,144,10,"[64, 196, 328, 370]"
76,True,829,529,22,[]
77,True,437,166,30,[]
78,True,1341,415,12,[15]
79,True,816,223,12,[]
80,True,598,99,6,[]
81,True,229,288,2,[]
82,True,1106,573,8,[]
83,True,1683,535,12,[]
84,True,1105,493,6,[]
85,True,371,11,16,"[120, 432]"
86,True,165,247,4,[]
87,True,474,288,18,[]
88,True,695,95,14,[]
89,True,653,553,18,[368]
90,True,1273,541,10,[]
91,True,756,231,14,[]
92,True,844,401,8,[]
93,True,1545,541,20,[]
94,True,550,318,18,[]
95,True,248,47,8,[]
96,True,844,382,18,[]
97,True,362,537,8,[155]
98,True,991,284,20,[]
99,True,1492,75,4,[]
100,True,1186,170,26,[]
101,True,1414,484,14,[]
102,True,289,581,6,[]
103,True,1677,578,12,[]
104,True,771,137,12,[]
105,True,807,34,8,[]
106,True,154,17,10,[548]
107,True,1669,230,12,[]
108,True,1371,406,4,[]
109,True,1532,418,14,[]
110,True,456,106,16,[283]
111,True,473,388,12,[]
112,True,557,490,10,[]
113,True,1558,118,4,[]
114,True,1628,338,24,[270]
115,True,243,363,18,[568]
116,True,1343,355,6,[]
117,True,1697,82,10,[]
118,True,1730,127,8,[]
119,True,437,346,10,[]
120,True,368,22,14,"[85, 432]"
121,True,1156,514,2,[]
122,True,1190,466,22,[]
123,True,132,497,36,[]
124,True,1634,477,32,[153]
125,True,914,229,20,[]
126,True,400,299,10,[]
127,True,458,215,18,[32]
128,True,206,106,8,[]
129,True,785,301,8,[]
130,True,1148,79,14,[]
131,True,316,254,8,[]
132,True,410,178,8,[]
133,True,1088,177,4,[]
134,True,1220,330,2,[]
135,True,1718,360,6,[]
136,True,377,98,6,[]
137,True,1358,83,20,[]
138,True,978,187,20,[]
139,True,1686,59,18,[]
140,True,950,133,22,[]
141,True,135,257,18,[]
142,True,47,490,10,[]
143,True,1667,365,6,[278]
144,True,918,33,4,"[317, 360]"
145,True,1160,269,8,[]
146,True,1489,494,16,[248]
147,True,1712,524,18,[]
148,True,547,202,4,[]
149,True,258,281,20,[5]
150,True,1704,431,16,[]
151,True,570,538,6,[]
152,True,326,546,2,[47]
153,True,1657,475,18,[124]
154,True,1456,374,12,[]
155,True,369,533,32,[97]
156,True,1195,119,16,[12]
157,True,736,524,16,[]
158,True,1444,99,20,"[344, 535]"
159,True,641,374,10,[]
160,True,418,40,20,[]
161,True,168,568,22,"[38, 364]"
162,True,1237,23,18,[577]
163,True,449,56,18,[]
164,True,125,352,14,[401]
165,True,962,67,26,[]
166,True,818,89,18,[]
167,True,1314,550,10,[]
168,True,1451,303,16,[514]
169,True,48,90,22,[]
170,True,335,501,16,[]
171,True,1040,116,12,[]
172,True,1313,41,22,[527]
173,True,1199,318,22,[]
174,True,702,354,22,[]
175,True,725,134,18,[]
176,True,1475,435,8,[]
177,True,1594,28,16,[306]
178,True,729,550,10,[]
179,True,224,443,16,[400]
180,True,730,511,6,[202]
181,True,680,309,10,[]
182,True,377,443,16,"[453, 510]"
183,True,598,558,16,[291]
184,True,1587,91,4,[315]
185,True,110,259,20,[257]
186,True,573,210,20,[]
187,True,1186,362,18,[393]
188,True,25,361,16,[]
189,True,95,304,12,[]
190,True,365,361,32,[]
191,True,1100,232,18,[528]
192,True,1697,246,6,[]
193,True,1420,45,8,[]
194,True,286,121,18,[]
195,True,526,65,22,[]
196,True,68,134,14,"[64, 75, 328]"
197,True,541,552,14,[]
198,True,816,367,20,[]
199,True,1396,210,18,[]
200,True,938,182,12,[]
201,True,1419,527,28,[441]
202,True,729,513,8,[180]
203,True,42,520,10,[]
204,True,1717,408,12,[]
205,True,562,113,4,[]
206,True,803,449,12,[]
207,True,241,153,16,[287]
208,True,897,384,14,[]
209,True,149,399,6,[]
210,True,1414,66,4,[]
211,True,442,387,16,[]
212,True,840,572,14,[]
213,True,1204,357,6,[]
214,True,293,403,4,[]
215,True,1225,314,4,[469]
216,True,869,312,12,[447]
217,True,1040,167,10,[]
218,True,1346,369,10,[]
219,True,1713,590,12,[]
220,True,212,388,2,[]
221,True,52,542,24,[526]
222,True,748,404,14,[312]
223,True,293,564,10,[]
224,True,391,503,16,[304]
225,True,814,161,14,[]
226,True,1714,559,10,[]
227,True,1309,138,12,[]
228,True,682,47,16,[]
229,True,409,397,16,[]
230,True,1112,561,12,[]
231,True,174,515,14,[]
232,True,976,438,8,[]
233,True,883,63,8,[]
234,True,552,290,4,[259]
235,True,1320,558,8,[]
236,True,1387,477,8,[445]
237,True,1166,309,14,[409]
238,True,1132,178,24,[]
239,True,1449,33,26,[]
240,True,1332,245,10,[]
241,True,1631,313,8,[495]
242,True,28,401,10,[490]
243,True,571,56,6,[]
244,True,1371,179,10,[]
245,True,1474,135,12,[]
246,True,1003,126,8,[]
247,True,1645,450,10,[]
248,True,1477,492,16,[146]
249,True,1170,245,14,[]
250,True,163,469,8,[]
251,True,847,512,14,[]
252,True,49,26,4,[]
253,True,1367,488,10,[]
254,True,135,151,6,[]
255,True,1384,59,14,[]
256,True,1729,144,10,[]
257,True,97,254,8,"[185, 308]"
258,True,751,439,16,[]
259,True,560,281,22,[234]
260,True,714,219,16,[]
261,True,112,46,10,[]
262,True,1488,550,4,[]
263,True,908,267,22,[]
264,True,731,372,24,"[35, 430]"
265,True,596,369,8,[]
266,True,1625,382,20,[]
267,True,1700,469,8,[]
268,True,927,313,16,[]
269,True,1476,346,6,[]
270,True,1644,332,22,[114]
271,True,667,268,14,[]
272,True,786,220,8,[]
273,True,1265,470,8,[]
274,True,618,311,10,[]
275,True,1695,347,20,[]
276,True,1679,354,8,[278]
277,True,45,465,14,[566]
278,True,1677,363,16,"[143, 276]"
279,True,950,43,12,[]
280,True,1053,304,18,[]
281,True,1415,383,6,[]
282,True,1703,36,32,[]
283,True,472,105,20,[110]
284,True,311,320,8,[]
285,True,1278,45,8,[]
286,True,1404,295,14,[]
287,True,251,148,14,[207]
288,True,1012,588,12,[]
289,True,1373,261,4,[]
290,True,1613,295,10,[320]
291,True,594,549,12,[183]
292,True,1436,349,4,[]
293,True,371,312,12,[555]
294,True,1282,304,16,[]
295,True,287,270,12,[]
296,True,1633,406,14,[]
297,True,1108,287,8,[]
