DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1254,545,14,[]
2,True,569,375,10,[]
3,True,1601,291,6,[]
4,True,1646,489,26,[]
5,True,1577,471,20,[]
6,True,1563,198,20,[]
7,True,1729,414,20,[]
8,True,1276,566,2,[]
9,True,549,465,16,[]
10,True,1453,63,14,[]
11,True,268,424,6,[]
12,True,825,268,26,[44]
13,True,1311,229,14,[]
14,True,95,589,12,[]
15,True,1236,307,22,[]
16,True,634,123,16,[]
17,True,723,389,8,[]
18,True,1693,293,4,[]
19,True,1225,91,22,"[120, 199]"
20,True,89,401,12,[]
21,True,228,252,18,[]
22,True,1011,186,22,[]
23,True,507,141,10,[]
24,True,1268,320,12,[210]
25,True,1085,256,4,[]
26,True,16,402,8,[]
27,True,1524,421,8,[]
28,True,739,586,12,[]
29,True,1370,171,24,[]
30,True,1163,264,14,[35]
31,True,1335,539,12,[]
32,True,409,444,14,[]
33,True,366,201,18,[]
34,True,833,468,10,[100]
35,True,1159,273,12,[30]
36,True,1660,426,6,[]
37,True,373,282,8,[]
38,True,1650,237,14,[]
39,True,1396,216,8,[]
40,True,55,584,22,[]
41,True,831,481,6,"[100, 126]"
42,True,282,238,10,[]
43,True,184,206,24,[]
44,True,830,262,10,[12]
45,True,1357,535,14,[]
46,True,808,512,4,[]
47,True,99,108,22,[]
48,True,1723,530,16,[]
49,True,1221,338,12,[]
50,True,526,490,6,[]
51,True,1325,360,6,[]
52,True,1519,498,8,[]
53,True,1279,29,14,[]
54,True,1187,173,18,[]
55,True,1632,355,8,[]
56,True,1722,378,8,[]
57,True,275,274,10,[]
58,True,250,370,12,[]
59,True,873,580,24,[]
60,True,1231,247,18,[]
61,True,55,273,10,[]
62,True,1567,14,6,[]
63,True,460,42,24,[]
64,True,752,83,14,[]
65,True,706,96,10,[]
66,True,1386,422,6,[]
67,True,962,394,18,[]
68,True,1350,439,32,[]
69,True,859,406,12,[]
70,True,861,169,20,"[144, 152]"
71,True,689,280,20,[]
72,True,926,351,20,[]
73,True,563,451,12,[]
74,True,676,63,12,[84]
75,True,1132,49,14,[]
76,True,612,557,12,[]
77,True,173,306,8,[]
78,True,947,279,16,[]
79,True,476,186,10,[]
80,True,725,91,20,[]
81,True,474,319,8,[]
82,True,1489,182,4,[]
83,True,970,549,14,[]
84,True,666,60,10,[74]
85,True,1302,140,16,[]
86,True,499,67,22,[]
87,True,1313,38,22,[]
88,True,519,26,4,[]
89,True,293,466,20,[]
90,True,721,69,4,[]
91,True,819,47,18,[]
92,True,1638,473,8,[]
93,True,225,499,20,[122]
94,True,879,494,18,[]
95,True,1601,243,6,[]
96,True,348,544,6,[]
97,True,898,33,18,[]
98,True,1637,25,4,[]
99,True,1482,555,8,[]
100,True,839,477,18,"[34, 41, 126]"
101,True,7,529,10,[]
102,True,711,55,8,[]
103,True,428,175,10,[]
104,True,1071,139,18,[]
105,True,404,122,12,[]
106,True,89,294,28,[]
107,True,970,33,18,[]
108,True,199,572,10,[]
109,True,1547,259,4,[]
110,True,533,431,12,[]
111,True,1200,335,12,[]
112,True,457,467,6,[]
113,True,326,16,18,[]
114,True,1471,127,8,[]
115,True,150,328,12,[]
116,True,768,90,18,[]
117,True,1140,343,4,[]
118,True,87,348,12,[]
119,True,349,350,8,[]
120,True,1213,101,16,"[19, 157]"
121,True,1688,169,12,[]
122,True,229,485,22,[93]
123,True,393,421,12,[]
124,True,1438,241,22,[]
125,True,582,223,18,[]
126,True,840,491,26,"[41, 100]"
127,True,252,508,16,[]
128,True,973,319,12,[]
129,True,592,403,16,[]
130,True,1428,59,26,[]
131,True,375,333,8,[]
132,True,997,429,6,[]
133,True,442,223,10,[]
134,True,1198,64,14,[]
135,True,1439,183,20,[]
136,True,1694,538,28,"[169, 227]"
137,True,232,47,2,[]
138,True,1711,505,16,[]
139,True,920,288,10,[]
140,True,1128,238,8,[]
141,True,343,271,8,[]
142,True,1069,495,20,[]
143,True,1164,167,6,[]
144,True,880,163,22,[70]
145,True,518,530,12,[]
146,True,1499,154,12,[]
147,True,271,415,8,[]
148,True,1010,441,24,[]
149,True,967,535,10,[]
150,True,1409,302,12,[]
151,True,481,17,8,[]
152,True,851,179,22,[70]
153,True,275,118,8,[]
154,True,719,304,20,[]
155,True,513,94,24,[]
156,True,191,473,16,[]
157,True,1208,107,14,[120]
158,True,304,422,6,[]
159,True,313,196,12,[233]
160,True,439,213,6,[]
161,True,83,364,12,[]
162,True,900,435,22,[]
163,True,736,270,8,[200]
164,True,1587,147,8,[]
165,True,541,95,12,[]
166,True,835,57,14,[]
167,True,1344,176,20,[]
168,True,1171,426,14,[]
169,True,1694,556,22,[136]
170,True,1448,424,14,[]
171,True,359,311,12,[]
172,True,1123,141,14,[]
173,True,1295,477,20,[]
