DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,307,101,10,[25]
2,True,1409,286,20,[]
3,True,1379,84,12,[]
4,True,1709,586,10,[]
5,True,1743,450,10,[]
6,True,1150,571,18,[]
7,True,1353,427,10,[]
8,True,397,575,6,[]
9,True,1164,453,22,[]
10,True,971,507,12,[47]
11,True,343,337,4,[]
12,True,932,58,12,[]
13,True,124,147,10,[]
14,True,721,539,28,[]
15,True,1290,284,8,[]
16,True,122,403,18,[290]
17,True,1446,559,10,[533]
18,True,1576,393,8,[135]
19,True,24,479,10,[]
20,True,326,176,18,[489]
21,True,789,256,12,[]
22,True,1654,229,4,[]
23,True,160,522,6,[]
24,True,1306,24,6,[]
25,True,311,111,20,[1]
26,True,777,43,24,[404]
27,True,1706,83,14,[]
28,True,690,69,18,[]
29,True,570,539,14,[418]
30,True,1148,342,12,[]
31,True,758,379,18,[]
32,True,975,55,14,[]
33,True,495,8,8,[]
34,True,528,247,16,[]
35,True,360,495,14,[]
36,True,1289,504,14,[]
37,True,1493,464,28,[]
38,True,1118,381,18,[544]
39,True,940,85,4,[]
40,True,343,419,26,[615]
41,True,1219,37,8,[]
42,True,370,22,16,[452]
43,True,299,265,8,[]
44,True,462,332,6,[]
45,True,1702,110,8,[]
46,True,185,560,14,[]
47,True,960,512,24,[10]
48,True,1569,315,14,[56]
49,True,445,453,16,[]
50,True,1405,220,12,[]
51,True,845,277,10,[]
52,True,238,552,16,[]
53,True,390,484,12,[95]
54,True,801,193,18,[]
55,True,1328,208,4,[]
56,True,1565,306,12,[48]
57,True,953,26,16,[379]
58,True,1359,281,10,[]
59,True,781,170,20,[]
60,True,807,398,14,[]
61,True,896,258,12,[]
62,True,525,270,2,[]
63,True,1114,402,8,[]
64,True,1513,555,22,"[204, 212, 483, 616]"
65,True,1333,421,12,[]
66,True,219,140,14,[]
67,True,1509,303,6,[]
68,True,1615,520,10,[]
69,True,922,280,6,[]
70,True,1331,262,10,[]
71,True,476,206,8,[]
72,True,1325,112,18,[]
73,True,101,194,10,[]
74,True,174,237,16,[603]
75,True,888,538,10,[]
76,True,1642,60,8,[]
77,True,623,61,12,[330]
78,True,160,97,12,[274]
79,True,300,510,22,[]
80,True,763,453,12,[]
81,True,601,13,16,[627]
82,True,938,187,28,[]
83,True,1536,572,28,[455]
84,True,1641,374,12,"[141, 420]"
