DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1072,212,14,[]
2,True,497,21,24,[]
3,True,1244,573,12,[30]
4,True,214,326,20,[]
5,True,293,407,4,[226]
6,True,96,61,16,[413]
7,True,1578,309,10,[]
8,True,366,483,6,[263]
9,True,757,351,10,[]
10,True,90,263,12,[]
11,True,246,29,18,[]
12,True,850,321,6,[]
13,True,1643,88,16,[]
14,True,64,22,8,[]
15,True,105,166,32,[]
16,True,842,227,16,[442]
17,True,448,407,16,[]
18,True,1140,438,16,"[43, 128]"
19,True,297,184,16,[]
20,True,785,78,16,[]
21,True,637,316,8,[]
22,True,834,98,8,[]
23,True,1220,14,12,[]
24,True,435,47,8,[]
25,True,697,42,12,[68]
26,True,1425,443,16,[]
27,True,662,401,14,[]
28,True,673,157,10,[]
29,True,1600,429,6,[]
30,True,1243,563,14,[3]
31,True,1305,363,18,[283]
32,True,832,372,10,[]
33,True,1119,571,16,[243]
34,True,542,458,4,[]
35,True,903,571,12,[]
36,True,1542,479,28,[158]
37,True,549,514,8,[]
38,True,1017,309,14,[]
39,True,966,240,10,[]
40,True,1511,70,32,[]
41,True,715,385,16,[]
42,True,1400,322,4,[]
43,True,1127,444,28,"[18, 128]"
44,True,152,259,16,[]
45,True,773,147,2,[]
46,True,1494,89,6,[]
47,True,1281,303,10,[]
48,True,658,368,2,[]
49,True,781,476,6,"[119, 218]"
50,True,365,430,18,[377]
51,True,919,368,16,[]
52,True,1149,462,18,[]
53,True,329,94,16,[221]
54,True,1315,12,14,[]
55,True,330,478,18,[]
56,True,412,575,14,[]
57,True,1004,91,12,[]
58,True,1070,240,2,[]
59,True,177,543,8,[240]
60,True,1103,181,4,[104]
61,True,353,462,4,[]
62,True,1100,318,14,[]
63,True,1394,142,14,[]
64,True,598,577,16,[368]
65,True,1386,123,10,[]
66,True,1432,289,16,[]
67,True,62,11,4,[]
68,True,714,38,28,"[25, 334]"
69,True,1742,144,8,[]
70,True,1456,534,8,[]
71,True,1448,85,20,[]
72,True,895,295,12,[]
73,True,21,319,8,[]
74,True,260,65,26,"[210, 228]"
75,True,1440,256,8,[]
76,True,635,417,20,"[156, 245]"
77,True,3,385,6,[]
78,True,1128,472,16,[]
79,True,1439,507,16,[]
80,True,27,182,18,[332]
81,True,1367,386,24,[]
82,True,1351,67,10,[]
83,True,783,116,22,[]
84,True,890,156,6,[379]
85,True,1441,327,10,[]
86,True,391,105,14,[]
87,True,1354,126,20,[127]
88,True,578,206,34,[445]
89,True,201,359,16,[209]
90,True,1111,368,16,[]
91,True,976,124,16,[403]
92,True,846,359,6,[487]
93,True,1489,561,8,[]
94,True,280,225,14,[351]
95,True,712,473,8,[]
96,True,751,333,10,[]
97,True,469,429,4,[]
98,True,668,526,16,[]
99,True,1639,492,12,[105]
100,True,306,12,16,[476]
101,True,1679,519,18,[]
102,True,234,118,10,"[219, 485]"
103,True,1592,306,8,[279]
104,True,1103,188,16,[60]
105,True,1645,504,16,[99]
106,True,260,213,8,[337]
107,True,1494,377,10,[333]
108,True,485,463,18,[]
109,True,804,589,6,[202]
110,True,1047,213,20,[309]
111,True,349,194,12,[]
112,True,571,562,12,"[183, 436]"
113,True,880,511,18,[336]
114,True,1100,135,8,[]
115,True,83,273,8,[]
116,True,1057,401,16,[]
117,True,1612,253,4,[]
118,True,129,423,16,[]
119,True,775,479,8,[49]
120,True,1485,593,6,[]
121,True,371,150,22,[]
122,True,229,374,28,[209]
123,True,1606,63,12,[424]
124,True,517,376,18,[]
125,True,604,357,16,[]
126,True,427,193,10,[]
127,True,1347,127,4,[87]
128,True,1128,434,12,"[18, 43]"
129,True,1506,20,12,[]
130,True,894,68,4,[]
131,True,853,481,4,[]
132,True,518,253,26,[440]
133,True,918,108,16,[]
134,True,1513,445,6,[]
