DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,1168,387,6,[]
2,True,705,524,6,[46]
3,True,88,497,4,[]
4,True,268,393,8,[]
5,True,1523,371,10,[]
6,True,1667,549,16,[]
7,True,752,429,14,[]
8,True,1029,61,10,[]
9,True,105,21,4,[]
10,True,1199,102,8,[]
11,True,1630,90,10,[]
12,True,299,17,28,[]
13,True,1364,410,22,[]
14,True,375,487,30,[]
15,True,1439,575,10,[259]
16,True,1262,204,10,[]
17,True,1373,490,18,[]
18,True,1428,50,28,[]
19,True,1134,238,10,[]
20,True,1376,132,26,"[92, 220]"
21,True,1557,79,10,[279]
22,True,1114,563,24,[]
23,True,550,85,6,[]
24,True,831,397,22,[]
25,True,1325,22,6,[]
26,True,317,312,14,[]
27,True,747,181,20,[44]
28,True,1030,474,6,[]
29,True,230,413,14,[]
30,True,282,430,14,[]
31,True,440,500,18,[58]
32,True,1334,221,10,[]
33,True,362,203,18,[]
34,True,745,256,14,[]
35,True,737,95,8,[]
36,True,840,147,8,[]
37,True,1146,197,2,[]
38,True,922,430,18,[]
39,True,1605,241,24,[]
40,True,1096,6,12,[]
41,True,870,83,10,[284]
42,True,190,454,20,[270]
43,True,579,123,14,[223]
44,True,736,191,28,[27]
45,True,707,397,14,[]
46,True,709,525,14,"[2, 113]"
47,True,1279,213,6,[]
48,True,1271,483,6,[271]
49,True,354,362,24,[]
50,True,797,71,12,[]
51,True,249,500,8,[]
52,True,1623,70,4,[]
53,True,684,164,4,[]
54,True,530,407,8,[]
55,True,1352,391,14,[]
56,True,621,294,16,[]
57,True,169,270,10,[93]
58,True,446,490,24,[31]
59,True,1039,223,10,[]
60,True,411,529,8,[]
61,True,105,452,18,[]
62,True,1498,371,14,[]
63,True,337,492,8,[]
64,True,763,215,6,[]
65,True,537,456,20,[]
66,True,163,540,4,[]
67,True,1400,411,12,[70]
68,True,143,437,18,[]
69,True,1462,516,24,[228]
70,True,1414,419,22,[67]
71,True,1300,186,32,[]
72,True,829,521,6,[]
73,True,308,438,8,[]
74,True,1257,154,32,"[200, 290]"
75,True,1634,205,8,[]
76,True,569,368,12,[]
77,True,1687,307,8,[]
78,True,966,341,12,[]
79,True,1076,391,22,[222]
80,True,378,441,6,[]
81,True,1634,374,16,[]
82,True,1511,83,26,[]
83,True,1713,368,10,[]
84,True,1151,112,8,[]
85,True,993,565,26,[208]
86,True,148,271,4,[196]
87,True,754,459,6,[]
88,True,777,93,16,[]
89,True,1306,124,12,[]
90,True,670,43,14,[]
91,True,511,374,2,[]
92,True,1384,141,28,"[20, 220, 275]"
93,True,162,274,12,[57]
94,True,522,273,8,[]
95,True,731,354,12,[]
96,True,34,300,8,[]
97,True,1217,103,6,[]
98,True,937,46,22,[]
99,True,1018,95,20,[]
100,True,1637,155,4,[]
101,True,122,366,10,[]
102,True,1415,269,18,[]
103,True,1538,56,6,[]
104,True,826,210,18,[]
105,True,1074,106,12,[]
106,True,16,274,24,[]
107,True,1333,455,20,[]
108,True,300,417,22,[]
109,True,1508,542,18,[110]
110,True,1513,530,12,[109]
111,True,1283,472,14,[]
112,True,1277,43,2,[]
113,True,718,530,10,[46]
114,True,773,112,8,[]
115,True,1182,466,16,[]
116,True,1324,358,20,"[154, 263]"
117,True,1647,198,20,[]
118,True,1328,194,14,[]
