DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,False,811,198,4,[]
2,True,1471,225,26,[]
3,False,1239,303,4,[]
4,False,749,336,12,[654]
5,False,88,71,10,[]
6,False,209,569,12,[]
7,False,18,366,16,[]
8,False,1353,500,10,[692]
9,False,1141,462,22,"[439, 600]"
10,False,272,162,14,"[437, 576, 720]"
11,False,838,487,10,[]
12,True,337,462,10,[]
13,False,260,447,22,[]
14,False,644,421,10,[]
15,False,381,485,12,[]
16,False,1037,530,16,[]
17,False,870,8,12,[]
18,False,1665,515,16,[]
19,False,374,276,6,[]
20,False,813,302,14,[]
21,False,742,418,18,[]
22,True,1325,177,12,[]
23,False,872,117,6,[]
24,False,1496,420,8,[]
25,False,750,565,14,[]
26,False,24,349,6,[]
27,False,1603,50,16,[]
28,False,661,38,14,"[86, 403]"
29,False,1538,572,28,"[412, 608]"
30,False,526,205,12,[89]
31,False,350,341,12,[]
32,True,379,145,22,[671]
33,False,115,355,20,[472]
34,False,1063,227,8,[]
35,False,280,391,8,[568]
36,False,1506,352,20,[]
37,False,1339,204,14,[]
38,False,487,551,14,[188]
39,False,736,439,22,[196]
40,False,1008,223,6,[]
41,False,1684,188,28,[225]
42,True,1101,498,22,"[187, 435]"
43,False,434,426,16,[]
44,False,1100,472,18,"[62, 155]"
45,False,361,548,2,[]
46,False,770,159,12,[]
47,False,643,301,4,[]
48,False,517,156,14,[]
49,False,1563,419,12,"[306, 417, 518]"
50,False,103,30,14,[]
51,False,706,334,10,[]
52,True,392,297,16,[]
53,False,491,215,18,[370]
54,False,1119,312,8,[]
55,False,104,192,18,[]
56,False,1649,243,10,[]
57,False,125,57,20,"[404, 426]"
58,False,1674,591,8,[141]
59,False,147,391,14,[135]
60,False,406,427,10,[398]
61,False,592,407,8,[]
62,True,1094,469,12,"[44, 155]"
63,False,442,22,22,[]
64,False,941,85,8,[]
65,False,1333,269,8,[325]
66,False,263,524,12,[]
67,False,457,268,14,[337]
68,False,1087,67,18,[]
69,False,1387,32,10,[]
70,False,1483,442,14,[693]
71,False,1163,464,10,[]
72,True,697,279,10,[]
73,False,788,272,14,[]
74,False,750,387,26,[]
75,False,1230,109,8,[]
76,False,1036,64,10,[]
77,False,217,59,12,[]
78,False,1223,127,6,[388]
79,False,530,248,8,[]
80,False,1233,159,10,[625]
81,False,1532,263,10,[474]
82,True,1089,221,14,[]
83,False,1343,320,14,[]
84,False,869,53,8,[]
85,False,474,27,12,[]
86,False,663,28,16,"[28, 403]"
87,False,1442,41,16,[]
88,False,1719,239,14,[694]
89,False,519,208,16,[30]
90,False,50,286,8,[175]
91,False,1252,455,6,[]
92,True,459,52,20,[571]
93,False,1198,190,16,[]
94,False,172,269,12,[]
95,False,969,424,20,[]
96,False,1543,331,14,[]
97,False,523,261,6,[]
98,False,289,289,8,[]
99,False,914,251,30,"[408, 631]"
100,False,433,471,10,[]
101,False,1446,88,12,[]
102,True,609,443,12,[]
103,False,1352,150,36,[]
104,False,636,97,8,[201]
105,False,1161,387,28,"[621, 677]"
106,False,1384,229,4,[]
107,False,717,488,8,[]
108,False,1569,150,22,[]
109,False,984,256,26,[]
110,False,832,173,16,[]
111,False,1146,586,20,[]
112,True,1489,472,26,"[355, 623]"
113,False,447,85,12,[]
114,False,947,135,16,[658]
115,False,1512,432,18,[]
116,False,963,505,2,[]
117,False,395,343,12,[]
118,False,456,295,8,[]
119,False,567,529,12,[]
120,False,1452,382,28,[]
121,False,1267,584,10,[722]
122,True,257,44,14,[185]
123,False,259,306,20,[]
124,False,1184,453,24,[]
125,False,1424,208,10,[562]
126,False,864,80,6,[]
127,False,1128,501,24,[597]
128,False,886,522,14,[679]
129,False,871,491,18,[453]
130,False,46,77,10,[409]
131,False,1581,478,8,[272]
132,True,469,218,10,[]
133,False,437,547,12,[]
134,False,788,39,10,[]
135,False,149,380,10,[59]
136,False,1293,398,20,[554]
137,False,239,276,16,[]
138,False,1256,183,6,[]
139,False,1560,186,14,[686]
140,False,804,477,6,[]
141,False,1668,589,14,[58]
142,True,758,143,14,[]
143,False,821,195,12,[]
144,False,754,183,4,[]
145,False,1488,412,2,[]
146,False,1038,357,4,[]
147,False,1666,487,16,"[262, 270]"
148,False,695,481,10,[277]
149,False,640,9,12,[]
150,False,80,364,24,[]
151,False,1176,258,6,[]
152,True,511,234,16,[]
153,False,437,310,14,[]
154,False,91,129,10,[536]
155,False,1108,469,18,"[44, 62]"
156,False,523,83,10,[469]
157,False,404,469,12,[434]
158,False,497,426,20,"[493, 514]"
159,False,602,286,10,[]
160,False,1198,432,8,[]
161,False,943,476,4,[]
162,True,1006,18,16,[731]
163,False,30,184,10,[]
164,False,75,542,14,[]
165,False,505,11,14,[]
166,False,1601,581,8,[]
167,False,1219,80,10,[]
168,False,1656,179,18,[]
169,False,915,71,4,[]
170,False,454,487,18,"[451, 629]"
171,False,967,75,16,[]
172,True,822,552,10,[]
173,False,103,173,10,[]
174,False,1384,577,22,[]
175,False,43,277,22,[90]
176,False,329,526,8,[]
177,False,1692,538,24,[]
178,False,294,227,26,[]
179,False,1025,149,18,[581]
180,False,34,247,8,[]
181,False,1043,200,12,[]
182,True,1004,106,6,[]
183,False,177,299,16,[354]
184,False,1165,445,16,[439]
185,False,246,48,20,[122]
186,False,1724,331,16,[]
187,False,1087,497,18,[42]
188,False,497,551,16,"[38, 459]"
189,False,1663,19,14,[]
190,False,1126,556,10,[]
191,False,1367,400,10,[]
192,True,1408,370,4,[]
193,False,1598,349,30,[441]
194,False,750,240,14,[]
195,False,1596,368,4,[]
196,False,725,457,22,[39]
197,False,1253,91,24,[394]
198,False,205,436,22,[303]
199,False,753,205,12,[]
200,False,942,593,8,[]
201,False,630,107,16,[104]
202,True,947,13,20,[]
203,False,540,398,20,[]
204,False,745,130,18,[]
