DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,353,573,6,[]
2,True,782,165,4,[]
3,True,766,312,8,[67]
4,True,1293,447,32,[]
5,True,719,280,16,[]
6,True,1615,256,14,[]
7,True,588,266,8,[]
8,True,641,546,6,[]
9,True,940,102,12,[]
10,True,241,156,24,[]
11,True,182,100,18,[]
12,True,1073,427,4,[]
13,True,1197,142,16,[]
14,True,501,122,6,[]
15,True,1240,71,20,[]
16,True,1036,311,26,[]
17,True,104,481,18,[]
18,True,1489,442,8,[]
19,True,1183,177,28,[]
20,True,1710,273,32,[]
21,True,333,44,8,[]
22,True,223,344,14,[]
23,True,1500,223,20,[]
24,True,1243,533,4,[]
25,True,1599,24,8,[212]
26,True,1150,110,24,[]
27,True,1261,487,8,[]
28,True,1642,124,16,[]
29,True,250,237,8,[]
30,True,550,479,18,[]
31,True,1305,340,6,[]
32,True,1043,213,10,[]
33,True,1034,51,4,[]
34,True,1741,414,4,[]
35,True,1601,374,10,[205]
36,True,918,63,30,"[39, 249]"
37,True,820,227,24,[]
38,True,308,429,28,[367]
39,True,928,85,24,"[36, 249]"
40,True,1242,147,18,[]
41,True,454,572,10,[]
42,True,957,32,14,[]
43,True,859,437,8,[341]
44,True,1144,29,14,[]
45,True,802,163,16,[]
46,True,1330,228,16,[]
47,True,1170,206,12,[]
48,True,1588,582,28,[234]
49,True,795,36,14,[161]
50,True,983,245,6,[]
51,True,617,227,14,[]
52,True,401,261,6,[]
53,True,1656,163,14,[275]
54,True,1690,185,14,[]
55,True,729,535,14,[115]
56,True,859,323,22,[260]
57,True,980,441,12,[]
58,True,617,269,10,[]
59,True,1212,284,16,[]
60,True,1027,367,18,[142]
61,True,1500,67,12,[]
62,True,667,492,2,[]
63,True,1121,66,12,[]
64,True,434,141,16,[]
65,True,891,72,14,[]
66,True,861,281,20,[246]
67,True,762,317,22,[3]
68,True,878,151,4,[]
69,True,1699,18,10,[]
70,True,1168,144,8,[]
71,True,1606,479,24,[]
72,True,137,16,10,[]
73,True,692,236,22,[]
74,True,333,268,16,[]
75,True,1670,561,8,[]
76,True,423,536,36,[]
77,True,1015,224,2,[]
78,True,985,405,4,[]
79,True,47,301,6,[]
80,True,945,310,12,[]
81,True,243,215,16,[342]
82,True,1224,537,16,[]
83,True,1590,513,14,[]
84,True,1476,410,10,[]
85,True,1706,234,8,[]
86,True,384,375,22,[]
87,True,392,140,10,[]
88,True,209,329,10,[]
89,True,722,394,18,[]
90,True,1411,260,8,[]
91,True,1051,469,8,[]
92,True,1147,264,20,[]
93,True,664,33,14,[258]
94,True,179,77,14,[]
95,True,896,152,14,[]
96,True,947,541,8,[]
97,True,1454,203,22,[]
98,True,336,83,24,[]
99,True,1088,210,12,[]
100,True,963,425,12,[376]
101,True,393,176,10,[]
102,True,1162,589,10,[]
103,True,1384,500,22,[]
104,True,202,232,6,[]
105,True,583,105,10,[]
106,True,1330,504,22,[223]
107,True,507,68,12,[241]
