DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,True,389,127,6,[]
2,True,1586,54,22,[]
3,True,1391,267,16,[]
4,True,659,312,14,[]
5,True,779,316,14,[]
6,True,363,13,22,[]
7,True,1055,302,16,[]
8,True,426,467,20,[]
9,True,1441,239,12,[]
10,True,1540,342,16,[]
11,True,1423,441,12,[]
12,True,410,419,16,[]
13,True,769,467,14,[18]
14,True,68,136,18,[]
15,True,1457,358,14,[]
16,True,185,299,6,[]
17,True,141,427,6,[]
18,True,757,471,18,[13]
19,True,1116,421,8,[]
20,True,980,497,18,[]
21,True,1269,285,12,[]
22,True,1088,48,20,[]
23,True,172,506,22,[]
24,True,501,234,16,[]
25,True,442,329,8,[]
26,True,174,306,14,[]
27,True,474,238,10,[]
28,True,885,365,12,[]
29,True,321,39,8,[]
30,True,436,44,24,[]
31,True,684,23,28,[]
32,True,1181,26,12,[]
33,True,1694,448,10,[]
34,True,52,267,18,[]
35,True,945,266,10,[]
36,True,854,208,22,[]
