DropletID,isElipse,CenterX,CenterY,Diameter,OverlappedDropletsID
1,False,190,499,8,[]
2,True,596,286,6,[]
3,False,583,199,20,[422]
4,False,1022,84,6,"[148, 385]"
5,False,440,429,10,[]
6,False,1594,169,6,[]
7,False,1152,80,14,[]
8,False,918,123,18,[]
9,False,409,240,18,[]
10,False,372,541,22,[276]
11,False,641,363,14,"[165, 279]"
12,True,504,151,14,[]
13,False,353,145,22,[]
14,False,1108,11,16,[217]
15,False,68,515,22,"[136, 463]"
16,False,240,397,12,[]
17,False,1109,74,10,[]
18,False,1236,80,16,[]
19,False,1020,32,16,[460]
20,False,58,586,8,[]
21,False,1370,124,32,[]
22,True,1592,221,20,[]
23,False,1354,507,16,[]
24,False,996,319,12,"[201, 520]"
25,False,1011,412,18,[]
26,False,322,153,16,[]
27,False,887,325,20,[]
28,False,29,557,24,[]
29,False,96,78,16,[]
30,False,179,340,10,[]
31,False,1718,519,18,[417]
32,True,376,24,8,[]
33,False,1712,247,16,[544]
34,False,39,231,16,[]
35,False,1183,368,26,[341]
36,False,252,164,10,[]
37,False,103,482,20,[]
38,False,1472,263,12,"[119, 322]"
39,False,886,577,16,[]
40,False,52,183,18,[421]
41,False,636,460,10,[]
42,True,1201,130,14,[]
43,False,918,206,10,[538]
44,False,1427,137,20,[]
45,False,1291,314,22,[298]
46,False,1449,443,22,[]
47,False,1392,492,6,[]
48,False,619,383,22,"[116, 306]"
49,False,1096,491,10,[]
50,False,1053,126,14,[109]
51,False,580,334,14,[]
52,True,90,226,6,[]
53,False,423,391,20,[]
54,False,644,410,8,[]
55,False,577,84,8,[]
56,False,74,155,14,[]
57,False,53,295,22,[]
58,False,176,44,20,[121]
59,False,888,200,22,[541]
60,False,1073,43,12,[]
61,False,1372,574,26,"[485, 513]"
62,True,485,477,10,[440]
63,False,1538,54,14,[]
64,False,350,233,8,[]
65,False,1694,19,14,[]
66,False,891,522,18,[]
67,False,858,348,22,[]
68,False,1228,260,8,[]
69,False,1139,40,8,[407]
70,False,952,167,8,[]
71,False,237,578,14,[]
72,True,817,60,22,[]
73,False,1438,509,12,[]
74,False,1562,79,10,[]
75,False,1681,56,30,[]
76,False,1560,296,16,[]
77,False,850,307,16,[]
78,False,663,192,6,[]
79,False,781,272,14,[505]
80,False,1061,426,14,[]
81,False,1258,163,8,[]
82,True,1515,526,14,[432]
83,False,62,466,8,[]
84,False,109,517,18,[486]
85,False,917,378,14,[]
86,False,1202,99,20,[123]
87,False,1298,378,4,[]
88,False,380,6,6,[]
89,False,1091,75,12,[]
90,False,1727,153,22,[]
91,False,1308,91,16,[337]
92,True,371,206,10,[]
93,False,99,299,6,[]
94,False,1674,135,6,[]
95,False,1303,245,10,[]
96,False,375,561,12,[]
97,False,422,534,4,[324]
98,False,1170,30,18,[]
99,False,618,342,22,[]
100,False,860,111,8,[]
101,False,282,502,14,[446]
102,True,493,249,6,[]
103,False,895,15,14,[]
104,False,13,442,14,[258]
105,False,1528,86,14,[332]
106,False,944,387,12,[]
107,False,1148,185,8,[]
108,False,133,538,12,[354]
109,False,1038,113,26,"[50, 385, 408]"
110,False,1076,58,18,[]
111,False,719,550,10,[]
112,True,358,199,8,[]
113,False,1383,217,12,[143]
114,False,295,291,14,[]
115,False,1527,267,14,[]
116,False,613,381,4,[48]
117,False,1642,314,18,[]
118,False,1398,432,2,[]
119,False,1470,268,28,"[38, 322]"
120,False,984,257,12,[239]
121,False,169,36,24,[58]
122,True,1454,339,20,"[425, 439]"
123,False,1216,99,18,[86]
124,False,203,191,8,[260]
125,False,346,301,10,[]
126,False,1284,241,16,[]
127,False,1726,547,6,[]
128,False,536,390,16,[]
129,False,294,355,8,[237]
130,False,954,237,12,[295]
131,False,1501,128,16,[]
132,True,1289,574,10,[]
133,False,284,443,4,[]
134,False,1205,21,12,[]
135,False,123,23,6,[]
136,False,77,507,22,"[15, 486]"
137,False,1438,176,6,[]
138,False,295,215,14,[]
139,False,1703,204,10,[]
140,False,1652,109,20,[]
141,False,733,268,14,"[277, 433]"
142,True,1619,576,14,[]
143,False,1379,218,8,[113]
144,False,403,204,16,[]
145,False,1243,179,10,[]
146,False,507,439,14,[489]
147,False,43,260,16,[]
148,False,1026,78,12,"[4, 385]"
149,False,292,493,8,[446]
150,False,1272,31,4,[]
151,False,373,393,20,[]
152,True,949,208,12,[]
153,False,167,417,10,[]
154,False,1224,221,10,[]
155,False,1678,274,22,"[361, 387]"
156,False,1653,334,22,[521]
157,False,619,146,12,[378]
158,False,993,193,12,[474]
159,False,1700,117,18,[]
160,False,1148,247,8,[]
161,False,1490,298,12,[]
162,True,1517,175,14,[]
163,False,671,441,18,[]
164,False,787,430,8,[181]
165,False,637,370,14,"[11, 279]"
166,False,1261,484,24,[406]
167,False,997,356,10,[]
168,False,1012,145,4,[]
169,False,422,203,8,[]
170,False,1006,165,4,[]
171,False,754,138,10,[]
172,True,673,79,10,[]
173,False,311,403,22,[]
174,False,533,200,16,[375]
175,False,1638,398,6,[]
176,False,304,42,8,[]
177,False,1600,406,18,[]
178,False,1047,307,14,[]
179,False,616,415,16,[]
180,False,116,88,2,[]
181,False,788,444,36,"[164, 398]"
182,True,339,367,16,[]
183,False,1151,533,20,[]
184,False,80,134,12,[]
185,False,106,32,10,[]
186,False,862,289,6,[]
187,False,266,170,16,[]
188,False,801,346,16,[]
189,False,1071,226,18,"[431, 484, 524]"
190,False,852,530,6,[]
191,False,564,271,6,[]
192,True,556,575,4,[]
