DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,1,80,8.0,[],4
2,2,397,10.0,[],5
3,3,445,27.5,[],8
4,3,488,143.0,[],19
5,4,244,133.5,[],17
6,5,288,117.5,"[13, 14]",17
7,8,341,19.5,[],6
8,9,219,128.0,[],18
9,10,208,37.5,[],9
10,11,322,70.0,[],13
11,12,173,47.5,[],11
12,12,182,31.0,[],8
13,13,290,4.5,"[6, 14]",3
14,13,295,50.5,"[6, 13]",11
15,14,396,76.0,[],14
16,16,40,266.5,[],25
17,21,93,50.0,[],10
18,22,352,54.0,[],12
19,23,305,74.0,[],15
20,23,497,16.0,[],6
21,24,379,542.5,[],37
22,24,424,98.0,[],15
23,26,16,69.5,[],13
24,26,255,15.0,[],5
25,28,414,23.0,[],7
26,30,115,223.5,[],22
27,30,279,99.5,[],16
28,32,472,83.5,[],14
29,33,158,46.5,[],10
30,33,175,132.0,[],19
31,36,12,13.0,[],5
32,46,464,22.5,[35],8
33,50,159,141.0,[],19
34,50,417,20.5,[],7
35,50,470,125.0,[32],17
36,51,102,64.5,[],12
37,51,105,52.5,[],10
38,53,431,51.5,[],11
39,56,454,106.5,[],16
40,58,35,48.5,[],11
41,59,160,86.0,[],14
42,59,275,27.0,[],8
43,60,83,46.5,"[46, 50]",11
44,60,485,84.5,[],14
45,61,97,117.0,[],17
46,62,81,39.0,"[43, 50]",9
47,62,181,169.5,[52],21
48,65,141,67.0,[],13
49,65,326,21.0,[],7
50,66,83,62.5,"[43, 46]",12
51,67,310,14.5,[],5
52,69,174,120.0,[47],17
53,69,270,148.5,[],20
54,72,160,57.5,[],12
55,72,357,59.5,[],12
56,73,501,47.0,[],11
57,74,121,96.5,[67],16
58,75,346,6.0,[],4
59,77,474,10.0,[],5
60,78,143,121.0,[],17
61,79,463,75.5,[],15
62,81,91,209.0,[65],22
63,82,497,47.5,[],12
64,83,73,56.0,[],11
65,83,101,35.0,[62],9
66,86,483,37.0,[],10
67,87,128,386.5,[57],33
68,87,372,7.5,[],4
69,90,247,28.0,[],8
70,94,2,124.5,[],17
71,94,231,16.0,[],6
72,98,491,17.0,[],6
73,99,347,51.0,[],11
74,106,137,23.5,[],7
75,107,128,31.5,[],8
76,108,60,309.0,[81],28
77,108,346,52.0,[],11
78,108,502,201.0,[],23
79,109,100,6.0,[],4
80,111,242,61.5,[84],12
81,112,59,67.0,[76],13
82,114,391,47.0,[],11
83,115,464,83.5,[],14
84,117,235,96.5,[80],15
85,117,440,52.5,[],11
86,118,369,103.5,[],17
87,120,269,31.5,[],9
88,120,313,94.5,[],16
89,121,8,89.0,[],14
90,123,219,84.5,[],14
91,126,71,8.0,[],4
92,130,83,57.0,[],12
93,130,158,16.5,[97],6
94,132,123,26.5,[98],8
95,132,334,223.0,[],25
96,133,184,24.5,[],8
97,136,156,69.0,"[93, 99]",13
98,137,126,201.0,[94],22
99,137,153,78.0,[97],15
100,137,312,94.0,[],14
101,143,81,49.5,[],10
102,144,106,130.0,[],18
103,144,220,16.0,[105],6
104,144,434,22.0,[],7
105,145,216,136.5,[103],19
106,148,457,139.0,[],18
107,150,500,58.5,[],12
108,153,195,4.5,[],3
109,154,106,23.0,"[112, 114]",8
110,155,205,46.0,[],10
111,155,232,43.0,[],10
112,156,101,45.0,"[109, 114]",11
113,157,451,38.5,[],10
114,158,109,224.5,"[109, 112]",24
115,158,180,109.5,[117],17
116,159,156,20.0,[],7
117,160,189,95.0,[115],15
118,162,261,39.5,[],10
119,163,60,14.0,[],5
120,163,274,61.5,[],12
121,168,12,55.0,[],11
122,168,336,91.0,[131],15
123,169,427,29.0,[],9
124,171,52,32.5,[],9
125,171,193,152.0,[],20
126,174,62,30.0,[],9
127,178,109,80.5,[],15
128,178,170,138.0,[132],19
129,178,309,207.5,[],24
130,179,330,5.0,[131],3
131,179,334,260.0,"[130, 122]",26
132,180,179,83.0,[128],15
133,180,497,66.0,[],13
134,182,54,49.0,[],11
135,183,95,43.0,[],10
136,184,87,68.5,[],12
137,186,507,62.5,[],12
138,187,74,79.5,[],15
139,188,205,111.0,[],16
140,191,439,12.0,[],5
141,193,20,57.5,[],12
142,193,253,96.5,[],15
143,196,385,101.0,[],16
144,199,89,71.5,[],13
145,200,347,108.0,[],16
146,203,105,18.0,[],7
147,204,402,142.5,[],19
148,205,119,25.0,[],7
149,206,250,125.0,[154],17
150,207,143,84.5,[],14
