DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,475,74.0,[],15
2,3,368,137.0,[],17
3,5,497,77.0,"[4, 7]",13
4,5,498,69.5,"[3, 7]",13
5,7,2,160.5,[],20
6,10,389,138.5,[],19
7,11,505,111.5,"[3, 4]",16
8,13,684,102.0,[],16
9,15,325,196.5,[],21
10,15,404,93.0,[],15
11,16,82,163.0,[],21
12,16,191,109.0,[],17
13,16,566,30.5,[],9
14,23,244,89.5,[],15
15,24,24,91.0,[],15
16,25,154,88.0,[],15
17,27,121,131.5,[],18
18,27,539,127.5,[],18
19,29,12,71.0,[24],14
20,31,320,175.5,[],22
21,31,365,99.5,[],16
22,33,310,55.0,[],12
23,35,493,169.0,[],20
24,36,16,152.5,[19],19
25,36,31,87.5,[],14
26,37,347,110.5,[],16
27,40,540,100.0,[],17
28,44,49,120.0,[],17
29,44,685,85.0,[],15
30,45,233,74.5,[],13
31,46,158,72.5,[],14
32,50,222,125.5,[],18
33,54,2,128.0,[],18
34,55,545,101.0,[],15
35,55,707,72.0,[41],14
36,56,167,32.5,[37],9
37,58,172,113.5,[36],17
38,58,627,108.0,[],17
39,59,35,137.0,[],18
40,59,276,56.5,[],12
41,60,702,108.5,[35],16
42,62,97,127.5,[43],18
43,63,98,91.0,[42],16
44,63,375,133.5,[],18
45,65,601,115.0,[46],17
46,66,601,64.0,[45],12
47,67,144,132.5,[],18
48,67,540,113.5,"[49, 55]",16
49,67,544,71.0,[48],13
50,71,409,124.5,[56],18
51,73,315,132.0,[],18
52,73,396,116.5,[],17
53,73,502,131.5,[],19
54,73,591,120.0,[],17
55,74,531,113.5,[48],17
56,76,412,113.5,[50],17
57,76,562,83.0,[],15
58,77,32,119.0,[],18
59,81,439,101.5,[],17
60,82,647,59.5,[],12
61,87,267,107.5,[65],16
62,88,184,172.5,[],22
63,89,97,100.5,[],16
64,93,361,175.5,[],21
65,94,275,136.0,[61],17
66,94,308,138.0,[70],19
67,95,390,85.0,[71],15
68,96,123,119.0,[72],17
69,96,698,93.0,[],15
70,100,311,87.0,[66],15
71,100,384,105.5,[67],18
72,102,133,120.0,[68],17
73,102,154,150.0,[],20
74,105,618,117.5,[],17
75,105,678,90.5,[],15
76,106,597,209.5,[],22
77,107,199,157.5,[80],19
78,107,375,102.0,[],17
79,110,100,98.5,[84],16
80,110,189,98.0,[77],15
81,112,473,142.0,[],19
82,114,76,126.0,[],18
83,115,537,153.0,"[85, 87]",19
84,116,96,119.5,"[79, 88]",18
85,118,531,111.5,"[83, 87]",17
86,124,688,142.5,[],20
87,125,534,54.0,"[83, 85]",12
88,127,101,139.5,[84],18
89,128,58,104.5,[],16
90,132,470,43.0,[],10
91,134,714,180.0,[],20
92,135,282,137.0,[],20
93,135,362,172.0,[],21
94,136,25,92.0,[],15
95,137,152,138.0,[],18
96,137,388,102.0,[],16
97,138,453,118.5,[],17
98,140,319,123.0,[],18
99,152,503,95.0,[],15
100,154,568,148.0,[],20
101,155,39,121.0,[],17
102,158,671,119.5,[],17
103,159,393,95.5,[],16
104,159,647,133.5,[],18
105,164,231,86.0,[],15
106,166,314,159.0,[],19
107,166,363,149.5,[],19
108,167,473,104.5,[110],16
109,168,579,124.0,[],18
110,171,482,151.5,[108],20
111,174,298,153.5,[],20
112,174,621,181.5,[],21
113,175,79,74.0,[],14
114,178,28,49.0,[],11
115,180,16,168.5,[],21
116,182,214,174.0,[],20
