DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,3,224,44.0,[],10
2,4,704,114.0,[],17
3,6,641,48.0,[],11
4,10,407,25.0,[],7
5,13,125,47.5,[],11
6,14,504,217.5,[],23
7,15,373,38.5,[],10
8,18,577,38.0,[],10
9,18,632,7.5,[],4
10,22,567,20.5,[],8
11,23,37,26.5,[],8
12,23,682,252.0,[],24
13,25,379,13.5,[],5
14,26,585,102.0,[],15
15,27,124,183.0,[],22
16,33,61,116.5,[],17
17,35,259,50.0,[],11
18,38,199,50.5,[],11
19,39,402,67.5,[],12
20,41,144,35.5,[],9
21,42,562,43.5,[],10
22,43,629,177.0,[],21
23,45,211,67.5,[],12
24,47,323,71.0,[],14
25,47,674,93.0,[],14
26,48,354,101.5,[],16
27,48,531,107.0,[],17
28,51,133,121.5,[],18
29,55,365,25.0,[],7
30,56,698,91.0,"[38, 41]",15
31,57,32,103.5,[],16
32,58,66,15.5,[],6
33,59,171,187.5,[36],23
34,60,197,6.0,[],4
35,60,708,59.5,[],12
36,61,180,31.0,[33],8
37,61,428,71.0,[],12
38,61,688,167.5,"[30, 41, 45]",20
39,63,304,60.0,[],13
40,63,509,74.0,[],14
41,64,686,221.5,"[30, 38, 45]",25
42,65,476,12.0,[],5
43,65,589,150.0,[],19
44,66,457,34.5,[],9
45,66,689,149.0,"[38, 41]",18
46,67,538,217.5,[],23
47,68,626,112.0,[50],16
48,70,111,26.5,[49],8
49,70,116,162.5,[48],19
50,72,617,129.0,[47],18
51,73,82,253.0,[],26
52,75,286,177.5,[],22
53,76,655,83.0,[],14
54,77,34,5.0,[],3
55,79,522,37.5,[],9
56,80,376,57.5,[],12
57,81,424,111.0,[58],16
58,85,417,97.5,[57],15
59,86,205,27.0,[],8
60,86,672,89.5,[],2
61,89,379,75.5,[63],2
62,89,498,66.0,[],13
63,90,382,53.5,[61],12
64,93,324,201.0,[],23
65,94,344,137.5,[],19
66,96,593,154.5,[],19
67,98,319,267.0,[77],28
68,98,400,34.5,[],9
69,99,147,43.5,[],10
70,99,671,29.5,[],8
71,100,63,96.5,[],15
72,102,562,14.5,[],6
73,103,97,188.0,[],23
74,103,607,94.0,[87],16
75,103,696,107.0,[],17
76,105,629,28.5,[],8
77,106,310,95.0,[67],15
78,107,344,70.5,[],13
79,108,409,87.5,[],14
80,108,663,95.5,[],16
81,109,31,35.0,[],9
82,112,198,173.5,[],21
83,113,481,61.0,[],12
84,114,420,39.5,[],9
85,115,136,89.5,[],16
86,115,273,53.5,[],11
87,116,615,261.5,[74],25
88,116,631,35.5,[],9
89,118,246,49.0,[],11
90,118,496,62.5,[],14
91,120,455,326.5,[98],30
92,120,581,273.5,[],27
93,121,323,392.0,[96],31
94,121,433,4.5,[],3
95,122,220,244.5,[],24
96,123,316,34.5,[93],9
97,123,599,89.5,[],2
98,124,465,174.0,[91],21
99,125,552,28.0,[],8
100,127,644,66.5,[102],12
101,128,275,23.5,[],7
102,128,644,256.0,[100],25
103,129,304,38.5,[],9
104,130,12,10.5,[],5
105,130,292,29.5,[],8
106,131,49,76.0,[],13
107,131,267,75.0,[],13
108,132,39,56.5,[],12
109,133,593,92.5,[],2
110,137,142,8.0,[],4
111,137,555,19.5,[],6
112,138,112,212.0,[],24
113,138,194,217.5,[],23
114,141,453,47.5,[],11
115,142,626,146.5,[],19
116,143,318,101.5,[],15
117,146,291,83.5,[],14
118,146,703,8.5,[],4
119,147,452,14.0,[],5
120,148,129,80.5,[],15
121,148,302,63.0,[128],13
122,150,60,22.0,[],7
123,150,230,16.0,[],7
124,151,594,44.5,[],11
125,152,166,136.5,[],19
126,153,442,96.5,[132],16
127,154,355,293.0,[129],27
128,155,303,95.5,[121],16
129,157,351,27.0,[127],8
130,158,3,5.0,[],3
131,158,713,375.5,[],31
132,159,438,219.5,[126],23
133,159,538,56.0,[],12
134,160,83,103.0,[140],16
135,160,280,171.0,[137],20
136,162,243,73.5,[],13
137,162,287,25.5,[135],8
138,164,556,295.0,[],28
139,165,506,18.0,[],6
140,166,79,95.0,[134],15
141,167,50,108.5,[147],15
142,168,130,14.5,[],6
143,168,617,35.0,[],9
144,170,304,72.5,[],14
145,170,400,23.5,[],7
146,171,376,50.0,[],11
147,173,61,204.5,[141],23
148,173,277,19.5,[],6
149,175,368,60.0,[],12
150,175,668,210.0,[],23
151,176,43,16.0,[],6
152,179,572,97.0,[],16
153,182,50,49.5,[],11
154,186,453,96.5,[],2
155,189,333,86.5,[164],14
156,190,18,265.5,[],25
157,191,41,129.0,[],17
158,191,385,23.0,[],7
159,192,415,38.0,[],9
160,192,465,60.0,[],12
161,192,602,10.0,[],5
162,194,153,133.0,[],18
163,196,435,17.0,[],6
164,197,343,212.0,[155],22
165,198,308,14.0,[],6
166,201,670,7.5,[],4
167,204,142,8.0,[],4
168,204,356,93.5,[],15
169,204,648,74.0,[],14
170,206,2,43.5,[],10
171,208,573,71.0,[],13
172,216,325,19.0,[],7
173,216,398,83.0,[177],15
174,218,596,44.5,[],10
175,219,88,26.0,[],7
176,219,273,161.0,[179],20
177,219,387,239.0,"[173, 181]",24
178,219,692,87.5,[],15
179,220,284,80.5,[176],15
180,220,360,27.5,[],8
181,222,378,48.0,[177],11
182,224,138,139.0,[],18
183,228,653,112.5,[189],17
184,229,109,121.0,[],16
185,231,45,36.5,[],9
186,233,191,82.5,[],15
187,236,555,28.5,[],8
188,237,115,5.0,[],3
189,237,655,62.5,[183],12
190,240,490,166.0,[],21
191,242,26,24.5,[],7
192,243,331,68.0,[],12
193,246,473,228.0,[],23
194,247,94,202.0,"[198, 202]",24
195,247,270,35.5,[],9
196,247,511,69.5,[],13
197,247,596,304.0,[],28
198,251,81,86.5,[194],2
199,251,164,55.0,[],11
200,251,655,40.5,[205],10
201,252,316,51.0,[],11
202,253,99,60.0,[194],12
203,253,682,230.0,[212],24
204,254,243,67.5,"[206, 211]",13
205,254,656,22.0,[200],7
206,255,241,125.5,"[204, 209, 211]",18
207,257,284,58.5,[],12
